Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,33024.66283,0,0,0,0,2 12 (2.0:7.0)[false-Van]:3 26 (3.0:77.0)[false-Van]:7 13 (7.0:93.0)[true-Van]:8 20 (8.0:43.0)[false-Walker]:9 7 (9.0:35.0)[false-City Cargo Bike]:28 10 (28.0:17.0)[false-City Cargo Bike]:16 23 (16.0:23.0)[false-City Cargo Bike]:5 20 (5.0:81.0)[false-City Cargo Bike]:24 18 (24.0:81.0)[true-Walker]:12 7 (12.0:37.0)[true-Van]:40 17 (40.0:47.0)[false-City Cargo Bike]:45 21 (45.0:23.0)[false-City Cargo Bike]:21 6 (21.0:29.0)[false-City Cargo Bike]:26 20 (26.0:21.0)[false-City Cargo Bike]:23 22 (23.0:49.0)[false-City Cargo Bike]:4 1 (4.0:51.0)[false-City Cargo Bike]:18 19 (18.0:73.0)[true-Van]:14 10 (14.0:95.0)[false-City Cargo Bike]:27 24 (27.0:91.0)[false-City Cargo Bike]:13 24 (13.0:27.0)[false-City Cargo Bike]:15 12 (15.0:87.0)[false-City Cargo Bike]:38 23 (38.0:67.0)[true-Walker]:43 22 (43.0:17.0)[true-City Cargo Bike]:6 2 (6.0:59.0)[false-Van]:20 12 (20.0:41.0)[false-City Cargo Bike]:17 13 (17.0:9.0)[false-City Cargo Bike]:19 9 (19.0:3.0)[false-Van]:25 19 (25.0:7.0)[false-City Cargo Bike]:36 18 (36.0:11.0)[false-City Cargo Bike]:34 3 (34.0:27.0)[false-Van]:22 9 (22.0:51.0)[false-City Cargo Bike]:31 15 (31.0:83.0)[false-City Cargo Bike]:37 3 (37.0:59.0)[false-City Cargo Bike]:46 2 (46.0:97.0)[false-City Cargo Bike]:39 1 (39.0:77.0)[false-City Cargo Bike]:29 4 (29.0:61.0)[false-City Cargo Bike]:33 12 (33.0:59.0)[false-Van]:42 6 (42.0:33.0)[false-City Cargo Bike]:30 20 (30.0:27.0)[false-City Cargo Bike]:32 13 (32.0:21.0)[false-City Cargo Bike]:41 13 (41.0:3.0)[false-Van]:35 7 (35.0:9.0)[false-City Cargo Bike]:11 15 (11.0:37.0)[false-City Cargo Bike]:10 10 (10.0:77.0)[false-City Cargo Bike]:44 20 (44.0:91.0)[false-City Cargo Bike]:,SOL:R:Van:2:3::R:Van:7:8:9:28:16:5::R:Walker:24::R:Van:12:40:45:21:26:23:4::R:Van:18:14:27:13:15::R:Walker:38::R:City Cargo Bike:43::R:Van:6:20:17:19:25:36:34:22:31::R:City Cargo Bike:37:46:39:29::R:Van:33:42:30:32:41:35:11:10::R:City Cargo Bike:44:,33024.66283,11,51550.04536,201049.4436,970,200079.4436,6492.298952,1973.189351,4467.765413,1145.556564,55,18,0,27,82,4,0,13,31,21,0,48,85,7,0,9,DelRoute:LargeVan:simple
0:0:0:1,-1,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,z
0:0:0:2,-1,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3,-1,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4,-1,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0,33024.66283,0,0,1,0,2 12 (2.0:7.0)[true-Van]:3 26 (3.0:77.0)[false-Van]:7 13 (7.0:93.0)[true-Van]:8 20 (8.0:43.0)[false-Walker]:9 7 (9.0:35.0)[false-City Cargo Bike]:28 10 (28.0:17.0)[false-City Cargo Bike]:16 23 (16.0:23.0)[false-City Cargo Bike]:5 20 (5.0:81.0)[false-City Cargo Bike]:24 18 (24.0:81.0)[true-Walker]:12 7 (12.0:37.0)[true-Van]:40 17 (40.0:47.0)[false-City Cargo Bike]:45 21 (45.0:23.0)[false-City Cargo Bike]:21 6 (21.0:29.0)[false-City Cargo Bike]:26 20 (26.0:21.0)[false-City Cargo Bike]:23 22 (23.0:49.0)[false-City Cargo Bike]:4 1 (4.0:51.0)[false-City Cargo Bike]:18 19 (18.0:73.0)[true-Van]:14 10 (14.0:95.0)[false-City Cargo Bike]:27 24 (27.0:91.0)[false-City Cargo Bike]:13 24 (13.0:27.0)[false-City Cargo Bike]:15 12 (15.0:87.0)[false-City Cargo Bike]:38 23 (38.0:67.0)[true-Walker]:43 22 (43.0:17.0)[true-City Cargo Bike]:6 2 (6.0:59.0)[false-Van]:20 12 (20.0:41.0)[false-City Cargo Bike]:17 13 (17.0:9.0)[false-City Cargo Bike]:19 9 (19.0:3.0)[false-Van]:25 19 (25.0:7.0)[false-City Cargo Bike]:36 18 (36.0:11.0)[false-City Cargo Bike]:34 3 (34.0:27.0)[false-Van]:22 9 (22.0:51.0)[false-City Cargo Bike]:31 15 (31.0:83.0)[false-City Cargo Bike]:37 3 (37.0:59.0)[false-City Cargo Bike]:46 2 (46.0:97.0)[false-City Cargo Bike]:39 1 (39.0:77.0)[false-City Cargo Bike]:29 4 (29.0:61.0)[false-City Cargo Bike]:33 12 (33.0:59.0)[false-Van]:42 6 (42.0:33.0)[false-City Cargo Bike]:30 20 (30.0:27.0)[false-City Cargo Bike]:32 13 (32.0:21.0)[false-City Cargo Bike]:41 13 (41.0:3.0)[false-Van]:35 7 (35.0:9.0)[false-City Cargo Bike]:11 15 (11.0:37.0)[false-City Cargo Bike]:10 10 (10.0:77.0)[false-City Cargo Bike]:44 20 (44.0:91.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:3::R:Van:7:8:9:28:16:5::R:Walker:24::R:Van:12:40:45:21:26:23:4::R:Van:18:14:27:13:15::R:Walker:38::R:City Cargo Bike:43::R:Van:6:20:17:19:25:36:34:22:31::R:City Cargo Bike:37:46:39:29::R:Van:33:42:30:32:41:35:11:10::R:City Cargo Bike:44:,33024.66283,12,51550.04536,201169.4436,1090,200079.4436,6492.298952,NaN,4470.43208,1145.556564,58,17,0,25,82,4,0,13,31,21,0,48,85,7,0,9,CrossOver:simple
0:0:1:1,80844.1445,0,0,1,1,8 20 (8.0:43.0)[false-Van]:9 7 (9.0:35.0)[false-City Cargo Bike]:16 23 (16.0:23.0)[false-City Cargo Bike]:42 6 (42.0:33.0)[false-City Cargo Bike]:13 24 (13.0:27.0)[false-City Cargo Bike]:5 20 (5.0:81.0)[false-City Cargo Bike]:3 26 (3.0:77.0)[true-City Cargo Bike]:7 13 (7.0:93.0)[false-City Cargo Bike]:11 15 (11.0:37.0)[false-City Cargo Bike]:12 7 (12.0:37.0)[true-Van]:2 12 (2.0:7.0)[false-City Cargo Bike]:26 20 (26.0:21.0)[false-City Cargo Bike]:40 17 (40.0:47.0)[false-City Cargo Bike]:23 22 (23.0:49.0)[false-City Cargo Bike]:18 19 (18.0:73.0)[false-City Cargo Bike]:15 12 (15.0:87.0)[false-City Cargo Bike]:45 21 (45.0:23.0)[false-City Cargo Bike]:14 10 (14.0:95.0)[false-City Cargo Bike]:28 10 (28.0:17.0)[false-City Cargo Bike]:29 4 (29.0:61.0)[false-City Cargo Bike]:4 1 (4.0:51.0)[false-City Cargo Bike]:37 3 (37.0:59.0)[false-Van]:39 1 (39.0:77.0)[false-Van]:38 23 (38.0:67.0)[false-City Cargo Bike]:43 22 (43.0:17.0)[false-City Cargo Bike]:6 2 (6.0:59.0)[true-Walker]:31 15 (31.0:83.0)[false-City Cargo Bike]:10 10 (10.0:77.0)[false-City Cargo Bike]:27 24 (27.0:91.0)[false-City Cargo Bike]:17 13 (17.0:9.0)[true-City Cargo Bike]:20 12 (20.0:41.0)[false-Van]:32 13 (32.0:21.0)[false-City Cargo Bike]:25 19 (25.0:7.0)[false-City Cargo Bike]:19 9 (19.0:3.0)[false-City Cargo Bike]:21 6 (21.0:29.0)[false-City Cargo Bike]:33 12 (33.0:59.0)[false-City Cargo Bike]:22 9 (22.0:51.0)[false-City Cargo Bike]:24 18 (24.0:81.0)[false-City Cargo Bike]:34 3 (34.0:27.0)[false-City Cargo Bike]:30 20 (30.0:27.0)[false-City Cargo Bike]:35 7 (35.0:9.0)[false-Van]:36 18 (36.0:11.0)[false-Van]:41 13 (41.0:3.0)[false-Van]:46 2 (46.0:97.0)[false-Van]:44 20 (44.0:91.0)[false-Van]:,SOL:R:Van:8:9:16:42:13:5::R:City Cargo Bike:3::R:City Cargo Bike:7::R:City Cargo Bike:11::R:Van:12:2:26:40:23:18::R:City Cargo Bike:15::R:City Cargo Bike:45::R:City Cargo Bike:14::R:City Cargo Bike:28::R:City Cargo Bike:29:4:37:39::R:City Cargo Bike:38::R:City Cargo Bike:43::R:Walker:6::R:City Cargo Bike:31::R:City Cargo Bike:10::R:City Cargo Bike:27::R:City Cargo Bike:17::R:Van:20:32:25:19:21:33:22:24::R:City Cargo Bike:34::R:City Cargo Bike:30::R:Van:35:36:41:46:44:,80844.1445,21,51904.63869,297970.3496,1330,296640.3496,6502.789754,1879.350829,6621.563325,1153.436415,19,5,0,76,56,2,0,42,13,2,0,85,59,0,0,41,RndSwap:simple
0:0:1:2,-1,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:3,-1,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:4,-1,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
