Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,,source
0:0:0:0,29857.15440289426,0,0,0,0,2 24 (2.0:85.0)[true-Van]:6 2 (6.0:87.0)[false-City Cargo Bike]:8 10 (8.0:87.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[false-City Cargo Bike]:51 18 (51.0:95.0)[false-City Cargo Bike]:10 20 (10.0:69.0)[false-City Cargo Bike]:54 36 (54.0:51.0)[false-City Cargo Bike]:3 9 (3.0:17.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-Van]:33 2 (33.0:41.0)[false-City Cargo Bike]:31 7 (31.0:49.0)[false-City Cargo Bike]:47 6 (47.0:15.0)[false-City Cargo Bike]:41 19 (41.0:9.0)[false-City Cargo Bike]:42 3 (42.0:15.0)[false-City Cargo Bike]:38 13 (38.0:13.0)[false-City Cargo Bike]:20 19 (20.0:21.0)[false-City Cargo Bike]:4 15 (4.0:49.0)[false-City Cargo Bike]:14 3 (14.0:45.0)[false-Van]:9 17 (9.0:19.0)[false-City Cargo Bike]:15 23 (15.0:21.0)[false-City Cargo Bike]:26 15 (26.0:7.0)[false-City Cargo Bike]:25 12 (25.0:1.0)[false-City Cargo Bike]:53 9 (53.0:51.0)[false-City Cargo Bike]:18 20 (18.0:77.0)[false-City Cargo Bike]:17 23 (17.0:53.0)[true-Van]:13 12 (13.0:17.0)[false-City Cargo Bike]:32 6 (32.0:21.0)[false-City Cargo Bike]:50 10 (50.0:85.0)[false-City Cargo Bike]:39 18 (39.0:65.0)[false-City Cargo Bike]:22 23 (22.0:85.0)[false-City Cargo Bike]:24 5 (24.0:75.0)[false-City Cargo Bike]:23 23 (23.0:43.0)[false-City Cargo Bike]:36 2 (36.0:69.0)[true-Van]:27 9 (27.0:81.0)[false-City Cargo Bike]:29 18 (29.0:81.0)[false-City Cargo Bike]:30 16 (30.0:77.0)[false-City Cargo Bike]:40 9 (40.0:91.0)[false-City Cargo Bike]:46 4 (46.0:85.0)[false-City Cargo Bike]:37 4 (37.0:91.0)[false-City Cargo Bike]:44 19 (44.0:61.0)[false-City Cargo Bike]:34 8 (34.0:71.0)[false-City Cargo Bike]:12 8 (12.0:49.0)[false-Walker]:45 21 (45.0:59.0)[true-Van]:28 13 (28.0:23.0)[false-City Cargo Bike]:48 22 (48.0:1.0)[false-City Cargo Bike]:49 13 (49.0:1.0)[false-City Cargo Bike]:52 5 (52.0:5.0)[false-City Cargo Bike]:43 14 (43.0:7.0)[false-Van]:16 4 (16.0:71.0)[false-City Cargo Bike]:5 17 (5.0:69.0)[false-City Cargo Bike]:35 2 (35.0:31.0)[false-City Cargo Bike]:19 2 (19.0:89.0)[false-Van]:21 2 (21.0:77.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:6:8:7:51:10::R:City Cargo Bike:54::R:City Cargo Bike:3::R:Van:11:33:31:47:41:42:38:20:4::R:Van:14:9:15:26:25:53:18::R:Van:17:13:32:50:39:22:24::R:City Cargo Bike:23::R:Van:36:27:29:30:40:46:37:44:34:12::R:Van:45:28:48:49:52:43:16::R:City Cargo Bike:5::R:City Cargo Bike:35:19:21:,29857.15440289426,12.0,60272.3783856455,217512.49260846683,1090.0,216422.49260846683,6590.727247898223,NaN,4104.009294499374,1137.2146865216132,58.0,0.0,0.0,42.0,87.0,0.0,0.0,13.0,40.0,0.0,0.0,60.0,86.0,0.0,0.0,14.0,RndSwap:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,35819.64981963489,0,0,1,0,12 8 (12.0:49.0)[true-Van]:3 9 (3.0:17.0)[false-City Cargo Bike]:26 15 (26.0:7.0)[false-City Cargo Bike]:42 3 (42.0:15.0)[false-City Cargo Bike]:49 13 (49.0:1.0)[false-City Cargo Bike]:48 22 (48.0:1.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[false-City Cargo Bike]:8 10 (8.0:87.0)[true-City Cargo Bike]:35 2 (35.0:31.0)[true-Van]:25 12 (25.0:1.0)[false-City Cargo Bike]:32 6 (32.0:21.0)[false-City Cargo Bike]:2 24 (2.0:85.0)[false-Walker]:5 17 (5.0:69.0)[false-City Cargo Bike]:9 17 (9.0:19.0)[true-Van]:15 23 (15.0:21.0)[false-Van]:20 19 (20.0:21.0)[false-City Cargo Bike]:51 18 (51.0:95.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[true-City Cargo Bike]:46 4 (46.0:85.0)[false-City Cargo Bike]:37 4 (37.0:91.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-City Cargo Bike]:36 2 (36.0:69.0)[true-Van]:31 7 (31.0:49.0)[false-City Cargo Bike]:28 13 (28.0:23.0)[false-City Cargo Bike]:53 9 (53.0:51.0)[false-City Cargo Bike]:45 21 (45.0:59.0)[false-City Cargo Bike]:40 9 (40.0:91.0)[false-City Cargo Bike]:10 20 (10.0:69.0)[false-Van]:52 5 (52.0:5.0)[true-Van]:43 14 (43.0:7.0)[false-City Cargo Bike]:38 13 (38.0:13.0)[false-Van]:41 19 (41.0:9.0)[false-City Cargo Bike]:23 23 (23.0:43.0)[false-City Cargo Bike]:18 20 (18.0:77.0)[false-City Cargo Bike]:50 10 (50.0:85.0)[true-City Cargo Bike]:54 36 (54.0:51.0)[true-Van]:47 6 (47.0:15.0)[false-City Cargo Bike]:14 3 (14.0:45.0)[false-City Cargo Bike]:17 23 (17.0:53.0)[false-City Cargo Bike]:4 15 (4.0:49.0)[false-City Cargo Bike]:39 18 (39.0:65.0)[true-Van]:22 23 (22.0:85.0)[false-City Cargo Bike]:44 19 (44.0:61.0)[false-City Cargo Bike]:30 16 (30.0:77.0)[false-City Cargo Bike]:27 9 (27.0:81.0)[false-City Cargo Bike]:24 5 (24.0:75.0)[false-City Cargo Bike]:19 2 (19.0:89.0)[false-City Cargo Bike]:6 2 (6.0:87.0)[false-City Cargo Bike]:16 4 (16.0:71.0)[false-Van]:34 8 (34.0:71.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-City Cargo Bike]:29 18 (29.0:81.0)[true-City Cargo Bike]:,SOL:R:Van::R:Van:12:3:26:42:49:48:7::R:City Cargo Bike:8::R:Van:35:25:32:2:5::R:Van:9:15:20:51:11::R:City Cargo Bike:13::R:City Cargo Bike:46:37:33::R:Van:36:31:28:53:45:40:10::R:Van:52:43:38:41:23:18::R:City Cargo Bike:50::R:Van:54:47:14:17:4::R:Van:39:22:44:30:27:24:19:6:16::R:City Cargo Bike:34:21::R:City Cargo Bike:29:,35819.64981963489,14.0,55925.04939580734,218304.42806836887,1260.0,217044.42806836887,6586.659926872445,NaN,4118.951472988092,1055.189611241648,57.0,0.0,0.0,43.0,83.0,0.0,0.0,17.0,31.0,0.0,0.0,69.0,90.0,0.0,0.0,10.0,AddRoute:LargeVan:simple
0:0:1:1,93449.4336660783,0,0,1,1,9 17 (9.0:19.0)[false-Van]:3 9 (3.0:17.0)[false-Van]:20 19 (20.0:21.0)[false-City Cargo Bike]:2 24 (2.0:85.0)[false-Van]:5 17 (5.0:69.0)[false-Van]:8 10 (8.0:87.0)[true-Van]:12 8 (12.0:49.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[false-Van]:26 15 (26.0:7.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[false-City Cargo Bike]:10 20 (10.0:69.0)[false-City Cargo Bike]:23 23 (23.0:43.0)[false-City Cargo Bike]:50 10 (50.0:85.0)[true-City Cargo Bike]:42 3 (42.0:15.0)[false-City Cargo Bike]:47 6 (47.0:15.0)[false-City Cargo Bike]:6 2 (6.0:87.0)[true-Van]:11 16 (11.0:69.0)[false-City Cargo Bike]:54 36 (54.0:51.0)[false-City Cargo Bike]:4 15 (4.0:49.0)[false-Van]:29 18 (29.0:81.0)[true-City Cargo Bike]:17 23 (17.0:53.0)[false-City Cargo Bike]:39 18 (39.0:65.0)[false-City Cargo Bike]:22 23 (22.0:85.0)[true-Van]:14 3 (14.0:45.0)[false-City Cargo Bike]:45 21 (45.0:59.0)[false-City Cargo Bike]:27 9 (27.0:81.0)[false-City Cargo Bike]:44 19 (44.0:61.0)[false-City Cargo Bike]:30 16 (30.0:77.0)[false-City Cargo Bike]:24 5 (24.0:75.0)[false-City Cargo Bike]:28 13 (28.0:23.0)[false-City Cargo Bike]:16 4 (16.0:71.0)[false-City Cargo Bike]:34 8 (34.0:71.0)[false-City Cargo Bike]:19 2 (19.0:89.0)[false-Van]:31 7 (31.0:49.0)[false-City Cargo Bike]:18 20 (18.0:77.0)[false-City Cargo Bike]:51 18 (51.0:95.0)[false-City Cargo Bike]:40 9 (40.0:91.0)[false-City Cargo Bike]:46 4 (46.0:85.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-City Cargo Bike]:43 14 (43.0:7.0)[false-City Cargo Bike]:25 12 (25.0:1.0)[false-City Cargo Bike]:35 2 (35.0:31.0)[false-City Cargo Bike]:36 2 (36.0:69.0)[false-City Cargo Bike]:37 4 (37.0:91.0)[false-City Cargo Bike]:15 23 (15.0:21.0)[false-City Cargo Bike]:32 6 (32.0:21.0)[true-Van]:38 13 (38.0:13.0)[false-City Cargo Bike]:41 19 (41.0:9.0)[false-City Cargo Bike]:48 22 (48.0:1.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-City Cargo Bike]:49 13 (49.0:1.0)[false-City Cargo Bike]:52 5 (52.0:5.0)[false-City Cargo Bike]:53 9 (53.0:51.0)[false-City Cargo Bike]:,SOL:R:Van:9:3:20:2:5::R:Van:8:12:13:26:7:10::R:City Cargo Bike:23::R:City Cargo Bike:50::R:City Cargo Bike:42:47::R:Van:6:11:54:4::R:City Cargo Bike:29::R:City Cargo Bike:17::R:City Cargo Bike:39::R:Van:22:14:45:27:44:30:24::R:City Cargo Bike:28::R:City Cargo Bike:16::R:City Cargo Bike:34:19::R:City Cargo Bike:31::R:City Cargo Bike:18::R:City Cargo Bike:51::R:City Cargo Bike:40::R:City Cargo Bike:46:21::R:City Cargo Bike:43::R:City Cargo Bike:25::R:City Cargo Bike:35:36:37::R:City Cargo Bike:15::R:Van:32:38:41:48:33:49:52:53:,93449.4336660783,23.0,62655.41693160327,351302.9513543251,1500.0,349802.9513543251,6565.367013662496,1897.7809890268584,6628.3575727231155,1182.1776779547788,22.0,0.0,0.0,78.0,57.0,0.0,0.0,43.0,13.0,0.0,0.0,87.0,63.0,0.0,0.0,37.0,DelRoute:LargeVan:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:0,60976.010231157205,0,0,2,0,12 8 (12.0:49.0)[true-Van]:3 9 (3.0:17.0)[false-City Cargo Bike]:26 15 (26.0:7.0)[false-City Cargo Bike]:42 3 (42.0:15.0)[false-City Cargo Bike]:49 13 (49.0:1.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[false-City Cargo Bike]:8 10 (8.0:87.0)[true-City Cargo Bike]:35 2 (35.0:31.0)[true-Van]:25 12 (25.0:1.0)[false-City Cargo Bike]:32 6 (32.0:21.0)[false-City Cargo Bike]:2 24 (2.0:85.0)[false-Walker]:5 17 (5.0:69.0)[false-City Cargo Bike]:9 17 (9.0:19.0)[true-Van]:15 23 (15.0:21.0)[false-Van]:20 19 (20.0:21.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[true-City Cargo Bike]:29 18 (29.0:81.0)[true-City Cargo Bike]:46 4 (46.0:85.0)[false-City Cargo Bike]:37 4 (37.0:91.0)[false-City Cargo Bike]:4 15 (4.0:49.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-Van]:36 2 (36.0:69.0)[true-Van]:31 7 (31.0:49.0)[false-City Cargo Bike]:28 13 (28.0:23.0)[false-City Cargo Bike]:45 21 (45.0:59.0)[false-City Cargo Bike]:40 9 (40.0:91.0)[false-City Cargo Bike]:10 20 (10.0:69.0)[false-Van]:52 5 (52.0:5.0)[true-Van]:43 14 (43.0:7.0)[false-City Cargo Bike]:38 13 (38.0:13.0)[false-Van]:41 19 (41.0:9.0)[false-City Cargo Bike]:48 22 (48.0:1.0)[false-City Cargo Bike]:23 23 (23.0:43.0)[false-City Cargo Bike]:18 20 (18.0:77.0)[false-City Cargo Bike]:50 10 (50.0:85.0)[true-City Cargo Bike]:54 36 (54.0:51.0)[true-Van]:17 23 (17.0:53.0)[false-City Cargo Bike]:47 6 (47.0:15.0)[true-City Cargo Bike]:14 3 (14.0:45.0)[false-City Cargo Bike]:19 2 (19.0:89.0)[false-City Cargo Bike]:51 18 (51.0:95.0)[false-City Cargo Bike]:6 2 (6.0:87.0)[false-City Cargo Bike]:34 8 (34.0:71.0)[false-Van]:24 5 (24.0:75.0)[false-City Cargo Bike]:27 9 (27.0:81.0)[false-Van]:22 23 (22.0:85.0)[false-Van]:30 16 (30.0:77.0)[false-Van]:53 9 (53.0:51.0)[false-City Cargo Bike]:39 18 (39.0:65.0)[false-Van]:44 19 (44.0:61.0)[false-Walker]:16 4 (16.0:71.0)[false-Walker]:,SOL:R:Van::R:Van:12:3:26:42:49:7::R:City Cargo Bike:8::R:Van:35:25:32:2:5::R:Van:9:15:20:11::R:City Cargo Bike:13::R:City Cargo Bike:29::R:City Cargo Bike:46:37::R:City Cargo Bike:4::R:City Cargo Bike:33:21::R:Van:36:31:28:45:40:10::R:Van:52:43:38:41:48:23::R:City Cargo Bike:18::R:City Cargo Bike:50::R:Van:54:17::R:City Cargo Bike:47:14::R:City Cargo Bike:19::R:City Cargo Bike:51::R:City Cargo Bike:6:34::R:City Cargo Bike:24::R:Van:27:22:30:53:39:44:16:,60976.010231157205,21.0,61721.39643191921,284037.6511853044,1610.0,282427.6511853044,6446.701696415896,NaN,5359.20096576046,1164.554649658853,38.0,0.0,0.0,62.0,68.0,0.0,0.0,32.0,20.0,0.0,0.0,80.0,79.0,0.0,0.0,21.0,CrossOver:simple
