Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,z,source
0:0:0:0:0,11140.84178,0,0,0,0,0,5 13 (5.0:10.0)[false-Van]:6 17 (6.0:31.0)[false-Van]:7 12 (7.0:10.0)[false-Van-30]:9 26 (9.0:16.0)[false-Van]:16 12 (16.0:39.0)[false-Van]:10 13 (10.0:98.0)[false-Van]:13 20 (13.0:100.0)[false-Van]:11 15 (11.0:103.0)[false-Van]:12 20 (12.0:38.0)[false-Van]:27 12 (27.0:10.0)[false-Van]:15 3 (15.0:15.0)[false-Van]:4 2 (4.0:2.0)[false-Van]:2 12 (2.0:93.0)[false-Van]:17 25 (17.0:102.0)[true-Van]:19 15 (19.0:10.0)[false-Van]:20 24 (20.0:39.0)[false-Van]:22 7 (22.0:18.0)[false-City Cargo Bike]:23 15 (23.0:32.0)[false-Van]:24 2 (24.0:96.0)[false-Van]:21 2 (21.0:97.0)[false-Van]:18 2 (18.0:103.0)[false-Van]:8 1 (8.0:97.0)[false-Van]:25 13 (25.0:11.0)[false-Van]:28 26 (28.0:13.0)[false-Van]:26 9 (26.0:15.0)[false-Van]:31 9 (31.0:33.0)[false-Van]:30 26 (30.0:103.0)[false-Van]:32 14 (32.0:13.0)[false-Van]:3 3 (3.0:57.0)[false-Van]:35 13 (35.0:14.0)[false-Van]:33 9 (33.0:63.0)[false-Van]:29 17 (29.0:0.0)[false-Van]:34 25 (34.0:3.0)[false-Van-30]:14 3 (14.0:60.0)[false-Van]:,SOL:R:Van:5:6:7:9:16:10::R:Van:13:11:12:27:15:4:2::R:Van:17:19:20:22:23:24:21:18:8::R:Van:25:28:26:31:30:32:3::R:Van:35:33:29:34:14:,11140.84178,5,55704.20892,167712.6268,600,167112.6268,10227.77536,1332.622967,4932.724316,1638.359086,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
0:0:0:0:1,-1,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:2,-1,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:3,-1,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:4,-1,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:0,13907.88649,0,0,0,1,0,3 3 (3.0:57.0)[true-City Cargo Bike]:5 13 (5.0:10.0)[false-Van]:6 17 (6.0:31.0)[false-Van]:7 12 (7.0:10.0)[false-Van-30]:9 26 (9.0:16.0)[false-Van]:16 12 (16.0:39.0)[false-Van]:13 20 (13.0:100.0)[false-Van]:11 15 (11.0:103.0)[false-Van]:12 20 (12.0:38.0)[false-Van]:27 12 (27.0:10.0)[false-Van]:15 3 (15.0:15.0)[false-Van]:2 12 (2.0:93.0)[false-Van]:17 25 (17.0:102.0)[true-Van]:19 15 (19.0:10.0)[false-Van]:20 24 (20.0:39.0)[false-Van]:22 7 (22.0:18.0)[false-City Cargo Bike]:23 15 (23.0:32.0)[false-Van]:24 2 (24.0:96.0)[false-Van]:21 2 (21.0:97.0)[false-Van]:8 1 (8.0:97.0)[false-Van]:18 2 (18.0:103.0)[true-Van]:33 9 (33.0:63.0)[false-Van]:30 26 (30.0:103.0)[false-Van]:31 9 (31.0:33.0)[false-Van]:26 9 (26.0:15.0)[false-Van]:28 26 (28.0:13.0)[false-Van]:10 13 (10.0:98.0)[false-Van]:35 13 (35.0:14.0)[false-Van]:32 14 (32.0:13.0)[false-Van]:25 13 (25.0:11.0)[false-Van]:4 2 (4.0:2.0)[false-Van]:34 25 (34.0:3.0)[false-Van-30]:29 17 (29.0:0.0)[false-Van]:14 3 (14.0:60.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:3::R:Van:5:6:7:9:16:13::R:Van:11:12:27:15:2::R:Van:17:19:20:22:23:24:21:8::R:Van:18:33:30:31:26:28:10::R:Van:35:32:25:4:34:29:14:,13907.88649,7,57815.57713,178836.2735,700,178136.2735,9718.833057,NaN,5259.890398,1700.458151,71,0,0,29,97,0,0,3,83,0,0,17,99,0,0,1,RndSwap:simple
0:0:0:1:1,21602.44333,0,0,0,1,1,3 3 (3.0:57.0)[false-City Cargo Bike]:4 2 (4.0:2.0)[false-City Cargo Bike]:24 2 (24.0:96.0)[false-City Cargo Bike]:21 2 (21.0:97.0)[false-Van]:8 1 (8.0:97.0)[false-Van-30]:2 12 (2.0:93.0)[false-City Cargo Bike]:35 13 (35.0:14.0)[false-Van]:9 26 (9.0:16.0)[false-Van]:7 12 (7.0:10.0)[false-Van]:5 13 (5.0:10.0)[false-Van]:6 17 (6.0:31.0)[false-Van]:10 13 (10.0:98.0)[false-Van]:11 15 (11.0:103.0)[false-Van]:12 20 (12.0:38.0)[true-Van]:16 12 (16.0:39.0)[false-Van]:34 25 (34.0:3.0)[false-City Cargo Bike]:20 24 (20.0:39.0)[false-Van]:23 15 (23.0:32.0)[false-Van]:14 3 (14.0:60.0)[false-Van]:15 3 (15.0:15.0)[false-Van]:29 17 (29.0:0.0)[false-Van]:22 7 (22.0:18.0)[false-Van]:26 9 (26.0:15.0)[false-Van]:18 2 (18.0:103.0)[false-Van-30]:30 26 (30.0:103.0)[false-City Cargo Bike]:17 25 (17.0:102.0)[false-Van]:13 20 (13.0:100.0)[false-City Cargo Bike]:19 15 (19.0:10.0)[true-Van]:32 14 (32.0:13.0)[false-City Cargo Bike]:25 13 (25.0:11.0)[false-Van]:27 12 (27.0:10.0)[false-Van]:28 26 (28.0:13.0)[false-Van]:31 9 (31.0:33.0)[false-Van-30]:33 9 (33.0:63.0)[false-Van]:,SOL:R:City Cargo Bike:3:4:24:21:8::R:City Cargo Bike:2::R:Van:35:9:7:5:6:10::R:Van:11::R:Van:12:16:34:20:23:14::R:Van:15:29:22:26:18:30:17::R:City Cargo Bike:13::R:Van:19:32:25:27:28:31:33:,21602.44333,8,74595.78152,237903.9186,750,237153.9186,10240.29427,1152.754595,6997.174077,2193.993574,63,0,0,38,79,0,0,21,69,0,0,31,90,0,0,10,CrossOver:simple
0:0:0:1:2,-1,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:3,-1,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:4,-1,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
