Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:0:0:0,27679.709756752844,0,0,0,0,0,3 11 (3.0:19.0)[false-Van]:4 18 (4.0:23.0)[false-Van]:59 10 (59.0:15.0)[false-City Cargo Bike]:48 15 (48.0:30.0)[false-Van-30]:5 17 (5.0:18.0)[false-Van]:6 21 (6.0:60.0)[false-Van]:30 20 (30.0:69.0)[false-Van]:7 6 (7.0:9.0)[false-Van]:9 6 (9.0:10.0)[false-Van-30]:25 6 (25.0:19.0)[false-City Cargo Bike]:10 21 (10.0:27.0)[false-Van-30]:13 5 (13.0:8.0)[false-Van-30]:49 15 (49.0:66.0)[false-City Cargo Bike]:14 12 (14.0:63.0)[false-Van]:16 23 (16.0:30.0)[false-Van]:18 18 (18.0:20.0)[false-City Cargo Bike]:17 19 (17.0:26.0)[false-Van]:20 21 (20.0:16.0)[false-Van]:55 11 (55.0:11.0)[false-Van-30]:21 7 (21.0:79.0)[false-Van]:46 48 (46.0:81.0)[true-City Cargo Bike]:22 19 (22.0:18.0)[true-Van]:23 18 (23.0:27.0)[false-Van]:12 2 (12.0:26.0)[false-Van]:47 2 (47.0:12.0)[false-City Cargo Bike]:24 7 (24.0:34.0)[false-Van]:26 12 (26.0:12.0)[false-Van]:42 5 (42.0:15.0)[false-Van]:27 21 (27.0:11.0)[false-Van]:11 14 (11.0:46.0)[false-Van]:28 6 (28.0:101.0)[false-Van]:15 23 (15.0:16.0)[false-Van]:51 25 (51.0:102.0)[false-Van]:31 18 (31.0:15.0)[false-Van]:32 6 (32.0:26.0)[false-City Cargo Bike]:33 20 (33.0:65.0)[false-Van]:35 23 (35.0:21.0)[false-Van]:53 5 (53.0:17.0)[false-Van]:36 4 (36.0:10.0)[false-City Cargo Bike]:38 4 (38.0:53.0)[false-Van]:37 21 (37.0:81.0)[false-City Cargo Bike]:34 20 (34.0:14.0)[false-Van]:29 21 (29.0:69.0)[false-City Cargo Bike]:39 6 (39.0:31.0)[false-Van]:40 9 (40.0:21.0)[false-Van-30]:41 21 (41.0:24.0)[false-Van]:43 20 (43.0:28.0)[false-Van]:44 11 (44.0:19.0)[false-Van-30]:50 22 (50.0:17.0)[false-City Cargo Bike]:19 8 (19.0:99.0)[false-Van]:54 24 (54.0:32.0)[false-Van]:52 23 (52.0:16.0)[false-Van]:45 16 (45.0:30.0)[false-City Cargo Bike]:56 24 (56.0:61.0)[false-Van]:8 12 (8.0:71.0)[false-Van]:57 20 (57.0:16.0)[true-Van]:63 5 (63.0:19.0)[false-City Cargo Bike]:60 24 (60.0:14.0)[false-City Cargo Bike]:58 21 (58.0:29.0)[false-City Cargo Bike]:62 9 (62.0:29.0)[false-Van]:61 3 (61.0:63.0)[false-Van]:2 18 (2.0:97.0)[false-Van]:,SOL:R:Van:3:4:59:48:5:6::R:Van:30:7:9:25:10:13:49:14::R:Van:16:18:17:20:55:21::R:City Cargo Bike:46::R:Van:22:23:12:47:24:26:42:27:11::R:Van:28:15:51:31:32:33::R:Van:35:53:36:38:37:34:29::R:Van:39:40:41:43:44:50:19::R:Van:54:52:45:56:8::R:Van:57:63:60:58:62:61:2:,27679.709756752844,10.0,113069.46656561585,350470.0325841069,1130.0,349340.0325841069,11100.96735403475,1299.8635437457772,5652.742461033982,1823.7010736389652,90.0,0.0,0.0,10.0,98.0,0.0,0.0,2.0,82.0,0.0,0.0,18.0,95.0,0.0,0.0,5.0
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,33060.379999479184,0,0,0,1,0,49 15 (49.0:66.0)[false-City Cargo Bike]:3 11 (3.0:19.0)[false-Van]:4 18 (4.0:23.0)[false-Van]:59 10 (59.0:15.0)[false-City Cargo Bike]:48 15 (48.0:30.0)[false-Van-30]:5 17 (5.0:18.0)[false-Van]:6 21 (6.0:60.0)[false-Van]:30 20 (30.0:69.0)[false-Van]:7 6 (7.0:9.0)[false-Van]:9 6 (9.0:10.0)[false-Van-30]:25 6 (25.0:19.0)[false-City Cargo Bike]:10 21 (10.0:27.0)[false-Van-30]:13 5 (13.0:8.0)[false-Van-30]:14 12 (14.0:63.0)[false-Van]:46 48 (46.0:81.0)[true-City Cargo Bike]:16 23 (16.0:30.0)[false-Van]:18 18 (18.0:20.0)[false-City Cargo Bike]:17 19 (17.0:26.0)[false-Van]:20 21 (20.0:16.0)[false-Van]:55 11 (55.0:11.0)[false-Van-30]:21 7 (21.0:79.0)[false-Van]:22 19 (22.0:18.0)[true-Van]:23 18 (23.0:27.0)[false-Van]:12 2 (12.0:26.0)[false-Van]:47 2 (47.0:12.0)[false-City Cargo Bike]:24 7 (24.0:34.0)[false-Van]:26 12 (26.0:12.0)[false-Van]:42 5 (42.0:15.0)[false-Van]:27 21 (27.0:11.0)[false-Van]:11 14 (11.0:46.0)[false-Van]:28 6 (28.0:101.0)[false-Van]:15 23 (15.0:16.0)[false-Van]:51 25 (51.0:102.0)[false-Van]:31 18 (31.0:15.0)[false-Van]:32 6 (32.0:26.0)[false-City Cargo Bike]:33 20 (33.0:65.0)[false-Van]:35 23 (35.0:21.0)[false-Van]:53 5 (53.0:17.0)[false-Van]:36 4 (36.0:10.0)[false-City Cargo Bike]:38 4 (38.0:53.0)[false-Van]:37 21 (37.0:81.0)[false-City Cargo Bike]:34 20 (34.0:14.0)[false-Van]:29 21 (29.0:69.0)[false-City Cargo Bike]:39 6 (39.0:31.0)[false-Van]:40 9 (40.0:21.0)[false-Van-30]:41 21 (41.0:24.0)[false-Van]:43 20 (43.0:28.0)[false-Van]:44 11 (44.0:19.0)[false-Van-30]:50 22 (50.0:17.0)[false-City Cargo Bike]:19 8 (19.0:99.0)[false-Van]:54 24 (54.0:32.0)[false-Van]:52 23 (52.0:16.0)[false-Van]:45 16 (45.0:30.0)[false-City Cargo Bike]:56 24 (56.0:61.0)[false-Van]:8 12 (8.0:71.0)[false-Van]:57 20 (57.0:16.0)[true-Van]:63 5 (63.0:19.0)[false-City Cargo Bike]:60 24 (60.0:14.0)[false-City Cargo Bike]:58 21 (58.0:29.0)[false-City Cargo Bike]:62 9 (62.0:29.0)[false-Van]:61 3 (61.0:63.0)[false-Van]:2 18 (2.0:97.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:49::R:Van:3:4:59:48:5:6::R:Van:30:7:9:25:10:13:14::R:City Cargo Bike:46::R:Van:16:18:17:20:55:21::R:Van:22:23:12:47:24:26:42:27:11::R:Van:28:15:51:31:32:33::R:Van:35:53:36:38:37:34:29::R:Van:39:40:41:43:44:50:19::R:Van:54:52:45:56:8::R:Van:57:63:60:58:62:61:2:,33060.379999479184,12.0,113069.46656561585,361331.3730695596,1230.0,360101.3730695596,11100.96735403475,NaN,5827.92537208967,1823.7010736389652,75.0,0.0,0.0,25.0,97.0,0.0,0.0,3.0,68.0,0.0,0.0,32.0,93.0,0.0,0.0,7.0
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
