Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:0:0,13429.474521157852,0,0,0,0,33 21 (33.0:68.0)[true-Van]:9 20 (9.0:34.0)[false-Van]:18 14 (18.0:54.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-Van]:7 18 (7.0:62.0)[true-Van]:20 10 (20.0:46.0)[false-City Cargo Bike]:13 2 (13.0:25.0)[false-Van]:10 19 (10.0:19.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-Van]:3 23 (3.0:4.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-Walker]:5 5 (5.0:67.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[true-Van]:2 1 (2.0:29.0)[false-Van]:4 23 (4.0:25.0)[false-Van]:11 19 (11.0:42.0)[false-Van]:26 4 (26.0:82.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-Van]:21 5 (21.0:47.0)[true-Van]:35 19 (35.0:51.0)[false-Van]:34 8 (34.0:16.0)[false-City Cargo Bike]:22 19 (22.0:21.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[true-Van]:32 21 (32.0:47.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:29 3 (29.0:1.0)[false-Van]:36 66 (36.0:83.0)[false-Van]:,SOL:R:Van::R:Van:33:9:18:14:8::R:Van:7:20:13:10:6:3:19:5::R:Van:31:2:4:11:26:28:17::R:Van:21:35:34:22:27:12:15::R:Van:16:32:37:30:25::R:Van:23:24:29:36:,13429.474521157852,7.0,67147.37260578925,202282.11781736778,840.0,201442.11781736778,6510.866434648025,NaN,5618.947717149105,1865.204794605257,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,15191.598303659659,0,0,1,0,2 1 (2.0:29.0)[true-Van]:3 23 (3.0:4.0)[false-Van]:4 23 (4.0:25.0)[false-Van]:6 7 (6.0:13.0)[false-Van]:13 2 (13.0:25.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-Van]:9 20 (9.0:34.0)[true-Van]:22 19 (22.0:21.0)[false-Van]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Walker]:24 9 (24.0:1.0)[false-Van]:21 5 (21.0:47.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-Van]:18 14 (18.0:54.0)[true-Van]:28 8 (28.0:100.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-Van]:20 10 (20.0:46.0)[false-Van]:8 12 (8.0:84.0)[false-City Cargo Bike]:36 66 (36.0:83.0)[false-Van]:11 19 (11.0:42.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-Van]:33 21 (33.0:68.0)[true-Van]:30 18 (30.0:96.0)[false-Van]:16 19 (16.0:61.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[true-Van]:12 16 (12.0:40.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-Walker]:19 8 (19.0:66.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[true-Van]:29 3 (29.0:1.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:3:4:6:13:7::R:Van:9:22:23:34:24:21:14::R:Van:18:28:35:20:8::R:Van:36:11:26::R:Van:33:30:16:25:17::R:Van:10:12:37:19:15::R:Van:27:29:31:32:5:,15191.598303659659,8.0,75957.9915182983,228833.9745548949,960.0,227873.9745548949,6496.107037525436,NaN,6356.499293191525,2109.9442088416195,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0:0:1:1,84705.20805413408,0,0,1,1,28 8 (28.0:100.0)[false-Van]:20 10 (20.0:46.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-Walker]:33 21 (33.0:68.0)[false-Van]:18 14 (18.0:54.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[true-Van]:9 20 (9.0:34.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-City Cargo Bike]:2 1 (2.0:29.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[false-City Cargo Bike]:36 66 (36.0:83.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:11 19 (11.0:42.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[true-Van]:32 21 (32.0:47.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-City Cargo Bike]:,SOL:R:Van:28:20:14:12:5:19:33::R:City Cargo Bike:18::R:Van:7:9:13:22:29:2:3:6::R:City Cargo Bike:10::R:City Cargo Bike:36::R:City Cargo Bike:24::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:21::R:City Cargo Bike:25::R:City Cargo Bike:27::R:City Cargo Bike:11::R:City Cargo Bike:17::R:City Cargo Bike:30::R:City Cargo Bike:23::R:City Cargo Bike:8::R:City Cargo Bike:4::R:Van:31:32:34:35:26:37:,84705.20805413408,18.0,80768.22377609325,380517.7979261107,1110.0,379407.7979261107,6498.169281379602,2047.0481687386887,10569.938831280851,2243.5617715581457,17.0,0.0,0.0,83.0,58.0,0.0,0.0,42.0,19.0,0.0,0.0,81.0,50.0,0.0,0.0,50.0
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
