Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:0:0,48629.17460724524,0,0,0,0,60 23 (60.0:65.0)[false-Van]:30 17 (30.0:83.0)[false-City Cargo Bike]:14 20 (14.0:81.0)[false-Van]:27 19 (27.0:83.0)[false-City Cargo Bike]:2 16 (2.0:33.0)[false-City Cargo Bike]:25 24 (25.0:35.0)[true-City Cargo Bike]:26 18 (26.0:19.0)[false-City Cargo Bike]:29 17 (29.0:19.0)[true-Van]:42 21 (42.0:31.0)[false-City Cargo Bike]:45 18 (45.0:21.0)[false-City Cargo Bike]:49 42 (49.0:45.0)[false-City Cargo Bike]:3 2 (3.0:29.0)[false-City Cargo Bike]:5 11 (5.0:1.0)[true-Van]:43 20 (43.0:57.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:6 9 (6.0:49.0)[false-City Cargo Bike]:7 17 (7.0:21.0)[false-City Cargo Bike]:24 23 (24.0:43.0)[true-Van]:37 9 (37.0:29.0)[false-City Cargo Bike]:8 21 (8.0:79.0)[false-City Cargo Bike]:9 23 (9.0:81.0)[false-City Cargo Bike]:32 11 (32.0:15.0)[false-City Cargo Bike]:17 11 (17.0:15.0)[false-City Cargo Bike]:20 3 (20.0:57.0)[true-City Cargo Bike]:11 6 (11.0:45.0)[false-City Cargo Bike]:13 18 (13.0:95.0)[false-City Cargo Bike]:54 21 (54.0:3.0)[false-City Cargo Bike]:10 10 (10.0:85.0)[true-Van]:16 5 (16.0:69.0)[false-City Cargo Bike]:28 2 (28.0:85.0)[false-City Cargo Bike]:51 4 (51.0:63.0)[false-City Cargo Bike]:50 2 (50.0:13.0)[false-City Cargo Bike]:35 9 (35.0:31.0)[false-City Cargo Bike]:15 13 (15.0:37.0)[false-City Cargo Bike]:21 1 (21.0:11.0)[true-Van]:22 5 (22.0:3.0)[false-City Cargo Bike]:31 9 (31.0:1.0)[false-City Cargo Bike]:40 19 (40.0:65.0)[false-City Cargo Bike]:44 21 (44.0:85.0)[false-City Cargo Bike]:41 11 (41.0:15.0)[false-City Cargo Bike]:34 6 (34.0:41.0)[false-City Cargo Bike]:23 20 (23.0:45.0)[false-City Cargo Bike]:12 19 (12.0:7.0)[false-City Cargo Bike]:47 1 (47.0:15.0)[false-City Cargo Bike]:33 2 (33.0:83.0)[false-City Cargo Bike]:36 5 (36.0:59.0)[false-City Cargo Bike]:4 7 (4.0:7.0)[false-City Cargo Bike]:48 17 (48.0:41.0)[true-Van]:46 48 (46.0:53.0)[false-City Cargo Bike]:55 11 (55.0:47.0)[false-Van]:38 2 (38.0:93.0)[false-City Cargo Bike]:53 18 (53.0:55.0)[false-Van]:19 2 (19.0:33.0)[false-City Cargo Bike]:57 18 (57.0:85.0)[true-Van]:52 24 (52.0:95.0)[false-Van]:56 9 (56.0:61.0)[false-Van]:59 9 (59.0:45.0)[false-City Cargo Bike]:58 22 (58.0:89.0)[false-City Cargo Bike]:39 14 (39.0:63.0)[false-City Cargo Bike]:,SOL:R:Van:60:30:14:27:2::R:City Cargo Bike:25::R:City Cargo Bike:26::R:Van:29:42:45:49:3::R:Van:5:43:18:6:7::R:Van:24:37:8:9:32:17::R:City Cargo Bike:20:11::R:City Cargo Bike:13::R:City Cargo Bike:54::R:Van:10:16:28:51:50:35:15::R:Van:21:22:31:40:44:41:34:23::R:City Cargo Bike:12::R:City Cargo Bike:47:33:36::R:City Cargo Bike:4::R:Van:48:46:55:38:53:19::R:Van:57:52:56:59:58:39:,48629.17460724524,16.0,84350.33338935289,317929.216026808,1360.0,316569.216026808,7202.748063213723,1531.2388635239504,5388.63078011539,1429.6666676161508,50.0,0.0,0.0,50.0,81.0,0.0,0.0,19.0,35.0,0.0,0.0,65.0,85.0,0.0,0.0,15.0
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,48629.17460724524,0,0,1,0,60 23 (60.0:65.0)[true-Van]:30 17 (30.0:83.0)[false-City Cargo Bike]:14 20 (14.0:81.0)[false-Van]:27 19 (27.0:83.0)[false-City Cargo Bike]:2 16 (2.0:33.0)[false-City Cargo Bike]:25 24 (25.0:35.0)[true-City Cargo Bike]:26 18 (26.0:19.0)[false-City Cargo Bike]:29 17 (29.0:19.0)[true-Van]:42 21 (42.0:31.0)[false-City Cargo Bike]:45 18 (45.0:21.0)[false-City Cargo Bike]:49 42 (49.0:45.0)[false-City Cargo Bike]:3 2 (3.0:29.0)[false-City Cargo Bike]:5 11 (5.0:1.0)[true-Van]:43 20 (43.0:57.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:6 9 (6.0:49.0)[false-City Cargo Bike]:7 17 (7.0:21.0)[false-City Cargo Bike]:24 23 (24.0:43.0)[true-Van]:37 9 (37.0:29.0)[false-City Cargo Bike]:8 21 (8.0:79.0)[false-City Cargo Bike]:9 23 (9.0:81.0)[false-City Cargo Bike]:32 11 (32.0:15.0)[false-City Cargo Bike]:17 11 (17.0:15.0)[false-City Cargo Bike]:20 3 (20.0:57.0)[true-City Cargo Bike]:11 6 (11.0:45.0)[false-City Cargo Bike]:13 18 (13.0:95.0)[false-City Cargo Bike]:54 21 (54.0:3.0)[false-City Cargo Bike]:10 10 (10.0:85.0)[true-Van]:16 5 (16.0:69.0)[false-City Cargo Bike]:28 2 (28.0:85.0)[false-City Cargo Bike]:51 4 (51.0:63.0)[false-City Cargo Bike]:50 2 (50.0:13.0)[false-City Cargo Bike]:35 9 (35.0:31.0)[false-City Cargo Bike]:15 13 (15.0:37.0)[false-City Cargo Bike]:21 1 (21.0:11.0)[true-Van]:22 5 (22.0:3.0)[false-City Cargo Bike]:31 9 (31.0:1.0)[false-City Cargo Bike]:40 19 (40.0:65.0)[false-City Cargo Bike]:44 21 (44.0:85.0)[false-City Cargo Bike]:41 11 (41.0:15.0)[false-City Cargo Bike]:34 6 (34.0:41.0)[false-City Cargo Bike]:23 20 (23.0:45.0)[false-City Cargo Bike]:12 19 (12.0:7.0)[false-City Cargo Bike]:47 1 (47.0:15.0)[false-City Cargo Bike]:33 2 (33.0:83.0)[false-City Cargo Bike]:36 5 (36.0:59.0)[false-City Cargo Bike]:4 7 (4.0:7.0)[false-City Cargo Bike]:48 17 (48.0:41.0)[true-Van]:46 48 (46.0:53.0)[false-City Cargo Bike]:55 11 (55.0:47.0)[false-Van]:38 2 (38.0:93.0)[false-City Cargo Bike]:53 18 (53.0:55.0)[false-Van]:19 2 (19.0:33.0)[false-City Cargo Bike]:57 18 (57.0:85.0)[true-Van]:52 24 (52.0:95.0)[false-Van]:56 9 (56.0:61.0)[false-Van]:59 9 (59.0:45.0)[false-City Cargo Bike]:58 22 (58.0:89.0)[false-City Cargo Bike]:39 14 (39.0:63.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:60:30:14:27:2::R:City Cargo Bike:25::R:City Cargo Bike:26::R:Van:29:42:45:49:3::R:Van:5:43:18:6:7::R:Van:24:37:8:9:32:17::R:City Cargo Bike:20:11::R:City Cargo Bike:13::R:City Cargo Bike:54::R:Van:10:16:28:51:50:35:15::R:Van:21:22:31:40:44:41:34:23::R:City Cargo Bike:12::R:City Cargo Bike:47:33:36::R:City Cargo Bike:4::R:Van:48:46:55:38:53:19::R:Van:57:52:56:59:58:39:,48629.17460724524,17.0,84350.33338935289,318049.216026808,1480.0,316569.216026808,7202.748063213723,NaN,5390.664678420475,1429.6666676161508,53.0,0.0,0.0,47.0,81.0,0.0,0.0,19.0,35.0,0.0,0.0,65.0,85.0,0.0,0.0,15.0
0:0:1:1,116524.65298274523,0,0,1,1,14 20 (14.0:81.0)[false-Van]:20 3 (20.0:57.0)[false-City Cargo Bike]:6 9 (6.0:49.0)[false-City Cargo Bike]:9 23 (9.0:81.0)[false-Van]:10 10 (10.0:85.0)[false-City Cargo Bike]:2 16 (2.0:33.0)[false-City Cargo Bike]:4 7 (4.0:7.0)[true-Walker]:5 11 (5.0:1.0)[false-City Cargo Bike]:17 11 (17.0:15.0)[false-City Cargo Bike]:7 17 (7.0:21.0)[false-City Cargo Bike]:8 21 (8.0:79.0)[false-Van]:38 2 (38.0:93.0)[false-City Cargo Bike]:27 19 (27.0:83.0)[false-City Cargo Bike]:11 6 (11.0:45.0)[false-City Cargo Bike]:3 2 (3.0:29.0)[false-City Cargo Bike]:13 18 (13.0:95.0)[true-City Cargo Bike]:46 48 (46.0:53.0)[false-City Cargo Bike]:29 17 (29.0:19.0)[false-City Cargo Bike]:60 23 (60.0:65.0)[true-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:30 17 (30.0:83.0)[false-City Cargo Bike]:37 9 (37.0:29.0)[false-City Cargo Bike]:44 21 (44.0:85.0)[false-City Cargo Bike]:19 2 (19.0:33.0)[false-City Cargo Bike]:28 2 (28.0:85.0)[false-City Cargo Bike]:34 6 (34.0:41.0)[false-Van]:35 9 (35.0:31.0)[false-City Cargo Bike]:21 1 (21.0:11.0)[false-City Cargo Bike]:50 2 (50.0:13.0)[false-City Cargo Bike]:24 23 (24.0:43.0)[true-Van]:40 19 (40.0:65.0)[false-City Cargo Bike]:51 4 (51.0:63.0)[false-City Cargo Bike]:23 20 (23.0:45.0)[false-City Cargo Bike]:25 24 (25.0:35.0)[false-City Cargo Bike]:22 5 (22.0:3.0)[false-City Cargo Bike]:26 18 (26.0:19.0)[false-City Cargo Bike]:49 42 (49.0:45.0)[true-Van]:56 9 (56.0:61.0)[false-Van]:58 22 (58.0:89.0)[false-City Cargo Bike]:12 19 (12.0:7.0)[false-Van]:47 1 (47.0:15.0)[true-Walker]:15 13 (15.0:37.0)[false-City Cargo Bike]:32 11 (32.0:15.0)[false-City Cargo Bike]:52 24 (52.0:95.0)[false-City Cargo Bike]:33 2 (33.0:83.0)[true-City Cargo Bike]:54 21 (54.0:3.0)[false-Van]:31 9 (31.0:1.0)[false-Van]:36 5 (36.0:59.0)[false-Van]:39 14 (39.0:63.0)[false-Van]:45 18 (45.0:21.0)[false-City Cargo Bike]:41 11 (41.0:15.0)[false-Van]:42 21 (42.0:31.0)[false-Van]:43 20 (43.0:57.0)[false-Van]:48 17 (48.0:41.0)[false-Van]:53 18 (53.0:55.0)[false-Van]:16 5 (16.0:69.0)[false-Van]:57 18 (57.0:85.0)[false-City Cargo Bike]:59 9 (59.0:45.0)[false-Van]:55 11 (55.0:47.0)[false-Van]:,SOL:R:Van:14:20:6:9:10:2::R:Walker:4::R:City Cargo Bike:5::R:City Cargo Bike:17::R:City Cargo Bike:7::R:Van:8:38:27:11:3::R:City Cargo Bike:13::R:City Cargo Bike:46::R:City Cargo Bike:29::R:City Cargo Bike:60::R:City Cargo Bike:18::R:City Cargo Bike:30::R:City Cargo Bike:37::R:City Cargo Bike:44::R:City Cargo Bike:19:28:34::R:City Cargo Bike:35:21::R:City Cargo Bike:50::R:Van:24:40:51:23:25:22::R:City Cargo Bike:26::R:Van:49:56:58:12::R:Walker:47::R:City Cargo Bike:15::R:City Cargo Bike:32::R:City Cargo Bike:52::R:City Cargo Bike:33::R:Van:54:31:36:39:45:41:42::R:Van:43:48:53:16:57:59:55:,116524.65298274523,27.0,89301.38424511225,467002.90500278235,1770.0,465232.90500278235,6778.823273950866,2209.262651266738,7915.30347462343,1513.5827838154619,22.0,7.0,0.0,70.0,59.0,3.0,0.0,37.0,15.0,6.0,0.0,78.0,62.0,1.0,0.0,37.0
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
