Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:0:0,89203.2303130666,0,0,0,0,39 23 (39.0:41.0)[false-Van]:22 13 (22.0:100.0)[false-City Cargo Bike]:19 26 (19.0:97.0)[false-City Cargo Bike]:49 7 (49.0:96.0)[false-City Cargo Bike]:2 24 (2.0:88.0)[false-Van]:3 22 (3.0:70.0)[true-Van]:38 14 (38.0:68.0)[false-City Cargo Bike]:24 17 (24.0:69.0)[false-City Cargo Bike]:54 13 (54.0:56.0)[false-City Cargo Bike]:45 6 (45.0:65.0)[false-City Cargo Bike]:8 26 (8.0:91.0)[false-Van]:4 23 (4.0:57.0)[true-Van]:16 2 (16.0:20.0)[false-City Cargo Bike]:10 23 (10.0:3.0)[false-City Cargo Bike]:5 5 (5.0:0.0)[false-City Cargo Bike]:27 4 (27.0:14.0)[false-City Cargo Bike]:33 9 (33.0:17.0)[false-City Cargo Bike]:37 12 (37.0:63.0)[false-City Cargo Bike]:29 20 (29.0:89.0)[false-City Cargo Bike]:50 13 (50.0:82.0)[true-Van]:47 11 (47.0:32.0)[false-City Cargo Bike]:51 10 (51.0:23.0)[false-City Cargo Bike]:42 13 (42.0:26.0)[false-City Cargo Bike]:18 20 (18.0:50.0)[false-City Cargo Bike]:20 12 (20.0:21.0)[false-City Cargo Bike]:6 11 (6.0:61.0)[false-City Cargo Bike]:9 9 (9.0:59.0)[false-City Cargo Bike]:13 16 (13.0:66.0)[false-City Cargo Bike]:7 23 (7.0:65.0)[false-City Cargo Bike]:35 2 (35.0:77.0)[false-City Cargo Bike]:34 1 (34.0:21.0)[false-City Cargo Bike]:25 7 (25.0:69.0)[false-City Cargo Bike]:74 12 (74.0:75.0)[false-City Cargo Bike]:11 9 (11.0:95.0)[false-City Cargo Bike]:41 13 (41.0:98.0)[false-City Cargo Bike]:12 14 (12.0:80.0)[true-Walker]:26 12 (26.0:29.0)[true-Van]:17 6 (17.0:40.0)[false-City Cargo Bike]:21 15 (21.0:36.0)[false-City Cargo Bike]:23 26 (23.0:11.0)[false-City Cargo Bike]:46 23 (46.0:14.0)[false-City Cargo Bike]:28 4 (28.0:50.0)[false-City Cargo Bike]:14 12 (14.0:79.0)[false-City Cargo Bike]:30 10 (30.0:57.0)[true-Walker]:31 9 (31.0:60.0)[false-City Cargo Bike]:32 2 (32.0:48.0)[false-City Cargo Bike]:36 2 (36.0:2.0)[false-City Cargo Bike]:71 5 (71.0:46.0)[false-Van]:40 21 (40.0:48.0)[false-City Cargo Bike]:48 2 (48.0:14.0)[false-City Cargo Bike]:65 6 (65.0:33.0)[false-Van]:52 3 (52.0:63.0)[false-City Cargo Bike]:53 6 (53.0:87.0)[false-City Cargo Bike]:55 2 (55.0:15.0)[true-Van]:70 9 (70.0:3.0)[false-Van]:56 14 (56.0:10.0)[false-City Cargo Bike]:57 7 (57.0:7.0)[false-Van]:58 21 (58.0:31.0)[false-Van]:59 7 (59.0:36.0)[false-Van]:60 22 (60.0:50.0)[false-Van]:61 13 (61.0:49.0)[false-Van]:15 2 (15.0:99.0)[false-City Cargo Bike]:62 22 (62.0:39.0)[false-Van]:63 18 (63.0:76.0)[false-Van]:64 22 (64.0:83.0)[false-Van]:72 12 (72.0:94.0)[false-City Cargo Bike]:44 3 (44.0:40.0)[false-City Cargo Bike]:43 23 (43.0:69.0)[false-City Cargo Bike]:68 5 (68.0:52.0)[false-Van]:66 2 (66.0:0.0)[false-City Cargo Bike]:76 6 (76.0:34.0)[false-Van]:75 19 (75.0:57.0)[false-Van]:69 9 (69.0:46.0)[false-Van]:77 14 (77.0:28.0)[false-Van]:79 2 (79.0:51.0)[false-City Cargo Bike]:78 2 (78.0:59.0)[false-City Cargo Bike]:80 24 (80.0:87.0)[false-Walker]:73 2 (73.0:26.0)[false-Van]:67 11 (67.0:52.0)[false-Walker]:,SOL:R:Van:39:22:19:49:2::R:Van:3:38:24:54:45:8::R:Van:4:16:10:5:27:33:37:29::R:Van:50:47:51:42:18:20:6:9::R:City Cargo Bike:13::R:City Cargo Bike:7::R:City Cargo Bike:35:34:25::R:City Cargo Bike:74::R:City Cargo Bike:11::R:City Cargo Bike:41::R:Walker:12::R:Van:26:17:21:23:46:28:14::R:Walker:30::R:City Cargo Bike:31::R:City Cargo Bike:32:36:71::R:City Cargo Bike:40::R:City Cargo Bike:48:65::R:City Cargo Bike:52:53::R:Van:55:70:56:57:58:59:60:61:15::R:Van:62:63:64:72:44:43::R:Van:68:66:76:75:69:77:79:78:80:73:67:,89203.2303130666,21.0,125365.06177851142,505965.6212502629,1610.0,504355.6212502629,7510.766242737199,1875.084330781087,6404.628117091936,1586.8995161836888,38.0,10.0,0.0,52.0,76.0,3.0,0.0,22.0,28.0,8.0,0.0,64.0,83.0,3.0,0.0,15.0
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,99482.49956624772,0,0,1,0,39 23 (39.0:41.0)[true-Van]:22 13 (22.0:100.0)[false-City Cargo Bike]:2 24 (2.0:88.0)[false-Van]:3 22 (3.0:70.0)[true-Van]:38 14 (38.0:68.0)[false-City Cargo Bike]:24 17 (24.0:69.0)[false-City Cargo Bike]:54 13 (54.0:56.0)[false-City Cargo Bike]:45 6 (45.0:65.0)[false-City Cargo Bike]:8 26 (8.0:91.0)[false-Van]:4 23 (4.0:57.0)[true-Van]:16 2 (16.0:20.0)[false-City Cargo Bike]:10 23 (10.0:3.0)[false-City Cargo Bike]:5 5 (5.0:0.0)[false-City Cargo Bike]:27 4 (27.0:14.0)[false-City Cargo Bike]:33 9 (33.0:17.0)[false-City Cargo Bike]:37 12 (37.0:63.0)[false-City Cargo Bike]:29 20 (29.0:89.0)[false-City Cargo Bike]:50 13 (50.0:82.0)[true-Van]:47 11 (47.0:32.0)[false-City Cargo Bike]:51 10 (51.0:23.0)[false-City Cargo Bike]:42 13 (42.0:26.0)[false-City Cargo Bike]:18 20 (18.0:50.0)[false-City Cargo Bike]:20 12 (20.0:21.0)[false-City Cargo Bike]:6 11 (6.0:61.0)[false-City Cargo Bike]:9 9 (9.0:59.0)[false-City Cargo Bike]:13 16 (13.0:66.0)[false-City Cargo Bike]:7 23 (7.0:65.0)[false-City Cargo Bike]:35 2 (35.0:77.0)[false-City Cargo Bike]:49 7 (49.0:96.0)[false-City Cargo Bike]:34 1 (34.0:21.0)[false-City Cargo Bike]:19 26 (19.0:97.0)[false-City Cargo Bike]:25 7 (25.0:69.0)[false-City Cargo Bike]:74 12 (74.0:75.0)[false-City Cargo Bike]:11 9 (11.0:95.0)[false-City Cargo Bike]:41 13 (41.0:98.0)[false-City Cargo Bike]:12 14 (12.0:80.0)[true-Walker]:26 12 (26.0:29.0)[true-Van]:17 6 (17.0:40.0)[false-City Cargo Bike]:21 15 (21.0:36.0)[false-City Cargo Bike]:23 26 (23.0:11.0)[false-City Cargo Bike]:46 23 (46.0:14.0)[false-City Cargo Bike]:28 4 (28.0:50.0)[false-City Cargo Bike]:14 12 (14.0:79.0)[false-City Cargo Bike]:30 10 (30.0:57.0)[true-Walker]:31 9 (31.0:60.0)[false-City Cargo Bike]:32 2 (32.0:48.0)[false-City Cargo Bike]:36 2 (36.0:2.0)[false-City Cargo Bike]:71 5 (71.0:46.0)[false-Van]:40 21 (40.0:48.0)[false-City Cargo Bike]:48 2 (48.0:14.0)[false-City Cargo Bike]:65 6 (65.0:33.0)[false-Van]:52 3 (52.0:63.0)[false-City Cargo Bike]:53 6 (53.0:87.0)[false-City Cargo Bike]:55 2 (55.0:15.0)[true-Van]:70 9 (70.0:3.0)[false-Van]:56 14 (56.0:10.0)[false-City Cargo Bike]:57 7 (57.0:7.0)[false-Van]:58 21 (58.0:31.0)[false-Van]:59 7 (59.0:36.0)[false-Van]:60 22 (60.0:50.0)[false-Van]:61 13 (61.0:49.0)[false-Van]:15 2 (15.0:99.0)[false-City Cargo Bike]:62 22 (62.0:39.0)[false-Van]:63 18 (63.0:76.0)[false-Van]:64 22 (64.0:83.0)[false-Van]:72 12 (72.0:94.0)[false-City Cargo Bike]:44 3 (44.0:40.0)[false-City Cargo Bike]:43 23 (43.0:69.0)[false-City Cargo Bike]:68 5 (68.0:52.0)[false-Van]:66 2 (66.0:0.0)[false-City Cargo Bike]:76 6 (76.0:34.0)[false-Van]:75 19 (75.0:57.0)[false-Van]:69 9 (69.0:46.0)[false-Van]:77 14 (77.0:28.0)[false-Van]:79 2 (79.0:51.0)[false-City Cargo Bike]:78 2 (78.0:59.0)[false-City Cargo Bike]:80 24 (80.0:87.0)[false-Walker]:73 2 (73.0:26.0)[false-Van]:67 11 (67.0:52.0)[false-Walker]:,SOL:R:Van::R:Van:39:22:2::R:Van:3:38:24:54:45:8::R:Van:4:16:10:5:27:33:37:29::R:Van:50:47:51:42:18:20:6:9::R:City Cargo Bike:13::R:City Cargo Bike:7::R:City Cargo Bike:35:49:34::R:City Cargo Bike:19::R:City Cargo Bike:25::R:City Cargo Bike:74::R:City Cargo Bike:11::R:City Cargo Bike:41::R:Walker:12::R:Van:26:17:21:23:46:28:14::R:Walker:30::R:City Cargo Bike:31::R:City Cargo Bike:32:36:71::R:City Cargo Bike:40::R:City Cargo Bike:48:65::R:City Cargo Bike:52:53::R:Van:55:70:56:57:58:59:60:61:15::R:Van:62:63:64:72:44:43::R:Van:68:66:76:75:69:77:79:78:80:73:67:,99482.49956624772,24.0,125365.06177851142,526744.1597566252,1830.0,524914.1597566252,7510.766242737199,NaN,6667.647591856015,1586.8995161836888,38.0,8.0,0.0,54.0,73.0,3.0,0.0,24.0,25.0,7.0,0.0,68.0,79.0,3.0,0.0,18.0
0:0:1:1,161015.99289535353,0,0,1,1,21 15 (21.0:36.0)[true-Van]:4 23 (4.0:57.0)[false-Van]:6 11 (6.0:61.0)[false-City Cargo Bike]:47 11 (47.0:32.0)[false-City Cargo Bike]:8 26 (8.0:91.0)[false-Van]:7 23 (7.0:65.0)[true-Van]:49 7 (49.0:96.0)[false-Van]:77 14 (77.0:28.0)[false-Van]:61 13 (61.0:49.0)[false-Van]:43 23 (43.0:69.0)[false-Van]:50 13 (50.0:82.0)[false-City Cargo Bike]:15 2 (15.0:99.0)[false-City Cargo Bike]:29 20 (29.0:89.0)[true-Van]:40 21 (40.0:48.0)[false-City Cargo Bike]:2 24 (2.0:88.0)[false-Van]:3 22 (3.0:70.0)[true-Van]:25 7 (25.0:69.0)[false-City Cargo Bike]:46 23 (46.0:14.0)[false-City Cargo Bike]:31 9 (31.0:60.0)[false-City Cargo Bike]:45 6 (45.0:65.0)[false-City Cargo Bike]:9 9 (9.0:59.0)[false-City Cargo Bike]:14 12 (14.0:79.0)[false-City Cargo Bike]:24 17 (24.0:69.0)[false-City Cargo Bike]:12 14 (12.0:80.0)[false-City Cargo Bike]:13 16 (13.0:66.0)[false-City Cargo Bike]:5 5 (5.0:0.0)[false-City Cargo Bike]:16 2 (16.0:20.0)[false-City Cargo Bike]:19 26 (19.0:97.0)[false-City Cargo Bike]:18 20 (18.0:50.0)[false-City Cargo Bike]:20 12 (20.0:21.0)[false-City Cargo Bike]:22 13 (22.0:100.0)[false-City Cargo Bike]:66 2 (66.0:0.0)[false-City Cargo Bike]:44 3 (44.0:40.0)[false-City Cargo Bike]:23 26 (23.0:11.0)[false-City Cargo Bike]:26 12 (26.0:29.0)[false-City Cargo Bike]:30 10 (30.0:57.0)[false-City Cargo Bike]:32 2 (32.0:48.0)[false-City Cargo Bike]:34 1 (34.0:21.0)[false-City Cargo Bike]:35 2 (35.0:77.0)[false-City Cargo Bike]:11 9 (11.0:95.0)[false-City Cargo Bike]:37 12 (37.0:63.0)[false-City Cargo Bike]:38 14 (38.0:68.0)[false-City Cargo Bike]:39 23 (39.0:41.0)[true-City Cargo Bike]:10 23 (10.0:3.0)[false-City Cargo Bike]:27 4 (27.0:14.0)[false-City Cargo Bike]:28 4 (28.0:50.0)[false-City Cargo Bike]:41 13 (41.0:98.0)[false-City Cargo Bike]:42 13 (42.0:26.0)[false-City Cargo Bike]:17 6 (17.0:40.0)[false-City Cargo Bike]:36 2 (36.0:2.0)[false-City Cargo Bike]:48 2 (48.0:14.0)[false-City Cargo Bike]:51 10 (51.0:23.0)[false-City Cargo Bike]:54 13 (54.0:56.0)[true-Walker]:70 9 (70.0:3.0)[false-Van]:56 14 (56.0:10.0)[false-City Cargo Bike]:57 7 (57.0:7.0)[false-Van]:58 21 (58.0:31.0)[false-Van]:59 7 (59.0:36.0)[false-Van]:60 22 (60.0:50.0)[false-Van]:53 6 (53.0:87.0)[false-City Cargo Bike]:62 22 (62.0:39.0)[false-Van]:63 18 (63.0:76.0)[false-Van]:64 22 (64.0:83.0)[false-Van]:65 6 (65.0:33.0)[false-Van]:67 11 (67.0:52.0)[false-Van]:68 5 (68.0:52.0)[false-Van]:33 9 (33.0:17.0)[false-City Cargo Bike]:52 3 (52.0:63.0)[false-City Cargo Bike]:75 19 (75.0:57.0)[false-Van]:55 2 (55.0:15.0)[false-City Cargo Bike]:78 2 (78.0:59.0)[false-Van]:79 2 (79.0:51.0)[false-Van]:73 2 (73.0:26.0)[false-Van]:69 9 (69.0:46.0)[false-Van]:71 5 (71.0:46.0)[false-Van]:80 24 (80.0:87.0)[false-City Cargo Bike]:74 12 (74.0:75.0)[false-City Cargo Bike]:76 6 (76.0:34.0)[false-Van]:72 12 (72.0:94.0)[false-Van]:,SOL:R:Van::R:Van:21:4:6:47:8::R:Van:7:49:77:61:43:50:15::R:Van:29:40:2::R:Van:3:25:46:31:45:9:14::R:City Cargo Bike:24::R:City Cargo Bike:12::R:City Cargo Bike:13::R:City Cargo Bike:5:16::R:City Cargo Bike:19::R:City Cargo Bike:18::R:City Cargo Bike:20::R:City Cargo Bike:22::R:City Cargo Bike:66:44::R:City Cargo Bike:23::R:City Cargo Bike:26::R:City Cargo Bike:30::R:City Cargo Bike:32:34:35::R:City Cargo Bike:11::R:City Cargo Bike:37::R:City Cargo Bike:38::R:City Cargo Bike:39::R:City Cargo Bike:10::R:City Cargo Bike:27:28::R:City Cargo Bike:41::R:City Cargo Bike:42::R:City Cargo Bike:17:36:48::R:City Cargo Bike:51::R:Walker:54::R:Van:70:56:57:58:59:60:53::R:Van:62:63:64:65:67:68:33:52::R:Van:75:55:78:79:73:69:71:80:74:76:72:,161015.99289535353,32.0,124993.61203302268,649175.3770765661,2160.0,647015.3770765661,7518.921217244761,NaN,8217.40983641223,1582.1976206711731,25.0,3.0,0.0,72.0,61.0,1.0,0.0,38.0,16.0,4.0,0.0,80.0,65.0,1.0,0.0,34.0
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
