Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:0:0,-1.0,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,92799.19942327499,0,0,1,0,22 20 (22.0:95.0)[false-City Cargo Bike]:59 5 (59.0:43.0)[false-Van]:2 2 (2.0:9.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:6 16 (6.0:34.0)[false-City Cargo Bike]:24 39 (24.0:50.0)[false-City Cargo Bike]:47 10 (47.0:36.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:48 7 (48.0:82.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[true-Van]:52 13 (52.0:40.0)[false-City Cargo Bike]:49 15 (49.0:10.0)[false-City Cargo Bike]:68 24 (68.0:87.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[true-Van]:43 13 (43.0:58.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-Van]:63 25 (63.0:14.0)[false-City Cargo Bike]:23 23 (23.0:38.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:58 8 (58.0:54.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-City Cargo Bike]:57 23 (57.0:4.0)[true-Van]:46 19 (46.0:9.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[false-City Cargo Bike]:3 1 (3.0:84.0)[false-City Cargo Bike]:50 5 (50.0:96.0)[true-Van]:55 7 (55.0:41.0)[false-City Cargo Bike]:67 7 (67.0:37.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-City Cargo Bike]:37 20 (37.0:2.0)[false-City Cargo Bike]:39 21 (39.0:11.0)[false-Van]:42 4 (42.0:9.0)[false-Van]:30 3 (30.0:28.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-City Cargo Bike]:53 30 (53.0:33.0)[false-City Cargo Bike]:41 5 (41.0:13.0)[false-Van]:61 25 (61.0:94.0)[false-City Cargo Bike]:65 8 (65.0:88.0)[false-City Cargo Bike]:69 18 (69.0:18.0)[false-City Cargo Bike]:64 24 (64.0:37.0)[false-Van]:54 15 (54.0:72.0)[false-Walker]:15 5 (15.0:67.0)[false-Walker]:35 7 (35.0:68.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:66 22 (66.0:80.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:7 5 (7.0:40.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:22::R:Van:59:2:33:40:18:14:6::R:City Cargo Bike:24::R:City Cargo Bike:47::R:City Cargo Bike:62::R:City Cargo Bike:9:11::R:City Cargo Bike:13::R:City Cargo Bike:48:8::R:City Cargo Bike:25::R:Van:19:52:49:68:56:28:4::R:Van:21:43:38:51:63:23::R:City Cargo Bike:26::R:City Cargo Bike:17:12::R:City Cargo Bike:58:31::R:City Cargo Bike:27:20::R:City Cargo Bike:29::R:Van:57:46:44:32:34:5:3::R:Van:50:55:67:60:37:39:42:30:10::R:City Cargo Bike:53::R:Van:41:61:65:69:64:54:15::R:City Cargo Bike:35::R:City Cargo Bike:36::R:City Cargo Bike:66::R:City Cargo Bike:45::R:City Cargo Bike:16:7:,92799.19942327499,26.0,72312.96235517197,375332.1009699971,1720.0,373612.1009699971,7858.658560588179,NaN,5519.589720147016,1063.425916987823,23.0,0.0,0.0,77.0,63.0,0.0,0.0,37.0,16.0,0.0,0.0,84.0,65.0,0.0,0.0,35.0
0:0:1:1,141009.8915134384,0,0,1,1,5 9 (5.0:87.0)[false-Van]:7 5 (7.0:40.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:37 20 (37.0:2.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[false-Van]:3 1 (3.0:84.0)[true-City Cargo Bike]:50 5 (50.0:96.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-Van]:55 7 (55.0:41.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-City Cargo Bike]:15 5 (15.0:67.0)[true-Van]:34 10 (34.0:94.0)[false-City Cargo Bike]:67 7 (67.0:37.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:24 39 (24.0:50.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[true-Van]:39 21 (39.0:11.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-Van]:23 23 (23.0:38.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:47 10 (47.0:36.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-Van]:22 20 (22.0:95.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-City Cargo Bike]:6 16 (6.0:34.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[false-City Cargo Bike]:59 5 (59.0:43.0)[false-Van]:58 8 (58.0:54.0)[false-City Cargo Bike]:68 24 (68.0:87.0)[false-City Cargo Bike]:63 25 (63.0:14.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-Walker]:41 5 (41.0:13.0)[true-Walker]:48 7 (48.0:82.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[true-Van]:54 15 (54.0:72.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:53 30 (53.0:33.0)[true-City Cargo Bike]:30 3 (30.0:28.0)[false-City Cargo Bike]:52 13 (52.0:40.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:64 24 (64.0:37.0)[false-Van]:69 18 (69.0:18.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-Van]:66 22 (66.0:80.0)[false-City Cargo Bike]:65 8 (65.0:88.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:61 25 (61.0:94.0)[false-Walker]:49 15 (49.0:10.0)[false-City Cargo Bike]:57 23 (57.0:4.0)[false-City Cargo Bike]:,SOL:R:Van:5:7:14:37:11:2:18:4::R:City Cargo Bike:3:50:27::R:City Cargo Bike:55::R:City Cargo Bike:60::R:City Cargo Bike:45::R:City Cargo Bike:19::R:City Cargo Bike:13::R:City Cargo Bike:42::R:City Cargo Bike:10::R:Van:15:34:67:33:40:25:16::R:City Cargo Bike:24::R:Van:17:39:36:21:23:26:47:20::R:City Cargo Bike:22::R:City Cargo Bike:51::R:City Cargo Bike:6::R:City Cargo Bike:43::R:City Cargo Bike:28::R:City Cargo Bike:9::R:Van:59:58:68:63:44:32:29::R:Walker:41::R:City Cargo Bike:48::R:Van:35:54:38:46:8::R:City Cargo Bike:53::R:City Cargo Bike:30::R:City Cargo Bike:52::R:City Cargo Bike:56::R:Van:64:69:62:66:65:31:12::R:Walker:61::R:City Cargo Bike:49::R:City Cargo Bike:57:,141009.8915134384,30.0,72732.71009705424,473044.8292792178,1920.0,471124.8292792178,7494.552299528019,2551.2951292202997,6956.541607047321,1069.5986778978565,20.0,7.0,0.0,73.0,62.0,3.0,0.0,35.0,10.0,10.0,0.0,80.0,59.0,4.0,0.0,38.0
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
