Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,-1,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1,-1,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2,-1,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3,-1,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4,-1,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0,70783.42127,0,0,1,0,7 17 (7.0:6.0)[false-City Cargo Bike]:24 6 (24.0:40.0)[true-City Cargo Bike]:11 8 (11.0:85.0)[true-City Cargo Bike]:3 2 (3.0:52.0)[false-City Cargo Bike]:31 11 (31.0:3.0)[false-City Cargo Bike]:5 20 (5.0:97.0)[false-City Cargo Bike]:21 24 (21.0:64.0)[false-City Cargo Bike]:17 23 (17.0:96.0)[false-City Cargo Bike]:19 21 (19.0:32.0)[false-City Cargo Bike]:16 17 (16.0:66.0)[true-Van]:26 10 (26.0:60.0)[false-City Cargo Bike]:4 12 (4.0:81.0)[false-City Cargo Bike]:9 14 (9.0:91.0)[false-City Cargo Bike]:23 20 (23.0:75.0)[false-City Cargo Bike]:22 10 (22.0:87.0)[false-City Cargo Bike]:6 6 (6.0:71.0)[false-City Cargo Bike]:8 8 (8.0:48.0)[false-City Cargo Bike]:14 22 (14.0:56.0)[true-City Cargo Bike]:38 22 (38.0:2.0)[false-Van]:32 16 (32.0:1.0)[false-City Cargo Bike]:28 13 (28.0:15.0)[false-City Cargo Bike]:12 5 (12.0:11.0)[false-City Cargo Bike]:45 12 (45.0:6.0)[false-City Cargo Bike]:35 11 (35.0:6.0)[false-City Cargo Bike]:20 2 (20.0:6.0)[false-City Cargo Bike]:2 19 (2.0:11.0)[false-City Cargo Bike]:13 7 (13.0:74.0)[false-Van]:37 17 (37.0:96.0)[false-City Cargo Bike]:34 11 (34.0:98.0)[false-City Cargo Bike]:40 8 (40.0:95.0)[false-City Cargo Bike]:43 3 (43.0:90.0)[false-City Cargo Bike]:42 5 (42.0:96.0)[false-City Cargo Bike]:44 18 (44.0:33.0)[false-City Cargo Bike]:39 17 (39.0:32.0)[false-City Cargo Bike]:15 14 (15.0:13.0)[false-City Cargo Bike]:36 22 (36.0:7.0)[false-City Cargo Bike]:27 6 (27.0:27.0)[false-City Cargo Bike]:18 15 (18.0:36.0)[false-City Cargo Bike]:25 21 (25.0:1.0)[false-City Cargo Bike]:33 8 (33.0:53.0)[false-City Cargo Bike]:10 2 (10.0:49.0)[false-City Cargo Bike]:30 24 (30.0:28.0)[false-City Cargo Bike]:29 21 (29.0:46.0)[false-City Cargo Bike]:41 23 (41.0:9.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:7::R:City Cargo Bike:24::R:City Cargo Bike:11:3::R:City Cargo Bike:31::R:City Cargo Bike:5::R:City Cargo Bike:21::R:City Cargo Bike:17::R:City Cargo Bike:19::R:Van:16:26:4:9:23:22:6:8::R:City Cargo Bike:14::R:Van:38:32:28:12:45:35:20:2::R:Van:13:37:34:40:43:42:44:39:15::R:City Cargo Bike:36::R:City Cargo Bike:27::R:City Cargo Bike:18::R:City Cargo Bike:25::R:City Cargo Bike:33:10::R:City Cargo Bike:30::R:City Cargo Bike:29::R:City Cargo Bike:41:,70783.42127,21,33907.97427,230987.5756,1260,229727.5756,6441.129413,NaN,5249.717628,770.6357789,14,0,0,86,57,0,0,43,10,0,0,90,50,0,0,50,CrossOver:simple
0:0:1:1,88383.94163,0,0,1,1,22 10 (22.0:87.0)[false-City Cargo Bike]:9 14 (9.0:91.0)[false-City Cargo Bike]:15 14 (15.0:13.0)[false-City Cargo Bike]:5 20 (5.0:97.0)[false-City Cargo Bike]:21 24 (21.0:64.0)[false-City Cargo Bike]:33 8 (33.0:53.0)[false-City Cargo Bike]:20 2 (20.0:6.0)[false-City Cargo Bike]:6 6 (6.0:71.0)[false-City Cargo Bike]:3 2 (3.0:52.0)[false-City Cargo Bike]:26 10 (26.0:60.0)[false-City Cargo Bike]:2 19 (2.0:11.0)[false-City Cargo Bike]:12 5 (12.0:11.0)[false-Van]:7 17 (7.0:6.0)[false-City Cargo Bike]:45 12 (45.0:6.0)[false-City Cargo Bike]:19 21 (19.0:32.0)[false-City Cargo Bike]:16 17 (16.0:66.0)[false-City Cargo Bike]:23 20 (23.0:75.0)[false-City Cargo Bike]:10 2 (10.0:49.0)[false-City Cargo Bike]:8 8 (8.0:48.0)[false-City Cargo Bike]:29 21 (29.0:46.0)[false-City Cargo Bike]:30 24 (30.0:28.0)[false-City Cargo Bike]:36 22 (36.0:7.0)[false-City Cargo Bike]:14 22 (14.0:56.0)[false-City Cargo Bike]:17 23 (17.0:96.0)[false-City Cargo Bike]:31 11 (31.0:3.0)[true-Van]:35 11 (35.0:6.0)[false-City Cargo Bike]:25 21 (25.0:1.0)[false-City Cargo Bike]:32 16 (32.0:1.0)[false-City Cargo Bike]:38 22 (38.0:2.0)[false-Van]:28 13 (28.0:15.0)[false-City Cargo Bike]:24 6 (24.0:40.0)[false-City Cargo Bike]:11 8 (11.0:85.0)[true-City Cargo Bike]:41 23 (41.0:9.0)[false-City Cargo Bike]:27 6 (27.0:27.0)[false-City Cargo Bike]:13 7 (13.0:74.0)[false-Van]:4 12 (4.0:81.0)[false-City Cargo Bike]:37 17 (37.0:96.0)[false-City Cargo Bike]:34 11 (34.0:98.0)[false-City Cargo Bike]:40 8 (40.0:95.0)[false-City Cargo Bike]:43 3 (43.0:90.0)[false-City Cargo Bike]:42 5 (42.0:96.0)[false-City Cargo Bike]:44 18 (44.0:33.0)[false-City Cargo Bike]:18 15 (18.0:36.0)[false-City Cargo Bike]:39 17 (39.0:32.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:22::R:City Cargo Bike:9::R:City Cargo Bike:15::R:City Cargo Bike:5::R:City Cargo Bike:21::R:City Cargo Bike:33:20::R:City Cargo Bike:6:3::R:City Cargo Bike:26::R:City Cargo Bike:2::R:Van:12:7:45:19:16:23:10::R:City Cargo Bike:8::R:City Cargo Bike:29::R:City Cargo Bike:30::R:City Cargo Bike:36::R:City Cargo Bike:14::R:City Cargo Bike:17::R:Van:31:35:25:32:38:28:24::R:City Cargo Bike:11::R:City Cargo Bike:41::R:City Cargo Bike:27::R:Van:13:4:37:34:40:43:42:44:18::R:City Cargo Bike:39:,88383.94163,22,34660.95974,268196.3786,1310,266886.3786,6734.310639,1999.236754,6095.37224,787.7490849,14,0,0,86,52,0,0,48,8,0,0,92,49,0,0,51,RndSwap:simple
0:0:1:2,-1,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:3,-1,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:4,-1,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
