Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,84388.87425,0,0,0,0,4 23 (4.0:57.0)[false-Van]:20 12 (20.0:21.0)[false-City Cargo Bike]:10 23 (10.0:3.0)[false-City Cargo Bike]:51 10 (51.0:23.0)[false-City Cargo Bike]:47 11 (47.0:32.0)[false-City Cargo Bike]:45 6 (45.0:65.0)[false-City Cargo Bike]:38 14 (38.0:68.0)[false-City Cargo Bike]:59 7 (59.0:36.0)[false-Van]:40 21 (40.0:48.0)[false-City Cargo Bike]:30 10 (30.0:57.0)[false-City Cargo Bike]:43 23 (43.0:69.0)[false-City Cargo Bike]:21 15 (21.0:36.0)[false-City Cargo Bike]:7 23 (7.0:65.0)[false-City Cargo Bike]:71 5 (71.0:46.0)[false-Van]:46 23 (46.0:14.0)[false-City Cargo Bike]:33 9 (33.0:17.0)[false-City Cargo Bike]:27 4 (27.0:14.0)[false-City Cargo Bike]:26 12 (26.0:29.0)[false-City Cargo Bike]:17 6 (17.0:40.0)[false-City Cargo Bike]:18 20 (18.0:50.0)[false-City Cargo Bike]:25 7 (25.0:69.0)[false-City Cargo Bike]:14 12 (14.0:79.0)[false-City Cargo Bike]:3 22 (3.0:70.0)[false-Van]:24 17 (24.0:69.0)[false-City Cargo Bike]:42 13 (42.0:26.0)[false-City Cargo Bike]:74 12 (74.0:75.0)[false-City Cargo Bike]:29 20 (29.0:89.0)[false-City Cargo Bike]:11 9 (11.0:95.0)[false-City Cargo Bike]:8 26 (8.0:91.0)[false-City Cargo Bike]:41 13 (41.0:98.0)[false-City Cargo Bike]:53 6 (53.0:87.0)[false-City Cargo Bike]:15 2 (15.0:99.0)[false-City Cargo Bike]:31 9 (31.0:60.0)[false-City Cargo Bike]:49 7 (49.0:96.0)[false-City Cargo Bike]:66 2 (66.0:0.0)[false-City Cargo Bike]:34 1 (34.0:21.0)[false-City Cargo Bike]:23 26 (23.0:11.0)[false-City Cargo Bike]:44 3 (44.0:40.0)[false-City Cargo Bike]:32 2 (32.0:48.0)[false-City Cargo Bike]:28 4 (28.0:50.0)[false-City Cargo Bike]:36 2 (36.0:2.0)[false-City Cargo Bike]:52 3 (52.0:63.0)[false-City Cargo Bike]:22 13 (22.0:100.0)[false-City Cargo Bike]:5 5 (5.0:0.0)[false-City Cargo Bike]:16 2 (16.0:20.0)[false-City Cargo Bike]:72 12 (72.0:94.0)[false-Van]:79 2 (79.0:51.0)[false-Van]:55 2 (55.0:15.0)[false-Van]:56 14 (56.0:10.0)[false-Van]:57 7 (57.0:7.0)[false-Van]:58 21 (58.0:31.0)[false-Van]:68 5 (68.0:52.0)[false-Van]:60 22 (60.0:50.0)[false-Van]:54 13 (54.0:56.0)[false-Van]:35 2 (35.0:77.0)[false-City Cargo Bike]:39 23 (39.0:41.0)[true-City Cargo Bike]:70 9 (70.0:3.0)[false-Van]:75 19 (75.0:57.0)[false-Van]:78 2 (78.0:59.0)[false-City Cargo Bike]:80 24 (80.0:87.0)[false-Walker]:73 2 (73.0:26.0)[false-Van]:67 11 (67.0:52.0)[false-Walker]:19 26 (19.0:97.0)[false-City Cargo Bike]:61 13 (61.0:49.0)[false-Van]:37 12 (37.0:63.0)[false-City Cargo Bike]:50 13 (50.0:82.0)[false-City Cargo Bike]:9 9 (9.0:59.0)[false-City Cargo Bike]:6 11 (6.0:61.0)[false-City Cargo Bike]:13 16 (13.0:66.0)[false-City Cargo Bike]:2 24 (2.0:88.0)[false-City Cargo Bike]:12 14 (12.0:80.0)[true-City Cargo Bike]:77 14 (77.0:28.0)[false-Van]:48 2 (48.0:14.0)[false-City Cargo Bike]:69 9 (69.0:46.0)[false-City Cargo Bike]:76 6 (76.0:34.0)[false-Van]:65 6 (65.0:33.0)[false-Van]:62 22 (62.0:39.0)[false-City Cargo Bike]:64 22 (64.0:83.0)[false-Van]:63 18 (63.0:76.0)[false-Van]:,SOL:R:Van:4:20:10:51:47:45:38::R:Van:59:40:30:43:21:7::R:Van:71:46:33:27:26:17:18:25:14::R:Van:3:24:42:74:29:11::R:City Cargo Bike:8::R:City Cargo Bike:41::R:City Cargo Bike:53:15::R:City Cargo Bike:31::R:City Cargo Bike:49:66:34::R:City Cargo Bike:23::R:City Cargo Bike:44:32:28::R:City Cargo Bike:36:52::R:City Cargo Bike:22::R:City Cargo Bike:5:16::R:Van:72:79:55:56:57:58:68:60:54:35::R:City Cargo Bike:39::R:Van:70:75:78:80:73:67:19::R:Van:61:37:50:9:6:13:2::R:City Cargo Bike:12::R:Van:77:48:69:76:65:62:64:63:,84388.87425,20,123486.3931,491402.3706,1560,489842.3706,7486.118245,1802.033112,6220.283172,1563.1189,40,0,0,60,76,0,0,24,29,0,0,71,83,0,0,17,RndSwap:simple
0:0:0:1,-1,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2,-1,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3,-1,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4,-1,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0,88148.72936,0,0,1,0,4 23 (4.0:57.0)[true-Van]:20 12 (20.0:21.0)[false-City Cargo Bike]:10 23 (10.0:3.0)[false-City Cargo Bike]:51 10 (51.0:23.0)[false-City Cargo Bike]:47 11 (47.0:32.0)[false-City Cargo Bike]:45 6 (45.0:65.0)[false-City Cargo Bike]:38 14 (38.0:68.0)[false-City Cargo Bike]:9 9 (9.0:59.0)[false-City Cargo Bike]:59 7 (59.0:36.0)[false-Van]:40 21 (40.0:48.0)[false-City Cargo Bike]:30 10 (30.0:57.0)[false-City Cargo Bike]:43 23 (43.0:69.0)[false-City Cargo Bike]:21 15 (21.0:36.0)[false-City Cargo Bike]:7 23 (7.0:65.0)[false-City Cargo Bike]:71 5 (71.0:46.0)[false-Van]:46 23 (46.0:14.0)[false-City Cargo Bike]:33 9 (33.0:17.0)[false-City Cargo Bike]:27 4 (27.0:14.0)[false-City Cargo Bike]:26 12 (26.0:29.0)[false-City Cargo Bike]:17 6 (17.0:40.0)[false-City Cargo Bike]:18 20 (18.0:50.0)[false-City Cargo Bike]:25 7 (25.0:69.0)[false-City Cargo Bike]:14 12 (14.0:79.0)[false-City Cargo Bike]:3 22 (3.0:70.0)[false-Van]:24 17 (24.0:69.0)[false-City Cargo Bike]:42 13 (42.0:26.0)[false-City Cargo Bike]:74 12 (74.0:75.0)[false-City Cargo Bike]:29 20 (29.0:89.0)[false-City Cargo Bike]:11 9 (11.0:95.0)[false-City Cargo Bike]:8 26 (8.0:91.0)[false-City Cargo Bike]:41 13 (41.0:98.0)[false-City Cargo Bike]:53 6 (53.0:87.0)[false-City Cargo Bike]:15 2 (15.0:99.0)[false-City Cargo Bike]:31 9 (31.0:60.0)[false-City Cargo Bike]:49 7 (49.0:96.0)[false-City Cargo Bike]:66 2 (66.0:0.0)[false-City Cargo Bike]:34 1 (34.0:21.0)[false-City Cargo Bike]:23 26 (23.0:11.0)[false-City Cargo Bike]:44 3 (44.0:40.0)[false-City Cargo Bike]:32 2 (32.0:48.0)[false-City Cargo Bike]:28 4 (28.0:50.0)[false-City Cargo Bike]:36 2 (36.0:2.0)[false-City Cargo Bike]:52 3 (52.0:63.0)[false-City Cargo Bike]:22 13 (22.0:100.0)[false-City Cargo Bike]:5 5 (5.0:0.0)[false-City Cargo Bike]:16 2 (16.0:20.0)[false-City Cargo Bike]:72 12 (72.0:94.0)[false-Van]:79 2 (79.0:51.0)[false-Van]:55 2 (55.0:15.0)[false-Van]:56 14 (56.0:10.0)[false-Van]:57 7 (57.0:7.0)[false-Van]:58 21 (58.0:31.0)[false-Van]:68 5 (68.0:52.0)[false-Van]:60 22 (60.0:50.0)[false-Van]:54 13 (54.0:56.0)[false-Van]:35 2 (35.0:77.0)[false-City Cargo Bike]:39 23 (39.0:41.0)[true-City Cargo Bike]:70 9 (70.0:3.0)[false-Van]:75 19 (75.0:57.0)[false-Van]:78 2 (78.0:59.0)[false-City Cargo Bike]:80 24 (80.0:87.0)[false-Walker]:73 2 (73.0:26.0)[false-Van]:67 11 (67.0:52.0)[false-Walker]:19 26 (19.0:97.0)[false-City Cargo Bike]:61 13 (61.0:49.0)[false-Van]:37 12 (37.0:63.0)[false-City Cargo Bike]:50 13 (50.0:82.0)[false-City Cargo Bike]:6 11 (6.0:61.0)[false-City Cargo Bike]:13 16 (13.0:66.0)[false-City Cargo Bike]:2 24 (2.0:88.0)[false-City Cargo Bike]:12 14 (12.0:80.0)[true-City Cargo Bike]:77 14 (77.0:28.0)[false-Van]:48 2 (48.0:14.0)[false-City Cargo Bike]:69 9 (69.0:46.0)[false-City Cargo Bike]:76 6 (76.0:34.0)[false-Van]:65 6 (65.0:33.0)[false-Van]:62 22 (62.0:39.0)[false-City Cargo Bike]:64 22 (64.0:83.0)[false-Van]:63 18 (63.0:76.0)[false-Van]:,SOL:R:Van::R:Van:4:20:10:51:47:45:38::R:City Cargo Bike:9::R:Van:59:40:30:43:21:7::R:Van:71:46:33:27:26:17:18:25:14::R:Van:3:24:42:74:29:11::R:City Cargo Bike:8::R:City Cargo Bike:41::R:City Cargo Bike:53:15::R:City Cargo Bike:31::R:City Cargo Bike:49:66:34::R:City Cargo Bike:23::R:City Cargo Bike:44:32:28::R:City Cargo Bike:36:52::R:City Cargo Bike:22::R:City Cargo Bike:5:16::R:Van:72:79:55:56:57:58:68:60:54:35::R:City Cargo Bike:39::R:Van:70:75:78:80:73:67:19::R:Van:61:37:50:6:13:2::R:City Cargo Bike:12::R:Van:77:48:69:76:65:62:64:63:,88148.72936,22,123486.3931,499092.0808,1730,497362.0808,7486.118245,NaN,6317.621276,1563.1189,41,0,0,59,75,0,0,25,28,0,0,72,82,0,0,18,AddRoute:LargeVan:simple
0:0:1:1,160851.6375,0,0,1,1,38 14 (38.0:68.0)[false-City Cargo Bike]:2 24 (2.0:88.0)[true-Van]:3 22 (3.0:70.0)[true-Van]:29 20 (29.0:89.0)[false-City Cargo Bike]:74 12 (74.0:75.0)[false-City Cargo Bike]:42 13 (42.0:26.0)[false-City Cargo Bike]:28 4 (28.0:50.0)[false-City Cargo Bike]:54 13 (54.0:56.0)[false-City Cargo Bike]:50 13 (50.0:82.0)[false-City Cargo Bike]:19 26 (19.0:97.0)[false-City Cargo Bike]:4 23 (4.0:57.0)[false-Van]:31 9 (31.0:60.0)[false-City Cargo Bike]:18 20 (18.0:50.0)[false-City Cargo Bike]:10 23 (10.0:3.0)[false-City Cargo Bike]:5 5 (5.0:0.0)[false-City Cargo Bike]:27 4 (27.0:14.0)[false-City Cargo Bike]:9 9 (9.0:59.0)[false-City Cargo Bike]:14 12 (14.0:79.0)[false-City Cargo Bike]:11 9 (11.0:95.0)[false-City Cargo Bike]:12 14 (12.0:80.0)[true-City Cargo Bike]:7 23 (7.0:65.0)[true-Van]:20 12 (20.0:21.0)[false-City Cargo Bike]:23 26 (23.0:11.0)[false-City Cargo Bike]:17 6 (17.0:40.0)[false-City Cargo Bike]:8 26 (8.0:91.0)[false-City Cargo Bike]:13 16 (13.0:66.0)[false-City Cargo Bike]:49 7 (49.0:96.0)[false-City Cargo Bike]:51 10 (51.0:23.0)[false-City Cargo Bike]:22 13 (22.0:100.0)[false-City Cargo Bike]:66 2 (66.0:0.0)[false-City Cargo Bike]:78 2 (78.0:59.0)[false-Van]:71 5 (71.0:46.0)[false-Van]:41 13 (41.0:98.0)[false-City Cargo Bike]:30 10 (30.0:57.0)[false-City Cargo Bike]:26 12 (26.0:29.0)[false-City Cargo Bike]:33 9 (33.0:17.0)[false-City Cargo Bike]:34 1 (34.0:21.0)[false-City Cargo Bike]:32 2 (32.0:48.0)[false-City Cargo Bike]:36 2 (36.0:2.0)[false-City Cargo Bike]:16 2 (16.0:20.0)[false-City Cargo Bike]:37 12 (37.0:63.0)[false-City Cargo Bike]:39 23 (39.0:41.0)[true-City Cargo Bike]:40 21 (40.0:48.0)[false-City Cargo Bike]:43 23 (43.0:69.0)[false-City Cargo Bike]:44 3 (44.0:40.0)[false-City Cargo Bike]:45 6 (45.0:65.0)[false-City Cargo Bike]:46 23 (46.0:14.0)[false-City Cargo Bike]:47 11 (47.0:32.0)[false-City Cargo Bike]:21 15 (21.0:36.0)[false-City Cargo Bike]:52 3 (52.0:63.0)[false-City Cargo Bike]:25 7 (25.0:69.0)[false-City Cargo Bike]:55 2 (55.0:15.0)[false-City Cargo Bike]:35 2 (35.0:77.0)[false-City Cargo Bike]:24 17 (24.0:69.0)[false-City Cargo Bike]:70 9 (70.0:3.0)[false-Van]:56 14 (56.0:10.0)[false-City Cargo Bike]:57 7 (57.0:7.0)[false-Van]:58 21 (58.0:31.0)[false-Van]:65 6 (65.0:33.0)[false-City Cargo Bike]:62 22 (62.0:39.0)[false-City Cargo Bike]:61 13 (61.0:49.0)[false-City Cargo Bike]:15 2 (15.0:99.0)[false-City Cargo Bike]:69 9 (69.0:46.0)[false-Van]:72 12 (72.0:94.0)[false-Van]:75 19 (75.0:57.0)[false-Van]:59 7 (59.0:36.0)[false-Van]:60 22 (60.0:50.0)[false-Van]:63 18 (63.0:76.0)[false-Van]:6 11 (6.0:61.0)[false-City Cargo Bike]:64 22 (64.0:83.0)[false-Van]:53 6 (53.0:87.0)[false-City Cargo Bike]:48 2 (48.0:14.0)[false-City Cargo Bike]:68 5 (68.0:52.0)[false-Van]:79 2 (79.0:51.0)[false-Van]:80 24 (80.0:87.0)[false-Van]:67 11 (67.0:52.0)[false-Van]:76 6 (76.0:34.0)[false-Van]:73 2 (73.0:26.0)[false-Van]:77 14 (77.0:28.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:38::R:Van:2::R:Van:3:29:74:42:28:54:50::R:City Cargo Bike:19::R:Van:4:31:18:10:5:27:9::R:City Cargo Bike:14::R:City Cargo Bike:11::R:City Cargo Bike:12::R:Van:7:20:23:17:8::R:City Cargo Bike:13::R:City Cargo Bike:49::R:City Cargo Bike:51::R:City Cargo Bike:22::R:City Cargo Bike:66:78:71::R:City Cargo Bike:41::R:City Cargo Bike:30::R:City Cargo Bike:26::R:City Cargo Bike:33:34::R:City Cargo Bike:32:36:16::R:City Cargo Bike:37::R:City Cargo Bike:39::R:City Cargo Bike:40::R:City Cargo Bike:43::R:City Cargo Bike:44:45::R:City Cargo Bike:46::R:City Cargo Bike:47::R:City Cargo Bike:21::R:City Cargo Bike:52:25::R:City Cargo Bike:55:35::R:City Cargo Bike:24::R:Van:70:56:57:58:65:62:61:15::R:Van:69:72:75:59:60:63:6::R:Van:64:53:48:68:79:80:67:76:73:77:,160851.6375,34,125152.4064,649289.5317,2190,647099.5317,7601.674299,NaN,8218.854832,1584.207676,21,0,0,79,57,0,0,43,16,0,0,84,63,0,0,37,CrossOver:simple
0:0:1:2,-1,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:3,-1,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:4,-1,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
