Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,21924.32413,0,0,0,0,60 23 (60.0:65.0)[true-Van]:10 10 (10.0:85.0)[false-City Cargo Bike]:14 20 (14.0:81.0)[false-Van]:27 19 (27.0:83.0)[false-City Cargo Bike]:2 16 (2.0:33.0)[false-City Cargo Bike]:25 24 (25.0:35.0)[true-Van]:18 24 (18.0:89.0)[false-City Cargo Bike]:9 23 (9.0:81.0)[false-City Cargo Bike]:37 9 (37.0:29.0)[false-City Cargo Bike]:17 11 (17.0:15.0)[false-City Cargo Bike]:11 6 (11.0:45.0)[true-Van]:49 42 (49.0:45.0)[false-City Cargo Bike]:36 5 (36.0:59.0)[false-City Cargo Bike]:8 21 (8.0:79.0)[false-City Cargo Bike]:30 17 (30.0:83.0)[false-City Cargo Bike]:28 2 (28.0:85.0)[false-City Cargo Bike]:3 2 (3.0:29.0)[false-City Cargo Bike]:13 18 (13.0:95.0)[true-Van]:46 48 (46.0:53.0)[false-City Cargo Bike]:39 14 (39.0:63.0)[false-City Cargo Bike]:15 13 (15.0:37.0)[false-City Cargo Bike]:6 9 (6.0:49.0)[false-City Cargo Bike]:50 2 (50.0:13.0)[false-City Cargo Bike]:4 7 (4.0:7.0)[false-City Cargo Bike]:20 3 (20.0:57.0)[true-Van]:16 5 (16.0:69.0)[false-City Cargo Bike]:35 9 (35.0:31.0)[false-City Cargo Bike]:59 9 (59.0:45.0)[false-City Cargo Bike]:29 17 (29.0:19.0)[false-City Cargo Bike]:5 11 (5.0:1.0)[false-City Cargo Bike]:7 17 (7.0:21.0)[false-City Cargo Bike]:22 5 (22.0:3.0)[true-Van]:24 23 (24.0:43.0)[false-Walker]:40 19 (40.0:65.0)[false-City Cargo Bike]:51 4 (51.0:63.0)[false-City Cargo Bike]:38 2 (38.0:93.0)[false-City Cargo Bike]:44 21 (44.0:85.0)[false-City Cargo Bike]:23 20 (23.0:45.0)[false-City Cargo Bike]:19 2 (19.0:33.0)[false-City Cargo Bike]:26 18 (26.0:19.0)[true-Van]:33 2 (33.0:83.0)[false-City Cargo Bike]:34 6 (34.0:41.0)[false-City Cargo Bike]:45 18 (45.0:21.0)[false-City Cargo Bike]:54 21 (54.0:3.0)[false-City Cargo Bike]:41 11 (41.0:15.0)[false-City Cargo Bike]:31 9 (31.0:1.0)[false-City Cargo Bike]:32 11 (32.0:15.0)[false-City Cargo Bike]:42 21 (42.0:31.0)[true-Van]:58 22 (58.0:89.0)[false-City Cargo Bike]:43 20 (43.0:57.0)[false-City Cargo Bike]:12 19 (12.0:7.0)[false-City Cargo Bike]:56 9 (56.0:61.0)[true-Van]:55 11 (55.0:47.0)[false-Van]:52 24 (52.0:95.0)[false-City Cargo Bike]:57 18 (57.0:85.0)[false-City Cargo Bike]:48 17 (48.0:41.0)[false-City Cargo Bike]:53 18 (53.0:55.0)[false-Van]:47 1 (47.0:15.0)[false-City Cargo Bike]:21 1 (21.0:11.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:60:10:14:27:2::R:Van:25:18:9:37:17::R:Van:11:49:36:8:30:28:3::R:Van:13:46:39:15::R:City Cargo Bike:6::R:City Cargo Bike:50:4::R:Van:20:16:35:59:29:5:7::R:Van:22:24:40:51:38:44:23:19::R:Van:26:33:34:45:54:41:31:32::R:Van:42:58:43:12::R:Van:56:55:52:57:48:53:47:21:,21924.32413,12,85865.8514,268399.8619,1300,267099.8619,7263.542588,NaN,4549.150202,1455.353414,83,0,0,17,95,0,0,5,78,0,0,22,98,0,0,2,RndSwap:simple
0:0:0:1,-1,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2,-1,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3,-1,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4,-1,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0,31920.24191,0,0,1,0,60 23 (60.0:65.0)[true-Van]:10 10 (10.0:85.0)[false-City Cargo Bike]:14 20 (14.0:81.0)[false-Van]:27 19 (27.0:83.0)[false-City Cargo Bike]:2 16 (2.0:33.0)[false-City Cargo Bike]:25 24 (25.0:35.0)[true-Van]:18 24 (18.0:89.0)[false-City Cargo Bike]:9 23 (9.0:81.0)[false-City Cargo Bike]:37 9 (37.0:29.0)[false-City Cargo Bike]:17 11 (17.0:15.0)[false-City Cargo Bike]:11 6 (11.0:45.0)[true-Van]:49 42 (49.0:45.0)[false-City Cargo Bike]:36 5 (36.0:59.0)[false-City Cargo Bike]:8 21 (8.0:79.0)[false-City Cargo Bike]:30 17 (30.0:83.0)[false-City Cargo Bike]:28 2 (28.0:85.0)[false-City Cargo Bike]:3 2 (3.0:29.0)[false-City Cargo Bike]:13 18 (13.0:95.0)[true-Van]:46 48 (46.0:53.0)[false-City Cargo Bike]:39 14 (39.0:63.0)[false-City Cargo Bike]:15 13 (15.0:37.0)[false-City Cargo Bike]:6 9 (6.0:49.0)[false-City Cargo Bike]:34 6 (34.0:41.0)[false-City Cargo Bike]:5 11 (5.0:1.0)[false-City Cargo Bike]:50 2 (50.0:13.0)[false-City Cargo Bike]:4 7 (4.0:7.0)[false-City Cargo Bike]:20 3 (20.0:57.0)[true-Van]:16 5 (16.0:69.0)[false-City Cargo Bike]:35 9 (35.0:31.0)[false-City Cargo Bike]:59 9 (59.0:45.0)[false-City Cargo Bike]:31 9 (31.0:1.0)[false-City Cargo Bike]:29 17 (29.0:19.0)[false-City Cargo Bike]:7 17 (7.0:21.0)[false-City Cargo Bike]:22 5 (22.0:3.0)[true-Van]:24 23 (24.0:43.0)[false-Walker]:40 19 (40.0:65.0)[false-City Cargo Bike]:51 4 (51.0:63.0)[false-City Cargo Bike]:38 2 (38.0:93.0)[false-City Cargo Bike]:44 21 (44.0:85.0)[false-City Cargo Bike]:19 2 (19.0:33.0)[false-City Cargo Bike]:26 18 (26.0:19.0)[true-Van]:33 2 (33.0:83.0)[false-City Cargo Bike]:45 18 (45.0:21.0)[false-City Cargo Bike]:54 21 (54.0:3.0)[false-City Cargo Bike]:41 11 (41.0:15.0)[false-City Cargo Bike]:23 20 (23.0:45.0)[false-City Cargo Bike]:32 11 (32.0:15.0)[false-City Cargo Bike]:42 21 (42.0:31.0)[true-Van]:58 22 (58.0:89.0)[false-City Cargo Bike]:43 20 (43.0:57.0)[false-City Cargo Bike]:12 19 (12.0:7.0)[false-City Cargo Bike]:56 9 (56.0:61.0)[true-Van]:55 11 (55.0:47.0)[false-Van]:52 24 (52.0:95.0)[false-City Cargo Bike]:57 18 (57.0:85.0)[false-City Cargo Bike]:48 17 (48.0:41.0)[false-City Cargo Bike]:53 18 (53.0:55.0)[false-Van]:47 1 (47.0:15.0)[false-City Cargo Bike]:21 1 (21.0:11.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:60:10:14:27:2::R:Van:25:18:9:37:17::R:Van:11:49:36:8:30:28:3::R:Van:13:46:39:15::R:City Cargo Bike:6::R:City Cargo Bike:34::R:City Cargo Bike:5::R:City Cargo Bike:50:4::R:Van:20:16:35:59:31:29:7::R:Van:22:24:40:51:38:44:19::R:Van:26:33:45:54:41:23::R:City Cargo Bike:32::R:Van:42:58:43:12::R:Van:56:55:52:57:48:53:47:21:,31920.24191,15,83138.16125,281449.7031,1450,279999.7031,7242.387582,NaN,4770.33395,1409.121377,67,0,0,33,90,0,0,10,52,0,0,48,94,0,0,6,RndSwap:simple
0:0:1:1,116851.321,0,0,1,1,7 17 (7.0:21.0)[false-City Cargo Bike]:12 19 (12.0:7.0)[true-Van]:4 7 (4.0:7.0)[false-City Cargo Bike]:5 11 (5.0:1.0)[false-Van]:45 18 (45.0:21.0)[false-City Cargo Bike]:50 2 (50.0:13.0)[false-City Cargo Bike]:23 20 (23.0:45.0)[false-City Cargo Bike]:11 6 (11.0:45.0)[false-City Cargo Bike]:6 9 (6.0:49.0)[false-Van]:3 2 (3.0:29.0)[false-City Cargo Bike]:2 16 (2.0:33.0)[false-City Cargo Bike]:10 10 (10.0:85.0)[false-City Cargo Bike]:18 24 (18.0:89.0)[false-City Cargo Bike]:8 21 (8.0:79.0)[false-City Cargo Bike]:27 19 (27.0:83.0)[false-City Cargo Bike]:9 23 (9.0:81.0)[false-City Cargo Bike]:17 11 (17.0:15.0)[false-City Cargo Bike]:55 11 (55.0:47.0)[false-City Cargo Bike]:13 18 (13.0:95.0)[false-City Cargo Bike]:14 20 (14.0:81.0)[true-Van]:46 48 (46.0:53.0)[false-City Cargo Bike]:29 17 (29.0:19.0)[false-City Cargo Bike]:15 13 (15.0:37.0)[false-City Cargo Bike]:16 5 (16.0:69.0)[false-City Cargo Bike]:19 2 (19.0:33.0)[false-City Cargo Bike]:20 3 (20.0:57.0)[true-Van]:35 9 (35.0:31.0)[false-City Cargo Bike]:22 5 (22.0:3.0)[false-City Cargo Bike]:24 23 (24.0:43.0)[false-Walker]:40 19 (40.0:65.0)[true-Van]:44 21 (44.0:85.0)[false-City Cargo Bike]:26 18 (26.0:19.0)[false-City Cargo Bike]:48 17 (48.0:41.0)[false-Walker]:25 24 (25.0:35.0)[false-City Cargo Bike]:31 9 (31.0:1.0)[false-City Cargo Bike]:30 17 (30.0:83.0)[false-City Cargo Bike]:32 11 (32.0:15.0)[false-City Cargo Bike]:41 11 (41.0:15.0)[false-City Cargo Bike]:37 9 (37.0:29.0)[false-City Cargo Bike]:34 6 (34.0:41.0)[false-City Cargo Bike]:54 21 (54.0:3.0)[false-City Cargo Bike]:21 1 (21.0:11.0)[false-City Cargo Bike]:49 42 (49.0:45.0)[false-City Cargo Bike]:28 2 (28.0:85.0)[false-City Cargo Bike]:47 1 (47.0:15.0)[false-City Cargo Bike]:56 9 (56.0:61.0)[false-Van]:58 22 (58.0:89.0)[false-City Cargo Bike]:38 2 (38.0:93.0)[false-City Cargo Bike]:52 24 (52.0:95.0)[false-City Cargo Bike]:33 2 (33.0:83.0)[false-City Cargo Bike]:57 18 (57.0:85.0)[false-City Cargo Bike]:42 21 (42.0:31.0)[false-City Cargo Bike]:43 20 (43.0:57.0)[false-Van]:39 14 (39.0:63.0)[false-City Cargo Bike]:51 4 (51.0:63.0)[false-City Cargo Bike]:60 23 (60.0:65.0)[false-City Cargo Bike]:59 9 (59.0:45.0)[false-City Cargo Bike]:53 18 (53.0:55.0)[false-Van]:36 5 (36.0:59.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:7::R:Van:12:4:5:45:50:23:11:6:3::R:City Cargo Bike:2::R:City Cargo Bike:10::R:City Cargo Bike:18::R:City Cargo Bike:8::R:City Cargo Bike:27::R:City Cargo Bike:9::R:City Cargo Bike:17::R:City Cargo Bike:55::R:City Cargo Bike:13::R:Van:14:46:29:15::R:City Cargo Bike:16:19::R:Van:20:35:22:24::R:Van:40:44:26:48:25::R:City Cargo Bike:31::R:City Cargo Bike:30::R:City Cargo Bike:32::R:City Cargo Bike:41::R:City Cargo Bike:37::R:City Cargo Bike:34::R:City Cargo Bike:54::R:City Cargo Bike:21::R:City Cargo Bike:49::R:City Cargo Bike:28:47::R:Van:56:58:38:52:33:57:42::R:Van:43:39:51:60:59:53:36:,116851.321,28,88947.36364,466785.7874,1820,464965.7874,7149.805742,NaN,7911.623515,1507.582435,21,0,0,79,61,0,0,39,15,0,0,85,63,0,0,37,RndSwap:simple
0:0:1:2,-1,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:3,-1,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:4,-1,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
