Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,13533.98789,0,0,0,0,2 1 (2.0:29.0)[true-Van]:6 7 (6.0:13.0)[false-Van]:3 23 (3.0:4.0)[false-Van]:4 23 (4.0:25.0)[false-Van]:5 5 (5.0:67.0)[false-Van]:7 18 (7.0:62.0)[false-Van]:8 12 (8.0:84.0)[false-Van]:9 20 (9.0:34.0)[false-Van]:10 19 (10.0:19.0)[false-Van]:12 16 (12.0:40.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:14 26 (14.0:63.0)[false-Van]:15 13 (15.0:75.0)[false-Van]:37 21 (37.0:84.0)[false-Van]:16 19 (16.0:61.0)[false-Van]:11 19 (11.0:42.0)[false-Van]:19 8 (19.0:66.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[true-Van]:27 20 (27.0:41.0)[false-Van]:22 19 (22.0:21.0)[false-Van]:23 12 (23.0:19.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:18 14 (18.0:54.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-Van]:33 21 (33.0:68.0)[false-Van]:31 26 (31.0:57.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-Van]:34 8 (34.0:16.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-Van]:26 4 (26.0:82.0)[false-Van]:32 21 (32.0:47.0)[true-Van]:29 3 (29.0:1.0)[false-Van]:36 66 (36.0:83.0)[false-Walker]:28 8 (28.0:100.0)[false-Van]:,SOL:R:Van::R:Van:2:6:3:4:5:7:8::R:Van:9:10:12:13:14:15::R:Van:37:16:11:19:20:17::R:Van:21:27:22:23:24:18:25::R:Van:33:31:35:34:30:26::R:Van:32:29:36:28:,13533.98789,7,67669.93947,203849.8184,840,203009.8184,6520.497831,NaN,5662.494956,1879.720541,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,CrossOver:simple
0:0:0:1,-1,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2,-1,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3,-1,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4,-1,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0,15297.93701,0,0,1,0,9 20 (9.0:34.0)[true-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Walker]:16 19 (16.0:61.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[true-Van]:14 26 (14.0:63.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[true-Van]:35 19 (35.0:51.0)[false-Van]:27 20 (27.0:41.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-Van]:28 8 (28.0:100.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:36 66 (36.0:83.0)[false-Van]:11 19 (11.0:42.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-Van]:32 21 (32.0:47.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[true-Van]:13 2 (13.0:25.0)[false-Van]:6 7 (6.0:13.0)[false-Van]:3 23 (3.0:4.0)[false-City Cargo Bike]:2 1 (2.0:29.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-Van]:37 21 (37.0:84.0)[true-Van]:25 18 (25.0:94.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:9:22:24:29:23:34:16:19::R:Van:33:14:21:31:17::R:Van:18:35:27:20:28:15::R:Van:36:11:8::R:Van:30:32:10:5::R:Van:7:13:6:3:2:4:12:26::R:Van:37:25:,15297.93701,8,76489.68505,230429.0552,960,229469.0552,6412.98102,NaN,6400.807088,2124.713474,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
0:0:1:1,84216.30704,0,0,1,1,2 1 (2.0:29.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-City Cargo Bike]:9 20 (9.0:34.0)[false-Van]:10 19 (10.0:19.0)[false-City Cargo Bike]:13 2 (13.0:25.0)[false-City Cargo Bike]:11 19 (11.0:42.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-Van]:25 18 (25.0:94.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-Van]:15 13 (15.0:75.0)[false-Van]:36 66 (36.0:83.0)[false-Walker]:20 10 (20.0:46.0)[true-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Walker]:8 12 (8.0:84.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-Van]:33 21 (33.0:68.0)[true-City Cargo Bike]:24 9 (24.0:1.0)[false-Van]:18 14 (18.0:54.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[true-Van]:31 26 (31.0:57.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-Van]:19 8 (19.0:66.0)[false-Walker]:16 19 (16.0:61.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:6::R:City Cargo Bike:35::R:Van:9:10:13:11:12:5:28::R:City Cargo Bike:25::R:Van:21:15:36::R:Van:20:22:23:34:8:26::R:City Cargo Bike:33::R:Van:24:18:14::R:Van:7:31:37:19:16::R:City Cargo Bike:32::R:City Cargo Bike:17::R:City Cargo Bike:27::R:City Cargo Bike:30::R:City Cargo Bike:29:,84216.30704,17,80972.89188,380162.133,1200,378962.133,6144.00257,2326.809676,10560.05925,2249.246997,29,0,0,71,67,0,0,33,19,0,0,81,66,0,0,34,RndSwap:simple
0:0:1:2,-1,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:3,-1,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:4,-1,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
