Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,68863.79703,0,0,0,0,8 1 (8.0:5.0)[false-City Cargo Bike]:37 3 (37.0:5.0)[false-City Cargo Bike]:45 5 (45.0:21.0)[false-City Cargo Bike]:57 18 (57.0:83.0)[false-City Cargo Bike]:6 24 (6.0:21.0)[true-Van]:22 4 (22.0:23.0)[false-City Cargo Bike]:43 17 (43.0:59.0)[false-City Cargo Bike]:58 19 (58.0:63.0)[false-City Cargo Bike]:52 24 (52.0:47.0)[false-City Cargo Bike]:11 5 (11.0:87.0)[false-City Cargo Bike]:3 15 (3.0:1.0)[true-Van]:20 26 (20.0:47.0)[false-City Cargo Bike]:4 23 (4.0:55.0)[false-City Cargo Bike]:14 8 (14.0:67.0)[false-City Cargo Bike]:12 18 (12.0:67.0)[false-City Cargo Bike]:15 23 (15.0:45.0)[true-Van]:27 5 (27.0:35.0)[false-City Cargo Bike]:17 4 (17.0:29.0)[false-Van]:24 8 (24.0:39.0)[false-City Cargo Bike]:5 23 (5.0:29.0)[false-City Cargo Bike]:25 26 (25.0:45.0)[false-City Cargo Bike]:10 2 (10.0:47.0)[false-City Cargo Bike]:13 9 (13.0:71.0)[false-City Cargo Bike]:46 8 (46.0:71.0)[true-Van]:49 19 (49.0:65.0)[false-Van]:38 8 (38.0:37.0)[false-City Cargo Bike]:29 21 (29.0:59.0)[false-City Cargo Bike]:18 18 (18.0:59.0)[false-City Cargo Bike]:44 7 (44.0:63.0)[false-City Cargo Bike]:19 16 (19.0:93.0)[false-City Cargo Bike]:23 23 (23.0:87.0)[true-Van]:16 13 (16.0:71.0)[false-City Cargo Bike]:2 10 (2.0:57.0)[false-Walker]:21 16 (21.0:51.0)[false-Van]:31 8 (31.0:49.0)[false-Walker]:32 5 (32.0:21.0)[false-City Cargo Bike]:33 8 (33.0:51.0)[false-City Cargo Bike]:7 17 (7.0:93.0)[false-City Cargo Bike]:35 12 (35.0:37.0)[true-Van]:59 15 (59.0:9.0)[false-City Cargo Bike]:64 8 (64.0:9.0)[false-City Cargo Bike]:55 22 (55.0:21.0)[false-City Cargo Bike]:48 12 (48.0:9.0)[false-City Cargo Bike]:40 16 (40.0:17.0)[false-City Cargo Bike]:41 2 (41.0:5.0)[false-City Cargo Bike]:36 8 (36.0:37.0)[false-City Cargo Bike]:42 3 (42.0:81.0)[false-City Cargo Bike]:39 19 (39.0:83.0)[false-City Cargo Bike]:47 4 (47.0:21.0)[true-Van]:61 11 (61.0:33.0)[false-City Cargo Bike]:50 19 (50.0:25.0)[false-City Cargo Bike]:56 9 (56.0:27.0)[false-City Cargo Bike]:51 26 (51.0:13.0)[false-City Cargo Bike]:62 12 (62.0:53.0)[false-City Cargo Bike]:53 5 (53.0:77.0)[false-City Cargo Bike]:54 8 (54.0:57.0)[false-City Cargo Bike]:28 2 (28.0:47.0)[false-Van]:63 54 (63.0:51.0)[false-City Cargo Bike]:26 16 (26.0:85.0)[false-City Cargo Bike]:34 26 (34.0:69.0)[false-City Cargo Bike]:30 23 (30.0:83.0)[false-City Cargo Bike]:60 5 (60.0:25.0)[false-City Cargo Bike]:9 4 (9.0:25.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:8:37:45::R:City Cargo Bike:57::R:Van:6:22:43:58:52:11::R:Van:3:20:4:14:12::R:Van:15:27:17:24:5:25:10:13::R:Van:46:49:38:29:18:44:19::R:Van:23:16:2:21:31:32:33:7::R:Van:35:59:64:55:48:40:41:36:42::R:City Cargo Bike:39::R:Van:47:61:50:56:51:62:53:54:28::R:City Cargo Bike:63::R:City Cargo Bike:26::R:City Cargo Bike:34::R:City Cargo Bike:30::R:City Cargo Bike:60:9:,68863.79703,15,110205.5069,425501.912,1240,424261.912,7669.744016,1866.369318,6753.998604,1749.29376,47,0,0,53,83,0,0,17,32,0,0,68,79,0,0,21,RndSwap:simple
0:0:0:1,-1,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2,-1,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3,-1,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4,-1,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0,82893.22376,0,0,1,0,12 18 (12.0:67.0)[false-City Cargo Bike]:8 1 (8.0:5.0)[false-City Cargo Bike]:37 3 (37.0:5.0)[false-City Cargo Bike]:45 5 (45.0:21.0)[false-City Cargo Bike]:57 18 (57.0:83.0)[false-City Cargo Bike]:6 24 (6.0:21.0)[true-Van]:22 4 (22.0:23.0)[false-City Cargo Bike]:43 17 (43.0:59.0)[false-City Cargo Bike]:58 19 (58.0:63.0)[false-City Cargo Bike]:52 24 (52.0:47.0)[false-City Cargo Bike]:11 5 (11.0:87.0)[false-City Cargo Bike]:31 8 (31.0:49.0)[false-Walker]:3 15 (3.0:1.0)[true-Van]:20 26 (20.0:47.0)[false-City Cargo Bike]:14 8 (14.0:67.0)[false-City Cargo Bike]:16 13 (16.0:71.0)[false-City Cargo Bike]:15 23 (15.0:45.0)[true-Van]:27 5 (27.0:35.0)[false-City Cargo Bike]:17 4 (17.0:29.0)[false-Van]:24 8 (24.0:39.0)[false-City Cargo Bike]:5 23 (5.0:29.0)[false-City Cargo Bike]:25 26 (25.0:45.0)[false-City Cargo Bike]:10 2 (10.0:47.0)[false-City Cargo Bike]:13 9 (13.0:71.0)[false-City Cargo Bike]:46 8 (46.0:71.0)[true-Van]:49 19 (49.0:65.0)[false-Van]:38 8 (38.0:37.0)[false-City Cargo Bike]:29 21 (29.0:59.0)[false-City Cargo Bike]:18 18 (18.0:59.0)[false-City Cargo Bike]:44 7 (44.0:63.0)[false-City Cargo Bike]:19 16 (19.0:93.0)[false-City Cargo Bike]:23 23 (23.0:87.0)[true-Van]:2 10 (2.0:57.0)[false-Walker]:21 16 (21.0:51.0)[false-Van]:32 5 (32.0:21.0)[false-City Cargo Bike]:33 8 (33.0:51.0)[false-City Cargo Bike]:7 17 (7.0:93.0)[false-City Cargo Bike]:34 26 (34.0:69.0)[false-City Cargo Bike]:35 12 (35.0:37.0)[true-Van]:59 15 (59.0:9.0)[false-City Cargo Bike]:64 8 (64.0:9.0)[false-City Cargo Bike]:55 22 (55.0:21.0)[false-City Cargo Bike]:48 12 (48.0:9.0)[false-City Cargo Bike]:40 16 (40.0:17.0)[false-City Cargo Bike]:41 2 (41.0:5.0)[false-City Cargo Bike]:36 8 (36.0:37.0)[false-City Cargo Bike]:42 3 (42.0:81.0)[false-City Cargo Bike]:39 19 (39.0:83.0)[false-City Cargo Bike]:47 4 (47.0:21.0)[true-Van]:61 11 (61.0:33.0)[false-City Cargo Bike]:50 19 (50.0:25.0)[false-City Cargo Bike]:56 9 (56.0:27.0)[false-City Cargo Bike]:51 26 (51.0:13.0)[false-City Cargo Bike]:62 12 (62.0:53.0)[false-City Cargo Bike]:53 5 (53.0:77.0)[false-City Cargo Bike]:54 8 (54.0:57.0)[false-City Cargo Bike]:28 2 (28.0:47.0)[false-Van]:63 54 (63.0:51.0)[false-City Cargo Bike]:26 16 (26.0:85.0)[false-City Cargo Bike]:30 23 (30.0:83.0)[false-City Cargo Bike]:4 23 (4.0:55.0)[false-City Cargo Bike]:60 5 (60.0:25.0)[false-City Cargo Bike]:9 4 (9.0:25.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:12::R:City Cargo Bike:8:37:45::R:City Cargo Bike:57::R:Van:6:22:43:58:52:11::R:Walker:31::R:Van:3:20:14:16::R:Van:15:27:17:24:5:25:10:13::R:Van:46:49:38:29:18:44:19::R:Van:23:2:21:32:33:7::R:City Cargo Bike:34::R:Van:35:59:64:55:48:40:41:36:42::R:City Cargo Bike:39::R:Van:47:61:50:56:51:62:53:54:28::R:City Cargo Bike:63::R:City Cargo Bike:26::R:City Cargo Bike:30::R:City Cargo Bike:4::R:City Cargo Bike:60:9:,82893.22376,19,109078.9334,450831.6744,1440,449391.6744,7669.744016,NaN,7156.058324,1731.411641,37,5,0,58,78,2,0,21,26,7,0,66,74,1,0,25,RndSwap:simple
0:0:1:1,160605.2329,0,0,1,1,2 10 (2.0:57.0)[false-City Cargo Bike]:3 15 (3.0:1.0)[false-City Cargo Bike]:4 23 (4.0:55.0)[false-City Cargo Bike]:5 23 (5.0:29.0)[false-City Cargo Bike]:43 17 (43.0:59.0)[false-City Cargo Bike]:6 24 (6.0:21.0)[false-City Cargo Bike]:8 1 (8.0:5.0)[false-City Cargo Bike]:9 4 (9.0:25.0)[false-City Cargo Bike]:10 2 (10.0:47.0)[false-City Cargo Bike]:11 5 (11.0:87.0)[true-Van]:48 12 (48.0:9.0)[false-City Cargo Bike]:32 5 (32.0:21.0)[false-City Cargo Bike]:27 5 (27.0:35.0)[false-City Cargo Bike]:12 18 (12.0:67.0)[false-City Cargo Bike]:13 9 (13.0:71.0)[false-City Cargo Bike]:30 23 (30.0:83.0)[false-City Cargo Bike]:7 17 (7.0:93.0)[false-City Cargo Bike]:14 8 (14.0:67.0)[true-Van]:42 3 (42.0:81.0)[false-City Cargo Bike]:35 12 (35.0:37.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-City Cargo Bike]:15 23 (15.0:45.0)[false-City Cargo Bike]:17 4 (17.0:29.0)[false-City Cargo Bike]:31 8 (31.0:49.0)[false-City Cargo Bike]:18 18 (18.0:59.0)[false-City Cargo Bike]:16 13 (16.0:71.0)[false-City Cargo Bike]:19 16 (19.0:93.0)[true-Van]:45 5 (45.0:21.0)[false-City Cargo Bike]:59 15 (59.0:9.0)[false-City Cargo Bike]:20 26 (20.0:47.0)[false-City Cargo Bike]:21 16 (21.0:51.0)[false-City Cargo Bike]:23 23 (23.0:87.0)[false-City Cargo Bike]:25 26 (25.0:45.0)[false-City Cargo Bike]:26 16 (26.0:85.0)[false-City Cargo Bike]:47 4 (47.0:21.0)[false-City Cargo Bike]:28 2 (28.0:47.0)[false-City Cargo Bike]:29 21 (29.0:59.0)[false-City Cargo Bike]:33 8 (33.0:51.0)[false-City Cargo Bike]:34 26 (34.0:69.0)[false-City Cargo Bike]:22 4 (22.0:23.0)[false-City Cargo Bike]:37 3 (37.0:5.0)[false-City Cargo Bike]:38 8 (38.0:37.0)[false-City Cargo Bike]:39 19 (39.0:83.0)[false-City Cargo Bike]:41 2 (41.0:5.0)[false-City Cargo Bike]:36 8 (36.0:37.0)[false-City Cargo Bike]:46 8 (46.0:71.0)[false-City Cargo Bike]:49 19 (49.0:65.0)[true-Van]:56 9 (56.0:27.0)[false-City Cargo Bike]:64 8 (64.0:9.0)[false-City Cargo Bike]:61 11 (61.0:33.0)[false-City Cargo Bike]:50 19 (50.0:25.0)[false-Van]:60 5 (60.0:25.0)[false-City Cargo Bike]:52 24 (52.0:47.0)[false-Van]:53 5 (53.0:77.0)[false-Walker]:51 26 (51.0:13.0)[false-Van]:40 16 (40.0:17.0)[false-City Cargo Bike]:54 8 (54.0:57.0)[false-City Cargo Bike]:55 22 (55.0:21.0)[false-City Cargo Bike]:44 7 (44.0:63.0)[false-City Cargo Bike]:58 19 (58.0:63.0)[false-Van]:57 18 (57.0:83.0)[false-City Cargo Bike]:62 12 (62.0:53.0)[false-City Cargo Bike]:63 54 (63.0:51.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:43::R:City Cargo Bike:6::R:City Cargo Bike:8:9:10::R:Van:11:48:32:27:12:13:30:7::R:Van:14:42:35:24:15:17:31:18:16::R:Van:19:45:59:20:21::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:26::R:City Cargo Bike:47:28::R:City Cargo Bike:29::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:22:37::R:City Cargo Bike:38::R:City Cargo Bike:39::R:City Cargo Bike:41:36::R:City Cargo Bike:46::R:Van:49:56:64:61:50:60:52:53::R:Van:51:40:54:55:44:58::R:City Cargo Bike:57::R:City Cargo Bike:62::R:City Cargo Bike:63:,160605.2329,27,113226.3062,617298.8619,1700,615598.8619,7497.109866,2611.48732,9798.394634,1797.242955,19,0,0,81,57,0,0,43,14,0,0,86,55,0,0,45,RndSwap:simple
0:0:1:2,-1,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:3,-1,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:4,-1,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
