Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,9290.789777,0,0,0,0,2 18 (2.0:79.0)[true-Van]:30 22 (30.0:13.0)[false-City Cargo Bike]:32 10 (32.0:13.0)[false-City Cargo Bike]:29 5 (29.0:9.0)[false-City Cargo Bike]:3 16 (3.0:41.0)[false-City Cargo Bike]:38 10 (38.0:7.0)[true-Van]:4 22 (4.0:25.0)[false-Walker]:26 16 (26.0:19.0)[false-City Cargo Bike]:13 16 (13.0:1.0)[false-City Cargo Bike]:10 6 (10.0:1.0)[false-City Cargo Bike]:6 3 (6.0:33.0)[false-Van]:15 7 (15.0:23.0)[true-Van]:39 2 (39.0:7.0)[false-City Cargo Bike]:20 23 (20.0:49.0)[false-City Cargo Bike]:5 24 (5.0:63.0)[false-Van]:7 19 (7.0:69.0)[false-Van]:16 16 (16.0:37.0)[false-City Cargo Bike]:9 6 (9.0:53.0)[true-Van]:25 22 (25.0:31.0)[false-City Cargo Bike]:37 15 (37.0:81.0)[false-City Cargo Bike]:28 7 (28.0:83.0)[false-City Cargo Bike]:33 11 (33.0:71.0)[false-City Cargo Bike]:27 15 (27.0:41.0)[false-City Cargo Bike]:12 18 (12.0:59.0)[false-City Cargo Bike]:8 6 (8.0:57.0)[false-Van]:34 9 (34.0:45.0)[true-Van]:36 7 (36.0:5.0)[false-Van]:31 9 (31.0:43.0)[false-Van]:14 72 (14.0:41.0)[false-Walker]:17 23 (17.0:85.0)[false-Van]:11 12 (11.0:79.0)[false-City Cargo Bike]:23 11 (23.0:93.0)[false-City Cargo Bike]:35 3 (35.0:93.0)[false-City Cargo Bike]:22 11 (22.0:83.0)[false-City Cargo Bike]:19 22 (19.0:85.0)[false-City Cargo Bike]:18 4 (18.0:93.0)[false-City Cargo Bike]:24 1 (24.0:87.0)[false-Walker]:21 7 (21.0:55.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:30:32:29:3::R:Van:38:4:26:13:10:6::R:Van:15:39:20:5:7:16::R:Van:9:25:37:28:33:27:12:8::R:Van:34:36:31:14::R:Van:17:11:23:35:22:19:18:24:21:,9290.789777,7,46453.94888,140201.8467,840,139361.8467,6080.241725,NaN,3689.52228,1222.472339,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
0:0:0:1,-1,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2,-1,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3,-1,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4,-1,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0,9846.647029,0,0,1,0,15 7 (15.0:23.0)[true-Van]:25 22 (25.0:31.0)[false-City Cargo Bike]:4 22 (4.0:25.0)[false-Walker]:34 9 (34.0:45.0)[true-Van]:27 15 (27.0:41.0)[false-City Cargo Bike]:20 23 (20.0:49.0)[false-Van]:29 5 (29.0:9.0)[false-City Cargo Bike]:39 2 (39.0:7.0)[false-City Cargo Bike]:32 10 (32.0:13.0)[false-City Cargo Bike]:38 10 (38.0:7.0)[false-City Cargo Bike]:9 6 (9.0:53.0)[false-Van]:11 12 (11.0:79.0)[true-Van]:7 19 (7.0:69.0)[false-Van]:18 4 (18.0:93.0)[false-City Cargo Bike]:2 18 (2.0:79.0)[false-Van]:28 7 (28.0:83.0)[false-Van]:5 24 (5.0:63.0)[false-Van]:8 6 (8.0:57.0)[false-Van]:26 16 (26.0:19.0)[false-Van]:36 7 (36.0:5.0)[false-Van]:13 16 (13.0:1.0)[false-City Cargo Bike]:10 6 (10.0:1.0)[false-Van]:16 16 (16.0:37.0)[false-Van]:21 7 (21.0:55.0)[true-Van]:31 9 (31.0:43.0)[false-Van]:14 72 (14.0:41.0)[false-Walker]:17 23 (17.0:85.0)[false-Van]:19 22 (19.0:85.0)[false-Van]:24 1 (24.0:87.0)[false-Van]:22 11 (22.0:83.0)[false-Van]:23 11 (23.0:93.0)[false-Van]:12 18 (12.0:59.0)[false-City Cargo Bike]:6 3 (6.0:33.0)[false-Van]:30 22 (30.0:13.0)[false-Van]:33 11 (33.0:71.0)[false-Van]:37 15 (37.0:81.0)[false-Van]:35 3 (35.0:93.0)[false-Van]:3 16 (3.0:41.0)[false-Van]:,SOL:R:Van::R:Van:15:25:4::R:Van:34:27:20:29:39:32:38:9::R:Van:11:7:18:2:28:5:8::R:Van:26:36:13:10:16::R:Van:21:31:14::R:Van:17:19:24:22:23:12:6::R:Van:30:33:37:35:3:,9846.647029,8,49233.23514,148659.7054,960,147699.7054,6138.521129,NaN,3912.097511,1295.611451,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
0:0:1:1,58733.78383,0,0,1,1,20 23 (20.0:49.0)[false-City Cargo Bike]:13 16 (13.0:1.0)[false-City Cargo Bike]:24 1 (24.0:87.0)[false-City Cargo Bike]:6 3 (6.0:33.0)[true-Van]:7 19 (7.0:69.0)[false-Van]:22 11 (22.0:83.0)[false-City Cargo Bike]:32 10 (32.0:13.0)[false-City Cargo Bike]:36 7 (36.0:5.0)[false-Van]:34 9 (34.0:45.0)[false-City Cargo Bike]:29 5 (29.0:9.0)[true-Van]:39 2 (39.0:7.0)[false-City Cargo Bike]:38 10 (38.0:7.0)[false-City Cargo Bike]:15 7 (15.0:23.0)[false-City Cargo Bike]:21 7 (21.0:55.0)[false-City Cargo Bike]:25 22 (25.0:31.0)[false-City Cargo Bike]:26 16 (26.0:19.0)[true-Van]:12 18 (12.0:59.0)[false-City Cargo Bike]:28 7 (28.0:83.0)[false-City Cargo Bike]:4 22 (4.0:25.0)[false-Walker]:27 15 (27.0:41.0)[true-Van]:9 6 (9.0:53.0)[false-Van]:11 12 (11.0:79.0)[false-City Cargo Bike]:23 11 (23.0:93.0)[false-City Cargo Bike]:2 18 (2.0:79.0)[false-Van]:5 24 (5.0:63.0)[false-Van]:30 22 (30.0:13.0)[false-City Cargo Bike]:17 23 (17.0:85.0)[false-Walker]:8 6 (8.0:57.0)[false-Van]:31 9 (31.0:43.0)[false-Van]:10 6 (10.0:1.0)[false-Van]:3 16 (3.0:41.0)[false-Van]:14 72 (14.0:41.0)[false-Walker]:37 15 (37.0:81.0)[false-City Cargo Bike]:16 16 (16.0:37.0)[false-Walker]:35 3 (35.0:93.0)[false-City Cargo Bike]:18 4 (18.0:93.0)[false-City Cargo Bike]:19 22 (19.0:85.0)[false-City Cargo Bike]:33 11 (33.0:71.0)[true-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:20::R:City Cargo Bike:13::R:City Cargo Bike:24::R:Van:6:7:22:32:36:34::R:Van:29:39:38:15:21:25::R:Van:26:12:28:4::R:Van:27:9:11:23:2:5::R:City Cargo Bike:30::R:Walker:17::R:Van:8:31:10:3::R:Walker:14::R:City Cargo Bike:37::R:Walker:16::R:City Cargo Bike:35:18::R:City Cargo Bike:19::R:City Cargo Bike:33:,58733.78383,17,55675.51128,263423.897,1200,262223.897,6162.999387,NaN,6932.207816,1465.145034,29,18,0,53,68,8,0,24,19,14,0,67,57,21,0,22,RndSwap:simple
0:0:1:2,-1,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:3,-1,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:4,-1,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
