Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,88527.49162,0,0,0,0,2 2 (2.0:9.0)[false-Van]:6 16 (6.0:34.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[false-City Cargo Bike]:23 23 (23.0:38.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-City Cargo Bike]:61 25 (61.0:94.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[true-Van]:49 15 (49.0:10.0)[false-City Cargo Bike]:69 18 (69.0:18.0)[false-City Cargo Bike]:37 20 (37.0:2.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-City Cargo Bike]:53 30 (53.0:33.0)[false-City Cargo Bike]:63 25 (63.0:14.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[true-Van]:44 12 (44.0:40.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:24 39 (24.0:50.0)[true-Van]:67 7 (67.0:37.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:39 21 (39.0:11.0)[true-Van]:47 10 (47.0:36.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-City Cargo Bike]:64 24 (64.0:37.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:30 3 (30.0:28.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:22 20 (22.0:95.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[false-City Cargo Bike]:65 8 (65.0:88.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[false-City Cargo Bike]:7 5 (7.0:40.0)[false-City Cargo Bike]:68 24 (68.0:87.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:41 5 (41.0:13.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:66 22 (66.0:80.0)[false-City Cargo Bike]:55 7 (55.0:41.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:3 1 (3.0:84.0)[false-City Cargo Bike]:48 7 (48.0:82.0)[true-Van]:50 5 (50.0:96.0)[false-City Cargo Bike]:54 15 (54.0:72.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:58 8 (58.0:54.0)[false-Van]:52 13 (52.0:40.0)[false-City Cargo Bike]:59 5 (59.0:43.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-City Cargo Bike]:57 23 (57.0:4.0)[false-City Cargo Bike]:15 5 (15.0:67.0)[false-City Cargo Bike]:,SOL:R:Van:2:6:4:23:9:18:14:29::R:City Cargo Bike:19::R:City Cargo Bike:61::R:Van:13:49:69:37:33:8::R:City Cargo Bike:10::R:City Cargo Bike:53::R:City Cargo Bike:63::R:Van:34:44:43:36:40:38:35:26::R:City Cargo Bike:25::R:Van:24:67:51:17:21:32:20::R:Van:39:47:62:64:45:30:16:12::R:City Cargo Bike:22::R:City Cargo Bike:46::R:City Cargo Bike:65:31::R:City Cargo Bike:5::R:City Cargo Bike:7::R:City Cargo Bike:68::R:City Cargo Bike:28::R:City Cargo Bike:41:42:11::R:City Cargo Bike:66::R:City Cargo Bike:55:27:3::R:Van:48:50:54:56:58:52:59:60:57:15:,88527.49162,22,66901.14122,352517.9504,1520,350997.9504,7739.029271,2036.290766,5184.087506,983.840312,27,0,0,73,69,0,0,31,15,0,0,85,69,0,0,31,RndSwap:simple
0:0:0:1,-1,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2,-1,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3,-1,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4,-1,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0,85532.66636,0,0,1,0,23 23 (23.0:38.0)[true-Van]:53 30 (53.0:33.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[false-City Cargo Bike]:7 5 (7.0:40.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[false-City Cargo Bike]:15 5 (15.0:67.0)[false-City Cargo Bike]:6 16 (6.0:34.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-City Cargo Bike]:3 1 (3.0:84.0)[false-City Cargo Bike]:22 20 (22.0:95.0)[true-Van]:68 24 (68.0:87.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[true-Van]:40 25 (40.0:3.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-City Cargo Bike]:24 39 (24.0:50.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:30 3 (30.0:28.0)[false-City Cargo Bike]:50 5 (50.0:96.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[false-City Cargo Bike]:59 5 (59.0:43.0)[false-Van]:55 7 (55.0:41.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-Van]:57 23 (57.0:4.0)[false-City Cargo Bike]:47 10 (47.0:36.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:37 20 (37.0:2.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:39 21 (39.0:11.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:49 15 (49.0:10.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[true-Van]:41 5 (41.0:13.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:52 13 (52.0:40.0)[false-City Cargo Bike]:58 8 (58.0:54.0)[false-City Cargo Bike]:66 22 (66.0:80.0)[false-City Cargo Bike]:48 7 (48.0:82.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[false-City Cargo Bike]:61 25 (61.0:94.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:64 24 (64.0:37.0)[false-Van]:69 18 (69.0:18.0)[false-Van]:56 9 (56.0:90.0)[false-City Cargo Bike]:65 8 (65.0:88.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-Van]:67 7 (67.0:37.0)[false-City Cargo Bike]:54 15 (54.0:72.0)[false-Van]:8 3 (8.0:72.0)[false-City Cargo Bike]:63 25 (63.0:14.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:23:53:44:14:46:7::R:City Cargo Bike:18::R:City Cargo Bike:9:12::R:City Cargo Bike:2:4::R:City Cargo Bike:15::R:City Cargo Bike:6::R:City Cargo Bike:21:3::R:Van:22:68:29:19:34:20::R:Van:17:40:36:26:28:25:10::R:City Cargo Bike:24::R:City Cargo Bike:60:27::R:City Cargo Bike:30:50:31::R:City Cargo Bike:5::R:Van:59:55:51:57:47:38:37:32::R:City Cargo Bike:39::R:City Cargo Bike:33::R:City Cargo Bike:49::R:City Cargo Bike:42:11:16::R:Van:43:41:45:52:58:66:48:35::R:City Cargo Bike:61::R:City Cargo Bike:13::R:Van:64:69:56:65:62:67:54:8::R:City Cargo Bike:63:,85532.66636,24,72888.51339,362265.4675,1690,360575.4675,7847.266458,NaN,5327.433346,1071.889903,29,0,0,71,63,0,0,37,17,0,0,83,68,0,0,32,RndSwap:simple
0:0:1:1,139209.3053,0,0,1,1,37 20 (37.0:2.0)[false-City Cargo Bike]:7 5 (7.0:40.0)[false-City Cargo Bike]:41 5 (41.0:13.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:3 1 (3.0:84.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-City Cargo Bike]:49 15 (49.0:10.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[true-Van]:43 13 (43.0:58.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[true-Van]:46 19 (46.0:9.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:24 39 (24.0:50.0)[true-Van]:48 7 (48.0:82.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[false-City Cargo Bike]:39 21 (39.0:11.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-City Cargo Bike]:6 16 (6.0:34.0)[false-City Cargo Bike]:47 10 (47.0:36.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:22 20 (22.0:95.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:61 25 (61.0:94.0)[false-City Cargo Bike]:55 7 (55.0:41.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-City Cargo Bike]:30 3 (30.0:28.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:50 5 (50.0:96.0)[false-Van]:65 8 (65.0:88.0)[false-City Cargo Bike]:69 18 (69.0:18.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-Walker]:59 5 (59.0:43.0)[false-City Cargo Bike]:67 7 (67.0:37.0)[false-City Cargo Bike]:64 24 (64.0:37.0)[false-Van]:54 15 (54.0:72.0)[false-Walker]:31 2 (31.0:51.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:58 8 (58.0:54.0)[true-Van]:66 22 (66.0:80.0)[false-City Cargo Bike]:52 13 (52.0:40.0)[false-Van]:57 23 (57.0:4.0)[false-City Cargo Bike]:63 25 (63.0:14.0)[false-Van]:15 5 (15.0:67.0)[false-City Cargo Bike]:68 24 (68.0:87.0)[false-City Cargo Bike]:23 23 (23.0:38.0)[false-City Cargo Bike]:53 30 (53.0:33.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:37::R:City Cargo Bike:7:41::R:City Cargo Bike:8:4::R:City Cargo Bike:56::R:City Cargo Bike:42:3::R:City Cargo Bike:19::R:City Cargo Bike:49::R:Van:5:43:14:9:11:2:38:44::R:Van:34:46:33:40:25:20::R:Van:24:48:17:39:21:6::R:City Cargo Bike:47::R:City Cargo Bike:45::R:City Cargo Bike:22::R:City Cargo Bike:62::R:City Cargo Bike:32::R:City Cargo Bike:29::R:City Cargo Bike:51::R:City Cargo Bike:18::R:City Cargo Bike:61::R:City Cargo Bike:55:12::R:City Cargo Bike:28::R:City Cargo Bike:10::R:City Cargo Bike:30:16::R:City Cargo Bike:36::R:City Cargo Bike:27:35::R:City Cargo Bike:13::R:Van:50:65:69:60:59:67:64:54:31:26::R:Van:58:66:52:57:63:15::R:City Cargo Bike:68::R:City Cargo Bike:23::R:City Cargo Bike:53:,139209.3053,32,73520.17236,471521.0588,1950,469571.0588,7814.568436,NaN,6934.133218,1081.179005,16,0,0,84,53,0,0,47,11,0,0,89,55,0,0,45,RndSwap:simple
0:0:1:2,-1,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:3,-1,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:4,-1,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
