Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,24308.790180064843,0,0,0,0,18 14 (18.0:54.0)[false-Van]:35 19 (35.0:51.0)[false-Van]:2 1 (2.0:29.0)[true-City Cargo Bike]:20 10 (20.0:46.0)[false-Van]:3 23 (3.0:4.0)[false-Van]:6 7 (6.0:13.0)[false-Van]:10 19 (10.0:19.0)[false-Van]:12 16 (12.0:40.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:4 23 (4.0:25.0)[false-Van]:9 20 (9.0:34.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:5 5 (5.0:67.0)[false-Van]:34 8 (34.0:16.0)[false-Van]:16 19 (16.0:61.0)[false-Van]:26 4 (26.0:82.0)[false-Van]:11 19 (11.0:42.0)[false-Van]:22 19 (22.0:21.0)[false-Van]:29 3 (29.0:1.0)[false-Van]:23 12 (23.0:19.0)[false-Van]:7 18 (7.0:62.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[true-Van]:28 8 (28.0:100.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[false-Van]:36 66 (36.0:83.0)[false-Van]:21 5 (21.0:47.0)[false-Van]:17 17 (17.0:87.0)[false-Van]:30 18 (30.0:96.0)[true-Van]:27 20 (27.0:41.0)[false-Van]:37 21 (37.0:84.0)[false-Van]:31 26 (31.0:57.0)[false-Van]:8 12 (8.0:84.0)[false-Van]:25 18 (25.0:94.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-Van]:,SOL:R:Van:18:35:20:3:6:10:13:5::R:City Cargo Bike:2:28::R:Van:12:4:9:24:34:16:26::R:Van:11:22:29:23:33:21:17::R:City Cargo Bike:7::R:Van:32:36:8::R:Van:30:27:37:31:15::R:City Cargo Bike:25::R:City Cargo Bike:19::R:City Cargo Bike:14:,24308.790180064843,10.0,47666.67059189368,173400.92389905328,850.0,172550.92389905328,7725.71631978378,1476.2888564507948,4816.692330529258,1324.0741831081577,50.0,0.0,0.0,50.0,83.0,0.0,0.0,17.0,39.0,0.0,0.0,61.0,86.0,0.0,0.0,14.0,RndSwap:advanced
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,31712.67559488263,0,0,1,0,18 14 (18.0:54.0)[false-Van]:35 19 (35.0:51.0)[false-Van]:2 1 (2.0:29.0)[true-City Cargo Bike]:20 10 (20.0:46.0)[false-Van]:3 23 (3.0:4.0)[false-Van]:6 7 (6.0:13.0)[false-Van]:10 19 (10.0:19.0)[false-Van]:12 16 (12.0:40.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:4 23 (4.0:25.0)[false-Van]:9 20 (9.0:34.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:5 5 (5.0:67.0)[false-Van]:34 8 (34.0:16.0)[false-Van]:16 19 (16.0:61.0)[false-Van]:26 4 (26.0:82.0)[false-Van]:11 19 (11.0:42.0)[false-Van]:22 19 (22.0:21.0)[false-Van]:29 3 (29.0:1.0)[false-Van]:23 12 (23.0:19.0)[false-Van]:33 21 (33.0:68.0)[false-Van]:36 66 (36.0:83.0)[false-Van]:32 21 (32.0:47.0)[true-Van]:21 5 (21.0:47.0)[false-Van]:30 18 (30.0:96.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-Van]:37 21 (37.0:84.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-Van]:28 8 (28.0:100.0)[true-Walker]:31 26 (31.0:57.0)[false-Van]:8 12 (8.0:84.0)[false-Van]:14 26 (14.0:63.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-Van]:,SOL:R:Van:18:35:20:3:6:10:13:5::R:City Cargo Bike:2:19::R:Van:12:4:9:24:34:16:26::R:Van:11:22:29:23:33:21:17::R:Van:36:27:8::R:Van:32:31:15::R:City Cargo Bike:30::R:City Cargo Bike:37::R:City Cargo Bike:25::R:City Cargo Bike:7::R:Walker:28::R:City Cargo Bike:14:,31712.67559488263,12.0,47666.67059189368,188308.69472868883,950.0,187358.69472868883,7725.71631978378,1612.6860555920093,5230.797075796912,1324.0741831081577,42.0,8.0,0.0,50.0,78.0,3.0,0.0,19.0,30.0,11.0,0.0,59.0,79.0,1.0,0.0,19.0,RndSwap:advanced
0:0:1:1,74103.00775690711,0,0,1,1,11 19 (11.0:42.0)[false-Van]:25 18 (25.0:94.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-Van]:4 23 (4.0:25.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-Van]:6 7 (6.0:13.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[true-Van]:34 8 (34.0:16.0)[true-Van]:9 20 (9.0:34.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-Van]:7 18 (7.0:62.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[false-Van]:2 1 (2.0:29.0)[false-Van]:13 2 (13.0:25.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-Van]:26 4 (26.0:82.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-Van]:30 18 (30.0:96.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-Van]:33 21 (33.0:68.0)[false-Van]:16 19 (16.0:61.0)[false-Van]:20 10 (20.0:46.0)[false-Van]:36 66 (36.0:83.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-Van]:31 26 (31.0:57.0)[false-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-Van]:5 5 (5.0:67.0)[false-Van]:14 26 (14.0:63.0)[false-Van]:37 21 (37.0:84.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-Walker]:21 5 (21.0:47.0)[false-Van]:23 12 (23.0:19.0)[false-Walker]:,SOL:R:Van:11:12:24:29:3:2:32:5::R:City Cargo Bike:25::R:City Cargo Bike:4::R:City Cargo Bike:6:13::R:Van:10:19:17:33:16:20:21::R:Van:34:35:31:27:14::R:City Cargo Bike:9::R:City Cargo Bike:7::R:City Cargo Bike:15::R:City Cargo Bike:18::R:City Cargo Bike:26::R:City Cargo Bike:8::R:City Cargo Bike:30::R:City Cargo Bike:36::R:City Cargo Bike:22::R:City Cargo Bike:37::R:Walker:28::R:Walker:23:,74103.00775690711,18.0,49251.88561380917,277370.9181097181,1110.0,276260.9181097181,7760.318865477908,2204.0494222345815,7704.747725269948,1368.1079337169215,17.0,11.0,0.0,72.0,56.0,6.0,0.0,39.0,13.0,15.0,0.0,72.0,52.0,4.0,0.0,45.0,init
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
