Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,19754.4967250036,0,0,0,0,6 15 (6.0:91.0)[false-Walker]:34 1 (34.0:55.0)[true-City Cargo Bike]:21 13 (21.0:71.0)[false-City Cargo Bike]:23 13 (23.0:27.0)[false-Van]:4 24 (4.0:3.0)[false-Van]:16 5 (16.0:55.0)[true-Van]:29 15 (29.0:19.0)[false-Van]:18 15 (18.0:27.0)[false-Van]:19 9 (19.0:49.0)[false-Van]:31 19 (31.0:87.0)[true-Van]:27 20 (27.0:89.0)[true-Van]:25 20 (25.0:87.0)[true-Walker]:3 3 (3.0:39.0)[false-City Cargo Bike]:24 24 (24.0:67.0)[false-Van]:28 3 (28.0:71.0)[false-City Cargo Bike]:2 23 (2.0:67.0)[false-Van]:12 7 (12.0:51.0)[false-Van]:26 23 (26.0:23.0)[false-Van]:10 13 (10.0:21.0)[false-Van]:30 12 (30.0:65.0)[false-Van]:15 13 (15.0:63.0)[false-Van]:8 7 (8.0:55.0)[false-Van]:5 15 (5.0:97.0)[true-Walker]:14 14 (14.0:43.0)[false-Van]:11 5 (11.0:47.0)[false-Van]:13 5 (13.0:11.0)[false-Van]:17 24 (17.0:35.0)[false-Van]:9 25 (9.0:57.0)[false-Van]:32 4 (32.0:19.0)[false-Van]:33 15 (33.0:1.0)[false-Van]:20 16 (20.0:29.0)[false-Van]:22 16 (22.0:31.0)[false-Van]:7 24 (7.0:55.0)[false-Van]:,SOL:R:Walker:6::R:City Cargo Bike:34:3:28::R:City Cargo Bike:21::R:Van:23:4:29:18:19:2::R:Van:16:24:12:26:10:30:15::R:Van:31:8:14:11:13:17:9::R:Van:27:32:33:20:22:7::R:Walker:25::R:Walker:5:,19754.4967250036,9.0,33345.3182379513,126936.8208686806,730.0,126206.8208686806,6310.761213011962,1647.3104946022133,3846.5703293539577,1010.4641890288274,44.0,33.0,0.0,22.0,79.0,9.0,0.0,12.0,34.0,40.0,0.0,27.0,85.0,11.0,0.0,4.0,AddRoute:Pedestrian:advanced
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,25669.814828234117,0,0,1,0,3 3 (3.0:39.0)[false-Van]:4 24 (4.0:3.0)[false-Van]:26 23 (26.0:23.0)[false-Van]:10 13 (10.0:21.0)[false-Van]:31 19 (31.0:87.0)[true-Van]:11 5 (11.0:47.0)[false-Van]:14 14 (14.0:43.0)[false-Van]:7 24 (7.0:55.0)[false-Van]:17 24 (17.0:35.0)[false-Van]:32 4 (32.0:19.0)[false-City Cargo Bike]:15 13 (15.0:63.0)[false-Van]:12 7 (12.0:51.0)[false-Van]:2 23 (2.0:67.0)[false-Van]:34 1 (34.0:55.0)[false-City Cargo Bike]:27 20 (27.0:89.0)[false-Van]:22 16 (22.0:31.0)[true-Van]:25 20 (25.0:87.0)[false-City Cargo Bike]:6 15 (6.0:91.0)[true-Walker]:30 12 (30.0:65.0)[false-Van]:24 24 (24.0:67.0)[false-Van]:16 5 (16.0:55.0)[true-City Cargo Bike]:18 15 (18.0:27.0)[false-Van]:5 15 (5.0:97.0)[false-City Cargo Bike]:28 3 (28.0:71.0)[false-City Cargo Bike]:21 13 (21.0:71.0)[true-Walker]:13 5 (13.0:11.0)[false-Van]:29 15 (29.0:19.0)[false-Van]:19 9 (19.0:49.0)[true-City Cargo Bike]:23 13 (23.0:27.0)[false-Van]:33 15 (33.0:1.0)[false-Van]:20 16 (20.0:29.0)[false-Van]:8 7 (8.0:55.0)[false-Van]:9 25 (9.0:57.0)[false-Van]:,SOL:R:Van:3:4:26:10:11:14:15::R:Van:31:7:17:12:2::R:City Cargo Bike:32:34:28::R:Van:27:30:24:18:13:29:8::R:Van:22:23:33:20:9::R:City Cargo Bike:25::R:Walker:6::R:City Cargo Bike:16::R:City Cargo Bike:5::R:Walker:21::R:City Cargo Bike:19:,25669.814828234117,11.0,33526.97547883792,139339.7659014468,830.0,138509.7659014468,6268.376492936255,1433.4742053161967,4222.4171485286915,1015.9689539041794,36.0,18.0,0.0,45.0,73.0,6.0,0.0,21.0,26.0,17.0,0.0,57.0,82.0,6.0,0.0,12.0,AddRoute:CargoBike:advanced
0:0:1:1,-1.0,0,0,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
