Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,-1.0,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,33750.12851849811,0,0,1,0,14 13 (14.0:1.0)[false-City Cargo Bike]:13 8 (13.0:42.0)[false-City Cargo Bike]:15 18 (15.0:2.0)[false-Walker]:8 9 (8.0:18.0)[false-City Cargo Bike]:18 14 (18.0:39.0)[false-City Cargo Bike]:44 18 (44.0:34.0)[false-City Cargo Bike]:2 8 (2.0:73.0)[false-Van]:25 3 (25.0:53.0)[false-City Cargo Bike]:11 14 (11.0:72.0)[false-Van]:6 9 (6.0:58.0)[true-Van]:20 18 (20.0:42.0)[true-Van]:12 8 (12.0:78.0)[false-Van]:22 2 (22.0:79.0)[false-City Cargo Bike]:36 14 (36.0:73.0)[false-Van]:43 14 (43.0:98.0)[false-Van]:16 4 (16.0:32.0)[false-City Cargo Bike]:21 13 (21.0:83.0)[true-Van]:40 8 (40.0:48.0)[false-Van]:42 4 (42.0:7.0)[false-City Cargo Bike]:28 24 (28.0:42.0)[false-Van]:39 4 (39.0:12.0)[false-City Cargo Bike]:41 13 (41.0:48.0)[false-Van]:10 3 (10.0:17.0)[false-Van]:32 23 (32.0:22.0)[false-Van]:37 18 (37.0:17.0)[false-Van]:35 14 (35.0:43.0)[false-Van]:7 18 (7.0:33.0)[false-Van]:17 24 (17.0:97.0)[false-Van]:4 9 (4.0:37.0)[true-Walker]:33 9 (33.0:88.0)[false-Van]:38 24 (38.0:87.0)[false-Van]:3 24 (3.0:13.0)[false-Van]:19 8 (19.0:87.0)[false-Van]:27 8 (27.0:63.0)[false-Van]:5 19 (5.0:34.0)[true-Van]:30 13 (30.0:38.0)[false-Van]:31 24 (31.0:63.0)[false-Van]:34 13 (34.0:58.0)[false-Van]:26 24 (26.0:38.0)[false-Van]:9 14 (9.0:24.0)[false-Van]:29 14 (29.0:32.0)[false-Van]:24 18 (24.0:58.0)[false-Van]:23 9 (23.0:22.0)[false-Van]:,SOL:R:City Cargo Bike:14::R:City Cargo Bike:13::R:Walker:15::R:City Cargo Bike:8::R:City Cargo Bike:18::R:City Cargo Bike:44::R:Van:2:11:12:36:43:40:28:10::R:City Cargo Bike:25:22:16::R:Van:6:41:32:37:35:7::R:Van:20:17:33:38:3::R:Van:21:19:27:30:31:34:9::R:City Cargo Bike:42:39::R:Walker:4::R:Van:5:26:29:24:23:,33750.12851849811,14.0,37645.09157022922,166427.49511959217,1050.0,165377.49511959217,7357.113754293953,1459.6246438296355,3870.4068632463295,875.4672458192841,36.0,14.0,0.0,50.0,72.0,5.0,0.0,23.0,22.0,14.0,0.0,64.0,81.0,5.0,0.0,14.0,init
0:0:1:1,61850.792319240856,0,0,1,1,14 13 (14.0:1.0)[false-City Cargo Bike]:13 8 (13.0:42.0)[false-City Cargo Bike]:15 18 (15.0:2.0)[false-Walker]:8 9 (8.0:18.0)[false-City Cargo Bike]:10 3 (10.0:17.0)[true-Walker]:39 4 (39.0:12.0)[true-Van]:18 14 (18.0:39.0)[false-City Cargo Bike]:32 23 (32.0:22.0)[false-Van]:2 8 (2.0:73.0)[false-City Cargo Bike]:11 14 (11.0:72.0)[false-Van]:12 8 (12.0:78.0)[false-Van]:6 9 (6.0:58.0)[false-Van]:22 2 (22.0:79.0)[false-City Cargo Bike]:31 24 (31.0:63.0)[true-Van]:16 4 (16.0:32.0)[true-Walker]:25 3 (25.0:53.0)[false-City Cargo Bike]:4 9 (4.0:37.0)[false-City Cargo Bike]:27 8 (27.0:63.0)[true-Van]:41 13 (41.0:48.0)[false-Van]:40 8 (40.0:48.0)[false-Van]:7 18 (7.0:33.0)[false-Van]:17 24 (17.0:97.0)[false-Van]:9 14 (9.0:24.0)[false-City Cargo Bike]:19 8 (19.0:87.0)[false-Van]:21 13 (21.0:83.0)[false-Van]:35 14 (35.0:43.0)[true-Van]:3 24 (3.0:13.0)[false-Van]:26 24 (26.0:38.0)[false-Van]:5 19 (5.0:34.0)[true-Walker]:34 13 (34.0:58.0)[false-Van]:36 14 (36.0:73.0)[false-Van]:24 18 (24.0:58.0)[false-Van]:29 14 (29.0:32.0)[false-City Cargo Bike]:20 18 (20.0:42.0)[false-Van]:43 14 (43.0:98.0)[false-Van]:38 24 (38.0:87.0)[false-Van]:37 18 (37.0:17.0)[true-City Cargo Bike]:42 4 (42.0:7.0)[false-City Cargo Bike]:30 13 (30.0:38.0)[false-Van]:44 18 (44.0:34.0)[false-Van]:23 9 (23.0:22.0)[false-Van]:33 9 (33.0:88.0)[false-City Cargo Bike]:28 24 (28.0:42.0)[false-Walker]:,SOL:R:City Cargo Bike:14::R:City Cargo Bike:13::R:Walker:15::R:City Cargo Bike:8::R:Walker:10::R:Van:39:32:11:12:6:41:40:7::R:City Cargo Bike:18::R:City Cargo Bike:2::R:City Cargo Bike:22:25:42::R:Van:31:17:19:21:3::R:Walker:16::R:City Cargo Bike:4::R:Van:27:26:34:36:24:20::R:City Cargo Bike:9::R:Van:35:43:38:30:44:23::R:Walker:5::R:City Cargo Bike:29::R:City Cargo Bike:37::R:City Cargo Bike:33::R:Walker:28:,61850.792319240856,20.0,43804.90632854543,238874.34109269985,1280.0,237594.34109269985,7363.632191864991,1846.04051968713,5555.21723471395,1018.7187518266379,20.0,25.0,0.0,55.0,58.0,12.0,0.0,30.0,14.0,20.0,0.0,66.0,66.0,12.0,0.0,22.0,RndSwap:advanced
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
