Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,-1.0,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,39460.32731468413,0,0,1,0,3 17 (3.0:70.0)[false-Van]:24 7 (24.0:85.0)[true-City Cargo Bike]:5 15 (5.0:85.0)[false-Van]:4 6 (4.0:81.0)[false-Van]:23 16 (23.0:81.0)[false-Van]:9 16 (9.0:80.0)[false-Van]:6 7 (6.0:59.0)[true-Walker]:29 21 (29.0:31.0)[false-City Cargo Bike]:22 25 (22.0:11.0)[false-City Cargo Bike]:2 26 (2.0:45.0)[false-Van]:8 15 (8.0:50.0)[true-City Cargo Bike]:18 17 (18.0:25.0)[false-City Cargo Bike]:11 1 (11.0:25.0)[true-City Cargo Bike]:19 17 (19.0:45.0)[false-City Cargo Bike]:13 66 (13.0:1.0)[true-City Cargo Bike]:31 25 (31.0:6.0)[true-Van]:28 11 (28.0:15.0)[false-Van]:26 11 (26.0:15.0)[false-Van]:33 22 (33.0:26.0)[false-Van]:12 21 (12.0:9.0)[false-City Cargo Bike]:17 7 (17.0:1.0)[false-City Cargo Bike]:20 22 (20.0:45.0)[false-Walker]:30 22 (30.0:10.0)[false-Van]:25 21 (25.0:75.0)[false-Van]:27 21 (27.0:90.0)[false-Van]:32 2 (32.0:51.0)[false-City Cargo Bike]:21 10 (21.0:66.0)[false-Van]:7 5 (7.0:45.0)[false-Van]:16 11 (16.0:71.0)[false-Van]:14 25 (14.0:50.0)[true-City Cargo Bike]:10 17 (10.0:75.0)[false-Van]:15 16 (15.0:35.0)[false-Van]:,SOL:R:Van:3:5:4:23:9:2::R:City Cargo Bike:24:32::R:Walker:6::R:City Cargo Bike:29::R:City Cargo Bike:22::R:City Cargo Bike:8::R:City Cargo Bike:18::R:City Cargo Bike:11:17::R:City Cargo Bike:19::R:City Cargo Bike:13::R:Van:31:28:26:33:30:7::R:City Cargo Bike:12::R:Walker:20::R:Van:25:27:21:16:10:15::R:City Cargo Bike:14:,39460.32731468413,15.0,20898.404911100435,134216.5073982294,960.0,133256.5073982294,5040.057799436,1470.2050196429657,4194.265856194669,653.0751534718886,20.0,13.0,0.0,67.0,56.0,6.0,0.0,38.0,11.0,13.0,0.0,76.0,53.0,5.0,0.0,41.0,RndSwap:advanced
0:0:1:1,58314.10561714547,0,0,1,1,20 22 (20.0:45.0)[false-Walker]:30 22 (30.0:10.0)[true-Van]:16 11 (16.0:71.0)[false-City Cargo Bike]:15 16 (15.0:35.0)[false-City Cargo Bike]:12 21 (12.0:9.0)[false-City Cargo Bike]:7 5 (7.0:45.0)[false-City Cargo Bike]:4 6 (4.0:81.0)[false-City Cargo Bike]:19 17 (19.0:45.0)[false-City Cargo Bike]:28 11 (28.0:15.0)[false-Van]:17 7 (17.0:1.0)[false-City Cargo Bike]:32 2 (32.0:51.0)[false-City Cargo Bike]:9 16 (9.0:80.0)[false-City Cargo Bike]:11 1 (11.0:25.0)[true-Van]:13 66 (13.0:1.0)[false-City Cargo Bike]:31 25 (31.0:6.0)[false-Van]:26 11 (26.0:15.0)[false-Van]:3 17 (3.0:70.0)[true-Van]:5 15 (5.0:85.0)[true-City Cargo Bike]:29 21 (29.0:31.0)[true-City Cargo Bike]:33 22 (33.0:26.0)[true-City Cargo Bike]:2 26 (2.0:45.0)[false-Van]:21 10 (21.0:66.0)[false-Van]:24 7 (24.0:85.0)[false-Van]:27 21 (27.0:90.0)[false-Van]:25 21 (25.0:75.0)[false-Van]:23 16 (23.0:81.0)[false-Van]:6 7 (6.0:59.0)[false-Van]:10 17 (10.0:75.0)[false-City Cargo Bike]:14 25 (14.0:50.0)[false-Van]:22 25 (22.0:11.0)[false-Van]:18 17 (18.0:25.0)[false-Van]:8 15 (8.0:50.0)[false-Van]:,SOL:R:Walker:20::R:Van:30:28:31:26:2::R:City Cargo Bike:16::R:City Cargo Bike:15::R:City Cargo Bike:12::R:City Cargo Bike:7:32::R:City Cargo Bike:4::R:City Cargo Bike:19::R:City Cargo Bike:17::R:City Cargo Bike:9::R:Van:11:21:24:27:25:23:6:8::R:City Cargo Bike:13::R:Van:3:14:22:18::R:City Cargo Bike:5::R:City Cargo Bike:29::R:City Cargo Bike:33::R:City Cargo Bike:10:,58314.10561714547,17.0,26478.770793949025,186533.01529855846,1060.0,185473.01529855846,4928.755035123064,1717.5846577417954,5829.156728079952,827.461587310907,18.0,6.0,0.0,76.0,53.0,3.0,0.0,44.0,9.0,4.0,0.0,87.0,51.0,4.0,0.0,45.0,RndSwap:advanced
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
