Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:0:0:0:0,11520.046003856129,0,0,0,0,0,2 25 (2.0:9.0)[false-Van]:3 19 (3.0:13.0)[false-Van]:32 11 (32.0:17.0)[false-Van]:7 14 (7.0:11.0)[false-Van]:8 11 (8.0:23.0)[false-Van]:15 7 (15.0:16.0)[false-Van]:18 3 (18.0:26.0)[false-Van]:4 8 (4.0:47.0)[false-Van-30]:6 1 (6.0:71.0)[false-Van]:23 8 (23.0:18.0)[false-Van]:9 20 (9.0:14.0)[false-Van]:10 23 (10.0:31.0)[false-Van]:29 5 (29.0:14.0)[false-Van]:20 24 (20.0:19.0)[false-Van]:5 10 (5.0:74.0)[false-City Cargo Bike]:14 23 (14.0:48.0)[false-Van]:37 22 (37.0:14.0)[false-Van]:16 15 (16.0:18.0)[false-Van]:19 11 (19.0:49.0)[false-Van]:33 12 (33.0:78.0)[false-Van]:40 5 (40.0:24.0)[false-Van-30]:21 8 (21.0:80.0)[false-Van]:31 23 (31.0:54.0)[false-Van]:24 9 (24.0:10.0)[false-Van]:25 24 (25.0:12.0)[false-Van]:43 9 (43.0:24.0)[false-Van]:35 11 (35.0:23.0)[false-Van]:34 4 (34.0:72.0)[false-Van]:26 10 (26.0:80.0)[false-Van]:27 19 (27.0:29.0)[false-Van]:38 24 (38.0:0.0)[false-Van]:39 12 (39.0:16.0)[false-Van]:11 3 (11.0:22.0)[false-Van]:30 7 (30.0:76.0)[false-Van]:36 16 (36.0:78.0)[false-Van]:28 10 (28.0:79.0)[false-Van]:12 4 (12.0:50.0)[false-Van]:41 11 (41.0:84.0)[false-Van]:17 13 (17.0:20.0)[false-Van]:13 6 (13.0:16.0)[false-Van]:42 7 (42.0:80.0)[false-Van]:22 14 (22.0:75.0)[false-Van]:,SOL:R:Van:2:3:32:7:8:15:18:4:6::R:Van:23:9:10:29:20:5::R:Van:14:37:16:19:33:40:21::R:Van:31:24:25:43:35:34:26::R:Van:27:38:39:11:30:36:28:12::R:Van:41:17:13:42:22:,11520.046003856129,6.0,57600.23001928065,173520.69005784194,720.0,172800.69005784194,8952.394726167144,1077.8767204579942,4131.445001377189,1371.4340480781107,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,init
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,17743.32346055441,0,0,0,1,0,2 25 (2.0:9.0)[false-Van]:23 8 (23.0:18.0)[false-Van]:20 24 (20.0:19.0)[false-Van]:13 6 (13.0:16.0)[false-Van]:39 12 (39.0:16.0)[false-Van]:43 9 (43.0:24.0)[true-Van]:24 9 (24.0:10.0)[false-Van]:17 13 (17.0:20.0)[false-Van]:3 19 (3.0:13.0)[false-Van]:7 14 (7.0:11.0)[false-Van]:15 7 (15.0:16.0)[false-Van]:4 8 (4.0:47.0)[true-City Cargo Bike]:6 1 (6.0:71.0)[false-Van]:27 19 (27.0:29.0)[true-Van]:9 20 (9.0:14.0)[true-Van]:10 23 (10.0:31.0)[false-Van]:8 11 (8.0:23.0)[false-Van]:22 14 (22.0:75.0)[false-Van]:29 5 (29.0:14.0)[false-Van]:18 3 (18.0:26.0)[false-Van]:14 23 (14.0:48.0)[true-City Cargo Bike]:37 22 (37.0:14.0)[false-Van]:28 10 (28.0:79.0)[true-Van]:41 11 (41.0:84.0)[false-Van]:11 3 (11.0:22.0)[false-Van]:19 11 (19.0:49.0)[false-Van]:33 12 (33.0:78.0)[false-Van]:25 24 (25.0:12.0)[false-Van]:31 23 (31.0:54.0)[false-Van]:42 7 (42.0:80.0)[false-Van]:35 11 (35.0:23.0)[false-Van]:5 10 (5.0:74.0)[true-City Cargo Bike]:12 4 (12.0:50.0)[false-Van]:32 11 (32.0:17.0)[false-Van]:16 15 (16.0:18.0)[false-Van]:21 8 (21.0:80.0)[false-Van]:38 24 (38.0:0.0)[false-Van]:40 5 (40.0:24.0)[false-Van]:36 16 (36.0:78.0)[false-Van]:34 4 (34.0:72.0)[false-Van]:30 7 (30.0:76.0)[false-Van]:26 10 (26.0:80.0)[false-Van]:,SOL:R:Van:2:23:20:13:39:24:17:6::R:Van:43:3:7:15:10:8:22::R:City Cargo Bike:4::R:Van:27:29:18:37:41:11:19:33:42:12::R:Van:9:25:31:35:32:21::R:City Cargo Bike:14::R:Van:28:16:38:40:36:34:30:26::R:City Cargo Bike:5:,17743.32346055441,8.0,55375.70316785876,180213.4751575416,750.0,179463.4751575416,11917.548408949264,1075.751322410095,4290.797027560514,1318.469123044256,63.0,0.0,0.0,38.0,93.0,0.0,0.0,7.0,62.0,0.0,0.0,38.0,92.0,0.0,0.0,8.0,init
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
