Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,-1.0,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,-1.0,0,0,1,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:1,-1.0,0,0,1,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:0,-1.0,0,0,2,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:1,146629.778266873,0,0,2,1,65 8 (65.0:88.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:3 1 (3.0:84.0)[false-Van]:51 15 (51.0:20.0)[true-Van]:20 6 (20.0:58.0)[true-Walker]:41 5 (41.0:13.0)[false-Van]:37 20 (37.0:2.0)[false-City Cargo Bike]:66 22 (66.0:80.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:50 5 (50.0:96.0)[true-Walker]:21 6 (21.0:5.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:55 7 (55.0:41.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[true-Van]:12 1 (12.0:46.0)[false-City Cargo Bike]:54 15 (54.0:72.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-Van]:47 10 (47.0:36.0)[false-City Cargo Bike]:67 7 (67.0:37.0)[true-City Cargo Bike]:40 25 (40.0:3.0)[true-Van]:63 25 (63.0:14.0)[false-Van]:30 3 (30.0:28.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[true-Walker]:27 2 (27.0:39.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:15 5 (15.0:67.0)[false-Walker]:39 21 (39.0:11.0)[true-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[true-Walker]:62 12 (62.0:94.0)[false-Van]:59 5 (59.0:43.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:61 25 (61.0:94.0)[false-Van]:64 24 (64.0:37.0)[true-Van]:25 17 (25.0:48.0)[true-Walker]:22 20 (22.0:95.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-Van]:6 16 (6.0:34.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[true-Walker]:7 5 (7.0:40.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[true-City Cargo Bike]:45 23 (45.0:32.0)[false-Van]:68 24 (68.0:87.0)[false-Van]:24 39 (24.0:50.0)[false-Van]:14 10 (14.0:23.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-Van]:58 8 (58.0:54.0)[false-Van]:49 15 (49.0:10.0)[false-Van]:69 18 (69.0:18.0)[false-Van]:10 12 (10.0:64.0)[false-Van]:38 13 (38.0:25.0)[false-Van]:57 23 (57.0:4.0)[false-Van]:48 7 (48.0:82.0)[false-Van]:53 30 (53.0:33.0)[false-Van]:26 8 (26.0:64.0)[false-Van]:28 13 (28.0:79.0)[false-Van]:4 6 (4.0:36.0)[false-Van]:9 9 (9.0:0.0)[false-Van]:23 23 (23.0:38.0)[false-Van]:52 13 (52.0:40.0)[false-Van]:29 17 (29.0:61.0)[false-Van]:,SOL:R:City Cargo Bike:65:11::R:City Cargo Bike:2:21:12::R:Van:3:41:60:63:62:61:32:19::R:Van:51:45:68:58:49:10::R:Walker:20::R:City Cargo Bike:37::R:City Cargo Bike:66::R:Walker:50::R:City Cargo Bike:56::R:City Cargo Bike:36::R:City Cargo Bike:18::R:City Cargo Bike:55:27::R:Van:44:24:69:38:48:26::R:City Cargo Bike:54::R:City Cargo Bike:13::R:City Cargo Bike:47::R:City Cargo Bike:67:31::R:Van:40:57:53:28:4::R:City Cargo Bike:30:16::R:Walker:34::R:Walker:15::R:City Cargo Bike:39::R:Walker:46::R:City Cargo Bike:59:8::R:City Cargo Bike:33::R:Van:64:9:23:52:29::R:Walker:25::R:City Cargo Bike:22::R:City Cargo Bike:42:7::R:City Cargo Bike:6::R:City Cargo Bike:5::R:Walker:43::R:City Cargo Bike:35::R:City Cargo Bike:17::R:City Cargo Bike:14:,146629.778266873,35.0,60039.773736527975,451462.9682487188,2100.0,449362.9682487188,8220.15113178789,2777.3080035184,6639.161297775277,882.9378490665879,14.0,20.0,0.0,66.0,44.0,10.0,0.0,46.0,8.0,21.0,0.0,71.0,56.0,9.0,0.0,35.0,AddRoute:Pedestrian:advanced
