Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:0:0,44306.260128186856,0,0,0,0,9 26 (9.0:54.0)[false-Van]:3 12 (3.0:79.0)[false-Van]:11 24 (11.0:83.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[true-City Cargo Bike]:28 18 (28.0:50.0)[true-City Cargo Bike]:8 2 (8.0:47.0)[false-Van]:5 2 (5.0:42.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-Van]:15 20 (15.0:1.0)[true-Walker]:47 25 (47.0:56.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-Van]:20 2 (20.0:96.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[true-City Cargo Bike]:24 6 (24.0:95.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-Van]:26 1 (26.0:18.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[true-Van]:36 23 (36.0:53.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-Van]:44 21 (44.0:93.0)[false-City Cargo Bike]:31 9 (31.0:64.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-City Cargo Bike]:39 22 (39.0:58.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[true-Van]:46 15 (46.0:71.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-Van]:50 3 (50.0:88.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-City Cargo Bike]:52 5 (52.0:44.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:,SOL:R:Van:9:3:11:17:4::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:28::R:Van:8:5:13:29:40:35:14:12::R:Walker:15::R:City Cargo Bike:47::R:Van:19:20:16:27:30:33:22::R:City Cargo Bike:23:24::R:Van:25:26:10:18:34:53:21::R:Van:32:36:41:43:44:31:2::R:City Cargo Bike:39::R:Van:45:46:38:37:49:50:51:52:48:42:,44306.260128186856,13.0,72574.29856543819,278375.696526513,1070.0,277305.696526513,6062.879575810084,1475.2239930229302,5353.37877935602,1395.6595877968882,46.0,8.0,0.0,46.0,85.0,2.0,0.0,13.0,33.0,7.0,0.0,61.0,80.0,3.0,0.0,17.0
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,46848.553774989545,0,0,1,0,9 26 (9.0:54.0)[true-Van]:3 12 (3.0:79.0)[false-Van]:11 24 (11.0:83.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[true-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-Van]:13 13 (13.0:55.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[true-Walker]:47 25 (47.0:56.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-Van]:20 2 (20.0:96.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[true-City Cargo Bike]:24 6 (24.0:95.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-Van]:26 1 (26.0:18.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[true-Van]:36 23 (36.0:53.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-Van]:44 21 (44.0:93.0)[false-City Cargo Bike]:31 9 (31.0:64.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[true-City Cargo Bike]:39 22 (39.0:58.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[true-Van]:46 15 (46.0:71.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-Van]:50 3 (50.0:88.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-City Cargo Bike]:52 5 (52.0:44.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:9:3:11:17:4::R:City Cargo Bike:6::R:City Cargo Bike:7::R:City Cargo Bike:8:5::R:Van:12:13:29:40:35:14::R:Walker:15::R:City Cargo Bike:47::R:Van:19:20:16:27:30:33:22::R:City Cargo Bike:23:24::R:Van:25:26:10:18:34:53:21::R:Van:32:36:41:43:44:31:2::R:City Cargo Bike:28::R:City Cargo Bike:39::R:Van:45:46:38:37:49:50:51:52:48:42:,46848.553774989545,15.0,75046.70914182934,290058.55131873535,1240.0,288818.55131873535,6062.879575810084,NaN,5578.049063821833,1443.2059450351796,47.0,7.0,0.0,47.0,81.0,2.0,0.0,17.0,32.0,6.0,0.0,62.0,80.0,3.0,0.0,17.0
0:0:1:1,96031.88923497079,0,0,1,1,20 2 (20.0:96.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-Van]:16 3 (16.0:98.0)[false-City Cargo Bike]:3 12 (3.0:79.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-Van]:7 20 (7.0:29.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[true-Van]:14 25 (14.0:13.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[true-Van]:15 20 (15.0:1.0)[false-Van]:9 26 (9.0:54.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:31 9 (31.0:64.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-Walker]:39 22 (39.0:58.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[true-Van]:30 2 (30.0:82.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-Van]:35 16 (35.0:18.0)[false-City Cargo Bike]:36 23 (36.0:53.0)[true-Walker]:10 7 (10.0:36.0)[true-Walker]:18 23 (18.0:39.0)[false-City Cargo Bike]:44 21 (44.0:93.0)[false-Van]:38 18 (38.0:77.0)[false-Van]:41 8 (41.0:70.0)[false-Van]:45 2 (45.0:68.0)[false-City Cargo Bike]:46 15 (46.0:71.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-City Cargo Bike]:50 3 (50.0:88.0)[false-Van]:51 3 (51.0:95.0)[false-Van]:52 5 (52.0:44.0)[false-Van]:53 13 (53.0:18.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:20:24::R:City Cargo Bike:16::R:City Cargo Bike:3::R:Van:12:7::R:Van:2:14:26:22:5:8:32:6:4::R:Van:25:15:9:13:19:23:29:21::R:City Cargo Bike:28::R:City Cargo Bike:40:31::R:City Cargo Bike:48::R:City Cargo Bike:17::R:Walker:47::R:City Cargo Bike:39::R:City Cargo Bike:11::R:City Cargo Bike:37:42::R:Van:33:30:27:43:34:35::R:Walker:36::R:Walker:10::R:City Cargo Bike:18::R:Van:44:38:41:45:46:49:50:51:52::R:City Cargo Bike:53:,96031.88923497079,20.0,76384.09463833916,392012.4245296235,1350.0,390662.4245296235,6044.234819371155,2418.8944797539775,7538.700471723529,1468.9248968911377,25.0,15.0,0.0,60.0,65.0,6.0,0.0,29.0,16.0,13.0,0.0,71.0,65.0,8.0,0.0,27.0
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
