Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:0:0:0,9835.973081683289,0,0,0,0,0,3 19 (3.0:2.0)[false-Van]:5 22 (5.0:88.0)[false-Van]:6 20 (6.0:74.0)[false-Van]:9 5 (9.0:84.0)[false-Van]:7 11 (7.0:82.0)[false-Van-30]:8 2 (8.0:0.0)[false-Van]:4 19 (4.0:40.0)[false-Van]:10 20 (10.0:11.0)[false-Van]:14 11 (14.0:9.0)[false-Van]:13 2 (13.0:85.0)[false-City Cargo Bike]:16 19 (16.0:3.0)[false-Van]:15 22 (15.0:4.0)[false-Van]:11 22 (11.0:42.0)[false-Van]:45 19 (45.0:5.0)[false-Van]:20 16 (20.0:96.0)[false-City Cargo Bike]:22 13 (22.0:87.0)[false-Van]:23 7 (23.0:79.0)[false-Van]:24 8 (24.0:39.0)[false-Van]:17 3 (17.0:90.0)[false-Van]:37 13 (37.0:36.0)[false-Van]:25 16 (25.0:0.0)[false-Van-30]:21 2 (21.0:48.0)[false-Van]:34 7 (34.0:97.0)[false-Van]:27 4 (27.0:91.0)[false-Van]:26 14 (26.0:89.0)[false-Van]:39 1 (39.0:42.0)[false-Van]:33 9 (33.0:0.0)[false-Van]:35 5 (35.0:1.0)[false-Van]:12 2 (12.0:90.0)[false-Van]:30 20 (30.0:89.0)[false-Van]:31 14 (31.0:40.0)[false-Van]:28 14 (28.0:3.0)[false-Van]:19 2 (19.0:10.0)[false-Van]:29 7 (29.0:44.0)[false-Van]:2 1 (2.0:34.0)[false-Van]:36 10 (36.0:45.0)[false-Van]:38 25 (38.0:4.0)[false-Van]:42 3 (42.0:75.0)[false-Van]:32 7 (32.0:42.0)[false-Van]:43 8 (43.0:78.0)[false-City Cargo Bike]:44 10 (44.0:77.0)[false-Van]:40 22 (40.0:42.0)[false-Van]:41 9 (41.0:92.0)[false-Van]:18 1 (18.0:41.0)[false-Van]:,SOL:R:Van:3:5:6:9:7:8:4::R:Van:10:14:13:16:15:11::R:Van:45:20:22:23:24:17:37:25:21::R:Van:34:27:26:39:33:35:12:30:31:28:19:29:2::R:Van:36:38:42:32:43:44:40:41:18:,9835.973081683289,5.0,49179.865408416445,148139.59622524932,600.0,147539.59622524932,14371.972922513953,1361.384999057493,3366.8090051193026,1117.7242138276465,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,12232.00435859845,0,0,0,1,0,4 19 (4.0:40.0)[false-City Cargo Bike]:5 22 (5.0:88.0)[false-Van]:3 19 (3.0:2.0)[false-Van-30]:14 11 (14.0:9.0)[false-City Cargo Bike]:8 2 (8.0:0.0)[false-City Cargo Bike]:9 5 (9.0:84.0)[false-Van]:7 11 (7.0:82.0)[false-City Cargo Bike]:6 20 (6.0:74.0)[false-City Cargo Bike]:10 20 (10.0:11.0)[false-Van]:13 2 (13.0:85.0)[false-City Cargo Bike]:16 19 (16.0:3.0)[false-Van]:15 22 (15.0:4.0)[false-Van]:11 22 (11.0:42.0)[false-Van]:45 19 (45.0:5.0)[false-Van]:20 16 (20.0:96.0)[false-City Cargo Bike]:22 13 (22.0:87.0)[false-Van]:23 7 (23.0:79.0)[false-Van]:24 8 (24.0:39.0)[false-Van]:17 3 (17.0:90.0)[false-Van]:37 13 (37.0:36.0)[false-Van]:25 16 (25.0:0.0)[false-Van-30]:21 2 (21.0:48.0)[false-Van]:34 7 (34.0:97.0)[false-Van]:27 4 (27.0:91.0)[false-Van]:26 14 (26.0:89.0)[false-Van]:39 1 (39.0:42.0)[false-Van]:33 9 (33.0:0.0)[false-Van]:35 5 (35.0:1.0)[false-Van]:12 2 (12.0:90.0)[false-Van]:30 20 (30.0:89.0)[false-Van]:31 14 (31.0:40.0)[false-Van]:28 14 (28.0:3.0)[false-Van]:19 2 (19.0:10.0)[false-Van]:29 7 (29.0:44.0)[false-Van]:2 1 (2.0:34.0)[false-Van]:36 10 (36.0:45.0)[false-Van]:38 25 (38.0:4.0)[false-Van]:42 3 (42.0:75.0)[false-Van]:32 7 (32.0:42.0)[false-Van]:43 8 (43.0:78.0)[false-City Cargo Bike]:44 10 (44.0:77.0)[false-Van]:40 22 (40.0:42.0)[false-Van]:41 9 (41.0:92.0)[false-Van]:18 1 (18.0:41.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:4::R:Van:5:3:14:8:9:7:6::R:Van:10:13:16:15:11::R:Van:45:20:22:23:24:17:37:25:21::R:Van:34:27:26:39:33:35:12:30:31:28:19:29:2::R:Van:36:38:42:32:43:44:40:41:18:,12232.00435859845,7.0,53747.842172922166,164908.39836679454,700.0,164208.39836679454,14371.972922513953,NaN,3747.918144699876,1221.541867566413,71.0,0.0,0.0,29.0,98.0,0.0,0.0,2.0,88.0,0.0,0.0,12.0,96.0,0.0,0.0,4.0
0:0:0:1:1,27034.712872700155,0,0,0,1,1,3 19 (3.0:2.0)[true-Van]:8 2 (8.0:0.0)[false-City Cargo Bike]:15 22 (15.0:4.0)[false-City Cargo Bike]:44 10 (44.0:77.0)[false-Van-30]:38 25 (38.0:4.0)[false-Van-30]:4 19 (4.0:40.0)[false-City Cargo Bike]:2 1 (2.0:34.0)[true-City Cargo Bike]:7 11 (7.0:82.0)[true-Van]:5 22 (5.0:88.0)[false-Van]:16 19 (16.0:3.0)[false-Van]:19 2 (19.0:10.0)[false-City Cargo Bike]:14 11 (14.0:9.0)[false-City Cargo Bike]:6 20 (6.0:74.0)[false-Van-30]:18 1 (18.0:41.0)[true-City Cargo Bike]:12 2 (12.0:90.0)[false-City Cargo Bike]:13 2 (13.0:85.0)[false-Van]:9 5 (9.0:84.0)[false-Van]:17 3 (17.0:90.0)[false-City Cargo Bike]:23 7 (23.0:79.0)[false-City Cargo Bike]:39 1 (39.0:42.0)[true-City Cargo Bike]:24 8 (24.0:39.0)[false-City Cargo Bike]:40 22 (40.0:42.0)[true-Van]:26 14 (26.0:89.0)[false-Van]:22 13 (22.0:87.0)[false-City Cargo Bike]:10 20 (10.0:11.0)[false-Van]:11 22 (11.0:42.0)[false-Van]:45 19 (45.0:5.0)[true-Van-30]:20 16 (20.0:96.0)[false-City Cargo Bike]:37 13 (37.0:36.0)[false-Van]:21 2 (21.0:48.0)[false-Van]:34 7 (34.0:97.0)[false-Van]:27 4 (27.0:91.0)[false-Van]:33 9 (33.0:0.0)[false-Van]:35 5 (35.0:1.0)[false-Van]:30 20 (30.0:89.0)[false-Van]:31 14 (31.0:40.0)[false-Van]:43 8 (43.0:78.0)[true-Van]:28 14 (28.0:3.0)[false-City Cargo Bike]:25 16 (25.0:0.0)[false-City Cargo Bike]:36 10 (36.0:45.0)[false-Van-30]:42 3 (42.0:75.0)[false-City Cargo Bike]:41 9 (41.0:92.0)[false-Van-30]:32 7 (32.0:42.0)[false-City Cargo Bike]:29 7 (29.0:44.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:8:15:44:38:4::R:City Cargo Bike:2::R:Van:7:5:16:19:14:6::R:City Cargo Bike:18:12:13:9::R:City Cargo Bike:17:23::R:City Cargo Bike:39:24::R:Van:40:26:22:10:11::R:Van-30:45:20:37:21::R:Van:34:27:33:35:30:31::R:Van:43:28:25:36:42:41:32:29:,27034.712872700155,11.0,71110.25039729453,245909.5406508716,1000.0,244909.5406508716,9407.639657975342,NaN,5588.853196610718,1616.1420544839666,64.0,0.0,0.0,36.0,80.0,0.0,0.0,20.0,54.0,0.0,0.0,46.0,94.0,0.0,0.0,6.0
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:0,18774.025998086272,0,0,0,2,0,2 1 (2.0:34.0)[true-City Cargo Bike]:3 19 (3.0:2.0)[false-Van]:5 22 (5.0:88.0)[false-Van]:8 2 (8.0:0.0)[false-Van]:9 5 (9.0:84.0)[false-Van]:7 11 (7.0:82.0)[false-Van]:6 20 (6.0:74.0)[true-City Cargo Bike]:4 19 (4.0:40.0)[true-City Cargo Bike]:10 20 (10.0:11.0)[false-Van]:14 11 (14.0:9.0)[false-Van]:13 2 (13.0:85.0)[false-City Cargo Bike]:16 19 (16.0:3.0)[false-Van]:15 22 (15.0:4.0)[false-Van]:11 22 (11.0:42.0)[false-Van]:45 19 (45.0:5.0)[false-Van]:20 16 (20.0:96.0)[false-City Cargo Bike]:22 13 (22.0:87.0)[false-Van]:23 7 (23.0:79.0)[false-Van]:24 8 (24.0:39.0)[false-Van]:17 3 (17.0:90.0)[false-Van]:25 16 (25.0:0.0)[false-Van-30]:28 14 (28.0:3.0)[false-Van]:21 2 (21.0:48.0)[false-Van]:34 7 (34.0:97.0)[false-Van]:27 4 (27.0:91.0)[false-Van]:26 14 (26.0:89.0)[false-Van]:39 1 (39.0:42.0)[false-Van]:33 9 (33.0:0.0)[false-Van]:35 5 (35.0:1.0)[false-Van]:12 2 (12.0:90.0)[false-Van]:41 9 (41.0:92.0)[false-Van]:30 20 (30.0:89.0)[false-Van]:31 14 (31.0:40.0)[false-Van]:19 2 (19.0:10.0)[false-Van]:29 7 (29.0:44.0)[false-Van]:36 10 (36.0:45.0)[false-Van]:38 25 (38.0:4.0)[false-Van]:42 3 (42.0:75.0)[false-Van]:32 7 (32.0:42.0)[false-Van]:43 8 (43.0:78.0)[false-City Cargo Bike]:37 13 (37.0:36.0)[false-Van]:44 10 (44.0:77.0)[false-Van]:40 22 (40.0:42.0)[false-Van]:18 1 (18.0:41.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:Van:3:5:8:9:7::R:City Cargo Bike:6::R:City Cargo Bike:4::R:Van:10:14:13:16:15:11::R:Van:45:20:22:23:24:17:25:28:21::R:Van:34:27:26:39:33:35:12:41:30:31:19:29::R:Van:36:38:42:32:43:37:44:40:18:,18774.025998086272,9.0,63900.45028183886,204489.22272895355,800.0,203689.22272895355,13630.89924688686,NaN,4647.482334748945,1452.282960950883,56.0,0.0,0.0,44.0,93.0,0.0,0.0,7.0,68.0,0.0,0.0,32.0,92.0,0.0,0.0,8.0
