Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:0:0:0,-1.0,0,0,0,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,35532.667591066616,0,0,0,1,0,17 26 (17.0:56.0)[false-City Cargo Bike]:8 25 (8.0:44.0)[true-City Cargo Bike]:11 12 (11.0:43.0)[false-City Cargo Bike]:45 5 (45.0:21.0)[false-Van]:10 12 (10.0:49.0)[false-City Cargo Bike]:18 12 (18.0:60.0)[false-Van]:12 10 (12.0:52.0)[false-City Cargo Bike]:9 17 (9.0:58.0)[false-City Cargo Bike]:38 7 (38.0:46.0)[false-Van]:15 15 (15.0:44.0)[false-City Cargo Bike]:16 16 (16.0:0.0)[false-City Cargo Bike]:20 26 (20.0:105.0)[false-Van]:21 10 (21.0:45.0)[false-Van]:22 22 (22.0:64.0)[false-Van]:44 3 (44.0:52.0)[false-Van]:19 12 (19.0:103.0)[false-Van]:49 3 (49.0:25.0)[false-City Cargo Bike]:24 16 (24.0:44.0)[false-Van]:3 3 (3.0:19.0)[false-City Cargo Bike]:25 8 (25.0:59.0)[false-Van]:29 12 (29.0:98.0)[false-Van]:28 24 (28.0:46.0)[false-Van]:30 24 (30.0:103.0)[false-Van]:32 19 (32.0:39.0)[false-Van]:4 5 (4.0:39.0)[false-City Cargo Bike]:33 21 (33.0:97.0)[false-Van]:36 14 (36.0:44.0)[false-Van]:42 21 (42.0:50.0)[false-Van]:27 2 (27.0:92.0)[false-Van]:26 23 (26.0:54.0)[false-Van-30]:41 2 (41.0:28.0)[false-Van]:35 15 (35.0:22.0)[false-Van]:39 20 (39.0:44.0)[false-Van]:2 14 (2.0:63.0)[false-City Cargo Bike]:40 18 (40.0:51.0)[false-Van]:37 18 (37.0:50.0)[false-Van]:34 7 (34.0:49.0)[false-Van]:14 23 (14.0:40.0)[false-City Cargo Bike]:6 69 (6.0:96.0)[false-Van]:5 9 (5.0:86.0)[false-City Cargo Bike]:50 10 (50.0:53.0)[false-Van-30]:31 4 (31.0:44.0)[false-Van]:23 4 (23.0:44.0)[false-Van]:13 2 (13.0:47.0)[false-Van-30]:43 21 (43.0:61.0)[false-Van]:48 25 (48.0:91.0)[false-City Cargo Bike]:46 20 (46.0:51.0)[false-Van]:47 16 (47.0:46.0)[false-Van]:7 13 (7.0:34.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:17::R:City Cargo Bike:8::R:City Cargo Bike:11::R:Van:45:10:18:12:9:38:15:16::R:Van:20:21:22:44:19:49:24:3::R:Van:25:29:28:30:32:4::R:Van:33:36:42:27:26:41:35::R:Van:39:2:40:37:34:14::R:Van:6:5:50:31:23:13::R:Van:43:48:46:47:7:,35532.667591066616,11.0,109510.95187500645,356833.81005714997,1040.0,355793.81005714997,13798.093699615367,NaN,7282.322654227551,2234.917385204213,64.0,0.0,0.0,36.0,94.0,0.0,0.0,6.0,62.0,0.0,0.0,38.0,91.0,0.0,0.0,9.0
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:0,39781.601345880146,0,0,0,2,0,17 26 (17.0:56.0)[false-City Cargo Bike]:8 25 (8.0:44.0)[true-City Cargo Bike]:11 12 (11.0:43.0)[false-City Cargo Bike]:45 5 (45.0:21.0)[false-Van]:10 12 (10.0:49.0)[false-City Cargo Bike]:18 12 (18.0:60.0)[false-Van]:12 10 (12.0:52.0)[false-City Cargo Bike]:9 17 (9.0:58.0)[false-City Cargo Bike]:38 7 (38.0:46.0)[false-Van]:36 14 (36.0:44.0)[false-Van]:16 16 (16.0:0.0)[false-City Cargo Bike]:20 26 (20.0:105.0)[false-Van]:21 10 (21.0:45.0)[false-Van]:22 22 (22.0:64.0)[false-Van]:44 3 (44.0:52.0)[false-Van]:19 12 (19.0:103.0)[false-Van]:49 3 (49.0:25.0)[false-City Cargo Bike]:24 16 (24.0:44.0)[false-Van]:3 3 (3.0:19.0)[false-City Cargo Bike]:25 8 (25.0:59.0)[false-Van]:29 12 (29.0:98.0)[false-Van]:28 24 (28.0:46.0)[false-Van]:30 24 (30.0:103.0)[false-Van]:32 19 (32.0:39.0)[false-Van]:4 5 (4.0:39.0)[false-City Cargo Bike]:33 21 (33.0:97.0)[false-Van]:42 21 (42.0:50.0)[false-Van]:27 2 (27.0:92.0)[false-Van]:26 23 (26.0:54.0)[false-Van-30]:41 2 (41.0:28.0)[false-Van]:35 15 (35.0:22.0)[false-Van]:39 20 (39.0:44.0)[false-Van]:2 14 (2.0:63.0)[false-City Cargo Bike]:40 18 (40.0:51.0)[false-Van]:37 18 (37.0:50.0)[false-Van]:34 7 (34.0:49.0)[false-Van]:14 23 (14.0:40.0)[false-City Cargo Bike]:6 69 (6.0:96.0)[false-Van]:5 9 (5.0:86.0)[false-City Cargo Bike]:50 10 (50.0:53.0)[false-Van-30]:31 4 (31.0:44.0)[false-Van]:23 4 (23.0:44.0)[false-Van]:13 2 (13.0:47.0)[false-Van-30]:15 15 (15.0:44.0)[false-City Cargo Bike]:43 21 (43.0:61.0)[false-Van]:48 25 (48.0:91.0)[false-City Cargo Bike]:46 20 (46.0:51.0)[false-Van]:47 16 (47.0:46.0)[false-Van]:7 13 (7.0:34.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:17::R:City Cargo Bike:8::R:City Cargo Bike:11::R:Van:45:10:18:12:9:38:36:16::R:Van:20:21:22:44:19:49:24:3::R:Van:25:29:28:30:32:4::R:Van:33:42:27:26:41:35::R:Van:39:2:40:37:34:14::R:Van:6:5:50:31:23:13::R:City Cargo Bike:15::R:Van:43:48:46:47:7:,39781.601345880146,12.0,109510.95187500645,365381.6775667771,1090.0,364291.6775667771,13798.093699615367,NaN,7456.768929934226,2234.917385204213,58.0,0.0,0.0,42.0,92.0,0.0,0.0,8.0,55.0,0.0,0.0,45.0,89.0,0.0,0.0,11.0
0:0:0:2:1,62296.38029192766,0,0,0,2,1,44 3 (44.0:52.0)[false-Van]:2 14 (2.0:63.0)[false-Van]:6 69 (6.0:96.0)[false-City Cargo Bike]:7 13 (7.0:34.0)[false-City Cargo Bike]:8 25 (8.0:44.0)[true-Van]:38 7 (38.0:46.0)[false-Van]:42 21 (42.0:50.0)[false-City Cargo Bike]:10 12 (10.0:49.0)[false-Van-30]:11 12 (11.0:43.0)[false-Van]:18 12 (18.0:60.0)[false-City Cargo Bike]:23 4 (23.0:44.0)[false-Van]:4 5 (4.0:39.0)[false-City Cargo Bike]:14 23 (14.0:40.0)[false-City Cargo Bike]:16 16 (16.0:0.0)[false-City Cargo Bike]:17 26 (17.0:56.0)[false-City Cargo Bike]:30 24 (30.0:103.0)[false-Van]:19 12 (19.0:103.0)[false-Van]:5 9 (5.0:86.0)[false-City Cargo Bike]:9 17 (9.0:58.0)[false-Van]:20 26 (20.0:105.0)[false-Van]:21 10 (21.0:45.0)[false-Van]:22 22 (22.0:64.0)[false-Van]:24 16 (24.0:44.0)[false-Van]:32 19 (32.0:39.0)[false-Van]:26 23 (26.0:54.0)[false-Van-30]:25 8 (25.0:59.0)[false-Van]:27 2 (27.0:92.0)[false-Van]:3 3 (3.0:19.0)[false-Van]:28 24 (28.0:46.0)[false-Van]:29 12 (29.0:98.0)[false-Van]:47 16 (47.0:46.0)[false-Van]:34 7 (34.0:49.0)[false-Van]:33 21 (33.0:97.0)[false-Van]:35 15 (35.0:22.0)[false-Van]:12 10 (12.0:52.0)[false-Van]:36 14 (36.0:44.0)[false-Van]:46 20 (46.0:51.0)[false-City Cargo Bike]:31 4 (31.0:44.0)[false-Van]:50 10 (50.0:53.0)[false-City Cargo Bike]:43 21 (43.0:61.0)[false-Van]:37 18 (37.0:50.0)[false-City Cargo Bike]:13 2 (13.0:47.0)[false-City Cargo Bike]:15 15 (15.0:44.0)[false-City Cargo Bike]:39 20 (39.0:44.0)[false-City Cargo Bike]:40 18 (40.0:51.0)[false-City Cargo Bike]:45 5 (45.0:21.0)[false-City Cargo Bike]:49 3 (49.0:25.0)[false-City Cargo Bike]:41 2 (41.0:28.0)[false-City Cargo Bike]:48 25 (48.0:91.0)[false-City Cargo Bike]:,SOL:R:Van:44:2:6:7::R:Van:8:38:42:10:11:18:23:4::R:City Cargo Bike:14::R:City Cargo Bike:16::R:City Cargo Bike:17::R:Van:30:19:5:9:20:21::R:Van:22:24:32:26:25:27:3::R:Van:28:29:47:34:33:35::R:Van:12:36:46:31:50:43:37:13::R:City Cargo Bike:15::R:City Cargo Bike:39::R:City Cargo Bike:40::R:City Cargo Bike:45:49:41::R:City Cargo Bike:48:,62296.38029192766,14.0,104004.7275580451,396125.0522347726,1120.0,395005.0522347726,9532.167989277401,1923.6509291002665,8084.184739485155,2122.5454603682674,43.0,0.0,0.0,57.0,80.0,0.0,0.0,20.0,33.0,0.0,0.0,67.0,79.0,0.0,0.0,21.0
0:0:0:2:2,-1.0,0,0,0,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:3,-1.0,0,0,0,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:4,-1.0,0,0,0,2,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3:0,56146.50210432621,0,0,0,3,0,17 26 (17.0:56.0)[false-City Cargo Bike]:8 25 (8.0:44.0)[true-City Cargo Bike]:18 12 (18.0:60.0)[false-Van]:12 10 (12.0:52.0)[false-City Cargo Bike]:48 25 (48.0:91.0)[false-City Cargo Bike]:34 7 (34.0:49.0)[false-Van]:9 17 (9.0:58.0)[false-City Cargo Bike]:38 7 (38.0:46.0)[false-Van]:39 20 (39.0:44.0)[false-City Cargo Bike]:16 16 (16.0:0.0)[false-City Cargo Bike]:14 23 (14.0:40.0)[false-City Cargo Bike]:20 26 (20.0:105.0)[false-Van]:21 10 (21.0:45.0)[false-Van]:22 22 (22.0:64.0)[false-Van]:44 3 (44.0:52.0)[false-Van]:19 12 (19.0:103.0)[false-Van]:49 3 (49.0:25.0)[false-City Cargo Bike]:24 16 (24.0:44.0)[false-Van]:3 3 (3.0:19.0)[false-City Cargo Bike]:25 8 (25.0:59.0)[false-Van]:45 5 (45.0:21.0)[false-Van]:29 12 (29.0:98.0)[false-Van]:28 24 (28.0:46.0)[false-Van]:30 24 (30.0:103.0)[false-Van]:32 19 (32.0:39.0)[false-Van]:4 5 (4.0:39.0)[false-City Cargo Bike]:10 12 (10.0:49.0)[false-City Cargo Bike]:11 12 (11.0:43.0)[false-City Cargo Bike]:33 21 (33.0:97.0)[false-Van]:36 14 (36.0:44.0)[false-Van]:42 21 (42.0:50.0)[false-Van]:27 2 (27.0:92.0)[false-Van]:26 23 (26.0:54.0)[false-Van-30]:41 2 (41.0:28.0)[false-Van]:35 15 (35.0:22.0)[false-Van]:37 18 (37.0:50.0)[false-Van]:2 14 (2.0:63.0)[false-Van]:46 20 (46.0:51.0)[false-City Cargo Bike]:47 16 (47.0:46.0)[false-City Cargo Bike]:5 9 (5.0:86.0)[false-Van]:50 10 (50.0:53.0)[false-City Cargo Bike]:7 13 (7.0:34.0)[false-City Cargo Bike]:43 21 (43.0:61.0)[false-Van]:6 69 (6.0:96.0)[false-Van]:23 4 (23.0:44.0)[false-Van]:31 4 (31.0:44.0)[false-City Cargo Bike]:13 2 (13.0:47.0)[false-City Cargo Bike]:15 15 (15.0:44.0)[false-City Cargo Bike]:40 18 (40.0:51.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:17::R:City Cargo Bike:8::R:Van:18:12:48:34:9:38:39::R:City Cargo Bike:16::R:City Cargo Bike:14::R:Van:20:21:22:44:19:49:24:3::R:Van:25:45:29:28:30:32:4::R:City Cargo Bike:10::R:City Cargo Bike:11::R:Van:33:36:42:27:26:41:35::R:Van:37:2:46:47:5:50:7::R:Van:43:6:23:31:13::R:City Cargo Bike:15::R:City Cargo Bike:40:,56146.50210432621,15.0,108997.51248516537,396856.5366700824,1170.0,395686.5366700824,13798.093699615367,NaN,8099.112993266988,2224.4390303094974,40.0,0.0,0.0,60.0,84.0,0.0,0.0,16.0,39.0,0.0,0.0,61.0,80.0,0.0,0.0,20.0
0:0:0:3:1,59626.535590797954,0,0,0,3,1,17 26 (17.0:56.0)[false-City Cargo Bike]:18 12 (18.0:60.0)[false-Van]:6 69 (6.0:96.0)[false-City Cargo Bike]:11 12 (11.0:43.0)[false-City Cargo Bike]:8 25 (8.0:44.0)[true-City Cargo Bike]:10 12 (10.0:49.0)[false-City Cargo Bike]:12 10 (12.0:52.0)[false-City Cargo Bike]:9 17 (9.0:58.0)[false-City Cargo Bike]:16 16 (16.0:0.0)[false-City Cargo Bike]:14 23 (14.0:40.0)[false-City Cargo Bike]:20 26 (20.0:105.0)[false-Van]:21 10 (21.0:45.0)[false-Van]:22 22 (22.0:64.0)[false-Van]:19 12 (19.0:103.0)[false-Van]:38 7 (38.0:46.0)[false-Van]:49 3 (49.0:25.0)[false-City Cargo Bike]:24 16 (24.0:44.0)[false-Van]:3 3 (3.0:19.0)[false-Van]:25 8 (25.0:59.0)[false-Van]:45 5 (45.0:21.0)[false-Van]:41 2 (41.0:28.0)[false-Van]:29 12 (29.0:98.0)[false-Van]:28 24 (28.0:46.0)[false-Van]:30 24 (30.0:103.0)[false-Van]:32 19 (32.0:39.0)[false-Van]:4 5 (4.0:39.0)[false-City Cargo Bike]:33 21 (33.0:97.0)[false-Van]:36 14 (36.0:44.0)[false-Van]:42 21 (42.0:50.0)[false-Van]:27 2 (27.0:92.0)[false-Van]:26 23 (26.0:54.0)[false-Van-30]:35 15 (35.0:22.0)[false-Van]:39 20 (39.0:44.0)[false-Van]:37 18 (37.0:50.0)[false-Van]:2 14 (2.0:63.0)[false-City Cargo Bike]:40 18 (40.0:51.0)[false-Van]:5 9 (5.0:86.0)[false-City Cargo Bike]:50 10 (50.0:53.0)[false-Van-30]:31 4 (31.0:44.0)[false-Van]:23 4 (23.0:44.0)[false-Van]:34 7 (34.0:49.0)[false-City Cargo Bike]:13 2 (13.0:47.0)[false-Van-30]:15 15 (15.0:44.0)[true-City Cargo Bike]:43 21 (43.0:61.0)[false-Van]:48 25 (48.0:91.0)[false-City Cargo Bike]:46 20 (46.0:51.0)[false-Van]:44 3 (44.0:52.0)[false-Van]:47 16 (47.0:46.0)[false-Van]:7 13 (7.0:34.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:17::R:Van:18:6:11::R:City Cargo Bike:8::R:City Cargo Bike:10::R:City Cargo Bike:12::R:City Cargo Bike:9::R:City Cargo Bike:16::R:City Cargo Bike:14::R:Van:20:21:22:19:38:49:24:3::R:Van:25:45:41:29:28:30:32:4::R:Van:33:36:42:27:26:35::R:Van:39:37:2:40:5:50:31:23::R:City Cargo Bike:34:13::R:City Cargo Bike:15::R:Van:43:48:46:44:47:7:,59626.535590797954,16.0,101641.08653194913,384739.8961646636,1220.0,383519.8961646636,12561.869723617634,NaN,7851.834615605379,2074.307888407125,38.0,0.0,0.0,63.0,80.0,0.0,0.0,20.0,34.0,0.0,0.0,66.0,79.0,0.0,0.0,21.0
0:0:0:3:2,-1.0,0,0,0,3,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3:3,-1.0,0,0,0,3,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3:4,-1.0,0,0,0,3,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:0,-1.0,0,0,0,4,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:1,-1.0,0,0,0,4,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:2,-1.0,0,0,0,4,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:3,-1.0,0,0,0,4,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:4,-1.0,0,0,0,4,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:0,-1.0,0,0,1,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:1,-1.0,0,0,1,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:2,-1.0,0,0,1,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:3,-1.0,0,0,1,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:4,-1.0,0,0,1,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:1:0,-1.0,0,0,1,1,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:1:1,-1.0,0,0,1,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:1:2,-1.0,0,0,1,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:1:3,-1.0,0,0,1,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:1:4,-1.0,0,0,1,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:2:0,73572.49214134144,0,0,1,2,0,44 3 (44.0:52.0)[true-City Cargo Bike]:2 14 (2.0:63.0)[true-City Cargo Bike]:6 69 (6.0:96.0)[true-Van]:7 13 (7.0:34.0)[false-City Cargo Bike]:8 25 (8.0:44.0)[false-City Cargo Bike]:10 12 (10.0:49.0)[false-City Cargo Bike]:11 12 (11.0:43.0)[false-City Cargo Bike]:18 12 (18.0:60.0)[false-Van-30]:31 4 (31.0:44.0)[false-Van-30]:14 23 (14.0:40.0)[false-City Cargo Bike]:46 20 (46.0:51.0)[false-City Cargo Bike]:5 9 (5.0:86.0)[false-Van]:38 7 (38.0:46.0)[false-Van]:50 10 (50.0:53.0)[false-City Cargo Bike]:9 17 (9.0:58.0)[false-Van]:43 21 (43.0:61.0)[false-Van]:12 10 (12.0:52.0)[false-Van]:27 2 (27.0:92.0)[false-Van]:16 16 (16.0:0.0)[false-Van]:42 21 (42.0:50.0)[false-City Cargo Bike]:34 7 (34.0:49.0)[false-Van]:17 26 (17.0:56.0)[false-Van-30]:19 12 (19.0:103.0)[false-City Cargo Bike]:20 26 (20.0:105.0)[false-Van]:21 10 (21.0:45.0)[false-Van]:4 5 (4.0:39.0)[false-Van]:22 22 (22.0:64.0)[false-Van]:49 3 (49.0:25.0)[false-City Cargo Bike]:33 21 (33.0:97.0)[false-Van]:25 8 (25.0:59.0)[false-Van]:26 23 (26.0:54.0)[false-Van]:24 16 (24.0:44.0)[false-Van-30]:23 4 (23.0:44.0)[false-Van]:3 3 (3.0:19.0)[false-Van]:29 12 (29.0:98.0)[false-Van]:28 24 (28.0:46.0)[false-Van]:30 24 (30.0:103.0)[false-Van]:32 19 (32.0:39.0)[false-Van]:35 15 (35.0:22.0)[false-Van]:36 14 (36.0:44.0)[false-Van]:40 18 (40.0:51.0)[false-City Cargo Bike]:37 18 (37.0:50.0)[false-Van]:47 16 (47.0:46.0)[false-City Cargo Bike]:39 20 (39.0:44.0)[false-City Cargo Bike]:45 5 (45.0:21.0)[false-Van-30]:41 2 (41.0:28.0)[false-City Cargo Bike]:13 2 (13.0:47.0)[false-Van-30]:15 15 (15.0:44.0)[false-City Cargo Bike]:48 25 (48.0:91.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:44::R:City Cargo Bike:2::R:Van:6:7::R:City Cargo Bike:8::R:City Cargo Bike:10::R:City Cargo Bike:11::R:Van-30:18:31:14::R:City Cargo Bike:46::R:Van:5:38:50:9:43:12:27:16::R:City Cargo Bike:42::R:Van:34:17:19:20:21:4::R:Van:22:49:33:25:26:24:23:3::R:Van:29:28:30:32:35::R:Van:36:40:37:47:39:45:41:13::R:City Cargo Bike:15::R:City Cargo Bike:48:,73572.49214134144,17.0,105705.5788117233,433173.45915769966,1300.0,431873.45915769966,13799.76241435663,NaN,8840.274676687748,2157.256710443333,41.0,0.0,0.0,59.0,82.0,0.0,0.0,18.0,30.0,0.0,0.0,70.0,80.0,0.0,0.0,20.0
