Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol
0:0:0:0,82769.68639937359,0,0,0,0,2 10 (2.0:57.0)[false-Van]:3 15 (3.0:1.0)[false-City Cargo Bike]:5 23 (5.0:29.0)[false-City Cargo Bike]:6 24 (6.0:21.0)[false-City Cargo Bike]:7 17 (7.0:93.0)[false-City Cargo Bike]:8 1 (8.0:5.0)[true-Van]:9 4 (9.0:25.0)[false-City Cargo Bike]:10 2 (10.0:47.0)[false-City Cargo Bike]:14 8 (14.0:67.0)[false-City Cargo Bike]:12 18 (12.0:67.0)[false-City Cargo Bike]:16 13 (16.0:71.0)[false-City Cargo Bike]:4 23 (4.0:55.0)[false-City Cargo Bike]:18 18 (18.0:59.0)[false-City Cargo Bike]:13 9 (13.0:71.0)[false-Van]:63 54 (63.0:51.0)[false-Van]:62 12 (62.0:53.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-City Cargo Bike]:27 5 (27.0:35.0)[false-City Cargo Bike]:39 19 (39.0:83.0)[false-City Cargo Bike]:56 9 (56.0:27.0)[false-City Cargo Bike]:34 26 (34.0:69.0)[false-City Cargo Bike]:58 19 (58.0:63.0)[false-City Cargo Bike]:55 22 (55.0:21.0)[false-City Cargo Bike]:46 8 (46.0:71.0)[false-Van]:49 19 (49.0:65.0)[false-Van]:38 8 (38.0:37.0)[false-City Cargo Bike]:44 7 (44.0:63.0)[false-City Cargo Bike]:29 21 (29.0:59.0)[false-City Cargo Bike]:57 18 (57.0:83.0)[false-Van]:19 16 (19.0:93.0)[false-City Cargo Bike]:20 26 (20.0:47.0)[false-City Cargo Bike]:22 4 (22.0:23.0)[true-Van]:17 4 (17.0:29.0)[false-City Cargo Bike]:15 23 (15.0:45.0)[false-City Cargo Bike]:25 26 (25.0:45.0)[false-City Cargo Bike]:61 11 (61.0:33.0)[false-City Cargo Bike]:30 23 (30.0:83.0)[false-Van]:26 16 (26.0:85.0)[false-City Cargo Bike]:23 23 (23.0:87.0)[false-City Cargo Bike]:60 5 (60.0:25.0)[false-City Cargo Bike]:32 5 (32.0:21.0)[false-Walker]:42 3 (42.0:81.0)[true-Van]:33 8 (33.0:51.0)[false-City Cargo Bike]:31 8 (31.0:49.0)[false-City Cargo Bike]:59 15 (59.0:9.0)[false-City Cargo Bike]:64 8 (64.0:9.0)[false-City Cargo Bike]:37 3 (37.0:5.0)[false-City Cargo Bike]:40 16 (40.0:17.0)[false-City Cargo Bike]:41 2 (41.0:5.0)[false-City Cargo Bike]:36 8 (36.0:37.0)[false-City Cargo Bike]:35 12 (35.0:37.0)[false-City Cargo Bike]:21 16 (21.0:51.0)[false-City Cargo Bike]:43 17 (43.0:59.0)[false-City Cargo Bike]:47 4 (47.0:21.0)[false-Van]:45 5 (45.0:21.0)[false-City Cargo Bike]:48 12 (48.0:9.0)[false-City Cargo Bike]:50 19 (50.0:25.0)[false-City Cargo Bike]:51 26 (51.0:13.0)[false-City Cargo Bike]:52 24 (52.0:47.0)[false-City Cargo Bike]:53 5 (53.0:77.0)[false-City Cargo Bike]:11 5 (11.0:87.0)[false-City Cargo Bike]:54 8 (54.0:57.0)[false-City Cargo Bike]:28 2 (28.0:47.0)[false-City Cargo Bike]:,SOL:R:Van:2:3:5:6:7::R:Van:8:9:10:14:12:16:4:18:13::R:Van:63:62:24:27:39::R:City Cargo Bike:56::R:City Cargo Bike:34::R:City Cargo Bike:58::R:City Cargo Bike:55::R:Van:46:49:38:44:29:57:19::R:City Cargo Bike:20::R:Van:22:17:15:25:61:30::R:City Cargo Bike:26::R:City Cargo Bike:23::R:City Cargo Bike:60:32::R:Van:42:33:31:59:64:37:40:41:36:35:21::R:City Cargo Bike:43::R:Van:47:45:48:50:51:52:53:11::R:City Cargo Bike:54:28:,82769.68639937359,17.0,105245.1202622269,440516.6854805372,1340.0,439176.6854805372,7704.385113358549,2132.778906212222,6992.328340960908,1670.557464479792,41.0,0.0,0.0,59.0,81.0,0.0,0.0,19.0,25.0,0.0,0.0,75.0,79.0,0.0,0.0,21.0
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,82769.6863993736,0,0,1,0,2 10 (2.0:57.0)[true-Van]:3 15 (3.0:1.0)[false-City Cargo Bike]:5 23 (5.0:29.0)[false-City Cargo Bike]:6 24 (6.0:21.0)[false-City Cargo Bike]:7 17 (7.0:93.0)[false-City Cargo Bike]:8 1 (8.0:5.0)[true-Van]:9 4 (9.0:25.0)[false-City Cargo Bike]:10 2 (10.0:47.0)[false-City Cargo Bike]:14 8 (14.0:67.0)[false-City Cargo Bike]:12 18 (12.0:67.0)[false-City Cargo Bike]:16 13 (16.0:71.0)[false-City Cargo Bike]:4 23 (4.0:55.0)[false-City Cargo Bike]:18 18 (18.0:59.0)[false-City Cargo Bike]:13 9 (13.0:71.0)[false-Van]:63 54 (63.0:51.0)[false-Van]:62 12 (62.0:53.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-City Cargo Bike]:27 5 (27.0:35.0)[false-City Cargo Bike]:39 19 (39.0:83.0)[false-City Cargo Bike]:56 9 (56.0:27.0)[false-City Cargo Bike]:58 19 (58.0:63.0)[false-City Cargo Bike]:55 22 (55.0:21.0)[false-City Cargo Bike]:46 8 (46.0:71.0)[false-Van]:49 19 (49.0:65.0)[false-Van]:38 8 (38.0:37.0)[false-City Cargo Bike]:44 7 (44.0:63.0)[false-City Cargo Bike]:29 21 (29.0:59.0)[false-City Cargo Bike]:57 18 (57.0:83.0)[false-Van]:19 16 (19.0:93.0)[false-City Cargo Bike]:20 26 (20.0:47.0)[false-City Cargo Bike]:22 4 (22.0:23.0)[true-Van]:17 4 (17.0:29.0)[false-City Cargo Bike]:15 23 (15.0:45.0)[false-City Cargo Bike]:25 26 (25.0:45.0)[false-City Cargo Bike]:61 11 (61.0:33.0)[false-City Cargo Bike]:30 23 (30.0:83.0)[false-Van]:26 16 (26.0:85.0)[false-City Cargo Bike]:23 23 (23.0:87.0)[false-City Cargo Bike]:60 5 (60.0:25.0)[false-City Cargo Bike]:32 5 (32.0:21.0)[false-Walker]:42 3 (42.0:81.0)[true-Van]:33 8 (33.0:51.0)[false-City Cargo Bike]:31 8 (31.0:49.0)[false-City Cargo Bike]:59 15 (59.0:9.0)[false-City Cargo Bike]:64 8 (64.0:9.0)[false-City Cargo Bike]:37 3 (37.0:5.0)[false-City Cargo Bike]:40 16 (40.0:17.0)[false-City Cargo Bike]:41 2 (41.0:5.0)[false-City Cargo Bike]:36 8 (36.0:37.0)[false-City Cargo Bike]:35 12 (35.0:37.0)[false-City Cargo Bike]:21 16 (21.0:51.0)[false-City Cargo Bike]:34 26 (34.0:69.0)[false-City Cargo Bike]:43 17 (43.0:59.0)[false-City Cargo Bike]:47 4 (47.0:21.0)[false-Van]:45 5 (45.0:21.0)[false-City Cargo Bike]:48 12 (48.0:9.0)[false-City Cargo Bike]:50 19 (50.0:25.0)[false-City Cargo Bike]:51 26 (51.0:13.0)[false-City Cargo Bike]:52 24 (52.0:47.0)[false-City Cargo Bike]:53 5 (53.0:77.0)[false-City Cargo Bike]:11 5 (11.0:87.0)[false-City Cargo Bike]:54 8 (54.0:57.0)[false-City Cargo Bike]:28 2 (28.0:47.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:3:5:6:7::R:Van:8:9:10:14:12:16:4:18:13::R:Van:63:62:24:27:39::R:City Cargo Bike:56::R:City Cargo Bike:58::R:City Cargo Bike:55::R:Van:46:49:38:44:29:57:19::R:City Cargo Bike:20::R:Van:22:17:15:25:61:30::R:City Cargo Bike:26::R:City Cargo Bike:23::R:City Cargo Bike:60:32::R:Van:42:33:31:59:64:37:40:41:36:35:21::R:City Cargo Bike:34::R:City Cargo Bike:43::R:Van:47:45:48:50:51:52:53:11::R:City Cargo Bike:54:28:,82769.6863993736,18.0,105245.1202622269,440636.6854805372,1460.0,439176.6854805372,7704.385113358549,NaN,6994.23310286567,1670.557464479792,44.0,0.0,0.0,56.0,81.0,0.0,0.0,19.0,25.0,0.0,0.0,75.0,79.0,0.0,0.0,21.0
0:0:1:1,161108.12234140772,0,0,1,1,2 10 (2.0:57.0)[false-City Cargo Bike]:51 26 (51.0:13.0)[false-City Cargo Bike]:58 19 (58.0:63.0)[false-City Cargo Bike]:3 15 (3.0:1.0)[false-City Cargo Bike]:4 23 (4.0:55.0)[false-City Cargo Bike]:26 16 (26.0:85.0)[false-City Cargo Bike]:5 23 (5.0:29.0)[false-City Cargo Bike]:6 24 (6.0:21.0)[true-Van]:32 5 (32.0:21.0)[false-City Cargo Bike]:12 18 (12.0:67.0)[false-City Cargo Bike]:11 5 (11.0:87.0)[false-City Cargo Bike]:7 17 (7.0:93.0)[false-City Cargo Bike]:8 1 (8.0:5.0)[true-City Cargo Bike]:9 4 (9.0:25.0)[false-City Cargo Bike]:10 2 (10.0:47.0)[false-City Cargo Bike]:13 9 (13.0:71.0)[false-Van]:14 8 (14.0:67.0)[false-City Cargo Bike]:44 7 (44.0:63.0)[false-City Cargo Bike]:16 13 (16.0:71.0)[false-City Cargo Bike]:17 4 (17.0:29.0)[false-City Cargo Bike]:22 4 (22.0:23.0)[false-City Cargo Bike]:18 18 (18.0:59.0)[false-City Cargo Bike]:19 16 (19.0:93.0)[false-Van]:63 54 (63.0:51.0)[false-City Cargo Bike]:20 26 (20.0:47.0)[false-City Cargo Bike]:15 23 (15.0:45.0)[false-City Cargo Bike]:21 16 (21.0:51.0)[false-City Cargo Bike]:43 17 (43.0:59.0)[false-City Cargo Bike]:23 23 (23.0:87.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-Van]:25 26 (25.0:45.0)[false-City Cargo Bike]:27 5 (27.0:35.0)[false-City Cargo Bike]:28 2 (28.0:47.0)[false-City Cargo Bike]:29 21 (29.0:59.0)[false-City Cargo Bike]:30 23 (30.0:83.0)[false-City Cargo Bike]:33 8 (33.0:51.0)[false-City Cargo Bike]:34 26 (34.0:69.0)[false-City Cargo Bike]:41 2 (41.0:5.0)[false-City Cargo Bike]:38 8 (38.0:37.0)[false-City Cargo Bike]:39 19 (39.0:83.0)[false-City Cargo Bike]:36 8 (36.0:37.0)[false-City Cargo Bike]:42 3 (42.0:81.0)[false-City Cargo Bike]:55 22 (55.0:21.0)[false-City Cargo Bike]:46 8 (46.0:71.0)[false-Van]:49 19 (49.0:65.0)[false-Van]:56 9 (56.0:27.0)[false-City Cargo Bike]:47 4 (47.0:21.0)[false-City Cargo Bike]:53 5 (53.0:77.0)[false-Van]:45 5 (45.0:21.0)[false-Van]:48 12 (48.0:9.0)[false-City Cargo Bike]:50 19 (50.0:25.0)[false-City Cargo Bike]:31 8 (31.0:49.0)[false-City Cargo Bike]:35 12 (35.0:37.0)[false-City Cargo Bike]:52 24 (52.0:47.0)[false-City Cargo Bike]:54 8 (54.0:57.0)[true-Van]:57 18 (57.0:83.0)[false-City Cargo Bike]:59 15 (59.0:9.0)[false-City Cargo Bike]:60 5 (60.0:25.0)[false-City Cargo Bike]:64 8 (64.0:9.0)[false-City Cargo Bike]:37 3 (37.0:5.0)[false-City Cargo Bike]:40 16 (40.0:17.0)[false-City Cargo Bike]:61 11 (61.0:33.0)[false-City Cargo Bike]:62 12 (62.0:53.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:51::R:City Cargo Bike:58::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:26::R:City Cargo Bike:5::R:Van:6:32:12:11:7::R:City Cargo Bike:8:9:10::R:Van:13:14:44:16:17:22:18:19::R:City Cargo Bike:63::R:City Cargo Bike:20::R:City Cargo Bike:15::R:City Cargo Bike:21::R:City Cargo Bike:43::R:City Cargo Bike:23::R:Van:24:25:27:28:29:30:33::R:City Cargo Bike:34::R:City Cargo Bike:41:38::R:City Cargo Bike:39::R:City Cargo Bike:36::R:City Cargo Bike:42::R:City Cargo Bike:55::R:Van:46:49:56:47:53:45:48:50:31::R:City Cargo Bike:35::R:City Cargo Bike:52::R:Van:54:57:59:60:64:37:40:61:62:,161108.12234140772,27.0,112910.69517656011,617484.0521418718,1700.0,615784.0521418718,7666.118878595864,2709.6805476093177,9801.33416098209,1792.2332567707954,19.0,0.0,0.0,81.0,60.0,0.0,0.0,40.0,14.0,0.0,0.0,86.0,50.0,0.0,0.0,50.0
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
