Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,19203.15887372963,0,0,0,0,19 8 (19.0:66.0)[true-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-Van]:2 1 (2.0:29.0)[false-Van]:3 23 (3.0:4.0)[false-Walker]:13 2 (13.0:25.0)[false-Van]:4 23 (4.0:25.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-Van]:8 12 (8.0:84.0)[false-Van]:11 19 (11.0:42.0)[false-Van]:31 26 (31.0:57.0)[false-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:9 20 (9.0:34.0)[false-Van]:34 8 (34.0:16.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-Van]:36 66 (36.0:83.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-Van]:29 3 (29.0:1.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[false-Van]:14 26 (14.0:63.0)[false-Van]:18 14 (18.0:54.0)[false-Van]:17 17 (17.0:87.0)[false-Van]:16 19 (16.0:61.0)[true-Van]:20 10 (20.0:46.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-Van]:6 7 (6.0:13.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[true-Van]:32 21 (32.0:47.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:19::R:City Cargo Bike:25::R:Van:35:2:3:13:4:7:8::R:Van:11:31:22:9:34:5::R:City Cargo Bike:36::R:Van:23:29:10:14:18:17::R:Van:16:20:21:27:24:6:33:26::R:Van:37:32:30:28:12:15:,19203.15887372963,9.0,47666.67059189368,163139.66128638282,800.0,162339.66128638282,7630.9554961730255,NaN,4531.657257955078,1324.0741831081577,56.0,0.0,0.0,44.0,92.0,0.0,0.0,8.0,50.0,0.0,0.0,50.0,84.0,0.0,0.0,16.0,RndSwap:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,25253.81498225453,0,0,1,0,30 18 (30.0:96.0)[true-Van]:33 21 (33.0:68.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-Van]:11 19 (11.0:42.0)[true-Van]:2 1 (2.0:29.0)[false-Walker]:4 23 (4.0:25.0)[false-Van]:9 20 (9.0:34.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-Van]:37 21 (37.0:84.0)[true-Van]:13 2 (13.0:25.0)[false-Van]:10 19 (10.0:19.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-Van]:24 9 (24.0:1.0)[false-Van]:29 3 (29.0:1.0)[false-Van]:34 8 (34.0:16.0)[false-Van]:16 19 (16.0:61.0)[false-Van]:20 10 (20.0:46.0)[false-Van]:18 14 (18.0:54.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-Van]:27 20 (27.0:41.0)[false-Van]:32 21 (32.0:47.0)[false-Van]:12 16 (12.0:40.0)[false-Van]:22 19 (22.0:21.0)[false-Van]:19 8 (19.0:66.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-Van]:25 18 (25.0:94.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:36 66 (36.0:83.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:30:33:23:17::R:Van:11:2:4:9:31:5::R:Van:37:13:10:6:3:21:15::R:Van:35:24:29:34:16:20:18:7::R:Van:27:32:12:22:19:8::R:City Cargo Bike:25::R:City Cargo Bike:14::R:City Cargo Bike:26::R:City Cargo Bike:36::R:City Cargo Bike:28:,25253.81498225453,11.0,47319.156654183476,174507.4372653861,970.0,173537.4372653861,7061.625167257706,NaN,4847.428812927392,1314.4210181717633,55.0,0.0,0.0,45.0,86.0,0.0,0.0,14.0,37.0,0.0,0.0,63.0,79.0,0.0,0.0,21.0,init
0:0:1:1,72470.67553000293,0,0,1,1,31 26 (31.0:57.0)[false-Van]:4 23 (4.0:25.0)[false-City Cargo Bike]:11 19 (11.0:42.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-City Cargo Bike]:13 2 (13.0:25.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[true-Van]:35 19 (35.0:51.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:9 20 (9.0:34.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:2 1 (2.0:29.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[true-Van]:15 13 (15.0:75.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[false-City Cargo Bike]:36 66 (36.0:83.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[false-City Cargo Bike]:22 19 (22.0:21.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[true-Van]:21 5 (21.0:47.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-Van]:29 3 (29.0:1.0)[false-Van]:34 8 (34.0:16.0)[false-Van]:20 10 (20.0:46.0)[false-Walker]:7 18 (7.0:62.0)[false-Van]:5 5 (5.0:67.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-Walker]:32 21 (32.0:47.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[true-Walker]:,SOL:R:Van:31:4:11:6:13:8::R:Van:33:35:30:9:19::R:City Cargo Bike:17::R:City Cargo Bike:2::R:City Cargo Bike:23::R:Van:3:15:37:18::R:City Cargo Bike:36::R:City Cargo Bike:10::R:City Cargo Bike:22::R:City Cargo Bike:25::R:Van:16:21:24:29:34:20:7:5::R:City Cargo Bike:14::R:City Cargo Bike:27::R:Walker:28::R:City Cargo Bike:32::R:City Cargo Bike:12::R:Walker:26:,72470.67553000293,17.0,49498.985734297385,274768.71396917914,1130.0,273638.71396917914,7737.926777609112,2331.3264197674907,7632.4642769216425,1374.971825952705,24.0,12.0,0.0,65.0,64.0,6.0,0.0,31.0,14.0,9.0,0.0,78.0,57.0,2.0,0.0,41.0,DelRoute:LargeVan:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
