Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,12989.762424338754,0,0,0,0,17 10 (17.0:72.0)[true-Van]:15 9 (15.0:67.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-Van]:22 10 (22.0:68.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-Van]:3 23 (3.0:28.0)[false-Van]:5 13 (5.0:32.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[true-Van]:26 14 (26.0:39.0)[false-Van]:24 14 (24.0:52.0)[false-Van]:30 8 (30.0:82.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-Van]:16 18 (16.0:54.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-Van]:6 8 (6.0:32.0)[false-Van]:18 24 (18.0:73.0)[true-Walker]:31 20 (31.0:42.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-Van]:4 14 (4.0:77.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:19 13 (19.0:59.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-Van]:29 15 (29.0:58.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-Van]:13 9 (13.0:39.0)[true-Walker]:9 10 (9.0:7.0)[false-Van]:8 19 (8.0:8.0)[false-City Cargo Bike]:14 23 (14.0:7.0)[false-Walker]:33 3 (33.0:7.0)[false-Van]:27 2 (27.0:17.0)[false-Van]:28 23 (28.0:38.0)[false-City Cargo Bike]:7 18 (7.0:42.0)[false-Van]:,SOL:R:Van::R:Van:17:15:23:22:25:3:5::R:Van:21:26:24:30:32:16:12:6::R:Walker:18::R:City Cargo Bike:31::R:Van:2:4:10:19:20:29:11::R:Walker:13::R:Van:9:8:14:33:27:28:7:,12989.762424338754,8.0,21999.138620455517,83927.28526186185,750.0,83177.28526186185,5201.933591616317,NaN,2622.727664433183,687.4730818892349,63.0,25.0,0.0,13.0,91.0,6.0,0.0,3.0,34.0,40.0,0.0,26.0,88.0,7.0,0.0,4.0,RndSwap:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,16775.877129677447,0,0,1,0,18 24 (18.0:73.0)[true-Van]:17 10 (17.0:72.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-Van]:7 18 (7.0:42.0)[false-Van]:3 23 (3.0:28.0)[false-Walker]:20 14 (20.0:58.0)[true-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[true-Van]:12 5 (12.0:53.0)[false-Van]:16 18 (16.0:54.0)[false-City Cargo Bike]:30 8 (30.0:82.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[true-Walker]:2 5 (2.0:77.0)[true-Van]:4 14 (4.0:77.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:29 15 (29.0:58.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-Van]:8 19 (8.0:8.0)[false-City Cargo Bike]:14 23 (14.0:7.0)[false-Walker]:27 2 (27.0:17.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:18:17:26:32:7::R:Walker:3::R:City Cargo Bike:20::R:City Cargo Bike:22::R:Van:15:12:16:30:24:28:25:6::R:City Cargo Bike:11::R:Walker:21::R:Van:2:4:10:29:19:31:13::R:Van:9:8:14:27:33:23:5:,16775.877129677447,10.0,22400.410679443245,92642.82202590734,850.0,91792.82202590734,5238.5855690193175,NaN,2895.0881883096044,700.0128337326014,50.0,20.0,0.0,30.0,84.0,6.0,0.0,9.0,27.0,27.0,0.0,46.0,83.0,7.0,0.0,10.0,RndSwap:simple
0:0:1:1,39833.26260579356,0,0,1,1,25 13 (25.0:32.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-Van]:17 10 (17.0:72.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-Van]:7 18 (7.0:42.0)[false-Van]:3 23 (3.0:28.0)[false-Walker]:15 9 (15.0:67.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-Van]:30 8 (30.0:82.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[false-Walker]:23 19 (23.0:47.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[true-Van]:4 14 (4.0:77.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:16 18 (16.0:54.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[true-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[true-City Cargo Bike]:8 19 (8.0:8.0)[false-City Cargo Bike]:14 23 (14.0:7.0)[false-Walker]:33 3 (33.0:7.0)[false-City Cargo Bike]:27 2 (27.0:17.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:25::R:Van:18:17:26:22:32:7::R:Walker:3::R:City Cargo Bike:15::R:Van:12:30:24:6:21:23::R:Van:2:4:10:16:19:31:13::R:City Cargo Bike:11::R:City Cargo Bike:28::R:City Cargo Bike:20::R:City Cargo Bike:29::R:City Cargo Bike:9::R:City Cargo Bike:8::R:Walker:14::R:City Cargo Bike:33:27::R:City Cargo Bike:5:,39833.26260579356,16.0,22741.425736977522,139804.2321277287,1010.0,138794.2321277287,5233.081426480512,NaN,4368.882253991522,710.6695542805476,19.0,13.0,0.0,69.0,59.0,6.0,0.0,34.0,11.0,14.0,0.0,74.0,58.0,10.0,0.0,32.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
