Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,-1.0,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,84589.08491437291,0,0,1,0,32 18 (32.0:97.0)[false-Van]:6 22 (6.0:13.0)[false-Van]:3 17 (3.0:15.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-Van]:9 24 (9.0:23.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-Walker]:25 19 (25.0:33.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-City Cargo Bike]:4 12 (4.0:23.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:40 2 (40.0:71.0)[false-City Cargo Bike]:36 8 (36.0:73.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[true-Van]:2 23 (2.0:93.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:35 12 (35.0:79.0)[false-City Cargo Bike]:22 10 (22.0:49.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-Walker]:50 20 (50.0:21.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:61 15 (61.0:91.0)[false-Van]:53 16 (53.0:97.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[true-Van]:45 16 (45.0:87.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[false-City Cargo Bike]:27 18 (27.0:49.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[true-Van]:48 12 (48.0:63.0)[false-City Cargo Bike]:59 27 (59.0:51.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Van]:43 11 (43.0:31.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-Van]:47 3 (47.0:1.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-Van]:39 72 (39.0:19.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:,SOL:R:Van:32:6:3:11:9:7::R:City Cargo Bike:25::R:City Cargo Bike:33::R:City Cargo Bike:37::R:City Cargo Bike:21::R:City Cargo Bike:8::R:City Cargo Bike:4::R:City Cargo Bike:16::R:City Cargo Bike:40:36::R:City Cargo Bike:42::R:City Cargo Bike:55::R:City Cargo Bike:31::R:Van:18:2:12:58:35:22:15::R:City Cargo Bike:50::R:City Cargo Bike:20::R:Van:17:61:53:49:41:44:28:13::R:City Cargo Bike:24::R:Van:29:45:19:27:52:14::R:Van:54:48:59:51:56:10::R:Van:23:43:46:47:38:60:30:26:5::R:City Cargo Bike:39::R:City Cargo Bike:57:34:,84589.08491437291,22.0,53878.83331538417,310783.1364487447,1520.0,309263.1364487447,6432.194193640295,1888.7703755142827,5179.718940812411,897.9805552564028,27.0,0.0,0.0,73.0,70.0,0.0,0.0,30.0,13.0,0.0,0.0,87.0,63.0,0.0,0.0,37.0,RndSwap:simple
0:0:1:1,117687.63992860889,0,0,1,1,36 8 (36.0:73.0)[false-City Cargo Bike]:3 17 (3.0:15.0)[true-City Cargo Bike]:39 72 (39.0:19.0)[false-City Cargo Bike]:16 16 (16.0:25.0)[false-City Cargo Bike]:11 7 (11.0:21.0)[false-City Cargo Bike]:7 3 (7.0:29.0)[false-Walker]:2 23 (2.0:93.0)[false-City Cargo Bike]:21 14 (21.0:31.0)[true-Van]:4 12 (4.0:23.0)[false-City Cargo Bike]:31 19 (31.0:19.0)[false-City Cargo Bike]:54 23 (54.0:23.0)[false-City Cargo Bike]:60 9 (60.0:13.0)[false-City Cargo Bike]:23 19 (23.0:63.0)[false-Van]:27 18 (27.0:49.0)[false-City Cargo Bike]:52 13 (52.0:65.0)[true-Van]:48 12 (48.0:63.0)[false-City Cargo Bike]:49 10 (49.0:79.0)[false-City Cargo Bike]:44 19 (44.0:47.0)[false-City Cargo Bike]:37 18 (37.0:35.0)[false-City Cargo Bike]:8 24 (8.0:47.0)[false-Van]:50 20 (50.0:21.0)[true-Van]:59 27 (59.0:51.0)[false-City Cargo Bike]:56 18 (56.0:53.0)[false-City Cargo Bike]:43 11 (43.0:31.0)[false-City Cargo Bike]:51 7 (51.0:65.0)[false-City Cargo Bike]:10 11 (10.0:67.0)[false-City Cargo Bike]:25 19 (25.0:33.0)[false-City Cargo Bike]:15 20 (15.0:53.0)[false-City Cargo Bike]:45 16 (45.0:87.0)[false-City Cargo Bike]:53 16 (53.0:97.0)[true-City Cargo Bike]:30 11 (30.0:37.0)[false-City Cargo Bike]:58 12 (58.0:89.0)[false-City Cargo Bike]:17 16 (17.0:85.0)[true-Van]:35 12 (35.0:79.0)[false-City Cargo Bike]:32 18 (32.0:97.0)[false-City Cargo Bike]:61 15 (61.0:91.0)[false-Van]:22 10 (22.0:49.0)[false-City Cargo Bike]:14 14 (14.0:69.0)[false-City Cargo Bike]:19 9 (19.0:77.0)[true-Van]:40 2 (40.0:71.0)[false-City Cargo Bike]:33 15 (33.0:31.0)[false-City Cargo Bike]:55 22 (55.0:5.0)[false-City Cargo Bike]:20 18 (20.0:45.0)[false-City Cargo Bike]:24 22 (24.0:47.0)[false-City Cargo Bike]:26 9 (26.0:39.0)[false-City Cargo Bike]:46 19 (46.0:1.0)[false-City Cargo Bike]:38 12 (38.0:5.0)[false-City Cargo Bike]:42 14 (42.0:27.0)[false-City Cargo Bike]:57 6 (57.0:57.0)[false-City Cargo Bike]:34 4 (34.0:35.0)[false-City Cargo Bike]:12 12 (12.0:93.0)[false-City Cargo Bike]:18 4 (18.0:81.0)[false-City Cargo Bike]:5 6 (5.0:53.0)[false-City Cargo Bike]:13 8 (13.0:67.0)[false-City Cargo Bike]:47 3 (47.0:1.0)[false-City Cargo Bike]:41 5 (41.0:35.0)[false-City Cargo Bike]:28 2 (28.0:49.0)[false-City Cargo Bike]:6 22 (6.0:13.0)[true-City Cargo Bike]:9 24 (9.0:23.0)[false-City Cargo Bike]:29 18 (29.0:87.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:36::R:City Cargo Bike:3::R:City Cargo Bike:39::R:City Cargo Bike:16::R:City Cargo Bike:11:7::R:City Cargo Bike:2::R:Van:21:4:31:54:60:23::R:City Cargo Bike:27::R:Van:52:48:49:44:37:8::R:Van:50:59:56:43:51:10::R:City Cargo Bike:25::R:City Cargo Bike:15::R:City Cargo Bike:45::R:City Cargo Bike:53::R:City Cargo Bike:30::R:City Cargo Bike:58::R:Van:17:35:32:61:22:14::R:Van:19:40:33:55:20:24:26::R:City Cargo Bike:46::R:City Cargo Bike:38::R:City Cargo Bike:42::R:City Cargo Bike:57:34::R:City Cargo Bike:12::R:City Cargo Bike:18:5::R:City Cargo Bike:13::R:City Cargo Bike:47:41:28::R:City Cargo Bike:6::R:City Cargo Bike:9::R:City Cargo Bike:29:,117687.63992860889,29.0,53653.47099154471,376674.30443523405,1800.0,374874.30443523405,6205.958647448851,2045.5225798972574,6277.905073920568,894.2245165257451,17.0,0.0,0.0,83.0,52.0,0.0,0.0,48.0,9.0,0.0,0.0,91.0,53.0,0.0,0.0,47.0,AddRoute:CargoBike:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
