Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:0:0:0:0,3336.7705214226553,0,0,0,0,0,20 5 (20.0:26.0)[false-Van]:15 10 (15.0:34.0)[false-City Cargo Bike]:31 19 (31.0:20.0)[false-Van]:14 16 (14.0:19.0)[false-City Cargo Bike]:11 8 (11.0:98.0)[false-Van]:10 16 (10.0:17.0)[false-Van]:5 17 (5.0:14.0)[false-Van]:25 15 (25.0:28.0)[false-Van]:12 3 (12.0:30.0)[false-Van]:30 13 (30.0:17.0)[false-Van]:26 8 (26.0:1.0)[false-Van]:21 12 (21.0:98.0)[false-Van]:3 3 (3.0:96.0)[false-Van]:22 2 (22.0:5.0)[false-Van]:2 25 (2.0:24.0)[false-Van]:16 24 (16.0:31.0)[false-Van]:6 16 (6.0:0.0)[false-Van]:17 16 (17.0:0.0)[false-Van]:27 22 (27.0:27.0)[false-Van]:4 13 (4.0:14.0)[false-Van]:9 10 (9.0:22.0)[false-Van]:28 15 (28.0:99.0)[false-Van]:13 16 (13.0:23.0)[false-Van]:29 10 (29.0:26.0)[false-Van]:19 14 (19.0:0.0)[false-Van]:8 22 (8.0:20.0)[false-Van]:23 18 (23.0:17.0)[false-Van]:18 15 (18.0:19.0)[false-Van]:24 20 (24.0:21.0)[false-Van]:7 9 (7.0:16.0)[false-Van-30]:,SOL:R:Van:20:15:31:14:11:10:5::R:Van:25:12:30:26:21:3:22:2::R:Van:16:6:17:27:4::R:Van:9:28:13:29:19:8::R:Van:23:18:24:7:,3336.7705214226553,5.0,16683.85260711328,50651.55782133983,600.0,50051.55782133983,11037.670259940294,1058.3979037617237,1688.3852607113279,556.1284202371094,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,init
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,3336.7705214226553,0,0,0,1,0,20 5 (20.0:26.0)[false-Van]:27 22 (27.0:27.0)[false-Van]:11 8 (11.0:98.0)[false-Van]:30 13 (30.0:17.0)[false-Van]:31 19 (31.0:20.0)[false-Van]:17 16 (17.0:0.0)[false-Van]:4 13 (4.0:14.0)[false-Van]:8 22 (8.0:20.0)[false-City Cargo Bike]:3 3 (3.0:96.0)[false-Van]:29 10 (29.0:26.0)[false-Van]:14 16 (14.0:19.0)[false-Van]:19 14 (19.0:0.0)[false-Van]:9 10 (9.0:22.0)[false-City Cargo Bike]:15 10 (15.0:34.0)[false-Van]:28 15 (28.0:99.0)[false-Van-30]:22 2 (22.0:5.0)[false-Van]:12 3 (12.0:30.0)[false-Van-30]:5 17 (5.0:14.0)[false-Van]:24 20 (24.0:21.0)[false-Van]:21 12 (21.0:98.0)[false-Van]:25 15 (25.0:28.0)[false-City Cargo Bike]:13 16 (13.0:23.0)[false-Van]:26 8 (26.0:1.0)[false-Van]:2 25 (2.0:24.0)[false-Van]:10 16 (10.0:17.0)[false-Van]:16 24 (16.0:31.0)[false-Van]:18 15 (18.0:19.0)[false-Van]:6 16 (6.0:0.0)[false-Van]:23 18 (23.0:17.0)[false-Van]:7 9 (7.0:16.0)[false-Van]:,SOL:R:Van:20:27:11:30:31:17:4::R:City Cargo Bike:8::R:Van:3:29:14:19:9:15:28:22:12:5::R:Van:24:21:25:13:26:2::R:Van:10:16:18:6:23:7:,3336.7705214226553,5.0,12450.917572882441,39575.926732339656,530.0,39045.926732339656,15182.683927554854,1020.0455398357886,1319.1975577446551,415.03058576274805,80.0,0.0,0.0,20.0,97.0,0.0,0.0,3.0,75.0,0.0,0.0,25.0,95.0,0.0,0.0,5.0,init
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
