Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,-1.0,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,95783.86684649785,0,0,1,0,23 23 (23.0:38.0)[false-City Cargo Bike]:48 7 (48.0:82.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[true-Walker]:5 9 (5.0:87.0)[true-Walker]:3 1 (3.0:84.0)[true-City Cargo Bike]:7 5 (7.0:40.0)[false-Walker]:32 7 (32.0:68.0)[false-Van]:6 16 (6.0:34.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-Van]:24 39 (24.0:50.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-Van]:29 17 (29.0:61.0)[false-City Cargo Bike]:33 23 (33.0:14.0)[false-City Cargo Bike]:36 12 (36.0:12.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:17 9 (17.0:19.0)[false-City Cargo Bike]:47 10 (47.0:36.0)[false-City Cargo Bike]:22 20 (22.0:95.0)[false-City Cargo Bike]:54 15 (54.0:72.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[true-Van]:25 17 (25.0:48.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-Van]:58 8 (58.0:54.0)[false-Van]:68 24 (68.0:87.0)[false-City Cargo Bike]:55 7 (55.0:41.0)[false-Walker]:35 7 (35.0:68.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-Van]:56 9 (56.0:90.0)[true-City Cargo Bike]:12 1 (12.0:46.0)[false-Walker]:50 5 (50.0:96.0)[false-City Cargo Bike]:30 3 (30.0:28.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[true-Van]:38 13 (38.0:25.0)[false-City Cargo Bike]:49 15 (49.0:10.0)[false-Van]:42 4 (42.0:9.0)[false-City Cargo Bike]:41 5 (41.0:13.0)[false-Walker]:37 20 (37.0:2.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[false-Van]:8 3 (8.0:72.0)[false-Van]:26 8 (26.0:64.0)[true-Walker]:64 24 (64.0:37.0)[false-City Cargo Bike]:67 7 (67.0:37.0)[true-Van]:69 18 (69.0:18.0)[false-Van]:66 22 (66.0:80.0)[false-Van]:61 25 (61.0:94.0)[false-City Cargo Bike]:65 8 (65.0:88.0)[false-City Cargo Bike]:59 5 (59.0:43.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-Van]:39 21 (39.0:11.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:9 9 (9.0:0.0)[true-Van]:57 23 (57.0:4.0)[false-Walker]:63 25 (63.0:14.0)[false-Walker]:18 16 (18.0:14.0)[false-City Cargo Bike]:13 18 (13.0:33.0)[false-City Cargo Bike]:15 5 (15.0:67.0)[false-City Cargo Bike]:53 30 (53.0:33.0)[false-City Cargo Bike]:52 13 (52.0:40.0)[true-City Cargo Bike]:60 8 (60.0:3.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:23::R:City Cargo Bike:48:2:11::R:City Cargo Bike:34::R:Walker:4::R:Walker:5::R:City Cargo Bike:3:7::R:Van:32:6:16:43:44:21:24::R:Van:45:29:33:36:46:20::R:City Cargo Bike:17::R:City Cargo Bike:47::R:City Cargo Bike:22::R:City Cargo Bike:54::R:Van:14:25:51:58:68:55:35:19::R:City Cargo Bike:56:12::R:City Cargo Bike:50:30:27::R:Van:62:38:49:42:41:37:40:8::R:Walker:26::R:City Cargo Bike:64::R:Van:67:69:66:61:65:59:10::R:City Cargo Bike:39::R:City Cargo Bike:28::R:Van:9:57:63:18:13:15::R:City Cargo Bike:53::R:City Cargo Bike:52::R:City Cargo Bike:60:31:,95783.86684649785,26.0,58774.573219368576,346101.6240633539,1720.0,344381.6240633539,8187.7616355477185,NaN,5089.729765637558,864.3319591083614,23.0,12.0,0.0,65.0,62.0,4.0,0.0,34.0,12.0,9.0,0.0,79.0,70.0,3.0,0.0,28.0,RndSwap:simple
0:0:1:1,113962.35971399002,0,0,1,1,24 39 (24.0:50.0)[false-City Cargo Bike]:41 5 (41.0:13.0)[false-City Cargo Bike]:2 2 (2.0:9.0)[false-City Cargo Bike]:30 3 (30.0:28.0)[true-Walker]:33 23 (33.0:14.0)[false-City Cargo Bike]:34 10 (34.0:94.0)[false-City Cargo Bike]:23 23 (23.0:38.0)[false-City Cargo Bike]:66 22 (66.0:80.0)[false-Van]:67 7 (67.0:37.0)[false-City Cargo Bike]:52 13 (52.0:40.0)[false-City Cargo Bike]:44 12 (44.0:40.0)[false-City Cargo Bike]:39 21 (39.0:11.0)[false-City Cargo Bike]:38 13 (38.0:25.0)[false-City Cargo Bike]:21 6 (21.0:5.0)[false-City Cargo Bike]:20 6 (20.0:58.0)[false-City Cargo Bike]:19 12 (19.0:70.0)[false-City Cargo Bike]:8 3 (8.0:72.0)[false-City Cargo Bike]:35 7 (35.0:68.0)[true-Van]:64 24 (64.0:37.0)[false-Walker]:47 10 (47.0:36.0)[false-City Cargo Bike]:62 12 (62.0:94.0)[false-Walker]:65 8 (65.0:88.0)[false-City Cargo Bike]:43 13 (43.0:58.0)[false-City Cargo Bike]:16 5 (16.0:34.0)[false-City Cargo Bike]:25 17 (25.0:48.0)[false-City Cargo Bike]:56 9 (56.0:90.0)[false-City Cargo Bike]:11 1 (11.0:11.0)[false-City Cargo Bike]:18 16 (18.0:14.0)[false-City Cargo Bike]:50 5 (50.0:96.0)[false-City Cargo Bike]:7 5 (7.0:40.0)[false-City Cargo Bike]:57 23 (57.0:4.0)[false-Walker]:15 5 (15.0:67.0)[true-Walker]:68 24 (68.0:87.0)[false-Van]:61 25 (61.0:94.0)[false-City Cargo Bike]:58 8 (58.0:54.0)[false-City Cargo Bike]:55 7 (55.0:41.0)[false-Walker]:17 9 (17.0:19.0)[false-Walker]:13 18 (13.0:33.0)[false-City Cargo Bike]:4 6 (4.0:36.0)[false-City Cargo Bike]:5 9 (5.0:87.0)[false-City Cargo Bike]:51 15 (51.0:20.0)[false-City Cargo Bike]:48 7 (48.0:82.0)[false-City Cargo Bike]:31 2 (31.0:51.0)[false-City Cargo Bike]:3 1 (3.0:84.0)[false-City Cargo Bike]:22 20 (22.0:95.0)[false-City Cargo Bike]:54 15 (54.0:72.0)[true-City Cargo Bike]:59 5 (59.0:43.0)[true-Van]:63 25 (63.0:14.0)[false-Walker]:69 18 (69.0:18.0)[false-City Cargo Bike]:26 8 (26.0:64.0)[false-City Cargo Bike]:45 23 (45.0:32.0)[false-City Cargo Bike]:28 13 (28.0:79.0)[false-City Cargo Bike]:32 7 (32.0:68.0)[false-City Cargo Bike]:40 25 (40.0:3.0)[true-Van]:36 12 (36.0:12.0)[false-City Cargo Bike]:37 20 (37.0:2.0)[false-City Cargo Bike]:49 15 (49.0:10.0)[false-City Cargo Bike]:42 4 (42.0:9.0)[false-City Cargo Bike]:14 10 (14.0:23.0)[false-City Cargo Bike]:10 12 (10.0:64.0)[false-Walker]:9 9 (9.0:0.0)[false-City Cargo Bike]:12 1 (12.0:46.0)[false-City Cargo Bike]:29 17 (29.0:61.0)[false-City Cargo Bike]:60 8 (60.0:3.0)[false-City Cargo Bike]:27 2 (27.0:39.0)[false-City Cargo Bike]:6 16 (6.0:34.0)[false-City Cargo Bike]:46 19 (46.0:9.0)[false-City Cargo Bike]:53 30 (53.0:33.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:24::R:City Cargo Bike:41:2::R:Walker:30::R:City Cargo Bike:33::R:City Cargo Bike:34::R:City Cargo Bike:23::R:Van:66:67:52:44:39:38:21:20::R:City Cargo Bike:19::R:City Cargo Bike:8::R:Van:35:64:47:62:65:43:16:25::R:City Cargo Bike:56:11::R:City Cargo Bike:18::R:City Cargo Bike:50:7::R:Walker:57::R:Walker:15::R:Van:68:61:58:55:17:13:4::R:City Cargo Bike:5::R:City Cargo Bike:51::R:City Cargo Bike:48:31:3::R:City Cargo Bike:22::R:City Cargo Bike:54::R:Van:59:63:69:26:45:28:32::R:Van:40:36:37:49:42:14:10::R:City Cargo Bike:9:12::R:City Cargo Bike:29::R:City Cargo Bike:60:27::R:City Cargo Bike:6::R:City Cargo Bike:46::R:City Cargo Bike:53:,113962.35971399002,30.0,61656.45634222061,390081.5059177536,1850.0,388231.5059177536,7923.652062178698,NaN,5736.492734084612,906.7125932679502,17.0,10.0,0.0,73.0,54.0,4.0,0.0,41.0,11.0,13.0,0.0,77.0,58.0,4.0,0.0,38.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
