Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,33142.306163164474,0,0,0,0,34 30 (34.0:3.0)[true-Van]:28 18 (28.0:50.0)[false-Van]:35 16 (35.0:18.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[true-Van]:48 22 (48.0:37.0)[false-City Cargo Bike]:39 22 (39.0:58.0)[false-Van]:31 9 (31.0:64.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-Van]:29 10 (29.0:48.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:36 23 (36.0:53.0)[false-City Cargo Bike]:3 12 (3.0:79.0)[true-Van]:30 2 (30.0:82.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-Van]:32 10 (32.0:34.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[false-Van]:43 26 (43.0:85.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-City Cargo Bike]:52 5 (52.0:44.0)[false-City Cargo Bike]:46 15 (46.0:71.0)[false-City Cargo Bike]:44 21 (44.0:93.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-Walker]:8 2 (8.0:47.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[true-Van]:33 8 (33.0:83.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-Van]:50 3 (50.0:88.0)[false-Van]:20 2 (20.0:96.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-Van]:21 13 (21.0:27.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-Van]:,SOL:R:Van::R:Van:34:28:35:4:15:5::R:Van:23:48:39:31:17:40:12::R:Van:25:29:45:11:53:14::R:City Cargo Bike:36::R:Van:3:30:47:32:42:9:7::R:City Cargo Bike:22::R:City Cargo Bike:6::R:City Cargo Bike:19:26::R:Van:41:43:38:52:46:44:10::R:Walker:13::R:City Cargo Bike:8:51:16:37::R:Van:27:33:49:50:20:24:21:18:2:,33142.306163164474,13.0,45413.11844601787,185498.72028597543,1140.0,184358.72028597543,7993.130576884378,NaN,3567.2830824226044,873.329200884959,54.0,8.0,0.0,38.0,81.0,2.0,0.0,17.0,27.0,11.0,0.0,62.0,86.0,2.0,0.0,12.0,RndSwap:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,37892.745876589805,0,0,1,0,34 30 (34.0:3.0)[true-Van]:28 18 (28.0:50.0)[false-Van]:35 16 (35.0:18.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[true-Van]:48 22 (48.0:37.0)[false-City Cargo Bike]:39 22 (39.0:58.0)[false-Van]:31 9 (31.0:64.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-Van]:29 10 (29.0:48.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-City Cargo Bike]:36 23 (36.0:53.0)[false-City Cargo Bike]:3 12 (3.0:79.0)[true-Van]:30 2 (30.0:82.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-Van]:32 10 (32.0:34.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:41 8 (41.0:70.0)[false-Van]:43 26 (43.0:85.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-City Cargo Bike]:52 5 (52.0:44.0)[false-City Cargo Bike]:46 15 (46.0:71.0)[false-City Cargo Bike]:44 21 (44.0:93.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-Walker]:8 2 (8.0:47.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-Van]:27 18 (27.0:82.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-Van]:50 3 (50.0:88.0)[false-Van]:20 2 (20.0:96.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-Van]:,SOL:R:Van::R:Van:34:28:35:4:15:5::R:Van:23:48:39:31:17:40:12::R:Van:25:29:45:11:53:14::R:City Cargo Bike:36::R:Van:3:30:47:32:42:9:7::R:City Cargo Bike:22::R:City Cargo Bike:6::R:City Cargo Bike:19:26::R:Van:41:43:38:52:46:44:10::R:Walker:13::R:City Cargo Bike:8:51:16:37::R:City Cargo Bike:18::R:City Cargo Bike:21::R:Van:24:27:33:49:50:20:2:,37892.745876589805,15.0,45413.11844601787,195099.5997128261,1240.0,193859.5997128261,7794.454652418238,NaN,3751.91537909281,873.329200884959,47.0,7.0,0.0,47.0,77.0,2.0,0.0,21.0,24.0,10.0,0.0,66.0,81.0,2.0,0.0,17.0,init
0:0:1:1,78005.09839486542,0,0,1,1,36 23 (36.0:53.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-Van]:28 18 (28.0:50.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[true-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-Van]:27 18 (27.0:82.0)[true-Van]:11 24 (11.0:83.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-City Cargo Bike]:2 2 (2.0:35.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[true-Walker]:38 18 (38.0:77.0)[true-Van]:46 15 (46.0:71.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:31 9 (31.0:64.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:3 12 (3.0:79.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[true-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[true-City Cargo Bike]:14 25 (14.0:13.0)[true-Van]:15 20 (15.0:1.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:50 3 (50.0:88.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-Van]:43 26 (43.0:85.0)[false-Van]:52 5 (52.0:44.0)[false-Van]:41 8 (41.0:70.0)[false-Van]:39 22 (39.0:58.0)[false-Van]:44 21 (44.0:93.0)[false-Van]:42 4 (42.0:36.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:36::R:Van:34:28:9:7::R:City Cargo Bike:21::R:City Cargo Bike:33:26::R:City Cargo Bike:5::R:City Cargo Bike:6::R:City Cargo Bike:19:23::R:Van:27:11:32:47:25:2::R:Walker:22::R:Van:38:46:35:53:29:31:10::R:City Cargo Bike:13::R:City Cargo Bike:18::R:City Cargo Bike:4::R:City Cargo Bike:3::R:City Cargo Bike:16:8::R:City Cargo Bike:40::R:Van:14:15:49:51:12::R:City Cargo Bike:17::R:City Cargo Bike:50:20:37::R:City Cargo Bike:48::R:City Cargo Bike:24:30:45::R:Van:43:52:41:39:44:42:,78005.09839486542,23.0,49325.28902722814,285755.94826052396,1500.0,284255.94826052396,7750.636067014642,NaN,5495.306697317768,948.563250523618,22.0,4.0,0.0,74.0,54.0,2.0,0.0,44.0,13.0,3.0,0.0,84.0,67.0,3.0,0.0,30.0,AddRoute:CargoBike:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
