Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,-1.0,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,110339.31150584531,0,0,1,0,64 23 (64.0:9.0)[false-City Cargo Bike]:28 15 (28.0:33.0)[false-City Cargo Bike]:33 2 (33.0:77.0)[true-Van]:54 24 (54.0:69.0)[false-Van]:63 16 (63.0:25.0)[false-Van]:65 14 (65.0:3.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-Van]:13 11 (13.0:39.0)[false-City Cargo Bike]:15 12 (15.0:33.0)[false-Van]:8 10 (8.0:9.0)[false-Walker]:9 18 (9.0:75.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:50 13 (50.0:37.0)[true-Van]:4 16 (4.0:53.0)[false-City Cargo Bike]:5 7 (5.0:51.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-City Cargo Bike]:46 2 (46.0:63.0)[false-Van]:37 19 (37.0:59.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[false-City Cargo Bike]:2 12 (2.0:35.0)[false-City Cargo Bike]:17 12 (17.0:83.0)[true-Van]:3 24 (3.0:93.0)[false-Van]:60 14 (60.0:79.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[false-Walker]:16 11 (16.0:27.0)[false-City Cargo Bike]:23 9 (23.0:21.0)[false-City Cargo Bike]:24 22 (24.0:21.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[true-Van]:26 17 (26.0:59.0)[false-City Cargo Bike]:59 19 (59.0:91.0)[false-City Cargo Bike]:61 23 (61.0:67.0)[false-City Cargo Bike]:51 10 (51.0:75.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[false-City Cargo Bike]:36 5 (36.0:61.0)[false-City Cargo Bike]:6 9 (6.0:51.0)[false-City Cargo Bike]:14 9 (14.0:47.0)[false-Walker]:18 23 (18.0:17.0)[true-Walker]:29 16 (29.0:25.0)[true-City Cargo Bike]:32 24 (32.0:1.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[true-City Cargo Bike]:49 2 (49.0:7.0)[false-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:56 20 (56.0:49.0)[false-City Cargo Bike]:11 17 (11.0:79.0)[false-City Cargo Bike]:58 4 (58.0:15.0)[false-City Cargo Bike]:12 2 (12.0:9.0)[false-City Cargo Bike]:55 21 (55.0:5.0)[false-City Cargo Bike]:10 26 (10.0:15.0)[false-City Cargo Bike]:34 12 (34.0:35.0)[false-City Cargo Bike]:40 6 (40.0:9.0)[false-City Cargo Bike]:7 20 (7.0:1.0)[false-City Cargo Bike]:47 8 (47.0:3.0)[false-City Cargo Bike]:35 18 (35.0:9.0)[false-City Cargo Bike]:25 21 (25.0:67.0)[false-City Cargo Bike]:31 23 (31.0:63.0)[false-Van]:62 2 (62.0:93.0)[false-City Cargo Bike]:38 15 (38.0:63.0)[false-City Cargo Bike]:41 14 (41.0:93.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-City Cargo Bike]:39 8 (39.0:97.0)[false-City Cargo Bike]:45 25 (45.0:77.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:64::R:City Cargo Bike:28::R:Van:33:54:63:65:48:13:15::R:Walker:8::R:City Cargo Bike:9::R:City Cargo Bike:44::R:City Cargo Bike:21::R:Van:50:4:5:53:46:37:22:2::R:Van:17:3:60:57:30:16::R:City Cargo Bike:23::R:City Cargo Bike:24::R:Van:27:26:59:61:51:42:36:6::R:Walker:14::R:Walker:18::R:City Cargo Bike:29::R:City Cargo Bike:32::R:City Cargo Bike:52:49:20::R:City Cargo Bike:56::R:City Cargo Bike:11::R:City Cargo Bike:58:12::R:City Cargo Bike:55::R:City Cargo Bike:10::R:City Cargo Bike:34::R:City Cargo Bike:40::R:City Cargo Bike:7::R:City Cargo Bike:47::R:City Cargo Bike:35::R:City Cargo Bike:25::R:Van:31:62:38:41:43:39:45:19:,110339.31150584531,30.0,53255.019976391326,360991.6749503082,1850.0,359141.6749503082,7831.636964844015,NaN,5640.494921098566,832.1096871311145,17.0,10.0,0.0,73.0,58.0,5.0,0.0,38.0,10.0,6.0,0.0,84.0,54.0,5.0,0.0,41.0,RndSwap:simple
0:0:1:1,114154.72295245185,0,0,1,1,64 23 (64.0:9.0)[false-City Cargo Bike]:33 2 (33.0:77.0)[true-Van]:54 24 (54.0:69.0)[false-Van]:63 16 (63.0:25.0)[false-Van]:65 14 (65.0:3.0)[false-City Cargo Bike]:48 14 (48.0:11.0)[false-Van]:13 11 (13.0:39.0)[false-City Cargo Bike]:15 12 (15.0:33.0)[false-Van]:8 10 (8.0:9.0)[false-Walker]:9 18 (9.0:75.0)[false-City Cargo Bike]:44 24 (44.0:31.0)[false-City Cargo Bike]:30 14 (30.0:45.0)[false-Walker]:26 17 (26.0:59.0)[false-City Cargo Bike]:21 26 (21.0:87.0)[false-City Cargo Bike]:50 13 (50.0:37.0)[true-Van]:4 16 (4.0:53.0)[false-City Cargo Bike]:5 7 (5.0:51.0)[false-City Cargo Bike]:53 6 (53.0:69.0)[false-City Cargo Bike]:46 2 (46.0:63.0)[false-Van]:37 19 (37.0:59.0)[false-City Cargo Bike]:22 10 (22.0:55.0)[false-City Cargo Bike]:2 12 (2.0:35.0)[false-City Cargo Bike]:17 12 (17.0:83.0)[true-Van]:3 24 (3.0:93.0)[false-Van]:60 14 (60.0:79.0)[false-City Cargo Bike]:57 24 (57.0:77.0)[false-City Cargo Bike]:16 11 (16.0:27.0)[false-City Cargo Bike]:23 9 (23.0:21.0)[false-City Cargo Bike]:24 22 (24.0:21.0)[false-City Cargo Bike]:27 2 (27.0:1.0)[true-Van]:59 19 (59.0:91.0)[false-City Cargo Bike]:61 23 (61.0:67.0)[false-City Cargo Bike]:51 10 (51.0:75.0)[false-City Cargo Bike]:42 13 (42.0:83.0)[false-City Cargo Bike]:36 5 (36.0:61.0)[false-City Cargo Bike]:6 9 (6.0:51.0)[false-City Cargo Bike]:14 9 (14.0:47.0)[false-Walker]:18 23 (18.0:17.0)[true-Walker]:28 15 (28.0:33.0)[false-City Cargo Bike]:29 16 (29.0:25.0)[true-City Cargo Bike]:32 24 (32.0:1.0)[false-City Cargo Bike]:52 6 (52.0:15.0)[true-City Cargo Bike]:49 2 (49.0:7.0)[false-City Cargo Bike]:20 1 (20.0:57.0)[false-City Cargo Bike]:56 20 (56.0:49.0)[false-City Cargo Bike]:11 17 (11.0:79.0)[false-City Cargo Bike]:58 4 (58.0:15.0)[false-City Cargo Bike]:12 2 (12.0:9.0)[false-City Cargo Bike]:55 21 (55.0:5.0)[false-City Cargo Bike]:10 26 (10.0:15.0)[false-City Cargo Bike]:34 12 (34.0:35.0)[false-City Cargo Bike]:40 6 (40.0:9.0)[false-City Cargo Bike]:7 20 (7.0:1.0)[false-City Cargo Bike]:47 8 (47.0:3.0)[false-City Cargo Bike]:35 18 (35.0:9.0)[false-City Cargo Bike]:25 21 (25.0:67.0)[false-City Cargo Bike]:31 23 (31.0:63.0)[false-Van]:62 2 (62.0:93.0)[false-City Cargo Bike]:38 15 (38.0:63.0)[false-City Cargo Bike]:41 14 (41.0:93.0)[false-City Cargo Bike]:43 5 (43.0:95.0)[false-City Cargo Bike]:39 8 (39.0:97.0)[false-City Cargo Bike]:45 25 (45.0:77.0)[false-City Cargo Bike]:19 7 (19.0:47.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:64::R:Van:33:54:63:65:48:13:15::R:Walker:8::R:City Cargo Bike:9::R:City Cargo Bike:44::R:Walker:30::R:City Cargo Bike:26::R:City Cargo Bike:21::R:Van:50:4:5:53:46:37:22:2::R:Van:17:3:60:57:16:23::R:City Cargo Bike:24::R:Van:27:59:61:51:42:36:6:14::R:Walker:18::R:City Cargo Bike:28::R:City Cargo Bike:29::R:City Cargo Bike:32::R:City Cargo Bike:52:49:20::R:City Cargo Bike:56::R:City Cargo Bike:11::R:City Cargo Bike:58:12::R:City Cargo Bike:55::R:City Cargo Bike:10::R:City Cargo Bike:34::R:City Cargo Bike:40::R:City Cargo Bike:7::R:City Cargo Bike:47::R:City Cargo Bike:35::R:City Cargo Bike:25::R:Van:31:62:38:41:43:39:45:19:,114154.72295245185,30.0,56669.187877059514,377499.33438525867,1850.0,375649.33438525867,7831.636964844015,NaN,5898.427099769667,885.4560605790549,17.0,10.0,0.0,73.0,58.0,5.0,0.0,38.0,10.0,7.0,0.0,83.0,53.0,5.0,0.0,42.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
