Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:0:0:0:0,-1.0,0,0,0,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,28400.335104656715,0,0,0,1,0,55 12 (55.0:76.0)[true-Van]:26 13 (26.0:78.0)[false-City Cargo Bike]:29 14 (29.0:52.0)[false-City Cargo Bike]:27 17 (27.0:80.0)[false-Van]:6 24 (6.0:13.0)[false-City Cargo Bike]:12 20 (12.0:51.0)[false-Van]:19 6 (19.0:45.0)[true-Van]:50 54 (50.0:86.0)[false-Van]:44 24 (44.0:88.0)[false-City Cargo Bike]:33 6 (33.0:42.0)[false-Van]:21 5 (21.0:74.0)[false-Van-30]:9 4 (9.0:77.0)[false-City Cargo Bike]:7 17 (7.0:11.0)[false-Van]:28 5 (28.0:78.0)[false-Van]:32 22 (32.0:72.0)[false-Van]:56 9 (56.0:18.0)[false-Van]:45 16 (45.0:18.0)[false-Van]:23 2 (23.0:18.0)[false-Van]:35 22 (35.0:82.0)[false-Van]:17 6 (17.0:60.0)[false-Van-30]:8 9 (8.0:71.0)[false-City Cargo Bike]:13 17 (13.0:42.0)[false-City Cargo Bike]:49 3 (49.0:18.0)[false-Van]:5 3 (5.0:11.0)[false-Van]:61 21 (61.0:18.0)[false-City Cargo Bike]:31 3 (31.0:72.0)[false-City Cargo Bike]:62 19 (62.0:46.0)[false-City Cargo Bike]:40 4 (40.0:80.0)[false-Van]:38 23 (38.0:42.0)[false-Van]:54 21 (54.0:14.0)[false-City Cargo Bike]:25 1 (25.0:16.0)[false-Van]:10 2 (10.0:41.0)[false-Van]:2 24 (2.0:79.0)[false-City Cargo Bike]:37 18 (37.0:18.0)[false-Van]:15 20 (15.0:14.0)[false-Van]:48 11 (48.0:47.0)[false-City Cargo Bike]:36 6 (36.0:16.0)[false-Van]:16 8 (16.0:18.0)[false-Van]:63 6 (63.0:82.0)[false-Van]:46 9 (46.0:18.0)[false-City Cargo Bike]:41 20 (41.0:84.0)[false-Van]:4 2 (4.0:41.0)[false-Van]:34 9 (34.0:50.0)[false-Van]:42 16 (42.0:76.0)[false-Van]:57 17 (57.0:58.0)[false-Van]:43 15 (43.0:78.0)[false-Van]:39 24 (39.0:78.0)[false-Van]:47 4 (47.0:74.0)[false-City Cargo Bike]:11 15 (11.0:44.0)[false-Van]:59 14 (59.0:18.0)[false-Van]:53 11 (53.0:82.0)[false-City Cargo Bike]:52 19 (52.0:14.0)[false-City Cargo Bike]:20 18 (20.0:20.0)[false-Van-30]:60 14 (60.0:14.0)[false-Van]:64 17 (64.0:76.0)[false-City Cargo Bike]:18 2 (18.0:72.0)[false-City Cargo Bike]:30 19 (30.0:49.0)[false-City Cargo Bike]:51 36 (51.0:45.0)[true-Van]:22 16 (22.0:78.0)[false-City Cargo Bike]:58 16 (58.0:76.0)[false-City Cargo Bike]:14 15 (14.0:58.0)[false-City Cargo Bike]:3 15 (3.0:73.0)[false-City Cargo Bike]:24 18 (24.0:78.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:55:26:29:27:6:12::R:Van:19:50:44:33:21:9::R:Van:7:28:32:56:45:23:35:17::R:City Cargo Bike:8::R:City Cargo Bike:13::R:Van:49:5:61:31:62:40:38:54:25:10::R:City Cargo Bike:2::R:Van:37:15:48:36:16:63:46:41:4::R:Van:34:42:57:43:39:47:11::R:Van:59:53:52:20:60:64:18::R:City Cargo Bike:30::R:Van:51:22:58:14:3::R:City Cargo Bike:24:,28400.335104656715,14.0,78311.5440391534,261740.68471111226,1330.0,260410.68471111226,14192.378520356255,NaN,4154.614043033528,1243.0403815738637,64.0,0.0,0.0,36.0,92.0,0.0,0.0,8.0,55.0,0.0,0.0,45.0,90.0,0.0,0.0,10.0,RndSwap:simple
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
