Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,25854.75621008474,0,0,0,0,20 23 (20.0:49.0)[true-Van]:11 12 (11.0:79.0)[false-City Cargo Bike]:2 18 (2.0:79.0)[false-City Cargo Bike]:22 11 (22.0:83.0)[false-City Cargo Bike]:7 19 (7.0:69.0)[false-City Cargo Bike]:16 16 (16.0:37.0)[false-City Cargo Bike]:4 22 (4.0:25.0)[true-City Cargo Bike]:27 15 (27.0:41.0)[true-Van]:31 9 (31.0:43.0)[false-City Cargo Bike]:34 9 (34.0:45.0)[false-Van]:9 6 (9.0:53.0)[false-City Cargo Bike]:8 6 (8.0:57.0)[false-City Cargo Bike]:5 24 (5.0:63.0)[false-Van]:28 7 (28.0:83.0)[false-Van]:3 16 (3.0:41.0)[false-City Cargo Bike]:12 18 (12.0:59.0)[false-City Cargo Bike]:13 16 (13.0:1.0)[false-City Cargo Bike]:15 7 (15.0:23.0)[false-Van]:29 5 (29.0:9.0)[false-City Cargo Bike]:36 7 (36.0:5.0)[false-City Cargo Bike]:38 10 (38.0:7.0)[false-City Cargo Bike]:30 22 (30.0:13.0)[false-City Cargo Bike]:25 22 (25.0:31.0)[false-Walker]:17 23 (17.0:85.0)[false-City Cargo Bike]:6 3 (6.0:33.0)[false-City Cargo Bike]:37 15 (37.0:81.0)[true-Walker]:14 72 (14.0:41.0)[false-City Cargo Bike]:39 2 (39.0:7.0)[false-City Cargo Bike]:10 6 (10.0:1.0)[false-City Cargo Bike]:32 10 (32.0:13.0)[false-Van]:26 16 (26.0:19.0)[false-City Cargo Bike]:33 11 (33.0:71.0)[false-City Cargo Bike]:24 1 (24.0:87.0)[false-Van]:19 22 (19.0:85.0)[false-City Cargo Bike]:23 11 (23.0:93.0)[false-Van]:18 4 (18.0:93.0)[false-Van]:35 3 (35.0:93.0)[false-City Cargo Bike]:21 7 (21.0:55.0)[false-Van]:,SOL:R:Van::R:Van:20:11:2:22:7:16::R:City Cargo Bike:4::R:Van:27:31:34:9:8:5:28:3::R:City Cargo Bike:12::R:City Cargo Bike:13::R:Van:15:29:36:38:30:25:17:6::R:Walker:37::R:City Cargo Bike:14::R:City Cargo Bike:39:10::R:Van:32:26:33:24:19:23:18:35:21:,25854.75621008474,11.0,28435.20270825209,126541.0394616249,900.0,125641.0394616249,6724.978954247013,NaN,3330.027354253287,748.2948081118972,45.0,9.0,0.0,45.0,82.0,3.0,0.0,16.0,22.0,23.0,0.0,55.0,71.0,3.0,0.0,26.0,RndSwap:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,27641.939095436806,0,0,1,0,20 23 (20.0:49.0)[true-Van]:11 12 (11.0:79.0)[false-City Cargo Bike]:2 18 (2.0:79.0)[false-City Cargo Bike]:22 11 (22.0:83.0)[false-City Cargo Bike]:7 19 (7.0:69.0)[false-City Cargo Bike]:16 16 (16.0:37.0)[false-City Cargo Bike]:4 22 (4.0:25.0)[true-City Cargo Bike]:27 15 (27.0:41.0)[true-Van]:31 9 (31.0:43.0)[false-City Cargo Bike]:34 9 (34.0:45.0)[false-Van]:8 6 (8.0:57.0)[false-City Cargo Bike]:5 24 (5.0:63.0)[false-Van]:28 7 (28.0:83.0)[false-Van]:3 16 (3.0:41.0)[false-City Cargo Bike]:12 18 (12.0:59.0)[false-City Cargo Bike]:13 16 (13.0:1.0)[false-City Cargo Bike]:15 7 (15.0:23.0)[false-Van]:29 5 (29.0:9.0)[false-City Cargo Bike]:36 7 (36.0:5.0)[false-City Cargo Bike]:38 10 (38.0:7.0)[false-City Cargo Bike]:30 22 (30.0:13.0)[false-City Cargo Bike]:25 22 (25.0:31.0)[false-Walker]:17 23 (17.0:85.0)[false-City Cargo Bike]:6 3 (6.0:33.0)[false-City Cargo Bike]:37 15 (37.0:81.0)[true-Walker]:14 72 (14.0:41.0)[false-City Cargo Bike]:39 2 (39.0:7.0)[false-City Cargo Bike]:10 6 (10.0:1.0)[false-City Cargo Bike]:9 6 (9.0:53.0)[false-City Cargo Bike]:32 10 (32.0:13.0)[false-Van]:26 16 (26.0:19.0)[false-City Cargo Bike]:33 11 (33.0:71.0)[false-City Cargo Bike]:24 1 (24.0:87.0)[false-Van]:19 22 (19.0:85.0)[false-City Cargo Bike]:23 11 (23.0:93.0)[false-Van]:18 4 (18.0:93.0)[false-Van]:35 3 (35.0:93.0)[false-City Cargo Bike]:21 7 (21.0:55.0)[false-Van]:,SOL:R:Van::R:Van:20:11:2:22:7:16::R:City Cargo Bike:4::R:Van:27:31:34:8:5:28:3::R:City Cargo Bike:12::R:City Cargo Bike:13::R:Van:15:29:36:38:30:25:17:6::R:Walker:37::R:City Cargo Bike:14::R:City Cargo Bike:39:10::R:City Cargo Bike:9::R:Van:32:26:33:24:19:23:18:35:21:,27641.939095436806,12.0,28435.20270825209,130165.40523232904,950.0,129215.40523232904,6724.978954247013,NaN,3425.405400850764,748.2948081118972,42.0,8.0,0.0,50.0,79.0,3.0,0.0,18.0,21.0,21.0,0.0,58.0,70.0,3.0,0.0,27.0,RndSwap:simple
0:0:1:1,48885.71195854332,0,0,1,1,13 16 (13.0:1.0)[false-City Cargo Bike]:34 9 (34.0:45.0)[false-City Cargo Bike]:10 6 (10.0:1.0)[false-City Cargo Bike]:12 18 (12.0:59.0)[false-Van]:16 16 (16.0:37.0)[false-City Cargo Bike]:19 22 (19.0:85.0)[false-Walker]:24 1 (24.0:87.0)[false-City Cargo Bike]:18 4 (18.0:93.0)[false-City Cargo Bike]:21 7 (21.0:55.0)[false-City Cargo Bike]:31 9 (31.0:43.0)[false-City Cargo Bike]:27 15 (27.0:41.0)[false-City Cargo Bike]:15 7 (15.0:23.0)[false-City Cargo Bike]:9 6 (9.0:53.0)[true-Van]:20 23 (20.0:49.0)[false-Van]:35 3 (35.0:93.0)[false-City Cargo Bike]:2 18 (2.0:79.0)[false-City Cargo Bike]:22 11 (22.0:83.0)[false-City Cargo Bike]:7 19 (7.0:69.0)[false-City Cargo Bike]:3 16 (3.0:41.0)[false-City Cargo Bike]:37 15 (37.0:81.0)[false-City Cargo Bike]:5 24 (5.0:63.0)[false-City Cargo Bike]:39 2 (39.0:7.0)[false-City Cargo Bike]:6 3 (6.0:33.0)[false-City Cargo Bike]:32 10 (32.0:13.0)[true-Walker]:25 22 (25.0:31.0)[false-City Cargo Bike]:17 23 (17.0:85.0)[false-City Cargo Bike]:11 12 (11.0:79.0)[true-Van]:23 11 (23.0:93.0)[false-City Cargo Bike]:28 7 (28.0:83.0)[false-City Cargo Bike]:33 11 (33.0:71.0)[false-City Cargo Bike]:30 22 (30.0:13.0)[false-City Cargo Bike]:38 10 (38.0:7.0)[false-City Cargo Bike]:29 5 (29.0:9.0)[false-City Cargo Bike]:4 22 (4.0:25.0)[false-City Cargo Bike]:26 16 (26.0:19.0)[false-City Cargo Bike]:36 7 (36.0:5.0)[false-City Cargo Bike]:8 6 (8.0:57.0)[true-Van]:14 72 (14.0:41.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:13::R:City Cargo Bike:34::R:City Cargo Bike:10::R:Van:12:16:19:24:18:21:31:27:15::R:Van:9:20:35:2:22:7:3::R:City Cargo Bike:37::R:City Cargo Bike:5::R:City Cargo Bike:39:6::R:Walker:32::R:City Cargo Bike:25::R:City Cargo Bike:17::R:Van:11:23:28:33:30:38:29:4::R:City Cargo Bike:26::R:City Cargo Bike:36::R:Van:8:14:,48885.71195854332,16.0,28580.462715436024,173160.62697722032,1080.0,172080.62697722032,6643.691180587425,NaN,4556.858604663693,752.1174398798954,25.0,6.0,0.0,69.0,68.0,3.0,0.0,29.0,12.0,9.0,0.0,79.0,71.0,2.0,0.0,27.0,init
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
