Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,34125.77371571815,0,0,0,0,6 7 (6.0:59.0)[false-Van]:10 17 (10.0:75.0)[false-City Cargo Bike]:9 16 (9.0:80.0)[false-City Cargo Bike]:5 15 (5.0:85.0)[false-City Cargo Bike]:4 6 (4.0:81.0)[false-City Cargo Bike]:25 21 (25.0:75.0)[false-City Cargo Bike]:21 10 (21.0:66.0)[false-City Cargo Bike]:32 2 (32.0:51.0)[false-City Cargo Bike]:7 5 (7.0:45.0)[false-City Cargo Bike]:13 66 (13.0:1.0)[false-City Cargo Bike]:20 22 (20.0:45.0)[false-City Cargo Bike]:26 11 (26.0:15.0)[false-City Cargo Bike]:22 25 (22.0:11.0)[false-City Cargo Bike]:19 17 (19.0:45.0)[true-Walker]:12 21 (12.0:9.0)[false-City Cargo Bike]:3 17 (3.0:70.0)[false-City Cargo Bike]:14 25 (14.0:50.0)[true-City Cargo Bike]:18 17 (18.0:25.0)[true-Van]:8 15 (8.0:50.0)[false-City Cargo Bike]:28 11 (28.0:15.0)[false-City Cargo Bike]:30 22 (30.0:10.0)[false-City Cargo Bike]:17 7 (17.0:1.0)[false-City Cargo Bike]:31 25 (31.0:6.0)[false-City Cargo Bike]:11 1 (11.0:25.0)[false-City Cargo Bike]:29 21 (29.0:31.0)[false-Van]:27 21 (27.0:90.0)[false-City Cargo Bike]:24 7 (24.0:85.0)[false-Van]:23 16 (23.0:81.0)[false-Walker]:16 11 (16.0:71.0)[false-Van]:15 16 (15.0:35.0)[false-Walker]:33 22 (33.0:26.0)[false-City Cargo Bike]:2 26 (2.0:45.0)[false-City Cargo Bike]:,SOL:R:Van:6:10:9:5:4:25:21:32:7::R:City Cargo Bike:13::R:City Cargo Bike:20::R:City Cargo Bike:26::R:City Cargo Bike:22::R:Walker:19::R:City Cargo Bike:12::R:City Cargo Bike:3::R:City Cargo Bike:14::R:Van:18:8:28:30:17:31:11::R:Van:29:27:24:23:16:15::R:City Cargo Bike:33::R:City Cargo Bike:2:,34125.77371571815,13.0,22217.17712699961,126876.20796163529,860.0,126016.20796163529,5398.0766243498065,1396.6191221291438,3964.8814988011027,694.2867852187378,23.0,8.0,0.0,69.0,69.0,3.0,0.0,28.0,13.0,7.0,0.0,80.0,53.0,3.0,0.0,43.0,DelRoute:LargeVan:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,34125.77371571815,0,0,1,0,6 7 (6.0:59.0)[true-Van]:10 17 (10.0:75.0)[false-City Cargo Bike]:9 16 (9.0:80.0)[false-City Cargo Bike]:5 15 (5.0:85.0)[false-City Cargo Bike]:4 6 (4.0:81.0)[false-City Cargo Bike]:25 21 (25.0:75.0)[false-City Cargo Bike]:21 10 (21.0:66.0)[false-City Cargo Bike]:32 2 (32.0:51.0)[false-City Cargo Bike]:7 5 (7.0:45.0)[false-City Cargo Bike]:13 66 (13.0:1.0)[false-City Cargo Bike]:20 22 (20.0:45.0)[false-City Cargo Bike]:26 11 (26.0:15.0)[false-City Cargo Bike]:22 25 (22.0:11.0)[false-City Cargo Bike]:19 17 (19.0:45.0)[true-Walker]:12 21 (12.0:9.0)[false-City Cargo Bike]:3 17 (3.0:70.0)[false-City Cargo Bike]:14 25 (14.0:50.0)[true-City Cargo Bike]:18 17 (18.0:25.0)[true-Van]:8 15 (8.0:50.0)[false-City Cargo Bike]:28 11 (28.0:15.0)[false-City Cargo Bike]:30 22 (30.0:10.0)[false-City Cargo Bike]:17 7 (17.0:1.0)[false-City Cargo Bike]:31 25 (31.0:6.0)[false-City Cargo Bike]:11 1 (11.0:25.0)[false-City Cargo Bike]:29 21 (29.0:31.0)[false-Van]:27 21 (27.0:90.0)[false-City Cargo Bike]:24 7 (24.0:85.0)[false-Van]:23 16 (23.0:81.0)[false-Walker]:16 11 (16.0:71.0)[false-Van]:15 16 (15.0:35.0)[false-Walker]:33 22 (33.0:26.0)[false-City Cargo Bike]:2 26 (2.0:45.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:6:10:9:5:4:25:21:32:7::R:City Cargo Bike:13::R:City Cargo Bike:20::R:City Cargo Bike:26::R:City Cargo Bike:22::R:Walker:19::R:City Cargo Bike:12::R:City Cargo Bike:3::R:City Cargo Bike:14::R:Van:18:8:28:30:17:31:11::R:Van:29:27:24:23:16:15::R:City Cargo Bike:33::R:City Cargo Bike:2:,34125.77371571815,14.0,22217.17712699961,126996.20796163529,980.0,126016.20796163529,5398.0766243498065,NaN,3968.6314988011027,694.2867852187378,29.0,7.0,0.0,64.0,69.0,3.0,0.0,28.0,13.0,7.0,0.0,80.0,53.0,3.0,0.0,43.0,RndSwap:simple
0:0:1:1,59112.436616702485,0,0,1,1,10 17 (10.0:75.0)[false-Van]:9 16 (9.0:80.0)[false-City Cargo Bike]:5 15 (5.0:85.0)[false-City Cargo Bike]:4 6 (4.0:81.0)[false-City Cargo Bike]:27 21 (27.0:90.0)[false-Van]:21 10 (21.0:66.0)[false-City Cargo Bike]:7 5 (7.0:45.0)[false-City Cargo Bike]:13 66 (13.0:1.0)[false-City Cargo Bike]:32 2 (32.0:51.0)[false-City Cargo Bike]:16 11 (16.0:71.0)[false-City Cargo Bike]:22 25 (22.0:11.0)[false-City Cargo Bike]:17 7 (17.0:1.0)[false-City Cargo Bike]:24 7 (24.0:85.0)[false-City Cargo Bike]:19 17 (19.0:45.0)[true-Van]:12 21 (12.0:9.0)[false-City Cargo Bike]:3 17 (3.0:70.0)[false-City Cargo Bike]:14 25 (14.0:50.0)[false-City Cargo Bike]:33 22 (33.0:26.0)[false-City Cargo Bike]:20 22 (20.0:45.0)[false-Walker]:30 22 (30.0:10.0)[false-City Cargo Bike]:28 11 (28.0:15.0)[false-City Cargo Bike]:8 15 (8.0:50.0)[true-Van]:6 7 (6.0:59.0)[false-Van]:25 21 (25.0:75.0)[false-Van]:26 11 (26.0:15.0)[false-Van]:11 1 (11.0:25.0)[false-City Cargo Bike]:18 17 (18.0:25.0)[false-City Cargo Bike]:15 16 (15.0:35.0)[false-City Cargo Bike]:2 26 (2.0:45.0)[false-City Cargo Bike]:23 16 (23.0:81.0)[false-City Cargo Bike]:29 21 (29.0:31.0)[false-City Cargo Bike]:31 25 (31.0:6.0)[false-City Cargo Bike]:,SOL:R:Van:10:9:5:4:27:21:7::R:City Cargo Bike:13::R:City Cargo Bike:32::R:City Cargo Bike:16::R:City Cargo Bike:22::R:City Cargo Bike:17::R:City Cargo Bike:24::R:Van:19:12:3:14::R:City Cargo Bike:33::R:Walker:20::R:City Cargo Bike:30::R:City Cargo Bike:28::R:Van:8:6:25:26:11:18:15::R:City Cargo Bike:2::R:City Cargo Bike:23::R:City Cargo Bike:29::R:City Cargo Bike:31:,59112.436616702485,17.0,26148.04300410473,187269.7850440773,1060.0,186209.7850440773,5188.027455310939,1816.1918313267436,5852.180782627415,817.1263438782728,18.0,6.0,0.0,76.0,56.0,3.0,0.0,41.0,9.0,4.0,0.0,87.0,48.0,4.0,0.0,48.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
