Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,25845.318190244634,0,0,0,0,3 18 (3.0:96.0)[false-Van]:23 16 (23.0:53.0)[false-Van]:35 7 (35.0:26.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-Van]:31 23 (31.0:25.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[true-City Cargo Bike]:9 27 (9.0:68.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[true-Van]:28 12 (28.0:75.0)[false-Van]:24 2 (24.0:78.0)[false-Van]:10 1 (10.0:78.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:2 16 (2.0:59.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-Van]:4 1 (4.0:47.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-Walker]:27 2 (27.0:16.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[true-Walker]:32 6 (32.0:8.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[true-Van]:34 7 (34.0:50.0)[false-Van]:21 7 (21.0:92.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-Van]:22 23 (22.0:43.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:,SOL:R:Van:3:23:35:33:31:30:29:8::R:City Cargo Bike:6::R:City Cargo Bike:9::R:Van:18:28:24:10:7:15:11:12:2:13:4::R:Walker:37::R:City Cargo Bike:27:25:16::R:Walker:17::R:City Cargo Bike:32:19::R:City Cargo Bike:36::R:Van:14:34:21:20:26:22:5:,25845.318190244634,10.0,16227.57669238735,94592.33578069639,710.0,93882.33578069639,7524.067984490152,1805.376106442201,2627.5648827971218,450.766019232982,30.0,20.0,0.0,50.0,72.0,6.0,0.0,22.0,13.0,24.0,0.0,63.0,73.0,9.0,0.0,18.0,init
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,25845.318190244634,0,0,1,0,3 18 (3.0:96.0)[true-Van]:23 16 (23.0:53.0)[false-Van]:35 7 (35.0:26.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-Van]:31 23 (31.0:25.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[true-City Cargo Bike]:9 27 (9.0:68.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[true-Van]:28 12 (28.0:75.0)[false-Van]:24 2 (24.0:78.0)[false-Van]:10 1 (10.0:78.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:2 16 (2.0:59.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-Van]:4 1 (4.0:47.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-Walker]:27 2 (27.0:16.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[true-Walker]:32 6 (32.0:8.0)[false-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-City Cargo Bike]:14 19 (14.0:60.0)[true-Van]:34 7 (34.0:50.0)[false-Van]:21 7 (21.0:92.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-Van]:22 23 (22.0:43.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:23:35:33:31:30:29:8::R:City Cargo Bike:6::R:City Cargo Bike:9::R:Van:18:28:24:10:7:15:11:12:2:13:4::R:Walker:37::R:City Cargo Bike:27:25:16::R:Walker:17::R:City Cargo Bike:32:19::R:City Cargo Bike:36::R:Van:14:34:21:20:26:22:5:,25845.318190244634,11.0,16227.57669238735,94712.33578069639,830.0,93882.33578069639,7524.067984490152,NaN,2630.8982161304552,450.766019232982,36.0,18.0,0.0,45.0,72.0,6.0,0.0,22.0,13.0,24.0,0.0,63.0,73.0,9.0,0.0,18.0,init
0:0:1:1,41012.485576760046,0,0,1,1,12 6 (12.0:93.0)[true-Walker]:3 18 (3.0:96.0)[false-Van]:7 23 (7.0:96.0)[false-Van]:18 7 (18.0:73.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:21 7 (21.0:92.0)[false-Van]:35 7 (35.0:26.0)[true-City Cargo Bike]:25 2 (25.0:72.0)[false-Van]:34 7 (34.0:50.0)[true-City Cargo Bike]:24 2 (24.0:78.0)[true-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-Van]:13 24 (13.0:74.0)[false-Van]:9 27 (9.0:68.0)[true-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-Van]:23 16 (23.0:53.0)[false-Van]:22 23 (22.0:43.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-Van]:19 4 (19.0:10.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-Van]:27 2 (27.0:16.0)[false-City Cargo Bike]:2 16 (2.0:59.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-Van]:16 5 (16.0:36.0)[false-Van]:28 12 (28.0:75.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-Van]:32 6 (32.0:8.0)[false-Van]:5 13 (5.0:26.0)[false-Van]:33 19 (33.0:12.0)[false-City Cargo Bike]:30 9 (30.0:9.0)[false-Van]:20 22 (20.0:98.0)[false-Van]:14 19 (14.0:60.0)[false-Van]:26 9 (26.0:37.0)[false-Van]:17 16 (17.0:45.0)[false-Van]:,SOL:R:Walker:12::R:Van:3:7:21:25:6:13:23:4::R:City Cargo Bike:18:10:29::R:City Cargo Bike:35:15::R:City Cargo Bike:34:27::R:City Cargo Bike:24:11:19::R:Van:9:37:36:8:16:32:5::R:City Cargo Bike:22::R:City Cargo Bike:2::R:City Cargo Bike:28::R:Van:31:30:20:14:26:17::R:City Cargo Bike:33:,41012.485576760046,12.0,21983.371219914196,139991.736325297,810.0,139181.736325297,7364.89102937243,2077.945188048399,3888.659342369361,610.6492005531721,25.0,8.0,0.0,67.0,58.0,3.0,0.0,39.0,11.0,15.0,0.0,74.0,72.0,1.0,0.0,26.0,RndSwap:advanced
0:0:1:2,70352.7909986133,0,0,1,2,18 7 (18.0:73.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:3 18 (3.0:96.0)[false-Van]:7 23 (7.0:96.0)[false-Van]:21 7 (21.0:92.0)[false-Van]:24 2 (24.0:78.0)[true-City Cargo Bike]:33 19 (33.0:12.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[true-City Cargo Bike]:25 2 (25.0:72.0)[false-Van]:27 2 (27.0:16.0)[false-City Cargo Bike]:2 16 (2.0:59.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-City Cargo Bike]:20 22 (20.0:98.0)[false-Walker]:34 7 (34.0:50.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:16 5 (16.0:36.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-City Cargo Bike]:10 1 (10.0:78.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[false-City Cargo Bike]:11 3 (11.0:82.0)[false-City Cargo Bike]:29 1 (29.0:11.0)[true-Van]:37 20 (37.0:22.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-Van]:17 16 (17.0:45.0)[false-Van]:30 9 (30.0:9.0)[false-Van]:36 20 (36.0:18.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[true-Walker]:32 6 (32.0:8.0)[false-Van]:23 16 (23.0:53.0)[false-Van]:5 13 (5.0:26.0)[false-Van]:19 4 (19.0:10.0)[false-Van]:14 19 (14.0:60.0)[false-Van]:13 24 (13.0:74.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-Van]:,SOL:R:City Cargo Bike:18:27::R:City Cargo Bike:12:4:15::R:Van:3:7:21:25:26:17:30:32:19::R:City Cargo Bike:24:34::R:City Cargo Bike:33::R:City Cargo Bike:35:10::R:City Cargo Bike:2::R:Walker:20::R:City Cargo Bike:16:11::R:City Cargo Bike:28::R:City Cargo Bike:6::R:City Cargo Bike:9::R:Van:29:23:5:14:8::R:City Cargo Bike:37::R:City Cargo Bike:36::R:City Cargo Bike:31::R:Walker:22::R:City Cargo Bike:13:,70352.7909986133,18.0,22183.180037651306,199421.85009512,1040.0,198381.85009512,7465.915584246125,2214.543734393654,5539.495835975556,616.199445490314,11.0,11.0,0.0,78.0,39.0,6.0,0.0,56.0,6.0,13.0,0.0,81.0,37.0,11.0,0.0,52.0,init
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:0,42545.901405687626,0,0,2,0,3 18 (3.0:96.0)[true-Van]:20 22 (20.0:98.0)[false-Van]:21 7 (21.0:92.0)[false-City Cargo Bike]:28 12 (28.0:75.0)[false-Van]:11 3 (11.0:82.0)[false-City Cargo Bike]:13 24 (13.0:74.0)[false-City Cargo Bike]:12 6 (12.0:93.0)[false-City Cargo Bike]:8 7 (8.0:37.0)[false-City Cargo Bike]:22 23 (22.0:43.0)[false-City Cargo Bike]:31 23 (31.0:25.0)[true-City Cargo Bike]:19 4 (19.0:10.0)[false-City Cargo Bike]:5 13 (5.0:26.0)[false-City Cargo Bike]:18 7 (18.0:73.0)[true-Van]:29 1 (29.0:11.0)[false-City Cargo Bike]:33 19 (33.0:12.0)[false-Van]:30 9 (30.0:9.0)[false-City Cargo Bike]:32 6 (32.0:8.0)[false-City Cargo Bike]:37 20 (37.0:22.0)[false-City Cargo Bike]:17 16 (17.0:45.0)[false-City Cargo Bike]:23 16 (23.0:53.0)[true-Van]:2 16 (2.0:59.0)[false-City Cargo Bike]:7 23 (7.0:96.0)[false-City Cargo Bike]:25 2 (25.0:72.0)[false-City Cargo Bike]:15 2 (15.0:78.0)[false-City Cargo Bike]:24 2 (24.0:78.0)[false-Walker]:14 19 (14.0:60.0)[false-City Cargo Bike]:4 1 (4.0:47.0)[false-City Cargo Bike]:9 27 (9.0:68.0)[false-City Cargo Bike]:26 9 (26.0:37.0)[false-City Cargo Bike]:6 8 (6.0:66.0)[true-Walker]:10 1 (10.0:78.0)[true-Walker]:16 5 (16.0:36.0)[false-City Cargo Bike]:35 7 (35.0:26.0)[false-Walker]:34 7 (34.0:50.0)[false-City Cargo Bike]:27 2 (27.0:16.0)[false-City Cargo Bike]:36 20 (36.0:18.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:3:20:21:28:11:13:12:8::R:City Cargo Bike:22::R:City Cargo Bike:31::R:City Cargo Bike:19::R:City Cargo Bike:5::R:Van:18:29:33:30:32:37:17::R:Van:23:2:7:25:15:24:14:4::R:City Cargo Bike:9::R:City Cargo Bike:26::R:Walker:6::R:Walker:10::R:City Cargo Bike:16::R:Walker:35::R:City Cargo Bike:34:27::R:City Cargo Bike:36:,42545.901405687626,16.0,18890.956396694695,135288.28944278145,1080.0,134208.28944278145,7335.346762729622,NaN,3758.008040077262,524.7487887970749,25.0,19.0,0.0,56.0,64.0,8.0,0.0,28.0,9.0,27.0,0.0,64.0,63.0,4.0,0.0,33.0,RndSwap:simple
