Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:0:0:0:0,11140.84178344308,0,0,0,0,0,5 13 (5.0:10.0)[false-Van]:17 25 (17.0:102.0)[false-Van]:7 12 (7.0:10.0)[false-Van]:4 2 (4.0:2.0)[false-Van]:24 2 (24.0:96.0)[false-Van]:34 25 (34.0:3.0)[false-Van]:2 12 (2.0:93.0)[false-Van]:19 15 (19.0:10.0)[false-Van]:6 17 (6.0:31.0)[false-Van]:35 13 (35.0:14.0)[false-Van]:22 7 (22.0:18.0)[false-City Cargo Bike]:13 20 (13.0:100.0)[false-Van]:11 15 (11.0:103.0)[false-Van]:14 3 (14.0:60.0)[false-Van]:32 14 (32.0:13.0)[false-Van]:12 20 (12.0:38.0)[false-Van]:25 13 (25.0:11.0)[false-Van]:26 9 (26.0:15.0)[false-Van]:30 26 (30.0:103.0)[false-Van]:15 3 (15.0:15.0)[false-Van]:3 3 (3.0:57.0)[false-Van]:20 24 (20.0:39.0)[false-Van]:27 12 (27.0:10.0)[false-Van]:28 26 (28.0:13.0)[false-Van]:21 2 (21.0:97.0)[false-Van]:18 2 (18.0:103.0)[false-Van]:16 12 (16.0:39.0)[false-Van]:10 13 (10.0:98.0)[false-Van]:23 15 (23.0:32.0)[false-Van]:29 17 (29.0:0.0)[false-Van]:31 9 (31.0:33.0)[false-Van]:33 9 (33.0:63.0)[false-Van]:9 26 (9.0:16.0)[false-Van]:8 1 (8.0:97.0)[false-Van]:,SOL:R:Van:5:17:7:4:24:34:2::R:Van:19:6:35:22:13:11:14::R:Van:32:12:25:26:30:15:3::R:Van:20:27:28:21:18:16:10::R:Van:23:29:31:33:9:8:,11140.84178344308,5.0,55704.2089172154,167712.6267516462,600.0,167112.6267516462,19163.61877635219,1790.3047938281554,4932.724316224888,1638.359085800453,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,init
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,13907.88648728605,0,0,0,1,0,15 3 (15.0:15.0)[true-City Cargo Bike]:18 2 (18.0:103.0)[false-City Cargo Bike]:14 3 (14.0:60.0)[false-Van]:5 13 (5.0:10.0)[false-Van]:17 25 (17.0:102.0)[false-Van]:7 12 (7.0:10.0)[false-Van]:4 2 (4.0:2.0)[false-Van]:24 2 (24.0:96.0)[false-Van]:34 25 (34.0:3.0)[false-Van]:2 12 (2.0:93.0)[false-Van]:19 15 (19.0:10.0)[false-Van]:6 17 (6.0:31.0)[false-Van]:35 13 (35.0:14.0)[false-Van]:22 7 (22.0:18.0)[false-City Cargo Bike]:13 20 (13.0:100.0)[false-Van]:11 15 (11.0:103.0)[true-Van]:32 14 (32.0:13.0)[false-Van]:12 20 (12.0:38.0)[false-Van]:25 13 (25.0:11.0)[false-Van]:26 9 (26.0:15.0)[false-Van]:30 26 (30.0:103.0)[false-Van]:3 3 (3.0:57.0)[false-Van]:20 24 (20.0:39.0)[false-Van]:27 12 (27.0:10.0)[false-Van]:28 26 (28.0:13.0)[false-Van]:21 2 (21.0:97.0)[false-Van]:16 12 (16.0:39.0)[false-Van]:10 13 (10.0:98.0)[false-Van]:23 15 (23.0:32.0)[false-Van]:29 17 (29.0:0.0)[false-Van]:31 9 (31.0:33.0)[false-Van]:33 9 (33.0:63.0)[false-Van]:9 26 (9.0:16.0)[false-Van]:8 1 (8.0:97.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:15:18:14::R:Van:5:17:7:4:24:34:2::R:Van:19:6:35:22:13::R:Van:11:32:12:25:26:30:3::R:Van:20:27:28:21:16:10::R:Van:23:29:31:33:9:8:,13907.88648728605,7.0,57279.363769282325,177442.11877470615,700.0,176742.11877470615,19163.61877635219,NaN,5218.885846314886,1684.6871696847743,71.0,0.0,0.0,29.0,91.0,0.0,0.0,9.0,82.0,0.0,0.0,18.0,98.0,0.0,0.0,2.0,AddRoute:LargeVan:simple
0:0:0:1:1,20639.289389889174,0,0,0,1,1,16 12 (16.0:39.0)[true-Van]:7 12 (7.0:10.0)[false-City Cargo Bike]:20 24 (20.0:39.0)[false-City Cargo Bike]:28 26 (28.0:13.0)[false-Van]:25 13 (25.0:11.0)[false-City Cargo Bike]:2 12 (2.0:93.0)[false-City Cargo Bike]:15 3 (15.0:15.0)[false-City Cargo Bike]:18 2 (18.0:103.0)[false-City Cargo Bike]:21 2 (21.0:97.0)[false-City Cargo Bike]:4 2 (4.0:2.0)[true-City Cargo Bike]:24 2 (24.0:96.0)[false-Van]:3 3 (3.0:57.0)[false-City Cargo Bike]:19 15 (19.0:10.0)[false-Van]:26 9 (26.0:15.0)[false-Van]:9 26 (9.0:16.0)[false-Van]:6 17 (6.0:31.0)[false-Van]:32 14 (32.0:13.0)[false-Van]:11 15 (11.0:103.0)[false-Van]:17 25 (17.0:102.0)[false-City Cargo Bike]:23 15 (23.0:32.0)[true-Van]:29 17 (29.0:0.0)[false-Van]:22 7 (22.0:18.0)[false-Van]:12 20 (12.0:38.0)[false-Van]:5 13 (5.0:10.0)[false-Van]:13 20 (13.0:100.0)[false-City Cargo Bike]:33 9 (33.0:63.0)[true-Van-30]:34 25 (34.0:3.0)[false-Van]:35 13 (35.0:14.0)[false-Van]:8 1 (8.0:97.0)[false-City Cargo Bike]:14 3 (14.0:60.0)[true-Van]:30 26 (30.0:103.0)[false-City Cargo Bike]:31 9 (31.0:33.0)[false-City Cargo Bike]:27 12 (27.0:10.0)[false-City Cargo Bike]:10 13 (10.0:98.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:16:7:20:28:25:2::R:City Cargo Bike:15:18:21::R:City Cargo Bike:4:24:3::R:Van:19:26:9:6:32:11::R:City Cargo Bike:17::R:Van:23:29:22:12:5:13::R:Van-30:33:34:35:8::R:Van:14:30:31:27:10:,20639.289389889174,9.0,58196.352537332896,199255.41591396974,830.0,198425.41591396974,11738.43756816007,NaN,5860.453409234404,1711.6574275686146,67.0,0.0,0.0,33.0,79.0,0.0,0.0,21.0,59.0,0.0,0.0,41.0,91.0,0.0,0.0,9.0,RndSwap:simple
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:0,14628.75672206515,0,0,0,2,0,17 25 (17.0:102.0)[false-City Cargo Bike]:5 13 (5.0:10.0)[false-Van]:7 12 (7.0:10.0)[false-City Cargo Bike]:28 26 (28.0:13.0)[false-Van]:25 13 (25.0:11.0)[false-City Cargo Bike]:15 3 (15.0:15.0)[false-City Cargo Bike]:18 2 (18.0:103.0)[false-City Cargo Bike]:20 24 (20.0:39.0)[false-City Cargo Bike]:21 2 (21.0:97.0)[false-City Cargo Bike]:3 3 (3.0:57.0)[false-City Cargo Bike]:13 20 (13.0:100.0)[false-City Cargo Bike]:4 2 (4.0:2.0)[false-Van]:24 2 (24.0:96.0)[false-Van]:26 9 (26.0:15.0)[false-Van]:9 26 (9.0:16.0)[false-Van]:16 12 (16.0:39.0)[false-Van]:6 17 (6.0:31.0)[false-Van]:32 14 (32.0:13.0)[false-Van]:11 15 (11.0:103.0)[false-Van]:8 1 (8.0:97.0)[false-City Cargo Bike]:19 15 (19.0:10.0)[false-Van]:29 17 (29.0:0.0)[false-Van]:23 15 (23.0:32.0)[false-City Cargo Bike]:33 9 (33.0:63.0)[false-City Cargo Bike]:12 20 (12.0:38.0)[false-City Cargo Bike]:22 7 (22.0:18.0)[false-City Cargo Bike]:14 3 (14.0:60.0)[false-City Cargo Bike]:2 12 (2.0:93.0)[false-City Cargo Bike]:34 25 (34.0:3.0)[false-Van]:30 26 (30.0:103.0)[false-City Cargo Bike]:31 9 (31.0:33.0)[false-City Cargo Bike]:27 12 (27.0:10.0)[false-City Cargo Bike]:35 13 (35.0:14.0)[false-Van]:10 13 (10.0:98.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:17::R:Van:5:7:28:25:15:18:20:21:3::R:City Cargo Bike:13::R:Van:4:24:26:9:16:6:32:11:8::R:Van:19:29:23:33:12:22:14:2::R:Van:34:30:31:27:35:10:,14628.75672206515,7.0,43444.140250067474,142842.27809430574,630.0,142212.27809430574,15391.635334264389,NaN,4201.243473361934,1277.7688308843374,57.0,0.0,0.0,43.0,94.0,0.0,0.0,6.0,59.0,0.0,0.0,41.0,90.0,0.0,0.0,10.0,RndSwap:simple
