Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,39867.592294630165,0,0,0,0,39 18 (39.0:65.0)[false-City Cargo Bike]:2 24 (2.0:85.0)[true-Van]:18 20 (18.0:77.0)[false-Van]:24 5 (24.0:75.0)[false-Van]:44 19 (44.0:61.0)[false-Van]:19 2 (19.0:89.0)[false-City Cargo Bike]:40 9 (40.0:91.0)[false-Van]:6 2 (6.0:87.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-Van]:27 9 (27.0:81.0)[false-Van]:43 14 (43.0:7.0)[false-City Cargo Bike]:49 13 (49.0:1.0)[false-Van]:28 13 (28.0:23.0)[false-City Cargo Bike]:41 19 (41.0:9.0)[false-Walker]:32 6 (32.0:21.0)[false-City Cargo Bike]:17 23 (17.0:53.0)[false-Van]:16 4 (16.0:71.0)[false-Van]:22 23 (22.0:85.0)[false-City Cargo Bike]:50 10 (50.0:85.0)[false-City Cargo Bike]:54 36 (54.0:51.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-Van]:5 17 (5.0:69.0)[false-City Cargo Bike]:20 19 (20.0:21.0)[false-Van]:38 13 (38.0:13.0)[false-City Cargo Bike]:47 6 (47.0:15.0)[false-Van]:26 15 (26.0:7.0)[false-City Cargo Bike]:42 3 (42.0:15.0)[false-Walker]:35 2 (35.0:31.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-City Cargo Bike]:31 7 (31.0:49.0)[false-City Cargo Bike]:12 8 (12.0:49.0)[false-Walker]:10 20 (10.0:69.0)[false-Van]:48 22 (48.0:1.0)[false-Van]:3 9 (3.0:17.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[false-City Cargo Bike]:9 17 (9.0:19.0)[false-City Cargo Bike]:14 3 (14.0:45.0)[false-Van]:4 15 (4.0:49.0)[false-Van]:45 21 (45.0:59.0)[true-Van]:36 2 (36.0:69.0)[false-Van]:37 4 (37.0:91.0)[false-City Cargo Bike]:51 18 (51.0:95.0)[false-Van]:53 9 (53.0:51.0)[false-City Cargo Bike]:34 8 (34.0:71.0)[false-City Cargo Bike]:30 16 (30.0:77.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[false-Walker]:15 23 (15.0:21.0)[true-Walker]:23 23 (23.0:43.0)[false-City Cargo Bike]:25 12 (25.0:1.0)[false-City Cargo Bike]:8 10 (8.0:87.0)[false-City Cargo Bike]:29 18 (29.0:81.0)[false-City Cargo Bike]:52 5 (52.0:5.0)[false-City Cargo Bike]:46 4 (46.0:85.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:39::R:Van:2:18:24:44:19:40:6:11::R:Van:27:43:49:28:41:32:17::R:Van:16:22:50:54:21:5::R:Van:20:38:47:26:42:35:33:31:12:10::R:Van:48:3:13:9:14:4::R:Van:45:36:37:51:53:34:30:7::R:Walker:15::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:8::R:City Cargo Bike:29::R:City Cargo Bike:52:46:,39867.592294630165,14.0,42984.170817304235,192614.02871425133,1120.0,191494.02871425133,7057.678414749564,NaN,3634.2269568726665,811.0220908925328,43.0,7.0,0.0,50.0,85.0,2.0,0.0,13.0,22.0,12.0,0.0,67.0,83.0,3.0,0.0,13.0,RndSwap:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,43435.85657394723,0,0,1,0,2 24 (2.0:85.0)[true-Van]:18 20 (18.0:77.0)[false-Van]:24 5 (24.0:75.0)[false-Van]:44 19 (44.0:61.0)[false-Van]:19 2 (19.0:89.0)[false-City Cargo Bike]:40 9 (40.0:91.0)[false-Van]:6 2 (6.0:87.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-Van]:27 9 (27.0:81.0)[false-Van]:43 14 (43.0:7.0)[false-City Cargo Bike]:49 13 (49.0:1.0)[false-Van]:28 13 (28.0:23.0)[false-City Cargo Bike]:41 19 (41.0:9.0)[false-Walker]:32 6 (32.0:21.0)[false-City Cargo Bike]:17 23 (17.0:53.0)[false-Van]:16 4 (16.0:71.0)[false-Van]:22 23 (22.0:85.0)[false-City Cargo Bike]:50 10 (50.0:85.0)[false-City Cargo Bike]:54 36 (54.0:51.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-Van]:5 17 (5.0:69.0)[false-City Cargo Bike]:20 19 (20.0:21.0)[false-Van]:38 13 (38.0:13.0)[false-City Cargo Bike]:47 6 (47.0:15.0)[false-Van]:26 15 (26.0:7.0)[false-City Cargo Bike]:42 3 (42.0:15.0)[false-Walker]:35 2 (35.0:31.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-City Cargo Bike]:12 8 (12.0:49.0)[false-Walker]:10 20 (10.0:69.0)[false-Van]:48 22 (48.0:1.0)[false-Van]:3 9 (3.0:17.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[false-City Cargo Bike]:9 17 (9.0:19.0)[false-City Cargo Bike]:14 3 (14.0:45.0)[false-Van]:4 15 (4.0:49.0)[false-Van]:45 21 (45.0:59.0)[true-Van]:36 2 (36.0:69.0)[false-Van]:37 4 (37.0:91.0)[false-City Cargo Bike]:51 18 (51.0:95.0)[false-Van]:53 9 (53.0:51.0)[false-City Cargo Bike]:34 8 (34.0:71.0)[false-City Cargo Bike]:30 16 (30.0:77.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[false-Walker]:15 23 (15.0:21.0)[true-Walker]:39 18 (39.0:65.0)[false-City Cargo Bike]:31 7 (31.0:49.0)[false-City Cargo Bike]:23 23 (23.0:43.0)[false-City Cargo Bike]:25 12 (25.0:1.0)[false-City Cargo Bike]:8 10 (8.0:87.0)[false-City Cargo Bike]:29 18 (29.0:81.0)[false-City Cargo Bike]:52 5 (52.0:5.0)[false-City Cargo Bike]:46 4 (46.0:85.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:18:24:44:19:40:6:11::R:Van:27:43:49:28:41:32:17::R:Van:16:22:50:54:21:5::R:Van:20:38:47:26:42:35:33:12:10::R:Van:48:3:13:9:14:4::R:Van:45:36:37:51:53:34:30:7::R:Walker:15::R:City Cargo Bike:39::R:City Cargo Bike:31::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:8::R:City Cargo Bike:29::R:City Cargo Bike:52:46:,43435.85657394723,15.0,42984.170817304235,199870.5572728855,1240.0,198630.5572728855,7057.678414749564,NaN,3771.142590054443,811.0220908925328,47.0,7.0,0.0,47.0,83.0,2.0,0.0,15.0,20.0,11.0,0.0,69.0,82.0,3.0,0.0,14.0,init
0:0:1:1,69250.40503637225,0,0,1,1,9 17 (9.0:19.0)[false-Van]:28 13 (28.0:23.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-Van]:23 23 (23.0:43.0)[false-City Cargo Bike]:31 7 (31.0:49.0)[false-City Cargo Bike]:24 5 (24.0:75.0)[false-City Cargo Bike]:27 9 (27.0:81.0)[false-Walker]:12 8 (12.0:49.0)[false-City Cargo Bike]:4 15 (4.0:49.0)[false-City Cargo Bike]:2 24 (2.0:85.0)[true-Van]:25 12 (25.0:1.0)[false-City Cargo Bike]:3 9 (3.0:17.0)[false-City Cargo Bike]:17 23 (17.0:53.0)[false-City Cargo Bike]:10 20 (10.0:69.0)[false-City Cargo Bike]:5 17 (5.0:69.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[true-Van]:38 13 (38.0:13.0)[false-City Cargo Bike]:20 19 (20.0:21.0)[false-City Cargo Bike]:29 18 (29.0:81.0)[false-City Cargo Bike]:37 4 (37.0:91.0)[false-City Cargo Bike]:18 20 (18.0:77.0)[false-Walker]:6 2 (6.0:87.0)[true-Walker]:50 10 (50.0:85.0)[false-City Cargo Bike]:46 4 (46.0:85.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-City Cargo Bike]:15 23 (15.0:21.0)[false-Van]:26 15 (26.0:7.0)[false-City Cargo Bike]:53 9 (53.0:51.0)[false-City Cargo Bike]:39 18 (39.0:65.0)[false-City Cargo Bike]:40 9 (40.0:91.0)[false-Van]:8 10 (8.0:87.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:45 21 (45.0:59.0)[false-City Cargo Bike]:43 14 (43.0:7.0)[false-City Cargo Bike]:30 16 (30.0:77.0)[false-City Cargo Bike]:22 23 (22.0:85.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[false-City Cargo Bike]:32 6 (32.0:21.0)[false-City Cargo Bike]:51 18 (51.0:95.0)[false-City Cargo Bike]:14 3 (14.0:45.0)[false-City Cargo Bike]:34 8 (34.0:71.0)[false-City Cargo Bike]:19 2 (19.0:89.0)[false-City Cargo Bike]:54 36 (54.0:51.0)[false-City Cargo Bike]:36 2 (36.0:69.0)[false-Van]:49 13 (49.0:1.0)[false-City Cargo Bike]:48 22 (48.0:1.0)[false-City Cargo Bike]:41 19 (41.0:9.0)[false-City Cargo Bike]:52 5 (52.0:5.0)[false-City Cargo Bike]:47 6 (47.0:15.0)[false-City Cargo Bike]:42 3 (42.0:15.0)[false-City Cargo Bike]:35 2 (35.0:31.0)[false-City Cargo Bike]:44 19 (44.0:61.0)[false-City Cargo Bike]:16 4 (16.0:71.0)[false-City Cargo Bike]:,SOL:R:Van:9:28:33:23:31:24:27:12:4::R:Van:2:25:3:17:10::R:City Cargo Bike:5::R:Van:7:38:20:29:37:18::R:Walker:6::R:City Cargo Bike:50::R:City Cargo Bike:46:21::R:Van:15:26:53:39:40:8:11::R:City Cargo Bike:45::R:City Cargo Bike:43::R:City Cargo Bike:30::R:City Cargo Bike:22::R:City Cargo Bike:13::R:City Cargo Bike:32::R:City Cargo Bike:51::R:City Cargo Bike:14::R:City Cargo Bike:34:19::R:City Cargo Bike:54::R:Van:36:49:48:41:52:47:42:35:44:16:,69250.40503637225,19.0,43513.19411431227,252935.11476995645,1300.0,251635.11476995645,7031.190502681023,1947.5585199720092,4772.360656036914,821.0036625341937,26.0,5.0,0.0,68.0,70.0,2.0,0.0,28.0,13.0,4.0,0.0,83.0,71.0,0.0,0.0,29.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:0,77165.70067231654,0,0,2,0,9 17 (9.0:19.0)[true-Van]:28 13 (28.0:23.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-Van]:31 7 (31.0:49.0)[false-City Cargo Bike]:43 14 (43.0:7.0)[false-City Cargo Bike]:4 15 (4.0:49.0)[false-City Cargo Bike]:2 24 (2.0:85.0)[true-Van]:3 9 (3.0:17.0)[false-City Cargo Bike]:5 17 (5.0:69.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[true-Van]:38 13 (38.0:13.0)[false-City Cargo Bike]:20 19 (20.0:21.0)[false-City Cargo Bike]:29 18 (29.0:81.0)[false-City Cargo Bike]:37 4 (37.0:91.0)[false-City Cargo Bike]:10 20 (10.0:69.0)[false-City Cargo Bike]:50 10 (50.0:85.0)[false-City Cargo Bike]:23 23 (23.0:43.0)[false-City Cargo Bike]:24 5 (24.0:75.0)[false-City Cargo Bike]:27 9 (27.0:81.0)[false-Walker]:12 8 (12.0:49.0)[false-City Cargo Bike]:18 20 (18.0:77.0)[false-Walker]:17 23 (17.0:53.0)[false-City Cargo Bike]:6 2 (6.0:87.0)[false-City Cargo Bike]:25 12 (25.0:1.0)[false-City Cargo Bike]:46 4 (46.0:85.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-City Cargo Bike]:15 23 (15.0:21.0)[false-Van]:26 15 (26.0:7.0)[false-City Cargo Bike]:53 9 (53.0:51.0)[false-City Cargo Bike]:39 18 (39.0:65.0)[false-City Cargo Bike]:40 9 (40.0:91.0)[false-Van]:8 10 (8.0:87.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:45 21 (45.0:59.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[false-City Cargo Bike]:30 16 (30.0:77.0)[false-City Cargo Bike]:32 6 (32.0:21.0)[false-City Cargo Bike]:14 3 (14.0:45.0)[false-City Cargo Bike]:51 18 (51.0:95.0)[false-City Cargo Bike]:34 8 (34.0:71.0)[false-City Cargo Bike]:19 2 (19.0:89.0)[false-City Cargo Bike]:22 23 (22.0:85.0)[false-City Cargo Bike]:54 36 (54.0:51.0)[false-City Cargo Bike]:36 2 (36.0:69.0)[false-Van]:49 13 (49.0:1.0)[false-City Cargo Bike]:48 22 (48.0:1.0)[false-City Cargo Bike]:41 19 (41.0:9.0)[false-City Cargo Bike]:52 5 (52.0:5.0)[false-City Cargo Bike]:47 6 (47.0:15.0)[false-City Cargo Bike]:42 3 (42.0:15.0)[false-City Cargo Bike]:35 2 (35.0:31.0)[false-City Cargo Bike]:44 19 (44.0:61.0)[false-City Cargo Bike]:16 4 (16.0:71.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:9:28:33:31:43:4::R:Van:2:3:5::R:Van:7:38:20:29:37:10::R:City Cargo Bike:50::R:City Cargo Bike:23::R:City Cargo Bike:24::R:Walker:27::R:City Cargo Bike:12::R:Walker:18::R:City Cargo Bike:17::R:City Cargo Bike:6::R:City Cargo Bike:25::R:City Cargo Bike:46:21::R:Van:15:26:53:39:40:8:11::R:City Cargo Bike:45::R:City Cargo Bike:13::R:City Cargo Bike:30::R:City Cargo Bike:32:14::R:City Cargo Bike:51::R:City Cargo Bike:34:19::R:City Cargo Bike:22::R:City Cargo Bike:54::R:Van:36:49:48:41:52:47:42:35:44:16:,77165.70067231654,24.0,35605.7940582848,248526.4658961736,1620.0,246906.4658961736,6991.7177169527495,NaN,4689.178601814597,671.8074350619775,25.0,8.0,0.0,67.0,60.0,4.0,0.0,36.0,9.0,8.0,0.0,83.0,61.0,4.0,0.0,35.0,RndSwap:simple
