Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,50379.17960753817,0,0,0,0,46 9 (46.0:55.0)[true-Van]:48 24 (48.0:68.0)[false-City Cargo Bike]:62 7 (62.0:26.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:61 2 (61.0:54.0)[false-Van]:52 16 (52.0:0.0)[false-City Cargo Bike]:44 16 (44.0:21.0)[false-City Cargo Bike]:29 2 (29.0:4.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[true-Van]:47 21 (47.0:56.0)[false-Van]:55 2 (55.0:72.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-Van]:59 26 (59.0:93.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-Walker]:27 11 (27.0:73.0)[false-City Cargo Bike]:3 18 (3.0:33.0)[false-City Cargo Bike]:2 26 (2.0:64.0)[false-City Cargo Bike]:42 3 (42.0:96.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[false-City Cargo Bike]:5 8 (5.0:96.0)[false-Van]:18 4 (18.0:94.0)[false-City Cargo Bike]:24 12 (24.0:96.0)[false-Van]:22 1 (22.0:94.0)[false-City Cargo Bike]:36 18 (36.0:93.0)[false-Van]:33 9 (33.0:38.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-City Cargo Bike]:53 6 (53.0:12.0)[false-City Cargo Bike]:38 18 (38.0:13.0)[false-City Cargo Bike]:60 21 (60.0:70.0)[false-Van]:43 23 (43.0:73.0)[false-City Cargo Bike]:25 22 (25.0:74.0)[false-City Cargo Bike]:26 6 (26.0:68.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:57 23 (57.0:33.0)[true-Van]:19 3 (19.0:50.0)[false-City Cargo Bike]:15 2 (15.0:42.0)[false-City Cargo Bike]:30 14 (30.0:24.0)[false-City Cargo Bike]:37 19 (37.0:8.0)[false-City Cargo Bike]:58 16 (58.0:51.0)[false-City Cargo Bike]:17 23 (17.0:1.0)[false-City Cargo Bike]:10 9 (10.0:73.0)[true-Van]:12 7 (12.0:82.0)[false-City Cargo Bike]:28 12 (28.0:92.0)[false-City Cargo Bike]:34 20 (34.0:90.0)[false-City Cargo Bike]:40 16 (40.0:84.0)[false-City Cargo Bike]:51 12 (51.0:85.0)[false-City Cargo Bike]:54 2 (54.0:26.0)[false-City Cargo Bike]:39 4 (39.0:34.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[false-City Cargo Bike]:21 7 (21.0:14.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[true-City Cargo Bike]:32 2 (32.0:61.0)[false-City Cargo Bike]:14 1 (14.0:38.0)[false-Van]:13 6 (13.0:30.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:46:48:62:50:61:52:44:29::R:City Cargo Bike:16::R:Van:9:47:55:56:59:4:6:11::R:City Cargo Bike:27::R:City Cargo Bike:3::R:City Cargo Bike:2::R:City Cargo Bike:42:35:23::R:Van:5:18:24:22:36:33:31:45:53:38::R:Van:60:43:25:26:49:8::R:Van:57:19:15:30:37:58:17::R:Van:10:12:28:34:40:51:54:39:7:21::R:City Cargo Bike:20::R:City Cargo Bike:32:14:13::R:City Cargo Bike:41:,50379.17960753817,15.0,69191.61888182886,281896.56830783136,1240.0,280656.56830783136,8841.32300448748,NaN,4621.25521816117,1134.288834128342,47.0,0.0,0.0,53.0,80.0,0.0,0.0,20.0,27.0,0.0,0.0,73.0,81.0,0.0,0.0,19.0,init
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,63066.965231816524,0,0,1,0,46 9 (46.0:55.0)[true-Van]:48 24 (48.0:68.0)[false-City Cargo Bike]:62 7 (62.0:26.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:61 2 (61.0:54.0)[false-Van]:52 16 (52.0:0.0)[false-City Cargo Bike]:44 16 (44.0:21.0)[false-City Cargo Bike]:29 2 (29.0:4.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[true-Van]:47 21 (47.0:56.0)[false-Van]:55 2 (55.0:72.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-Van]:59 26 (59.0:93.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-Walker]:27 11 (27.0:73.0)[false-City Cargo Bike]:3 18 (3.0:33.0)[false-City Cargo Bike]:2 26 (2.0:64.0)[false-City Cargo Bike]:42 3 (42.0:96.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[false-City Cargo Bike]:5 8 (5.0:96.0)[false-Van]:18 4 (18.0:94.0)[false-City Cargo Bike]:24 12 (24.0:96.0)[false-Van]:22 1 (22.0:94.0)[false-City Cargo Bike]:36 18 (36.0:93.0)[false-Van]:33 9 (33.0:38.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-City Cargo Bike]:53 6 (53.0:12.0)[false-City Cargo Bike]:38 18 (38.0:13.0)[false-City Cargo Bike]:60 21 (60.0:70.0)[false-Van]:43 23 (43.0:73.0)[false-City Cargo Bike]:25 22 (25.0:74.0)[false-City Cargo Bike]:26 6 (26.0:68.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:19 3 (19.0:50.0)[false-City Cargo Bike]:15 2 (15.0:42.0)[false-City Cargo Bike]:30 14 (30.0:24.0)[false-City Cargo Bike]:57 23 (57.0:33.0)[true-Van]:58 16 (58.0:51.0)[false-City Cargo Bike]:17 23 (17.0:1.0)[false-City Cargo Bike]:10 9 (10.0:73.0)[true-Van]:12 7 (12.0:82.0)[false-City Cargo Bike]:28 12 (28.0:92.0)[false-City Cargo Bike]:34 20 (34.0:90.0)[false-City Cargo Bike]:40 16 (40.0:84.0)[false-City Cargo Bike]:51 12 (51.0:85.0)[false-City Cargo Bike]:54 2 (54.0:26.0)[false-City Cargo Bike]:39 4 (39.0:34.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[false-City Cargo Bike]:21 7 (21.0:14.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[true-City Cargo Bike]:32 2 (32.0:61.0)[false-City Cargo Bike]:14 1 (14.0:38.0)[false-Van]:13 6 (13.0:30.0)[false-City Cargo Bike]:37 19 (37.0:8.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:46:48:62:50:61:52:44:29::R:City Cargo Bike:16::R:Van:9:47:55:56:59:4:6:11::R:City Cargo Bike:27::R:City Cargo Bike:3::R:City Cargo Bike:2::R:City Cargo Bike:42:35:23::R:City Cargo Bike:41::R:Van:5:18:24:22:36:33:31:45:53:38::R:Van:60:43:25:26:49:8::R:City Cargo Bike:19:15::R:City Cargo Bike:30::R:Van:57:58:17::R:Van:10:12:28:34:40:51:54:39:7:21::R:City Cargo Bike:20::R:City Cargo Bike:32:14:13::R:City Cargo Bike:37:,63066.965231816524,18.0,69191.61888182886,307422.1395563881,1390.0,306032.1395563881,8841.32300448748,NaN,5039.707205842427,1134.288834128342,39.0,0.0,0.0,61.0,74.0,0.0,0.0,26.0,22.0,0.0,0.0,78.0,76.0,0.0,0.0,24.0,RndSwap:simple
0:0:1:1,109545.78380391112,0,0,1,1,46 9 (46.0:55.0)[false-Van]:47 21 (47.0:56.0)[false-City Cargo Bike]:55 2 (55.0:72.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-Van]:59 26 (59.0:93.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-Walker]:44 16 (44.0:21.0)[false-City Cargo Bike]:27 11 (27.0:73.0)[true-Van]:36 18 (36.0:93.0)[false-Van]:18 4 (18.0:94.0)[false-Walker]:24 12 (24.0:96.0)[false-Van]:22 1 (22.0:94.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:3 18 (3.0:33.0)[false-City Cargo Bike]:2 26 (2.0:64.0)[false-City Cargo Bike]:61 2 (61.0:54.0)[false-Van]:12 7 (12.0:82.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[false-City Cargo Bike]:33 9 (33.0:38.0)[true-Walker]:42 3 (42.0:96.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-Walker]:39 4 (39.0:34.0)[false-City Cargo Bike]:38 18 (38.0:13.0)[true-City Cargo Bike]:14 1 (14.0:38.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[true-Walker]:60 21 (60.0:70.0)[false-Van]:43 23 (43.0:73.0)[false-City Cargo Bike]:25 22 (25.0:74.0)[false-City Cargo Bike]:26 6 (26.0:68.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:29 2 (29.0:4.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[true-City Cargo Bike]:5 8 (5.0:96.0)[false-Van]:48 24 (48.0:68.0)[false-City Cargo Bike]:51 12 (51.0:85.0)[false-City Cargo Bike]:53 6 (53.0:12.0)[false-Van]:17 23 (17.0:1.0)[false-City Cargo Bike]:32 2 (32.0:61.0)[true-Walker]:62 7 (62.0:26.0)[false-City Cargo Bike]:19 3 (19.0:50.0)[false-City Cargo Bike]:52 16 (52.0:0.0)[false-City Cargo Bike]:15 2 (15.0:42.0)[false-City Cargo Bike]:10 9 (10.0:73.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[true-Van]:40 16 (40.0:84.0)[false-City Cargo Bike]:28 12 (28.0:92.0)[false-City Cargo Bike]:34 20 (34.0:90.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:54 2 (54.0:26.0)[false-City Cargo Bike]:37 19 (37.0:8.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:13 6 (13.0:30.0)[false-City Cargo Bike]:30 14 (30.0:24.0)[false-City Cargo Bike]:57 23 (57.0:33.0)[true-Van]:58 16 (58.0:51.0)[false-City Cargo Bike]:21 7 (21.0:14.0)[false-City Cargo Bike]:,SOL:R:Van:46:47:55:56:59:4:6:11::R:City Cargo Bike:44::R:Van:27:36:18:24:22:50:3::R:City Cargo Bike:2::R:Van:61:12:31:9::R:Walker:33::R:City Cargo Bike:42::R:City Cargo Bike:16::R:Walker:45::R:City Cargo Bike:39::R:City Cargo Bike:38::R:City Cargo Bike:14:23::R:Walker:41::R:Van:60:43:25:26:49:29::R:City Cargo Bike:7::R:Van:5:48:51:53:17::R:Walker:32::R:City Cargo Bike:62:19::R:City Cargo Bike:52::R:City Cargo Bike:15::R:City Cargo Bike:10::R:Van:20:40:28:34:35:54:37:8::R:City Cargo Bike:13::R:City Cargo Bike:30::R:Van:57:58:21:,109545.78380391112,25.0,70364.10809581808,403778.24865694944,1740.0,402038.24865694944,8695.352385408081,2753.489568303726,6619.31555175327,1153.509968783903,28.0,16.0,0.0,56.0,67.0,7.0,0.0,26.0,13.0,21.0,0.0,66.0,72.0,6.0,0.0,22.0,DelRoute:LargeVan:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
