Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,47598.239101636536,0,0,0,0,34 30 (34.0:3.0)[true-Van]:35 16 (35.0:18.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-Walker]:8 2 (8.0:47.0)[false-Van]:4 14 (4.0:3.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-Van]:48 22 (48.0:37.0)[true-Van]:39 22 (39.0:58.0)[false-Van]:31 9 (31.0:64.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[true-Van]:25 7 (25.0:30.0)[false-Van]:13 13 (13.0:55.0)[false-Walker]:3 12 (3.0:79.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-Van]:52 5 (52.0:44.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-Van]:15 20 (15.0:1.0)[true-Van]:29 10 (29.0:48.0)[false-City Cargo Bike]:14 25 (14.0:13.0)[false-Van]:26 1 (26.0:18.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-Van]:36 23 (36.0:53.0)[false-Van]:45 2 (45.0:68.0)[false-Walker]:51 3 (51.0:95.0)[false-Van]:46 15 (46.0:71.0)[false-Van]:49 19 (49.0:78.0)[false-Van]:50 3 (50.0:88.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-Van]:40 1 (40.0:12.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-Van]:41 8 (41.0:70.0)[false-Van]:11 24 (11.0:83.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-Van]:24 6 (24.0:95.0)[false-Van]:20 2 (20.0:96.0)[false-Van]:37 2 (37.0:88.0)[false-Van]:44 21 (44.0:93.0)[false-Walker]:19 6 (19.0:62.0)[false-Van]:9 26 (9.0:54.0)[false-Van]:2 2 (2.0:35.0)[false-Van]:30 2 (30.0:82.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-City Cargo Bike]:38 18 (38.0:77.0)[false-City Cargo Bike]:22 22 (22.0:14.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:34:35:28:8:4:10::R:Van:48:39:31:17:5:23:12::R:Van:32:25:13:3:47:52:42:21::R:Van:15:29:14:26:18:6::R:Van:36:45:51:46:49:50:53:40:7::R:Van:41:11:16:24:20:37:44:19:9:2::R:City Cargo Bike:30::R:City Cargo Bike:43::R:City Cargo Bike:38::R:City Cargo Bike:22::R:City Cargo Bike:27::R:City Cargo Bike:33:,47598.239101636536,13.0,48967.482374906016,223651.93237802872,1140.0,222511.93237802872,7891.582869256911,NaN,4300.998699577475,941.6823533635772,54.0,0.0,0.0,46.0,88.0,0.0,0.0,12.0,21.0,0.0,0.0,79.0,86.0,0.0,0.0,14.0,init
0:0:0:1,78682.26119188545,0,0,0,1,3 12 (3.0:79.0)[false-Van]:4 14 (4.0:3.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-Van]:23 3 (23.0:52.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-Van]:39 22 (39.0:58.0)[true-Van]:31 9 (31.0:64.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[false-Van]:13 13 (13.0:55.0)[false-Walker]:41 8 (41.0:70.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-Van]:52 5 (52.0:44.0)[false-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-Van]:10 7 (10.0:36.0)[false-Van]:43 26 (43.0:85.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[true-Van]:14 25 (14.0:13.0)[false-Van]:19 6 (19.0:62.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-Walker]:22 22 (22.0:14.0)[false-Van]:18 23 (18.0:39.0)[true-Walker]:2 2 (2.0:35.0)[false-Van]:38 18 (38.0:77.0)[false-City Cargo Bike]:46 15 (46.0:71.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:51 3 (51.0:95.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:49 19 (49.0:78.0)[false-City Cargo Bike]:50 3 (50.0:88.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:36 23 (36.0:53.0)[false-City Cargo Bike]:33 8 (33.0:83.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:44 21 (44.0:93.0)[false-City Cargo Bike]:,SOL:R:Van:3:4:28:23:7::R:Van:39:31:29:17:35:12:8::R:City Cargo Bike:34::R:Van:25:13:41:47:52:32:42:21:10::R:City Cargo Bike:43::R:City Cargo Bike:15::R:Van:6:14:19:27:22::R:Walker:18::R:Van:2:38:46:48:53:9:5::R:City Cargo Bike:51:16:30::R:City Cargo Bike:49::R:City Cargo Bike:50:20:37:45::R:City Cargo Bike:24::R:City Cargo Bike:11::R:City Cargo Bike:36::R:City Cargo Bike:33:40:26::R:City Cargo Bike:44:,78682.26119188545,17.0,49086.4776268572,286189.3642135996,1200.0,284989.3642135996,7939.503143502946,2346.4769051313724,5503.6416194922995,943.9707235934077,29.0,6.0,0.0,65.0,63.0,2.0,0.0,35.0,12.0,3.0,0.0,84.0,67.0,3.0,0.0,30.0,RndSwap:simple
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,50898.10647302671,0,0,1,0,25 7 (25.0:30.0)[true-City Cargo Bike]:37 2 (37.0:88.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-City Cargo Bike]:50 3 (50.0:88.0)[false-City Cargo Bike]:10 7 (10.0:36.0)[false-City Cargo Bike]:13 13 (13.0:55.0)[true-Van]:48 22 (48.0:37.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:18 23 (18.0:39.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:39 22 (39.0:58.0)[true-Van]:46 15 (46.0:71.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-City Cargo Bike]:40 1 (40.0:12.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[true-Walker]:45 2 (45.0:68.0)[true-Walker]:43 26 (43.0:85.0)[true-Walker]:16 3 (16.0:98.0)[true-City Cargo Bike]:2 2 (2.0:35.0)[false-City Cargo Bike]:17 18 (17.0:75.0)[false-City Cargo Bike]:30 2 (30.0:82.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[true-Van]:22 22 (22.0:14.0)[false-City Cargo Bike]:24 6 (24.0:95.0)[false-Van]:3 12 (3.0:79.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-Van]:14 25 (14.0:13.0)[true-Walker]:36 23 (36.0:53.0)[true-Van]:49 19 (49.0:78.0)[false-Van]:11 24 (11.0:83.0)[false-Van]:32 10 (32.0:34.0)[false-City Cargo Bike]:12 23 (12.0:30.0)[false-Walker]:23 3 (23.0:52.0)[true-Van]:41 8 (41.0:70.0)[false-Van]:44 21 (44.0:93.0)[false-Van]:33 8 (33.0:83.0)[false-Van]:38 18 (38.0:77.0)[false-Van]:51 3 (51.0:95.0)[false-Van]:52 5 (52.0:44.0)[false-Van]:31 9 (31.0:64.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:25:37:26::R:City Cargo Bike:6::R:City Cargo Bike:50:10::R:Van:13:48:29:53:42:28:15::R:City Cargo Bike:18::R:City Cargo Bike:4::R:Van:39:46:27:20:47:40:21::R:Walker:35::R:Walker:45::R:Walker:43::R:City Cargo Bike:16:2::R:City Cargo Bike:17::R:City Cargo Bike:30:19:8::R:Van:34:22:24:3:9:5::R:Walker:14::R:Van:36:49:11:32:12::R:Van:23:41:44:33:38:51:52:31:7:,50898.10647302671,18.0,47612.27001786128,226838.11499249277,1250.0,225588.11499249277,7843.396090353985,NaN,4362.271442163323,915.620577266563,28.0,22.0,0.0,50.0,65.0,8.0,0.0,27.0,19.0,39.0,0.0,42.0,73.0,10.0,0.0,16.0,RndSwap:simple
0:0:1:1,77898.34269444732,0,0,1,1,38 18 (38.0:77.0)[false-Van]:37 2 (37.0:88.0)[false-Van]:41 8 (41.0:70.0)[false-City Cargo Bike]:7 20 (7.0:29.0)[false-Van]:46 15 (46.0:71.0)[true-City Cargo Bike]:32 10 (32.0:34.0)[false-City Cargo Bike]:35 16 (35.0:18.0)[false-City Cargo Bike]:21 13 (21.0:27.0)[false-City Cargo Bike]:48 22 (48.0:37.0)[false-City Cargo Bike]:4 14 (4.0:3.0)[false-City Cargo Bike]:23 3 (23.0:52.0)[true-Walker]:39 22 (39.0:58.0)[false-Van]:30 2 (30.0:82.0)[false-City Cargo Bike]:31 9 (31.0:64.0)[false-City Cargo Bike]:42 4 (42.0:36.0)[false-Van]:17 18 (17.0:75.0)[false-City Cargo Bike]:28 18 (28.0:50.0)[false-Van]:12 23 (12.0:30.0)[false-City Cargo Bike]:34 30 (34.0:3.0)[false-City Cargo Bike]:11 24 (11.0:83.0)[false-City Cargo Bike]:25 7 (25.0:30.0)[true-City Cargo Bike]:13 13 (13.0:55.0)[false-Walker]:3 12 (3.0:79.0)[false-Van]:52 5 (52.0:44.0)[false-City Cargo Bike]:15 20 (15.0:1.0)[false-City Cargo Bike]:6 17 (6.0:3.0)[false-Walker]:14 25 (14.0:13.0)[false-Van]:22 22 (22.0:14.0)[false-Van]:18 23 (18.0:39.0)[false-City Cargo Bike]:19 6 (19.0:62.0)[false-City Cargo Bike]:27 18 (27.0:82.0)[false-City Cargo Bike]:47 25 (47.0:56.0)[false-Van]:2 2 (2.0:35.0)[false-Van]:10 7 (10.0:36.0)[false-Van]:36 23 (36.0:53.0)[false-Van]:44 21 (44.0:93.0)[false-City Cargo Bike]:45 2 (45.0:68.0)[false-Walker]:51 3 (51.0:95.0)[false-Van]:49 19 (49.0:78.0)[false-Van]:50 3 (50.0:88.0)[false-City Cargo Bike]:53 13 (53.0:18.0)[false-Van]:40 1 (40.0:12.0)[false-City Cargo Bike]:29 10 (29.0:48.0)[false-City Cargo Bike]:9 26 (9.0:54.0)[true-City Cargo Bike]:24 6 (24.0:95.0)[false-City Cargo Bike]:8 2 (8.0:47.0)[false-Van]:33 8 (33.0:83.0)[false-City Cargo Bike]:26 1 (26.0:18.0)[false-City Cargo Bike]:16 3 (16.0:98.0)[false-City Cargo Bike]:20 2 (20.0:96.0)[false-City Cargo Bike]:5 2 (5.0:42.0)[false-City Cargo Bike]:43 26 (43.0:85.0)[false-City Cargo Bike]:,SOL:R:Van:38:37:41:7::R:City Cargo Bike:46::R:City Cargo Bike:32::R:City Cargo Bike:35::R:City Cargo Bike:21::R:City Cargo Bike:48::R:City Cargo Bike:4::R:Walker:23::R:Van:39:30:31:42:17:28:12::R:City Cargo Bike:34::R:City Cargo Bike:11::R:City Cargo Bike:25::R:Walker:13::R:Van:3:52:15:6:14::R:Van:22:18:19:27:47:2::R:Van:10:36:44:45:51:49:50:53:40::R:City Cargo Bike:29::R:City Cargo Bike:9::R:City Cargo Bike:24:8::R:City Cargo Bike:33:26::R:City Cargo Bike:16:20:5::R:City Cargo Bike:43:,77898.34269444732,22.0,49385.553202158524,285649.1237145068,1450.0,284199.1237145068,7520.302772951529,2211.272815507431,5493.252379125131,949.722176964587,23.0,9.0,0.0,68.0,60.0,4.0,0.0,37.0,13.0,10.0,0.0,78.0,62.0,2.0,0.0,36.0,DelRoute:LargeVan:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
