Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:0:0:0:0,16521.424857154772,0,0,0,0,0,3 20 (3.0:87.0)[false-Van]:31 2 (31.0:89.0)[false-Van]:54 7 (54.0:58.0)[false-Van]:11 14 (11.0:90.0)[false-Van]:7 19 (7.0:84.0)[false-Van]:51 8 (51.0:86.0)[false-Van]:8 9 (8.0:81.0)[false-Van-30]:12 15 (12.0:84.0)[false-Van]:15 6 (15.0:45.0)[false-Van]:65 12 (65.0:95.0)[false-Van]:55 16 (55.0:60.0)[false-Van]:17 10 (17.0:89.0)[false-Van]:32 11 (32.0:85.0)[false-Van-30]:53 16 (53.0:56.0)[false-City Cargo Bike]:25 15 (25.0:70.0)[false-Van]:16 4 (16.0:28.0)[false-Van]:37 17 (37.0:88.0)[false-Van]:64 6 (64.0:94.0)[false-Van]:39 11 (39.0:87.0)[false-Van]:42 13 (42.0:54.0)[false-Van-30]:23 16 (23.0:92.0)[false-Van]:13 18 (13.0:69.0)[false-Van]:19 14 (19.0:62.0)[false-City Cargo Bike]:5 2 (5.0:22.0)[false-Van]:14 4 (14.0:89.0)[false-Van]:24 22 (24.0:63.0)[false-Van-30]:57 16 (57.0:90.0)[false-Van]:9 15 (9.0:11.0)[false-Van]:41 22 (41.0:0.0)[false-Van]:61 3 (61.0:28.0)[false-Van]:30 6 (30.0:43.0)[false-Van]:34 2 (34.0:18.0)[false-Van]:4 7 (4.0:42.0)[false-City Cargo Bike]:49 11 (49.0:91.0)[false-Van]:62 20 (62.0:89.0)[false-Van-30]:48 22 (48.0:88.0)[false-Van]:58 17 (58.0:85.0)[false-Van]:20 1 (20.0:88.0)[false-Van]:43 21 (43.0:35.0)[false-Van-30]:2 5 (2.0:53.0)[false-Van]:21 23 (21.0:57.0)[false-Van]:26 4 (26.0:91.0)[false-Van]:29 22 (29.0:86.0)[false-Van]:66 15 (66.0:16.0)[false-Van]:40 4 (40.0:45.0)[false-Van]:28 16 (28.0:39.0)[false-Van]:18 16 (18.0:58.0)[false-Van]:27 21 (27.0:93.0)[false-Van]:60 23 (60.0:94.0)[false-Van]:44 13 (44.0:91.0)[false-Van]:45 20 (45.0:95.0)[false-Van]:10 22 (10.0:62.0)[false-Van]:46 6 (46.0:85.0)[false-Van]:63 13 (63.0:90.0)[false-Van]:47 15 (47.0:94.0)[false-City Cargo Bike]:50 18 (50.0:66.0)[false-Van]:33 5 (33.0:0.0)[false-Van]:35 12 (35.0:93.0)[false-Van]:6 19 (6.0:34.0)[false-Van]:52 22 (52.0:92.0)[false-Van]:36 6 (36.0:90.0)[false-Van]:59 16 (59.0:0.0)[false-Van]:38 15 (38.0:91.0)[false-City Cargo Bike]:56 21 (56.0:61.0)[false-Van]:22 19 (22.0:54.0)[false-Van]:,SOL:R:Van:3:31:54:11:7:51:8:12:15::R:Van:65:55:17:32:53:25:16::R:Van:37:64:39:42:23:13:19:5::R:Van:14:24:57:9:41:61:30:34:4::R:Van:49:62:48:58:20:43:2::R:Van:21:26:29:66:40:28:18::R:Van:27:60:44:45:10::R:Van:46:63:47:50:33:35:6::R:Van:52:36:59:38:56:22:,16521.424857154772,9.0,82607.12428577387,248901.37285732158,1080.0,247821.37285732158,12667.110195944248,1291.381841674899,3829.2518901126396,1270.8788351657518,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,init
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,22764.567244892773,0,0,0,1,0,22 19 (22.0:54.0)[false-City Cargo Bike]:3 20 (3.0:87.0)[false-Van]:31 2 (31.0:89.0)[false-Van]:54 7 (54.0:58.0)[false-Van]:11 14 (11.0:90.0)[false-Van]:7 19 (7.0:84.0)[false-Van]:51 8 (51.0:86.0)[false-Van]:8 9 (8.0:81.0)[false-Van-30]:12 15 (12.0:84.0)[false-Van]:15 6 (15.0:45.0)[false-Van]:65 12 (65.0:95.0)[false-Van]:37 17 (37.0:88.0)[false-Van]:55 16 (55.0:60.0)[false-Van]:63 13 (63.0:90.0)[false-City Cargo Bike]:17 10 (17.0:89.0)[false-Van]:32 11 (32.0:85.0)[false-Van-30]:53 16 (53.0:56.0)[false-City Cargo Bike]:16 4 (16.0:28.0)[false-Van]:25 15 (25.0:70.0)[false-Van]:64 6 (64.0:94.0)[false-Van]:39 11 (39.0:87.0)[false-Van]:42 13 (42.0:54.0)[false-Van-30]:23 16 (23.0:92.0)[false-Van]:35 12 (35.0:93.0)[false-City Cargo Bike]:13 18 (13.0:69.0)[false-Van]:30 6 (30.0:43.0)[false-Van]:14 4 (14.0:89.0)[false-Van]:24 22 (24.0:63.0)[false-Van-30]:57 16 (57.0:90.0)[false-Van]:9 15 (9.0:11.0)[false-Van]:41 22 (41.0:0.0)[false-Van]:61 3 (61.0:28.0)[false-Van]:33 5 (33.0:0.0)[false-City Cargo Bike]:34 2 (34.0:18.0)[false-Van]:4 7 (4.0:42.0)[false-City Cargo Bike]:44 13 (44.0:91.0)[false-Van]:45 20 (45.0:95.0)[false-City Cargo Bike]:19 14 (19.0:62.0)[false-City Cargo Bike]:28 16 (28.0:39.0)[false-Van]:49 11 (49.0:91.0)[true-Van]:62 20 (62.0:89.0)[false-Van-30]:48 22 (48.0:88.0)[false-Van]:58 17 (58.0:85.0)[false-Van]:20 1 (20.0:88.0)[false-Van]:43 21 (43.0:35.0)[false-Van-30]:2 5 (2.0:53.0)[false-Van]:26 4 (26.0:91.0)[false-Van]:52 22 (52.0:92.0)[false-City Cargo Bike]:29 22 (29.0:86.0)[false-Van]:40 4 (40.0:45.0)[false-Van]:21 23 (21.0:57.0)[false-City Cargo Bike]:18 16 (18.0:58.0)[false-Van]:60 23 (60.0:94.0)[false-Van]:47 15 (47.0:94.0)[false-City Cargo Bike]:66 15 (66.0:16.0)[false-Van]:46 6 (46.0:85.0)[false-City Cargo Bike]:27 21 (27.0:93.0)[false-Van]:36 6 (36.0:90.0)[false-City Cargo Bike]:5 2 (5.0:22.0)[false-City Cargo Bike]:10 22 (10.0:62.0)[false-City Cargo Bike]:56 21 (56.0:61.0)[false-Van]:38 15 (38.0:91.0)[false-Van]:50 18 (50.0:66.0)[false-Van-30]:59 16 (59.0:0.0)[false-Van]:6 19 (6.0:34.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:22::R:Van:3:31:54:11:7:51:8:12:15::R:Van:65:37:55:63:17:32:53:16::R:Van:25:64:39:42:23:35:13:30::R:Van:14:24:57:9:41:61:33:34:4::R:Van:44:45:19:28::R:Van:49:62:48:58:20:43:2::R:Van:26:52:29:40:21:18::R:Van:60:47:66:46:27:36:5::R:City Cargo Bike:10::R:Van:56:38:50:59:6:,22764.567244892773,12.0,87541.9470924574,274368.1969301748,1230.0,273138.1969301748,12455.617310495867,NaN,4221.04918354115,1346.799186037806,75.0,0.0,0.0,25.0,97.0,0.0,0.0,3.0,77.0,0.0,0.0,23.0,95.0,0.0,0.0,5.0,RndSwap:simple
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
