Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,-1.0,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,122870.19091564765,0,0,1,0,2 10 (2.0:57.0)[false-Van]:45 5 (45.0:21.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-City Cargo Bike]:35 12 (35.0:37.0)[false-Van]:62 12 (62.0:53.0)[false-Van]:36 8 (36.0:37.0)[false-Van]:43 17 (43.0:59.0)[false-City Cargo Bike]:30 23 (30.0:83.0)[false-City Cargo Bike]:29 21 (29.0:59.0)[true-Van]:31 8 (31.0:49.0)[false-City Cargo Bike]:4 23 (4.0:55.0)[false-City Cargo Bike]:51 26 (51.0:13.0)[false-City Cargo Bike]:7 17 (7.0:93.0)[false-City Cargo Bike]:20 26 (20.0:47.0)[false-City Cargo Bike]:52 24 (52.0:47.0)[false-City Cargo Bike]:17 4 (17.0:29.0)[true-Van]:3 15 (3.0:1.0)[false-Van]:6 24 (6.0:21.0)[false-Van]:21 16 (21.0:51.0)[false-City Cargo Bike]:44 7 (44.0:63.0)[false-City Cargo Bike]:39 19 (39.0:83.0)[false-City Cargo Bike]:16 13 (16.0:71.0)[false-City Cargo Bike]:12 18 (12.0:67.0)[false-City Cargo Bike]:53 5 (53.0:77.0)[true-Van]:25 26 (25.0:45.0)[false-City Cargo Bike]:48 12 (48.0:9.0)[false-City Cargo Bike]:50 19 (50.0:25.0)[false-City Cargo Bike]:38 8 (38.0:37.0)[false-City Cargo Bike]:23 23 (23.0:87.0)[false-City Cargo Bike]:15 23 (15.0:45.0)[false-City Cargo Bike]:22 4 (22.0:23.0)[false-City Cargo Bike]:9 4 (9.0:25.0)[false-City Cargo Bike]:28 2 (28.0:47.0)[false-City Cargo Bike]:58 19 (58.0:63.0)[false-City Cargo Bike]:5 23 (5.0:29.0)[false-City Cargo Bike]:40 16 (40.0:17.0)[false-City Cargo Bike]:57 18 (57.0:83.0)[false-City Cargo Bike]:13 9 (13.0:71.0)[false-City Cargo Bike]:33 8 (33.0:51.0)[false-City Cargo Bike]:10 2 (10.0:47.0)[false-City Cargo Bike]:19 16 (19.0:93.0)[false-City Cargo Bike]:63 54 (63.0:51.0)[false-City Cargo Bike]:18 18 (18.0:59.0)[false-City Cargo Bike]:27 5 (27.0:35.0)[false-City Cargo Bike]:11 5 (11.0:87.0)[false-City Cargo Bike]:26 16 (26.0:85.0)[false-City Cargo Bike]:34 26 (34.0:69.0)[false-Walker]:47 4 (47.0:21.0)[false-City Cargo Bike]:8 1 (8.0:5.0)[false-City Cargo Bike]:32 5 (32.0:21.0)[false-City Cargo Bike]:55 22 (55.0:21.0)[false-City Cargo Bike]:46 8 (46.0:71.0)[false-Van]:49 19 (49.0:65.0)[false-City Cargo Bike]:61 11 (61.0:33.0)[false-City Cargo Bike]:64 8 (64.0:9.0)[false-City Cargo Bike]:60 5 (60.0:25.0)[false-City Cargo Bike]:41 2 (41.0:5.0)[false-City Cargo Bike]:37 3 (37.0:5.0)[false-City Cargo Bike]:59 15 (59.0:9.0)[false-City Cargo Bike]:56 9 (56.0:27.0)[false-Van]:54 8 (54.0:57.0)[false-City Cargo Bike]:42 3 (42.0:81.0)[false-City Cargo Bike]:14 8 (14.0:67.0)[false-City Cargo Bike]:,SOL:R:Van:2:45:24:35:62:36:43:30::R:Van:29:31:4:51:7::R:City Cargo Bike:20::R:City Cargo Bike:52::R:Van:17:3:6:21:44:39:16::R:City Cargo Bike:12::R:Van:53:25:48:50:38:23::R:City Cargo Bike:15::R:City Cargo Bike:22:9:28::R:City Cargo Bike:58::R:City Cargo Bike:5::R:City Cargo Bike:40::R:City Cargo Bike:57::R:City Cargo Bike:13::R:City Cargo Bike:33:10::R:City Cargo Bike:19::R:City Cargo Bike:63::R:City Cargo Bike:18::R:City Cargo Bike:27:11::R:City Cargo Bike:26::R:Walker:34::R:City Cargo Bike:47:8:32::R:City Cargo Bike:55::R:Van:46:49:61:64:60:41:37:59:56:54:42:14:,122870.19091564765,24.0,69656.09123261707,428396.2190360997,1550.0,426846.2190360997,8461.103794649769,2579.0123492282196,6799.939984699995,1105.6522417875724,21.0,4.0,0.0,75.0,60.0,2.0,0.0,38.0,11.0,4.0,0.0,85.0,57.0,3.0,0.0,40.0,RndSwap:simple
0:0:1:1,151730.31488048198,0,0,1,1,4 23 (4.0:55.0)[false-City Cargo Bike]:36 8 (36.0:37.0)[false-Van]:43 17 (43.0:59.0)[false-City Cargo Bike]:62 12 (62.0:53.0)[false-City Cargo Bike]:30 23 (30.0:83.0)[false-City Cargo Bike]:29 21 (29.0:59.0)[false-City Cargo Bike]:7 17 (7.0:93.0)[false-City Cargo Bike]:16 13 (16.0:71.0)[false-City Cargo Bike]:60 5 (60.0:25.0)[false-City Cargo Bike]:17 4 (17.0:29.0)[false-City Cargo Bike]:52 24 (52.0:47.0)[true-Van]:44 7 (44.0:63.0)[false-City Cargo Bike]:28 2 (28.0:47.0)[false-City Cargo Bike]:3 15 (3.0:1.0)[false-Van]:6 24 (6.0:21.0)[false-Van]:35 12 (35.0:37.0)[false-City Cargo Bike]:21 16 (21.0:51.0)[false-City Cargo Bike]:46 8 (46.0:71.0)[true-Van]:42 3 (42.0:81.0)[false-Van]:39 19 (39.0:83.0)[false-City Cargo Bike]:13 9 (13.0:71.0)[false-City Cargo Bike]:33 8 (33.0:51.0)[false-City Cargo Bike]:38 8 (38.0:37.0)[false-City Cargo Bike]:32 5 (32.0:21.0)[false-City Cargo Bike]:24 8 (24.0:39.0)[false-City Cargo Bike]:23 23 (23.0:87.0)[false-City Cargo Bike]:61 11 (61.0:33.0)[true-City Cargo Bike]:15 23 (15.0:45.0)[true-Van]:40 16 (40.0:17.0)[false-City Cargo Bike]:20 26 (20.0:47.0)[false-City Cargo Bike]:22 4 (22.0:23.0)[false-City Cargo Bike]:9 4 (9.0:25.0)[false-City Cargo Bike]:19 16 (19.0:93.0)[false-City Cargo Bike]:50 19 (50.0:25.0)[false-City Cargo Bike]:12 18 (12.0:67.0)[true-Walker]:5 23 (5.0:29.0)[false-City Cargo Bike]:57 18 (57.0:83.0)[false-City Cargo Bike]:64 8 (64.0:9.0)[false-City Cargo Bike]:10 2 (10.0:47.0)[false-City Cargo Bike]:2 10 (2.0:57.0)[false-City Cargo Bike]:55 22 (55.0:21.0)[false-City Cargo Bike]:63 54 (63.0:51.0)[false-City Cargo Bike]:18 18 (18.0:59.0)[false-City Cargo Bike]:58 19 (58.0:63.0)[false-City Cargo Bike]:11 5 (11.0:87.0)[false-City Cargo Bike]:26 16 (26.0:85.0)[false-City Cargo Bike]:34 26 (34.0:69.0)[false-Walker]:8 1 (8.0:5.0)[false-City Cargo Bike]:27 5 (27.0:35.0)[false-City Cargo Bike]:49 19 (49.0:65.0)[false-City Cargo Bike]:41 2 (41.0:5.0)[true-City Cargo Bike]:37 3 (37.0:5.0)[true-City Cargo Bike]:53 5 (53.0:77.0)[false-City Cargo Bike]:51 26 (51.0:13.0)[false-City Cargo Bike]:59 15 (59.0:9.0)[true-Van]:47 4 (47.0:21.0)[false-City Cargo Bike]:45 5 (45.0:21.0)[false-City Cargo Bike]:56 9 (56.0:27.0)[false-Van]:54 8 (54.0:57.0)[false-City Cargo Bike]:48 12 (48.0:9.0)[false-City Cargo Bike]:31 8 (31.0:49.0)[false-Walker]:25 26 (25.0:45.0)[false-City Cargo Bike]:14 8 (14.0:67.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:4::R:Van:36:43:62:30:29:7::R:City Cargo Bike:16::R:City Cargo Bike:60:17::R:Van:52:44:28:3:6:35:21::R:Van:46:42:39:13:33:38:32:24:23::R:City Cargo Bike:61::R:Van:15:40:20:22:9:19::R:City Cargo Bike:50::R:Walker:12::R:City Cargo Bike:5::R:City Cargo Bike:57::R:City Cargo Bike:64:10::R:City Cargo Bike:2::R:City Cargo Bike:55::R:City Cargo Bike:63::R:City Cargo Bike:18::R:City Cargo Bike:58::R:City Cargo Bike:11::R:City Cargo Bike:26::R:Walker:34::R:City Cargo Bike:8:27::R:City Cargo Bike:49::R:City Cargo Bike:41::R:City Cargo Bike:37:53::R:City Cargo Bike:51::R:Van:59:47:45:56:54:48:31:25:14:,151730.31488048198,28.0,72949.52800641404,494879.40257764043,1750.0,493129.40257764043,8459.212604926759,NaN,7855.228612343499,1157.929015974826,18.0,7.0,0.0,75.0,59.0,3.0,0.0,38.0,10.0,5.0,0.0,85.0,56.0,5.0,0.0,39.0,AddRoute:CargoBike:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
