Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:0:0:0:0,-1.0,0,0,0,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,51930.50647450904,0,0,0,1,0,45 21 (45.0:14.0)[true-Van]:9 12 (9.0:82.0)[false-Van]:58 21 (58.0:69.0)[false-Van-30]:4 17 (4.0:80.0)[false-Van]:70 12 (70.0:56.0)[false-Van]:2 14 (2.0:51.0)[false-Van]:13 26 (13.0:88.0)[false-Van]:56 3 (56.0:27.0)[false-City Cargo Bike]:32 1 (32.0:87.0)[false-Van]:62 2 (62.0:25.0)[false-Van]:71 23 (71.0:62.0)[false-City Cargo Bike]:34 16 (34.0:25.0)[false-Van]:28 23 (28.0:57.0)[false-Van]:16 18 (16.0:85.0)[false-Van]:8 5 (8.0:77.0)[false-Van]:68 14 (68.0:57.0)[false-Van]:12 2 (12.0:7.0)[false-Van]:27 4 (27.0:13.0)[false-Van]:36 20 (36.0:26.0)[false-City Cargo Bike]:24 4 (24.0:15.0)[false-Van-30]:39 14 (39.0:55.0)[false-City Cargo Bike]:3 17 (3.0:52.0)[false-Van-30]:60 22 (60.0:20.0)[false-Van]:19 18 (19.0:13.0)[false-Van]:42 2 (42.0:0.0)[false-City Cargo Bike]:26 15 (26.0:14.0)[false-Van]:76 4 (76.0:64.0)[false-Van]:46 20 (46.0:88.0)[false-Van]:37 5 (37.0:0.0)[false-Van]:41 5 (41.0:8.0)[false-City Cargo Bike]:18 6 (18.0:52.0)[false-Van]:47 18 (47.0:96.0)[false-Van]:23 9 (23.0:83.0)[false-City Cargo Bike]:52 14 (52.0:83.0)[false-City Cargo Bike]:21 14 (21.0:86.0)[false-City Cargo Bike]:20 2 (20.0:19.0)[false-City Cargo Bike]:59 3 (59.0:54.0)[false-City Cargo Bike]:49 19 (49.0:22.0)[false-City Cargo Bike]:6 19 (6.0:59.0)[false-City Cargo Bike]:7 17 (7.0:23.0)[false-City Cargo Bike]:15 7 (15.0:0.0)[false-Van]:35 4 (35.0:89.0)[false-City Cargo Bike]:31 4 (31.0:61.0)[false-Van]:10 4 (10.0:18.0)[false-Van]:78 19 (78.0:16.0)[false-Van]:50 12 (50.0:59.0)[false-Van]:65 5 (65.0:0.0)[false-Van]:77 23 (77.0:80.0)[false-Van]:5 16 (5.0:18.0)[false-Van]:63 22 (63.0:31.0)[false-Van]:51 22 (51.0:24.0)[false-Van]:61 6 (61.0:18.0)[false-Van]:57 9 (57.0:61.0)[false-Van]:30 21 (30.0:65.0)[false-Van]:33 6 (33.0:79.0)[false-Van]:22 5 (22.0:54.0)[false-Van]:43 14 (43.0:20.0)[false-Van]:29 7 (29.0:20.0)[false-Van]:48 2 (48.0:59.0)[false-Van]:17 6 (17.0:17.0)[false-Van]:55 8 (55.0:84.0)[false-Van]:38 14 (38.0:63.0)[false-Van]:69 16 (69.0:0.0)[false-Van-30]:75 21 (75.0:21.0)[false-City Cargo Bike]:67 6 (67.0:18.0)[false-City Cargo Bike]:14 2 (14.0:23.0)[false-City Cargo Bike]:66 13 (66.0:61.0)[false-Van-30]:74 15 (74.0:82.0)[false-City Cargo Bike]:73 12 (73.0:53.0)[false-City Cargo Bike]:11 2 (11.0:11.0)[false-City Cargo Bike]:72 5 (72.0:83.0)[false-City Cargo Bike]:25 3 (25.0:53.0)[false-City Cargo Bike]:40 26 (40.0:23.0)[false-City Cargo Bike]:54 25 (54.0:0.0)[false-City Cargo Bike]:53 23 (53.0:53.0)[false-City Cargo Bike]:44 11 (44.0:56.0)[false-City Cargo Bike]:64 20 (64.0:58.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:45:9:58:4:70:2::R:Van:13:56:32:62:71:34:28::R:Van:16:8:68:12:27:36:24:39:3::R:Van:60:19:42:26:76:46:37:41:18::R:Van:47:23:52:21:20:59:49:6::R:City Cargo Bike:7::R:Van:15:35:31:10:78:50:65:77:5::R:Van:63:51:61:57:30:33:22::R:Van:43:29:48:17:55:38:69:75:67:14::R:Van-30:66:74:73:11:72:25::R:City Cargo Bike:40::R:City Cargo Bike:54::R:City Cargo Bike:53::R:City Cargo Bike:44::R:City Cargo Bike:64:,51930.50647450904,16.0,94030.5652631535,357011.2264162766,1460.0,355551.2264162766,16144.970336936953,NaN,4636.509433977618,1221.1761722487468,63.0,0.0,0.0,38.0,92.0,0.0,0.0,8.0,37.0,0.0,0.0,63.0,87.0,0.0,0.0,13.0,init
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
