Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,45477.90295433084,0,0,0,0,45 21 (45.0:59.0)[false-Van]:28 13 (28.0:23.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[false-Walker]:24 5 (24.0:75.0)[false-City Cargo Bike]:2 24 (2.0:85.0)[false-City Cargo Bike]:10 20 (10.0:69.0)[false-City Cargo Bike]:23 23 (23.0:43.0)[true-Van]:20 19 (20.0:21.0)[false-City Cargo Bike]:3 9 (3.0:17.0)[false-City Cargo Bike]:26 15 (26.0:7.0)[false-City Cargo Bike]:43 14 (43.0:7.0)[false-City Cargo Bike]:5 17 (5.0:69.0)[false-City Cargo Bike]:19 2 (19.0:89.0)[true-Van]:30 16 (30.0:77.0)[false-City Cargo Bike]:47 6 (47.0:15.0)[false-City Cargo Bike]:38 13 (38.0:13.0)[false-City Cargo Bike]:53 9 (53.0:51.0)[false-Van]:17 23 (17.0:53.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:25 12 (25.0:1.0)[true-Walker]:31 7 (31.0:49.0)[true-Van]:50 10 (50.0:85.0)[false-City Cargo Bike]:27 9 (27.0:81.0)[false-City Cargo Bike]:39 18 (39.0:65.0)[false-City Cargo Bike]:29 18 (29.0:81.0)[false-City Cargo Bike]:16 4 (16.0:71.0)[false-City Cargo Bike]:22 23 (22.0:85.0)[false-City Cargo Bike]:12 8 (12.0:49.0)[false-City Cargo Bike]:18 20 (18.0:77.0)[true-Walker]:32 6 (32.0:21.0)[false-City Cargo Bike]:35 2 (35.0:31.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-City Cargo Bike]:52 5 (52.0:5.0)[false-City Cargo Bike]:14 3 (14.0:45.0)[false-City Cargo Bike]:9 17 (9.0:19.0)[false-City Cargo Bike]:6 2 (6.0:87.0)[true-Walker]:54 36 (54.0:51.0)[false-City Cargo Bike]:36 2 (36.0:69.0)[false-Van]:40 9 (40.0:91.0)[false-City Cargo Bike]:44 19 (44.0:61.0)[false-City Cargo Bike]:49 13 (49.0:1.0)[false-City Cargo Bike]:48 22 (48.0:1.0)[false-City Cargo Bike]:41 19 (41.0:9.0)[false-City Cargo Bike]:4 15 (4.0:49.0)[false-City Cargo Bike]:15 23 (15.0:21.0)[false-City Cargo Bike]:42 3 (42.0:15.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-City Cargo Bike]:8 10 (8.0:87.0)[true-Van]:51 18 (51.0:95.0)[false-Van]:34 8 (34.0:71.0)[false-City Cargo Bike]:46 4 (46.0:85.0)[false-Van]:37 4 (37.0:91.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[false-City Cargo Bike]:,SOL:R:Van:45:28:13:24:2:10::R:Van:23:20:3:26:43:5::R:Van:19:30:47:38:53:17:11::R:Walker:25::R:Van:31:50:27:39:29:16:22:12::R:Walker:18::R:City Cargo Bike:32:35:21::R:City Cargo Bike:52:14::R:City Cargo Bike:9::R:Walker:6::R:City Cargo Bike:54::R:Van:36:40:44:49:48:41:4::R:City Cargo Bike:15::R:City Cargo Bike:42:33::R:Van:8:51:34:46:37:7:,45477.90295433084,15.0,42080.69890151574,201535.62305260258,1170.0,200365.62305260258,7072.7875651802005,2245.157176003278,3802.5589255208033,793.9754509719951,40.0,20.0,0.0,40.0,75.0,6.0,0.0,19.0,19.0,27.0,0.0,54.0,80.0,5.0,0.0,15.0,DelRoute:LargeVan:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,45398.74659806318,0,0,1,0,45 21 (45.0:59.0)[true-Van]:28 13 (28.0:23.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[false-Walker]:9 17 (9.0:19.0)[false-City Cargo Bike]:10 20 (10.0:69.0)[false-City Cargo Bike]:2 24 (2.0:85.0)[false-City Cargo Bike]:17 23 (17.0:53.0)[false-City Cargo Bike]:23 23 (23.0:43.0)[true-Van]:20 19 (20.0:21.0)[false-City Cargo Bike]:3 9 (3.0:17.0)[false-City Cargo Bike]:26 15 (26.0:7.0)[false-City Cargo Bike]:43 14 (43.0:7.0)[false-City Cargo Bike]:5 17 (5.0:69.0)[false-City Cargo Bike]:19 2 (19.0:89.0)[true-Van]:30 16 (30.0:77.0)[false-City Cargo Bike]:47 6 (47.0:15.0)[false-City Cargo Bike]:38 13 (38.0:13.0)[false-City Cargo Bike]:53 9 (53.0:51.0)[false-Van]:24 5 (24.0:75.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:25 12 (25.0:1.0)[true-Walker]:31 7 (31.0:49.0)[true-Van]:50 10 (50.0:85.0)[false-City Cargo Bike]:27 9 (27.0:81.0)[false-City Cargo Bike]:39 18 (39.0:65.0)[false-City Cargo Bike]:29 18 (29.0:81.0)[false-City Cargo Bike]:16 4 (16.0:71.0)[false-City Cargo Bike]:22 23 (22.0:85.0)[false-City Cargo Bike]:12 8 (12.0:49.0)[false-City Cargo Bike]:18 20 (18.0:77.0)[true-Walker]:32 6 (32.0:21.0)[false-City Cargo Bike]:35 2 (35.0:31.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-City Cargo Bike]:52 5 (52.0:5.0)[false-City Cargo Bike]:14 3 (14.0:45.0)[false-City Cargo Bike]:6 2 (6.0:87.0)[true-Walker]:54 36 (54.0:51.0)[false-City Cargo Bike]:36 2 (36.0:69.0)[false-Van]:40 9 (40.0:91.0)[false-City Cargo Bike]:44 19 (44.0:61.0)[false-City Cargo Bike]:49 13 (49.0:1.0)[false-City Cargo Bike]:48 22 (48.0:1.0)[false-City Cargo Bike]:41 19 (41.0:9.0)[false-City Cargo Bike]:4 15 (4.0:49.0)[false-City Cargo Bike]:15 23 (15.0:21.0)[false-City Cargo Bike]:42 3 (42.0:15.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-City Cargo Bike]:8 10 (8.0:87.0)[true-Van]:51 18 (51.0:95.0)[false-Van]:34 8 (34.0:71.0)[false-City Cargo Bike]:46 4 (46.0:85.0)[false-Van]:37 4 (37.0:91.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:45:28:13:9:10::R:City Cargo Bike:2::R:City Cargo Bike:17::R:Van:23:20:3:26:43:5::R:Van:19:30:47:38:53:24:11::R:Walker:25::R:Van:31:50:27:39:29:16:22:12::R:Walker:18::R:City Cargo Bike:32:35:21::R:City Cargo Bike:52:14::R:Walker:6::R:City Cargo Bike:54::R:Van:36:40:44:49:48:41:4::R:City Cargo Bike:15::R:City Cargo Bike:42:33::R:Van:8:51:34:46:37:7:,45398.74659806318,17.0,42080.69890151574,201547.3103400672,1340.0,200207.3103400672,7001.093060117497,NaN,3802.7794403786265,793.9754509719951,41.0,18.0,0.0,41.0,74.0,6.0,0.0,21.0,19.0,27.0,0.0,54.0,76.0,5.0,0.0,19.0,init
0:0:1:1,69915.78873555048,0,0,1,1,25 12 (25.0:1.0)[false-City Cargo Bike]:7 19 (7.0:49.0)[false-City Cargo Bike]:2 24 (2.0:85.0)[true-Van]:19 2 (19.0:89.0)[false-City Cargo Bike]:18 20 (18.0:77.0)[false-Van]:8 10 (8.0:87.0)[false-City Cargo Bike]:44 19 (44.0:61.0)[false-Van]:40 9 (40.0:91.0)[false-Van]:11 16 (11.0:69.0)[false-Van]:27 9 (27.0:81.0)[true-Van]:47 6 (47.0:15.0)[false-Van]:32 6 (32.0:21.0)[false-Walker]:42 3 (42.0:15.0)[false-Walker]:41 19 (41.0:9.0)[false-City Cargo Bike]:23 23 (23.0:43.0)[false-City Cargo Bike]:5 17 (5.0:69.0)[false-City Cargo Bike]:4 15 (4.0:49.0)[true-Walker]:35 2 (35.0:31.0)[false-City Cargo Bike]:33 2 (33.0:41.0)[false-City Cargo Bike]:12 8 (12.0:49.0)[false-Walker]:36 2 (36.0:69.0)[false-City Cargo Bike]:16 4 (16.0:71.0)[false-Van]:3 9 (3.0:17.0)[true-Van]:20 19 (20.0:21.0)[false-Walker]:28 13 (28.0:23.0)[false-City Cargo Bike]:26 15 (26.0:7.0)[false-City Cargo Bike]:31 7 (31.0:49.0)[false-City Cargo Bike]:34 8 (34.0:71.0)[false-City Cargo Bike]:10 20 (10.0:69.0)[false-Van]:48 22 (48.0:1.0)[false-City Cargo Bike]:13 12 (13.0:17.0)[false-City Cargo Bike]:14 3 (14.0:45.0)[false-Van]:50 10 (50.0:85.0)[false-City Cargo Bike]:51 18 (51.0:95.0)[false-City Cargo Bike]:45 21 (45.0:59.0)[false-City Cargo Bike]:54 36 (54.0:51.0)[false-City Cargo Bike]:53 9 (53.0:51.0)[false-City Cargo Bike]:6 2 (6.0:87.0)[false-City Cargo Bike]:22 23 (22.0:85.0)[false-City Cargo Bike]:43 14 (43.0:7.0)[false-Van]:52 5 (52.0:5.0)[false-City Cargo Bike]:38 13 (38.0:13.0)[false-City Cargo Bike]:29 18 (29.0:81.0)[false-City Cargo Bike]:30 16 (30.0:77.0)[false-City Cargo Bike]:17 23 (17.0:53.0)[false-City Cargo Bike]:9 17 (9.0:19.0)[false-City Cargo Bike]:37 4 (37.0:91.0)[false-City Cargo Bike]:21 2 (21.0:77.0)[false-City Cargo Bike]:15 23 (15.0:21.0)[false-City Cargo Bike]:49 13 (49.0:1.0)[false-City Cargo Bike]:39 18 (39.0:65.0)[false-City Cargo Bike]:46 4 (46.0:85.0)[false-City Cargo Bike]:24 5 (24.0:75.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:25::R:City Cargo Bike:7::R:Van:2:19:18:8:44:40:11::R:Van:27:47:32:42:41:23:5::R:Walker:4::R:City Cargo Bike:35:33::R:Walker:12::R:City Cargo Bike:36:16::R:Van:3:20:28:26:31:34:10::R:City Cargo Bike:48::R:City Cargo Bike:13::R:Van:14:50:51:45:54:53:6::R:City Cargo Bike:22::R:Van:43:52:38:29:30:17::R:City Cargo Bike:9::R:City Cargo Bike:37:21::R:City Cargo Bike:15::R:City Cargo Bike:49::R:City Cargo Bike:39::R:City Cargo Bike:46:24:,69915.78873555048,21.0,43361.04929720656,253970.305643838,1400.0,252570.305643838,6778.961389133679,NaN,4791.892559317698,818.133005607671,24.0,10.0,0.0,67.0,64.0,4.0,0.0,32.0,12.0,5.0,0.0,83.0,69.0,3.0,0.0,28.0,init
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
