Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,8201.360643623515,0,0,0,0,34 7 (34.0:19.0)[false-Van]:22 3 (22.0:1.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-Van]:32 2 (32.0:37.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-Van]:30 6 (30.0:55.0)[true-Van]:12 9 (12.0:31.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-Van]:25 22 (25.0:75.0)[false-City Cargo Bike]:17 6 (17.0:75.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[true-Van]:2 5 (2.0:43.0)[false-Van]:11 16 (11.0:69.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-Walker]:8 15 (8.0:81.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-Van]:10 20 (10.0:27.0)[false-Van]:13 21 (13.0:27.0)[false-Van]:33 13 (33.0:73.0)[false-City Cargo Bike]:6 26 (6.0:67.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-Van]:26 10 (26.0:3.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[true-Van]:36 24 (36.0:93.0)[false-Van]:23 20 (23.0:93.0)[false-Van]:35 6 (35.0:75.0)[false-Van]:38 4 (38.0:97.0)[false-Van]:5 20 (5.0:13.0)[false-Van]:,SOL:R:Van:34:22:16:19:18:27:32:37:15::R:Van:30:12:29:25:17:21:24:14::R:Van:39:2:11:3:8:4:10::R:Van:13:33:6:28:31:20:26:9::R:Van:7:36:23:35:38:5:,8201.360643623515,5.0,41006.803218117566,123620.4096543527,600.0,123020.4096543527,8116.534188511477,1069.8310851298227,3253.168675114545,1079.1264004767781,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,init
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,15832.154972051298,0,0,1,0,34 7 (34.0:19.0)[true-Van]:16 14 (16.0:53.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-Van]:32 2 (32.0:37.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-Van]:30 6 (30.0:55.0)[true-Van]:12 9 (12.0:31.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-Van]:25 22 (25.0:75.0)[false-City Cargo Bike]:17 6 (17.0:75.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[true-Van]:2 5 (2.0:43.0)[false-Van]:11 16 (11.0:69.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-Walker]:8 15 (8.0:81.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-Van]:10 20 (10.0:27.0)[false-Van]:13 21 (13.0:27.0)[false-Van]:33 13 (33.0:73.0)[false-City Cargo Bike]:6 26 (6.0:67.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-Van]:26 10 (26.0:3.0)[true-City Cargo Bike]:22 3 (22.0:1.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[true-City Cargo Bike]:7 23 (7.0:31.0)[true-Van]:36 24 (36.0:93.0)[false-Van]:23 20 (23.0:93.0)[false-Van]:35 6 (35.0:75.0)[false-Van]:38 4 (38.0:97.0)[false-Van]:5 20 (5.0:13.0)[false-Van]:,SOL:R:Van::R:Van:34:16:19:18:27:32:37:15::R:Van:30:12:29:25:17:21:24:14::R:Van:39:2:11:3:8:4:10::R:Van:13:33:6:28:31:20::R:City Cargo Bike:26::R:City Cargo Bike:22::R:City Cargo Bike:9::R:Van:7:36:23:35:38:5:,15832.154972051298,9.0,41522.66538691492,140493.2399500814,870.0,139623.2399500814,8116.534188511477,NaN,3697.190525002142,1092.7017207082874,67.0,0.0,0.0,33.0,92.0,0.0,0.0,8.0,52.0,0.0,0.0,48.0,97.0,0.0,0.0,3.0,init
0:0:1:1,59183.78075413144,0,0,1,1,36 24 (36.0:93.0)[false-Van]:6 26 (6.0:67.0)[false-Van]:3 24 (3.0:79.0)[false-Van]:16 14 (16.0:53.0)[false-Van]:26 10 (26.0:3.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-Walker]:15 24 (15.0:7.0)[false-Walker]:19 13 (19.0:25.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-Van]:37 19 (37.0:41.0)[false-City Cargo Bike]:34 7 (34.0:19.0)[false-Van]:27 12 (27.0:51.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[true-Van]:23 20 (23.0:93.0)[false-Van]:4 3 (4.0:93.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:35 6 (35.0:75.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-Walker]:8 15 (8.0:81.0)[true-Van]:17 6 (17.0:75.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[true-City Cargo Bike]:33 13 (33.0:73.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[true-City Cargo Bike]:,SOL:R:Van:36:6:3:16:26::R:City Cargo Bike:20:9::R:Walker:15::R:City Cargo Bike:19::R:City Cargo Bike:28::R:City Cargo Bike:30:32:31::R:City Cargo Bike:37::R:Van:34:27:12:2:22::R:Van:39:23:4:11:35:7:13::R:City Cargo Bike:10::R:Walker:24::R:Van:8:17:18:25:29:5::R:City Cargo Bike:14::R:City Cargo Bike:33::R:City Cargo Bike:38::R:City Cargo Bike:21:,59183.78075413144,16.0,41822.373634072006,228185.73295685017,1080.0,227105.73295685017,8100.153044951338,2112.128006062149,6004.887709390794,1100.588779844,25.0,13.0,0.0,63.0,61.0,5.0,0.0,34.0,14.0,10.0,0.0,76.0,68.0,8.0,0.0,24.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:0,39192.03787243863,0,0,2,0,6 26 (6.0:67.0)[true-Van]:33 13 (33.0:73.0)[false-Van]:35 6 (35.0:75.0)[false-Van]:23 20 (23.0:93.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-Van]:12 9 (12.0:31.0)[false-Van]:2 5 (2.0:43.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-Walker]:19 13 (19.0:25.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-Walker]:34 7 (34.0:19.0)[false-Van]:24 16 (24.0:41.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[true-Walker]:20 5 (20.0:1.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-Walker]:29 24 (29.0:21.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-Van]:36 24 (36.0:93.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[true-City Cargo Bike]:13 21 (13.0:27.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[true-Van]:17 6 (17.0:75.0)[false-Van]:25 22 (25.0:75.0)[false-Walker]:3 24 (3.0:79.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-Van]:38 4 (38.0:97.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:6:33:35:23:8:12:2:9::R:City Cargo Bike:19::R:Walker:15::R:Van:34:24:28:30:37:27:5::R:Walker:31::R:City Cargo Bike:20::R:Walker:26::R:City Cargo Bike:29::R:City Cargo Bike:32::R:Van:16:36:22::R:City Cargo Bike:7::R:City Cargo Bike:13::R:Van:11:17:25:3:4:38:10::R:City Cargo Bike:18:14::R:City Cargo Bike:39:21:,39192.03787243863,16.0,37652.598351318185,177430.83145830457,1150.0,176280.83145830457,7987.1628563544255,NaN,4669.232406797489,990.8578513504785,31.0,19.0,0.0,50.0,66.0,8.0,0.0,26.0,19.0,20.0,0.0,61.0,70.0,7.0,0.0,23.0,AddRoute:Pedestrian:simple
0:0:2:1,59000.710103633086,0,0,2,1,29 24 (29.0:21.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[true-Van]:27 12 (27.0:51.0)[true-Van]:6 26 (6.0:67.0)[false-Van]:34 7 (34.0:19.0)[false-Van]:28 20 (28.0:57.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-Van]:15 24 (15.0:7.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[true-Van]:35 6 (35.0:75.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:17 6 (17.0:75.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-Walker]:10 20 (10.0:27.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[true-Van]:36 24 (36.0:93.0)[false-Van]:23 20 (23.0:93.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:33 13 (33.0:73.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[true-Walker]:12 9 (12.0:31.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:29::R:Van:9::R:Van:27:6:34:28:30:5::R:City Cargo Bike:24::R:Van:3:15::R:Van:25:35:16:8:17:11:14::R:City Cargo Bike:7::R:City Cargo Bike:39::R:Walker:26::R:City Cargo Bike:10::R:City Cargo Bike:4:2::R:Van:21:36:23:18:33:13::R:Walker:20::R:City Cargo Bike:12::R:City Cargo Bike:22:38::R:City Cargo Bike:19::R:City Cargo Bike:32:31::R:City Cargo Bike:37:,59000.710103633086,19.0,41818.48093393026,228029.47063548485,1300.0,226729.47063548485,7970.103202231267,NaN,6000.775543039075,1100.4863403665859,26.0,11.0,0.0,63.0,58.0,5.0,0.0,37.0,14.0,9.0,0.0,77.0,65.0,3.0,0.0,31.0,RndSwap:simple
0:0:2:2,110862.75392684927,0,0,2,2,4 3 (4.0:93.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[true-City Cargo Bike]:3 24 (3.0:79.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:6 26 (6.0:67.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:17 6 (17.0:75.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[true-Van]:23 20 (23.0:93.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-City Cargo Bike]:34 7 (34.0:19.0)[false-City Cargo Bike]:36 24 (36.0:93.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[false-City Cargo Bike]:33 13 (33.0:73.0)[false-City Cargo Bike]:35 6 (35.0:75.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[true-Van]:26 10 (26.0:3.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:4:2::R:City Cargo Bike:5::R:City Cargo Bike:24::R:City Cargo Bike:3::R:City Cargo Bike:11::R:City Cargo Bike:6::R:City Cargo Bike:9:17::R:Van:28:23:7:13:20:12::R:City Cargo Bike:8::R:City Cargo Bike:18:22::R:City Cargo Bike:10::R:City Cargo Bike:34::R:City Cargo Bike:36::R:City Cargo Bike:25::R:City Cargo Bike:27::R:City Cargo Bike:29::R:City Cargo Bike:30:31:14::R:City Cargo Bike:33::R:City Cargo Bike:35:32::R:City Cargo Bike:16::R:City Cargo Bike:38:21::R:Van:19:26:15:37:39:,110862.75392684927,22.0,41528.92953701286,330940.724649932,1240.0,329700.724649932,7801.152166049117,2628.9337833163777,8708.966438156105,1092.8665667634964,9.0,0.0,0.0,91.0,29.0,0.0,0.0,71.0,7.0,0.0,0.0,93.0,36.0,0.0,0.0,64.0,RndSwap:simple
0:0:2:3,-1.0,0,0,2,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:4,-1.0,0,0,2,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:0,55161.40697517761,0,0,3,0,9 3 (9.0:27.0)[true-Van]:27 12 (27.0:51.0)[true-Van]:6 26 (6.0:67.0)[false-Van]:34 7 (34.0:19.0)[false-Van]:28 20 (28.0:57.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-Van]:15 24 (15.0:7.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[true-Van]:35 6 (35.0:75.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:17 6 (17.0:75.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-Walker]:10 20 (10.0:27.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:36 24 (36.0:93.0)[false-Van]:23 20 (23.0:93.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:33 13 (33.0:73.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[true-Walker]:12 9 (12.0:31.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[true-Walker]:39 7 (39.0:45.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:9::R:Van:27:6:34:28:30:5::R:City Cargo Bike:24::R:Van:3:15::R:Van:25:35:16:8:17:11:14::R:City Cargo Bike:7::R:Walker:26::R:City Cargo Bike:10::R:City Cargo Bike:19::R:City Cargo Bike:4:2::R:City Cargo Bike:38:21::R:Van:36:23:18:33:13::R:Walker:20::R:City Cargo Bike:12::R:City Cargo Bike:22::R:City Cargo Bike:29::R:Walker:31::R:City Cargo Bike:39:32::R:City Cargo Bike:37:,55161.40697517761,20.0,41818.48093393026,220470.8643785739,1420.0,219050.8643785739,7965.52888670857,NaN,5801.864852067734,1100.4863403665859,30.0,15.0,0.0,55.0,55.0,8.0,0.0,37.0,15.0,15.0,0.0,69.0,65.0,3.0,0.0,32.0,RndSwap:simple
0:0:3:1,59421.847969603754,0,0,3,1,9 3 (9.0:27.0)[true-Van]:27 12 (27.0:51.0)[true-Van]:6 26 (6.0:67.0)[false-Van]:34 7 (34.0:19.0)[false-Van]:28 20 (28.0:57.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-Van]:22 3 (22.0:1.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[true-Van]:35 6 (35.0:75.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:17 6 (17.0:75.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-Walker]:10 20 (10.0:27.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:36 24 (36.0:93.0)[false-Van]:23 20 (23.0:93.0)[false-City Cargo Bike]:33 13 (33.0:73.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[true-Walker]:12 9 (12.0:31.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[true-Walker]:32 2 (32.0:37.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:9::R:Van:27:6:34:28:30:5::R:City Cargo Bike:24::R:Van:3:22:15::R:Van:25:35:16:8:17:11:14::R:City Cargo Bike:7::R:City Cargo Bike:19::R:City Cargo Bike:39::R:Walker:26::R:City Cargo Bike:10::R:City Cargo Bike:4:2::R:City Cargo Bike:38:21::R:City Cargo Bike:18::R:Van:36:23:33:13::R:Walker:20::R:City Cargo Bike:12::R:City Cargo Bike:29::R:Walker:31:32::R:City Cargo Bike:37:,59421.847969603754,20.0,41818.48093393026,228991.74636742624,1420.0,227571.74636742624,7735.714431040608,NaN,6026.09858861648,1100.4863403665859,30.0,15.0,0.0,55.0,55.0,11.0,0.0,34.0,14.0,16.0,0.0,70.0,64.0,4.0,0.0,32.0,RndSwap:simple
0:0:3:2,111579.95631768365,0,0,3,2,4 3 (4.0:93.0)[true-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:16 14 (16.0:53.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-Walker]:3 24 (3.0:79.0)[false-City Cargo Bike]:11 16 (11.0:69.0)[false-City Cargo Bike]:6 26 (6.0:67.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-City Cargo Bike]:23 20 (23.0:93.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:13 21 (13.0:27.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[false-City Cargo Bike]:17 6 (17.0:75.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-City Cargo Bike]:34 7 (34.0:19.0)[false-City Cargo Bike]:14 3 (14.0:15.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[true-Walker]:29 24 (29.0:21.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-Van]:30 6 (30.0:55.0)[false-City Cargo Bike]:35 6 (35.0:75.0)[false-City Cargo Bike]:33 13 (33.0:73.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[false-Walker]:19 13 (19.0:25.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-Van]:36 24 (36.0:93.0)[false-Van]:38 4 (38.0:97.0)[false-Van]:22 3 (22.0:1.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:4:2::R:City Cargo Bike:5::R:City Cargo Bike:16::R:Walker:26::R:City Cargo Bike:3::R:City Cargo Bike:11::R:City Cargo Bike:6::R:City Cargo Bike:9::R:City Cargo Bike:28::R:City Cargo Bike:23::R:City Cargo Bike:7::R:City Cargo Bike:13::R:City Cargo Bike:20::R:City Cargo Bike:24::R:City Cargo Bike:8::R:City Cargo Bike:17::R:City Cargo Bike:18:32::R:City Cargo Bike:10::R:City Cargo Bike:27::R:City Cargo Bike:34:14::R:Walker:31::R:City Cargo Bike:29::R:Van:15:30:35:33:12:25:19::R:City Cargo Bike:37::R:Van:21:36:38:22:39:,111579.95631768365,26.0,41215.81726851582,331761.03753350844,1440.0,330321.03753350844,7949.682721391109,NaN,8730.553619302853,1084.6267702241005,8.0,8.0,0.0,85.0,32.0,5.0,0.0,63.0,7.0,6.0,0.0,87.0,28.0,2.0,0.0,69.0,RndSwap:simple
0:0:3:3,-1.0,0,0,3,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:3:4,-1.0,0,0,3,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:4:0,-1.0,0,0,4,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
