Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,-1.0,0,0,0,0,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,76797.0849758761,0,0,1,0,35 24 (35.0:15.0)[false-Van]:38 15 (38.0:21.0)[false-City Cargo Bike]:52 18 (52.0:1.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[true-Van]:8 21 (8.0:14.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-Van]:31 11 (31.0:30.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-Walker]:50 24 (50.0:97.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-Walker]:7 20 (7.0:81.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:51 5 (51.0:74.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[true-Van]:25 21 (25.0:97.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[true-Van]:30 7 (30.0:58.0)[false-City Cargo Bike]:40 13 (40.0:81.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:55 12 (55.0:74.0)[true-Van]:49 12 (49.0:75.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-Van]:47 10 (47.0:10.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-Van]:45 10 (45.0:95.0)[false-City Cargo Bike]:13 16 (13.0:41.0)[false-Van]:,SOL:R:Van:35:38:52:18:21:6::R:Van:27:8:15:31:19:12::R:City Cargo Bike:22::R:City Cargo Bike:26::R:Walker:16::R:City Cargo Bike:50::R:City Cargo Bike:3::R:City Cargo Bike:39::R:City Cargo Bike:44::R:City Cargo Bike:23::R:City Cargo Bike:48:37::R:City Cargo Bike:7::R:City Cargo Bike:10::R:City Cargo Bike:53:41::R:City Cargo Bike:29::R:City Cargo Bike:51:2::R:City Cargo Bike:4::R:Van:24:25:28:33:17:5::R:City Cargo Bike:14::R:Van:34:30:40:36:42:20:9::R:Van:55:49:54:43:47:32:11::R:Van:46:45:13:,76797.0849758761,22.0,39700.07975142374,258334.37730545396,1520.0,256814.37730545396,6254.4295159479925,1937.0521741453476,4783.969950100999,735.1866620634027,27.0,5.0,0.0,68.0,65.0,2.0,0.0,33.0,10.0,3.0,0.0,87.0,66.0,4.0,0.0,30.0,RndSwap:simple
0:0:1:1,91231.0157526146,0,0,1,1,35 24 (35.0:15.0)[false-Van]:52 18 (52.0:1.0)[false-City Cargo Bike]:38 15 (38.0:21.0)[false-City Cargo Bike]:18 7 (18.0:14.0)[false-City Cargo Bike]:21 17 (21.0:5.0)[false-City Cargo Bike]:6 11 (6.0:41.0)[false-City Cargo Bike]:27 19 (27.0:11.0)[true-Van]:8 21 (8.0:14.0)[false-City Cargo Bike]:15 11 (15.0:13.0)[false-Van]:31 11 (31.0:30.0)[false-City Cargo Bike]:19 21 (19.0:66.0)[false-City Cargo Bike]:12 14 (12.0:21.0)[false-City Cargo Bike]:22 22 (22.0:41.0)[false-City Cargo Bike]:16 36 (16.0:21.0)[false-Walker]:50 24 (50.0:97.0)[false-City Cargo Bike]:14 17 (14.0:65.0)[false-City Cargo Bike]:3 12 (3.0:10.0)[false-City Cargo Bike]:45 10 (45.0:95.0)[false-City Cargo Bike]:44 10 (44.0:84.0)[false-City Cargo Bike]:17 6 (17.0:57.0)[false-City Cargo Bike]:23 10 (23.0:50.0)[false-City Cargo Bike]:48 7 (48.0:69.0)[false-City Cargo Bike]:37 2 (37.0:33.0)[false-Walker]:7 20 (7.0:81.0)[false-City Cargo Bike]:10 20 (10.0:90.0)[false-City Cargo Bike]:53 7 (53.0:96.0)[false-City Cargo Bike]:41 3 (41.0:49.0)[false-City Cargo Bike]:30 7 (30.0:58.0)[false-City Cargo Bike]:39 18 (39.0:57.0)[false-City Cargo Bike]:29 22 (29.0:60.0)[false-City Cargo Bike]:51 5 (51.0:74.0)[false-City Cargo Bike]:2 3 (2.0:94.0)[false-City Cargo Bike]:4 25 (4.0:16.0)[false-City Cargo Bike]:24 19 (24.0:84.0)[true-Van]:25 21 (25.0:97.0)[false-City Cargo Bike]:28 15 (28.0:60.0)[false-City Cargo Bike]:33 22 (33.0:47.0)[false-City Cargo Bike]:5 4 (5.0:25.0)[false-City Cargo Bike]:26 23 (26.0:47.0)[false-City Cargo Bike]:34 12 (34.0:19.0)[true-Van]:40 13 (40.0:81.0)[false-City Cargo Bike]:36 25 (36.0:88.0)[false-City Cargo Bike]:42 20 (42.0:51.0)[false-City Cargo Bike]:20 11 (20.0:58.0)[false-City Cargo Bike]:9 10 (9.0:42.0)[false-City Cargo Bike]:55 12 (55.0:74.0)[true-Van]:49 12 (49.0:75.0)[false-City Cargo Bike]:54 11 (54.0:46.0)[false-City Cargo Bike]:43 14 (43.0:9.0)[false-Van]:47 10 (47.0:10.0)[false-City Cargo Bike]:32 15 (32.0:9.0)[false-City Cargo Bike]:11 13 (11.0:41.0)[false-City Cargo Bike]:46 66 (46.0:89.0)[false-Van]:13 16 (13.0:41.0)[false-Van]:,SOL:R:Van:35:52:38:18:21:6::R:Van:27:8:15:31:19:12::R:City Cargo Bike:22::R:Walker:16::R:City Cargo Bike:50::R:City Cargo Bike:14::R:City Cargo Bike:3::R:City Cargo Bike:45::R:City Cargo Bike:44::R:City Cargo Bike:17::R:City Cargo Bike:23::R:City Cargo Bike:48:37::R:City Cargo Bike:7::R:City Cargo Bike:10::R:City Cargo Bike:53:41::R:City Cargo Bike:30::R:City Cargo Bike:39::R:City Cargo Bike:29::R:City Cargo Bike:51:2::R:City Cargo Bike:4::R:Van:24:25:28:33:5::R:City Cargo Bike:26::R:Van:34:40:36:42:20:9::R:Van:55:49:54:43:47:32:11::R:Van:46:13:,91231.0157526146,25.0,39700.07975142374,287352.23885893094,1670.0,285682.23885893094,6250.228810240278,2025.503259731305,5321.337756646869,735.1866620634027,24.0,4.0,0.0,72.0,59.0,2.0,0.0,39.0,9.0,3.0,0.0,89.0,63.0,4.0,0.0,33.0,DelRoute:LargeVan:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
