Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,31211.771947274734,0,0,0,0,61 2 (61.0:54.0)[false-Van]:47 21 (47.0:56.0)[false-City Cargo Bike]:55 2 (55.0:72.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-Van]:59 26 (59.0:93.0)[false-City Cargo Bike]:12 7 (12.0:82.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-Walker]:2 26 (2.0:64.0)[true-Van]:27 11 (27.0:73.0)[false-City Cargo Bike]:5 8 (5.0:96.0)[false-Van]:18 4 (18.0:94.0)[false-City Cargo Bike]:24 12 (24.0:96.0)[false-Van]:22 1 (22.0:94.0)[false-City Cargo Bike]:36 18 (36.0:93.0)[false-Van]:3 18 (3.0:33.0)[false-City Cargo Bike]:10 9 (10.0:73.0)[false-City Cargo Bike]:14 1 (14.0:38.0)[false-Van]:58 16 (58.0:51.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[true-Van]:33 9 (33.0:38.0)[false-City Cargo Bike]:32 2 (32.0:61.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[false-City Cargo Bike]:51 12 (51.0:85.0)[false-City Cargo Bike]:38 18 (38.0:13.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[false-City Cargo Bike]:60 21 (60.0:70.0)[false-Van]:43 23 (43.0:73.0)[false-City Cargo Bike]:25 22 (25.0:74.0)[false-City Cargo Bike]:19 3 (19.0:50.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:29 2 (29.0:4.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:21 7 (21.0:14.0)[true-Walker]:54 2 (54.0:26.0)[false-City Cargo Bike]:39 4 (39.0:34.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[true-Van]:44 16 (44.0:21.0)[false-City Cargo Bike]:34 20 (34.0:90.0)[false-Van]:42 3 (42.0:96.0)[false-Van]:48 24 (48.0:68.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-Van]:57 23 (57.0:33.0)[true-Van]:62 7 (62.0:26.0)[false-City Cargo Bike]:26 6 (26.0:68.0)[false-City Cargo Bike]:46 9 (46.0:55.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:40 16 (40.0:84.0)[false-City Cargo Bike]:30 14 (30.0:24.0)[false-City Cargo Bike]:17 23 (17.0:1.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[true-Van]:53 6 (53.0:12.0)[false-City Cargo Bike]:52 16 (52.0:0.0)[false-City Cargo Bike]:37 19 (37.0:8.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:28 12 (28.0:92.0)[false-City Cargo Bike]:15 2 (15.0:42.0)[false-City Cargo Bike]:13 6 (13.0:30.0)[false-City Cargo Bike]:,SOL:R:Van:61:47:55:56:59:12:4:6:11::R:Van:2:27:5:18:24:22:36:3::R:City Cargo Bike:10:14::R:City Cargo Bike:58::R:Van:31:33:32:45:41:51:38:9::R:Van:60:43:25:19:49:29:8::R:Walker:21::R:City Cargo Bike:54:39:23::R:Van:7:44:34:42:48:16::R:Van:57:62:26:46:35:40:30:17::R:Van:20:53:52:37:50:28:15:13:,31211.771947274734,11.0,67175.02242501035,238118.6021995764,1040.0,237078.6021995764,8960.909921699886,1715.8247832412528,3903.5836426160063,1101.2298758198417,64.0,9.0,0.0,27.0,89.0,2.0,0.0,10.0,43.0,8.0,0.0,49.0,94.0,1.0,0.0,5.0,RndSwap:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,53736.73757673402,0,0,1,0,52 16 (52.0:0.0)[true-Van]:46 9 (46.0:55.0)[false-City Cargo Bike]:61 2 (61.0:54.0)[false-Van]:47 21 (47.0:56.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[false-Van]:17 23 (17.0:1.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[true-Van]:55 2 (55.0:72.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-Van]:59 26 (59.0:93.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-Walker]:27 11 (27.0:73.0)[true-Van]:5 8 (5.0:96.0)[false-Van]:18 4 (18.0:94.0)[false-Walker]:24 12 (24.0:96.0)[false-Van]:22 1 (22.0:94.0)[false-City Cargo Bike]:36 18 (36.0:93.0)[false-Van]:2 26 (2.0:64.0)[false-City Cargo Bike]:13 6 (13.0:30.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[false-City Cargo Bike]:3 18 (3.0:33.0)[false-City Cargo Bike]:33 9 (33.0:38.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-City Cargo Bike]:48 24 (48.0:68.0)[true-Van]:15 2 (15.0:42.0)[false-Van]:19 3 (19.0:50.0)[false-City Cargo Bike]:30 14 (30.0:24.0)[false-City Cargo Bike]:39 4 (39.0:34.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:10 9 (10.0:73.0)[true-City Cargo Bike]:14 1 (14.0:38.0)[false-City Cargo Bike]:44 16 (44.0:21.0)[false-City Cargo Bike]:12 7 (12.0:82.0)[true-City Cargo Bike]:29 2 (29.0:4.0)[false-City Cargo Bike]:43 23 (43.0:73.0)[true-Van]:40 16 (40.0:84.0)[false-City Cargo Bike]:32 2 (32.0:61.0)[false-Van]:28 12 (28.0:92.0)[false-City Cargo Bike]:34 20 (34.0:90.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:54 2 (54.0:26.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[true-Van]:25 22 (25.0:74.0)[false-City Cargo Bike]:60 21 (60.0:70.0)[false-Van]:26 6 (26.0:68.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:21 7 (21.0:14.0)[false-City Cargo Bike]:62 7 (62.0:26.0)[true-Van]:53 6 (53.0:12.0)[false-City Cargo Bike]:57 23 (57.0:33.0)[false-City Cargo Bike]:58 16 (58.0:51.0)[false-City Cargo Bike]:42 3 (42.0:96.0)[false-Van]:51 12 (51.0:85.0)[false-Van]:38 18 (38.0:13.0)[false-Van]:37 19 (37.0:8.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:52:46:61:47:20:17::R:Van:23:55:56:59:50:4:6:11::R:Van:27:5:18:24:22:36:2:13:9::R:City Cargo Bike:3::R:City Cargo Bike:33::R:City Cargo Bike:45::R:Van:48:15:19:30:39:8::R:City Cargo Bike:10:14::R:City Cargo Bike:44::R:City Cargo Bike:12:29::R:Van:43:40:32:28:34:35:54:16::R:City Cargo Bike:41::R:Van:31:25:60:26:49:21::R:Van:62:53:57:58:42:51:38::R:City Cargo Bike:37::R:City Cargo Bike:7:,53736.73757673402,17.0,67326.15427163751,283931.47625972563,1410.0,282521.47625972563,8954.67201216179,NaN,4654.614364913535,1103.707447076025,47.0,0.0,0.0,53.0,82.0,0.0,0.0,18.0,25.0,0.0,0.0,75.0,83.0,0.0,0.0,17.0,RndSwap:simple
0:0:1:1,108763.1173742431,0,0,1,1,52 16 (52.0:0.0)[false-City Cargo Bike]:61 2 (61.0:54.0)[false-Van]:47 21 (47.0:56.0)[false-City Cargo Bike]:55 2 (55.0:72.0)[false-City Cargo Bike]:56 2 (56.0:71.0)[false-Van]:59 26 (59.0:93.0)[false-City Cargo Bike]:4 16 (4.0:77.0)[false-City Cargo Bike]:6 7 (6.0:53.0)[false-City Cargo Bike]:11 16 (11.0:4.0)[false-Walker]:2 26 (2.0:64.0)[false-City Cargo Bike]:27 11 (27.0:73.0)[true-Van]:5 8 (5.0:96.0)[false-Van]:18 4 (18.0:94.0)[false-City Cargo Bike]:24 12 (24.0:96.0)[false-Van]:22 1 (22.0:94.0)[false-City Cargo Bike]:28 12 (28.0:92.0)[false-City Cargo Bike]:36 18 (36.0:93.0)[false-Van]:3 18 (3.0:33.0)[false-City Cargo Bike]:13 6 (13.0:30.0)[false-City Cargo Bike]:9 9 (9.0:7.0)[false-City Cargo Bike]:33 9 (33.0:38.0)[true-Van]:21 7 (21.0:14.0)[false-City Cargo Bike]:31 14 (31.0:52.0)[false-City Cargo Bike]:45 10 (45.0:28.0)[false-City Cargo Bike]:53 6 (53.0:12.0)[false-City Cargo Bike]:7 11 (7.0:38.0)[false-City Cargo Bike]:38 18 (38.0:13.0)[false-City Cargo Bike]:41 26 (41.0:35.0)[false-City Cargo Bike]:23 2 (23.0:23.0)[false-City Cargo Bike]:60 21 (60.0:70.0)[false-Van]:43 23 (43.0:73.0)[false-City Cargo Bike]:25 22 (25.0:74.0)[false-City Cargo Bike]:26 6 (26.0:68.0)[false-City Cargo Bike]:49 24 (49.0:30.0)[false-City Cargo Bike]:29 2 (29.0:4.0)[false-Van]:30 14 (30.0:24.0)[false-City Cargo Bike]:16 22 (16.0:5.0)[false-City Cargo Bike]:39 4 (39.0:34.0)[false-City Cargo Bike]:54 2 (54.0:26.0)[false-City Cargo Bike]:8 4 (8.0:7.0)[false-City Cargo Bike]:17 23 (17.0:1.0)[false-City Cargo Bike]:37 19 (37.0:8.0)[false-City Cargo Bike]:20 20 (20.0:35.0)[false-City Cargo Bike]:35 2 (35.0:58.0)[false-City Cargo Bike]:32 2 (32.0:61.0)[false-City Cargo Bike]:42 3 (42.0:96.0)[false-City Cargo Bike]:14 1 (14.0:38.0)[false-Van]:44 16 (44.0:21.0)[false-City Cargo Bike]:57 23 (57.0:33.0)[true-Van]:34 20 (34.0:90.0)[false-City Cargo Bike]:46 9 (46.0:55.0)[false-City Cargo Bike]:48 24 (48.0:68.0)[false-City Cargo Bike]:40 16 (40.0:84.0)[false-City Cargo Bike]:15 2 (15.0:42.0)[false-City Cargo Bike]:10 9 (10.0:73.0)[false-City Cargo Bike]:50 19 (50.0:85.0)[false-City Cargo Bike]:51 12 (51.0:85.0)[false-City Cargo Bike]:58 16 (58.0:51.0)[false-City Cargo Bike]:12 7 (12.0:82.0)[false-City Cargo Bike]:19 3 (19.0:50.0)[false-City Cargo Bike]:62 7 (62.0:26.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:52::R:Van:61:47:55:56:59:4:6:11::R:City Cargo Bike:2::R:Van:27:5:18:24:22:28:36:3:13:9::R:Van:33:21:31:45:53:7:38::R:City Cargo Bike:41::R:City Cargo Bike:23::R:Van:60:43:25:26:49:29::R:City Cargo Bike:30::R:City Cargo Bike:16::R:City Cargo Bike:39:54:8::R:City Cargo Bike:17::R:City Cargo Bike:37::R:City Cargo Bike:20::R:City Cargo Bike:35:32:42:14::R:City Cargo Bike:44::R:Van:57:34:46:48:40:15::R:City Cargo Bike:10::R:City Cargo Bike:50::R:City Cargo Bike:51::R:City Cargo Bike:58::R:City Cargo Bike:12:19::R:City Cargo Bike:62:,108763.1173742431,24.0,71149.27970717201,404064.36198713345,1550.0,402514.36198713345,8931.325323998315,NaN,6624.005934215303,1166.3816345438036,21.0,0.0,0.0,79.0,61.0,0.0,0.0,39.0,13.0,0.0,0.0,87.0,62.0,0.0,0.0,38.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
