Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,RawDistance,RawNoRoutes,RawCO2,RawTotalCost,RawFixedCost,RawRunningCost,RawTimeOfLastDel,RawAvgDelTime,RawCostPerDelivery,RawCO2PerDelivery,RawPCICRoutes,RawPCWalkRoutes,RawPCEVRoutes,RawPCCycleRoutes,RawPCICVisits,RawPCWalkVisits,RawPCEVVisits,RawPCCycleVisits,RawPCICDist,RawPCWalkDist,RawPCEVDist,RawPCCycleDist,RawPCICVol,RawPCWalkVol,RawPCEVVol,RawPCCycleVol,source
0:0:0:0,12883.30850483559,0,0,0,0,30 8 (30.0:82.0)[true-Van]:18 24 (18.0:73.0)[false-Van]:17 10 (17.0:72.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-Van]:28 23 (28.0:38.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-Walker]:26 14 (26.0:39.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-Van]:4 14 (4.0:77.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:19 13 (19.0:59.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-Van]:14 23 (14.0:7.0)[false-Walker]:32 24 (32.0:68.0)[false-Van]:25 13 (25.0:32.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-Van]:8 19 (8.0:8.0)[false-City Cargo Bike]:7 18 (7.0:42.0)[false-Van]:27 2 (27.0:17.0)[true-Van]:33 3 (33.0:7.0)[false-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-Van]:16 18 (16.0:54.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-Van]:,SOL:R:Van::R:Van:30:18:17:15:12:28:13:6::R:Walker:3::R:City Cargo Bike:26::R:Van:2:4:22:10:19:31:11::R:Walker:14::R:Van:32:25:21:9:8:7::R:Van:27:33:29:24:23:20:16:5:,12883.30850483559,8.0,21999.138620455517,83714.37742285553,750.0,82964.37742285553,5258.1277949725345,NaN,2616.074294464235,687.4730818892349,63.0,25.0,0.0,13.0,91.0,6.0,0.0,3.0,34.0,44.0,0.0,22.0,87.0,10.0,0.0,3.0,RndSwap:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,16383.273407076995,0,0,1,0,30 8 (30.0:82.0)[true-Van]:18 24 (18.0:73.0)[false-Van]:17 10 (17.0:72.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-Van]:28 23 (28.0:38.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-Walker]:26 14 (26.0:39.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-Van]:4 14 (4.0:77.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:19 13 (19.0:59.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-Van]:16 18 (16.0:54.0)[false-City Cargo Bike]:14 23 (14.0:7.0)[false-Walker]:32 24 (32.0:68.0)[false-Van]:25 13 (25.0:32.0)[false-City Cargo Bike]:21 8 (21.0:23.0)[false-City Cargo Bike]:9 10 (9.0:7.0)[false-Van]:8 19 (8.0:8.0)[false-City Cargo Bike]:7 18 (7.0:42.0)[false-Van]:27 2 (27.0:17.0)[true-Van]:33 3 (33.0:7.0)[false-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-Van]:5 13 (5.0:32.0)[false-Van]:,SOL:R:Van::R:Van:30:18:17:22:15:12:28:6::R:City Cargo Bike:13::R:Walker:3::R:City Cargo Bike:26::R:Van:2:4:10:19:31:11::R:City Cargo Bike:16::R:Walker:14::R:Van:32:25:21:9:8:7::R:Van:27:33:29:24:23:20:5:,16383.273407076995,10.0,21999.138620455517,90814.30722733834,850.0,89964.30722733834,5245.259889015711,NaN,2837.9471008543233,687.4730818892349,50.0,20.0,0.0,30.0,84.0,6.0,0.0,9.0,27.0,35.0,0.0,38.0,80.0,10.0,0.0,9.0,RndSwap:simple
0:0:1:1,39487.3305493549,0,0,1,1,30 8 (30.0:82.0)[false-City Cargo Bike]:26 14 (26.0:39.0)[false-City Cargo Bike]:18 24 (18.0:73.0)[false-Van]:17 10 (17.0:72.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[false-City Cargo Bike]:12 5 (12.0:53.0)[false-Van]:28 23 (28.0:38.0)[false-City Cargo Bike]:6 8 (6.0:32.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-Walker]:21 8 (21.0:23.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:25 13 (25.0:32.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-Van]:4 14 (4.0:77.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:19 13 (19.0:59.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-Van]:16 18 (16.0:54.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:14 23 (14.0:7.0)[false-Walker]:32 24 (32.0:68.0)[false-Van]:9 10 (9.0:7.0)[false-Van]:8 19 (8.0:8.0)[false-City Cargo Bike]:7 18 (7.0:42.0)[false-Van]:27 2 (27.0:17.0)[true-Van]:29 15 (29.0:58.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[true-Walker]:,SOL:R:City Cargo Bike:30::R:City Cargo Bike:26::R:Van:18:17:22:15:12:28:6:13::R:Walker:3::R:City Cargo Bike:21::R:City Cargo Bike:23::R:City Cargo Bike:25::R:City Cargo Bike:24::R:Van:2:4:10:19:31:11::R:City Cargo Bike:16::R:City Cargo Bike:33::R:Walker:14::R:Van:32:9:8:7::R:Van:27:29:5::R:Walker:20:,39487.3305493549,15.0,22667.4910033912,138940.13770752688,1030.0,137910.13770752688,5018.98849318372,1697.8731990433255,4341.879303360215,708.359093855975,27.0,20.0,0.0,53.0,66.0,9.0,0.0,25.0,11.0,21.0,0.0,67.0,65.0,13.0,0.0,22.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:0,25427.885602956147,0,0,2,0,25 13 (25.0:32.0)[true-Van]:18 24 (18.0:73.0)[false-Van]:17 10 (17.0:72.0)[false-City Cargo Bike]:22 10 (22.0:68.0)[false-City Cargo Bike]:24 14 (24.0:52.0)[false-City Cargo Bike]:29 15 (29.0:58.0)[false-City Cargo Bike]:13 9 (13.0:39.0)[false-City Cargo Bike]:3 23 (3.0:28.0)[false-Walker]:6 8 (6.0:32.0)[false-City Cargo Bike]:16 18 (16.0:54.0)[false-City Cargo Bike]:15 9 (15.0:67.0)[true-City Cargo Bike]:12 5 (12.0:53.0)[true-Walker]:26 14 (26.0:39.0)[false-City Cargo Bike]:28 23 (28.0:38.0)[false-City Cargo Bike]:23 19 (23.0:47.0)[false-City Cargo Bike]:2 5 (2.0:77.0)[false-Van]:4 14 (4.0:77.0)[false-City Cargo Bike]:10 18 (10.0:82.0)[false-Van]:30 8 (30.0:82.0)[false-City Cargo Bike]:19 13 (19.0:59.0)[false-City Cargo Bike]:31 20 (31.0:42.0)[false-City Cargo Bike]:11 20 (11.0:48.0)[false-City Cargo Bike]:20 14 (20.0:58.0)[false-City Cargo Bike]:32 24 (32.0:68.0)[false-Van]:8 19 (8.0:8.0)[false-Van]:14 23 (14.0:7.0)[false-Walker]:9 10 (9.0:7.0)[false-City Cargo Bike]:5 13 (5.0:32.0)[false-City Cargo Bike]:27 2 (27.0:17.0)[true-Van]:21 8 (21.0:23.0)[false-City Cargo Bike]:33 3 (33.0:7.0)[false-City Cargo Bike]:7 18 (7.0:42.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:25:18:17:22:24:29:13::R:Walker:3::R:City Cargo Bike:6::R:City Cargo Bike:16::R:City Cargo Bike:15::R:Walker:12::R:City Cargo Bike:26::R:City Cargo Bike:28::R:City Cargo Bike:23::R:Van:2:4:10:30:19:31:11::R:City Cargo Bike:20::R:Van:32:8:14:9:5::R:Van:27:21:33:7:,25427.885602956147,14.0,22667.491003391202,110841.2478147294,1050.0,109791.2478147294,5047.798099023079,NaN,3463.788994210294,708.3590938559751,36.0,14.0,0.0,50.0,72.0,6.0,0.0,22.0,18.0,13.0,0.0,69.0,70.0,6.0,0.0,24.0,RndSwap:simple
