Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:0:0:0:0,31203.89445133504,0,0,0,0,0,8 25 (8.0:44.0)[false-Van]:41 2 (41.0:28.0)[false-Van]:17 26 (17.0:56.0)[false-City Cargo Bike]:44 3 (44.0:52.0)[false-City Cargo Bike]:48 25 (48.0:91.0)[false-Van]:2 14 (2.0:63.0)[false-Van-30]:3 3 (3.0:19.0)[false-City Cargo Bike]:6 69 (6.0:96.0)[false-City Cargo Bike]:47 16 (47.0:46.0)[false-Van]:27 2 (27.0:92.0)[false-Van]:5 9 (5.0:86.0)[false-Van]:36 14 (36.0:44.0)[false-Van]:10 12 (10.0:49.0)[false-Van]:40 18 (40.0:51.0)[false-City Cargo Bike]:29 12 (29.0:98.0)[false-Van]:7 13 (7.0:34.0)[false-Van]:45 5 (45.0:21.0)[false-Van]:28 24 (28.0:46.0)[false-Van]:46 20 (46.0:51.0)[false-Van]:18 12 (18.0:60.0)[false-City Cargo Bike]:23 4 (23.0:44.0)[false-Van]:15 15 (15.0:44.0)[false-Van]:38 7 (38.0:46.0)[false-Van]:11 12 (11.0:43.0)[false-Van]:12 10 (12.0:52.0)[false-Van]:22 22 (22.0:64.0)[false-Van]:24 16 (24.0:44.0)[false-Van]:31 4 (31.0:44.0)[false-Van]:32 19 (32.0:39.0)[false-Van]:33 21 (33.0:97.0)[false-Van]:4 5 (4.0:39.0)[false-Van]:37 18 (37.0:50.0)[false-Van]:43 21 (43.0:61.0)[false-Van]:39 20 (39.0:44.0)[false-City Cargo Bike]:14 23 (14.0:40.0)[false-Van]:20 26 (20.0:105.0)[false-Van]:34 7 (34.0:49.0)[false-Van]:30 24 (30.0:103.0)[false-Van]:19 12 (19.0:103.0)[false-Van]:21 10 (21.0:45.0)[false-Van]:13 2 (13.0:47.0)[false-Van]:16 16 (16.0:0.0)[false-Van]:26 23 (26.0:54.0)[false-Van]:25 8 (25.0:59.0)[false-Van]:50 10 (50.0:53.0)[false-City Cargo Bike]:9 17 (9.0:58.0)[false-Van]:49 3 (49.0:25.0)[false-City Cargo Bike]:42 21 (42.0:50.0)[false-City Cargo Bike]:35 15 (35.0:22.0)[false-City Cargo Bike]:,SOL:R:Van:8:41:17:44:48:2:3::R:City Cargo Bike:6::R:Van:47:27:5:36:10:40:29:7::R:Van:45:28:46:18:23:15:38:11::R:Van:12:22:24:31:32:33:4::R:Van:37:43:39:14::R:Van:20:34:30:19:21:13:16::R:Van:26:25:50:9:49:42:35:,31203.89445133504,8.0,107131.78298352196,341840.42465982714,890.0,340950.42465982714,12234.668612030728,1681.1422575836652,6976.3351971393295,2186.3629180310604,88.0,0.0,0.0,13.0,98.0,0.0,0.0,2.0,69.0,0.0,0.0,31.0,91.0,0.0,0.0,9.0,init
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,31651.728818715586,0,0,0,1,0,6 69 (6.0:96.0)[false-City Cargo Bike]:12 10 (12.0:52.0)[false-Van]:48 25 (48.0:91.0)[false-City Cargo Bike]:15 15 (15.0:44.0)[false-Van]:45 5 (45.0:21.0)[false-Van]:9 17 (9.0:58.0)[false-Van]:10 12 (10.0:49.0)[false-Van]:7 13 (7.0:34.0)[false-Van]:17 26 (17.0:56.0)[false-Van]:23 4 (23.0:44.0)[false-Van-30]:33 21 (33.0:97.0)[false-Van]:32 19 (32.0:39.0)[false-Van]:35 15 (35.0:22.0)[false-Van-30]:11 12 (11.0:43.0)[false-Van]:40 18 (40.0:51.0)[false-Van]:20 26 (20.0:105.0)[false-Van]:43 21 (43.0:61.0)[false-Van]:14 23 (14.0:40.0)[false-City Cargo Bike]:36 14 (36.0:44.0)[false-Van]:24 16 (24.0:44.0)[false-City Cargo Bike]:31 4 (31.0:44.0)[false-Van]:25 8 (25.0:59.0)[false-City Cargo Bike]:8 25 (8.0:44.0)[false-Van]:27 2 (27.0:92.0)[false-Van]:41 2 (41.0:28.0)[false-Van-30]:34 7 (34.0:49.0)[false-Van]:29 12 (29.0:98.0)[false-Van-30]:3 3 (3.0:19.0)[false-Van]:18 12 (18.0:60.0)[false-Van]:30 24 (30.0:103.0)[false-Van]:37 18 (37.0:50.0)[false-Van]:26 23 (26.0:54.0)[false-City Cargo Bike]:16 16 (16.0:0.0)[false-Van]:42 21 (42.0:50.0)[false-Van]:2 14 (2.0:63.0)[false-Van]:38 7 (38.0:46.0)[false-Van]:39 20 (39.0:44.0)[false-Van]:50 10 (50.0:53.0)[false-Van]:44 3 (44.0:52.0)[false-City Cargo Bike]:46 20 (46.0:51.0)[false-Van]:4 5 (4.0:39.0)[false-City Cargo Bike]:49 3 (49.0:25.0)[false-Van]:21 10 (21.0:45.0)[false-Van]:5 9 (5.0:86.0)[false-Van]:22 22 (22.0:64.0)[false-City Cargo Bike]:19 12 (19.0:103.0)[false-Van]:47 16 (47.0:46.0)[false-Van-30]:28 24 (28.0:46.0)[false-Van]:13 2 (13.0:47.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:6::R:Van:12:48:15:45:9:10:7::R:Van:17:23:33:32:35:11::R:Van:40:20:43:14::R:Van:36:24:31:25:8:27:41:34:29:3::R:Van:18:30:37:26:16::R:Van:42:2:38:39:50:44:46:4::R:Van:49:21:5:22:19:47:28:13:,31651.728818715586,9.0,109370.95482042468,348607.94017053535,940.0,347667.94017053535,12811.741258171975,NaN,7114.447758582354,2232.0603024576467,78.0,0.0,0.0,22.0,98.0,0.0,0.0,2.0,69.0,0.0,0.0,31.0,91.0,0.0,0.0,9.0,init
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
