Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:0:0:0:0,-1.0,0,0,0,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,41740.35740458796,0,0,0,1,0,25 13 (25.0:8.0)[false-Van]:33 11 (33.0:103.0)[false-Van]:3 10 (3.0:94.0)[false-Van]:39 3 (39.0:95.0)[false-Van]:28 6 (28.0:101.0)[false-Van]:14 12 (14.0:103.0)[false-Van]:10 23 (10.0:2.0)[false-Van]:46 12 (46.0:9.0)[false-Van]:20 9 (20.0:17.0)[false-Van]:27 22 (27.0:98.0)[false-Van]:29 13 (29.0:99.0)[false-Van]:47 10 (47.0:10.0)[false-City Cargo Bike]:12 22 (12.0:94.0)[false-Van]:2 9 (2.0:1.0)[false-Van]:5 5 (5.0:97.0)[false-Van]:4 14 (4.0:13.0)[false-Van]:11 4 (11.0:85.0)[false-Van]:23 4 (23.0:9.0)[false-Van]:34 18 (34.0:20.0)[false-City Cargo Bike]:8 15 (8.0:98.0)[false-City Cargo Bike]:40 22 (40.0:102.0)[false-Van]:13 16 (13.0:101.0)[false-Van-30]:24 7 (24.0:9.0)[false-Van]:50 10 (50.0:2.0)[false-Van]:6 8 (6.0:78.0)[false-City Cargo Bike]:19 42 (19.0:100.0)[false-City Cargo Bike]:36 26 (36.0:0.0)[false-City Cargo Bike]:35 24 (35.0:97.0)[false-Van]:49 5 (49.0:22.0)[false-Van]:21 17 (21.0:3.0)[false-City Cargo Bike]:15 20 (15.0:106.0)[false-City Cargo Bike]:42 10 (42.0:101.0)[false-Van]:26 6 (26.0:9.0)[false-Van]:18 17 (18.0:83.0)[false-Van]:44 8 (44.0:96.0)[false-Van]:9 16 (9.0:99.0)[false-City Cargo Bike]:31 16 (31.0:3.0)[false-Van]:16 18 (16.0:9.0)[false-Van]:22 7 (22.0:6.0)[false-Van]:51 6 (51.0:9.0)[false-City Cargo Bike]:32 20 (32.0:101.0)[false-City Cargo Bike]:17 9 (17.0:88.0)[false-City Cargo Bike]:43 17 (43.0:105.0)[false-Van]:41 7 (41.0:83.0)[false-Van]:48 24 (48.0:9.0)[false-Van-30]:45 10 (45.0:5.0)[false-City Cargo Bike]:38 21 (38.0:103.0)[false-Van]:37 9 (37.0:81.0)[false-City Cargo Bike]:7 10 (7.0:92.0)[false-City Cargo Bike]:30 21 (30.0:103.0)[false-City Cargo Bike]:,SOL:R:Van:25:33:3:39:28:14:10:46:20::R:Van:27:29:47:12:2:5:4:11::R:Van:23:34:8:40:13:24:50:6::R:City Cargo Bike:19::R:City Cargo Bike:36::R:Van:35:49:21:15:42:26:18::R:Van:44:9:31:16:22:51:32:17::R:Van:43:41:48:45:38:37:7::R:City Cargo Bike:30:,41740.35740458796,9.0,116830.78752888375,388110.76238427364,870.0,387240.76238427364,20091.89775092011,2227.993174027867,7762.215247685473,2336.615750577675,67.0,0.0,0.0,33.0,94.0,0.0,0.0,6.0,56.0,0.0,0.0,44.0,87.0,0.0,0.0,13.0,init
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
