Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,source
0:0:0:0:0,11140.84178344308,0,0,0,0,0,5 13 (5.0:10.0)[false-Van]:17 25 (17.0:102.0)[false-Van]:7 12 (7.0:10.0)[false-Van]:4 2 (4.0:2.0)[false-Van]:24 2 (24.0:96.0)[false-Van]:34 25 (34.0:3.0)[false-Van]:2 12 (2.0:93.0)[false-Van]:19 15 (19.0:10.0)[false-Van]:6 17 (6.0:31.0)[false-Van]:35 13 (35.0:14.0)[false-Van]:22 7 (22.0:18.0)[false-City Cargo Bike]:13 20 (13.0:100.0)[false-Van]:11 15 (11.0:103.0)[false-Van]:14 3 (14.0:60.0)[false-Van]:32 14 (32.0:13.0)[false-Van]:12 20 (12.0:38.0)[false-Van]:25 13 (25.0:11.0)[false-Van]:26 9 (26.0:15.0)[false-Van]:30 26 (30.0:103.0)[false-Van]:15 3 (15.0:15.0)[false-Van]:3 3 (3.0:57.0)[false-Van]:20 24 (20.0:39.0)[false-Van]:27 12 (27.0:10.0)[false-Van]:28 26 (28.0:13.0)[false-Van]:21 2 (21.0:97.0)[false-Van]:18 2 (18.0:103.0)[false-Van]:16 12 (16.0:39.0)[false-Van]:10 13 (10.0:98.0)[false-Van]:23 15 (23.0:32.0)[false-Van]:29 17 (29.0:0.0)[false-Van]:31 9 (31.0:33.0)[false-Van]:33 9 (33.0:63.0)[false-Van]:9 26 (9.0:16.0)[false-Van]:8 1 (8.0:97.0)[false-Van]:,SOL:R:Van:5:17:7:4:24:34:2::R:Van:19:6:35:22:13:11:14::R:Van:32:12:25:26:30:15:3::R:Van:20:27:28:21:18:16:10::R:Van:23:29:31:33:9:8:,11140.84178344308,5.0,55704.2089172154,167712.6267516462,600.0,167112.6267516462,19163.61877635219,1790.3047938281554,4932.724316224888,1638.359085800453,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,init
0:0:0:0:1,-1.0,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:2,-1.0,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:3,-1.0,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:0:4,-1.0,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:0,21427.065650496035,0,0,0,1,0,21 2 (21.0:97.0)[false-Van]:20 24 (20.0:39.0)[false-Van]:15 3 (15.0:15.0)[false-Van]:5 13 (5.0:10.0)[false-Van]:33 9 (33.0:63.0)[false-Van]:7 12 (7.0:10.0)[false-Van]:6 17 (6.0:31.0)[false-Van]:26 9 (26.0:15.0)[false-Van]:22 7 (22.0:18.0)[false-Van]:8 1 (8.0:97.0)[false-Van]:17 25 (17.0:102.0)[false-Van]:11 15 (11.0:103.0)[false-Van]:24 2 (24.0:96.0)[false-Van]:28 26 (28.0:13.0)[false-Van]:9 26 (9.0:16.0)[false-Van]:3 3 (3.0:57.0)[false-Van]:23 15 (23.0:32.0)[false-Van]:25 13 (25.0:11.0)[false-Van]:18 2 (18.0:103.0)[false-Van]:12 20 (12.0:38.0)[false-Van]:31 9 (31.0:33.0)[false-Van]:13 20 (13.0:100.0)[false-Van]:10 13 (10.0:98.0)[false-City Cargo Bike]:29 17 (29.0:0.0)[false-Van]:14 3 (14.0:60.0)[false-Van]:16 12 (16.0:39.0)[false-Van]:27 12 (27.0:10.0)[false-Van]:19 15 (19.0:10.0)[false-Van]:4 2 (4.0:2.0)[false-City Cargo Bike]:32 14 (32.0:13.0)[false-Van]:35 13 (35.0:14.0)[false-Van]:2 12 (2.0:93.0)[false-Van]:34 25 (34.0:3.0)[false-City Cargo Bike]:30 26 (30.0:103.0)[false-City Cargo Bike]:,SOL:R:Van:21:20:15:5:33:7:6:26:22:8::R:Van:17:11:24:28:9:3::R:Van:23:25:18:12:31:13:10::R:Van:29:14:16:27:19:4:32:35:2::R:City Cargo Bike:34::R:City Cargo Bike:30:,21427.065650496035,6.0,43444.140250067474,156388.8959511675,580.0,155808.8959511675,13186.144214956035,1958.967458944515,4599.673410328456,1277.7688308843374,67.0,0.0,0.0,33.0,94.0,0.0,0.0,6.0,41.0,0.0,0.0,59.0,88.0,0.0,0.0,12.0,init
0:0:0:1:1,-1.0,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:2,-1.0,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:3,-1.0,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:1:4,-1.0,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:0,-1.0,0,0,0,2,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:1,-1.0,0,0,0,2,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:2,-1.0,0,0,0,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:3,-1.0,0,0,0,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2:4,-1.0,0,0,0,2,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3:0,-1.0,0,0,0,3,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3:1,-1.0,0,0,0,3,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3:2,-1.0,0,0,0,3,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3:3,-1.0,0,0,0,3,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3:4,-1.0,0,0,0,3,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:0,-1.0,0,0,0,4,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:1,-1.0,0,0,0,4,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:2,-1.0,0,0,0,4,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:3,-1.0,0,0,0,4,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4:4,-1.0,0,0,0,4,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:0,-1.0,0,0,1,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:1,-1.0,0,0,1,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:2,-1.0,0,0,1,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:3,-1.0,0,0,1,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0:4,-1.0,0,0,1,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:1:0,-1.0,0,0,1,1,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
