Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,z,source
0:0:0:0:0,-1,0,0,0,0,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:1,-1,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:2,-1,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:3,-1,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:4,-1,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:0,37502.15331,0,0,0,1,0,48 25 (48.0:91.0)[false-City Cargo Bike]:5 9 (5.0:86.0)[false-Van]:2 14 (2.0:63.0)[false-Van]:46 20 (46.0:51.0)[false-City Cargo Bike]:38 7 (38.0:46.0)[false-Van]:50 10 (50.0:53.0)[false-City Cargo Bike]:8 25 (8.0:44.0)[false-Van]:7 13 (7.0:34.0)[false-City Cargo Bike]:9 17 (9.0:58.0)[false-Van]:10 12 (10.0:49.0)[false-Van]:43 21 (43.0:61.0)[false-Van]:11 12 (11.0:43.0)[false-Van]:12 10 (12.0:52.0)[false-Van]:27 2 (27.0:92.0)[false-Van]:14 23 (14.0:40.0)[false-Van]:6 69 (6.0:96.0)[false-Van]:15 15 (15.0:44.0)[false-Van]:16 16 (16.0:0.0)[false-Van]:42 21 (42.0:50.0)[false-City Cargo Bike]:34 7 (34.0:49.0)[false-Van]:17 26 (17.0:56.0)[false-Van-30]:18 12 (18.0:60.0)[false-Van]:19 12 (19.0:103.0)[false-City Cargo Bike]:20 26 (20.0:105.0)[false-Van]:21 10 (21.0:45.0)[false-Van]:4 5 (4.0:39.0)[false-Van]:22 22 (22.0:64.0)[false-Van]:23 4 (23.0:44.0)[false-Van]:49 3 (49.0:25.0)[false-City Cargo Bike]:33 21 (33.0:97.0)[false-Van]:25 8 (25.0:59.0)[false-Van]:26 23 (26.0:54.0)[false-Van]:24 16 (24.0:44.0)[false-Van-30]:3 3 (3.0:19.0)[false-Van]:29 12 (29.0:98.0)[false-Van]:28 24 (28.0:46.0)[false-Van]:30 24 (30.0:103.0)[false-Van]:31 4 (31.0:44.0)[false-Van]:32 19 (32.0:39.0)[false-Van]:35 15 (35.0:22.0)[false-Van]:36 14 (36.0:44.0)[false-Van]:40 18 (40.0:51.0)[false-City Cargo Bike]:37 18 (37.0:50.0)[false-Van]:47 16 (47.0:46.0)[false-City Cargo Bike]:39 20 (39.0:44.0)[false-City Cargo Bike]:44 3 (44.0:52.0)[false-City Cargo Bike]:45 5 (45.0:21.0)[false-Van-30]:41 2 (41.0:28.0)[false-City Cargo Bike]:13 2 (13.0:47.0)[false-Van-30]:,SOL:R:City Cargo Bike::R:City Cargo Bike:48::R:Van:5:2:46:38:50:8:7::R:Van:9:10:43:11:12:27:14::R:Van:6:15:16::R:City Cargo Bike:42::R:Van:34:17:18:19:20:21:4::R:Van:22:23:49:33:25:26:24:3::R:Van:29:28:30:31:32:35::R:Van:36:40:37:47:39:44:45:41:13:,37502.15331,10,109510.9519,360722.7815,990,359732.7815,9390.481604,NaN,7361.689418,2234.917385,70,0,0,30,96,0,0,4,58,0,0,42,94,0,0,6,CrossOver:simple
0:0:0:1:1,-1,0,0,0,1,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:2,-1,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:3,-1,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:4,-1,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
