Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,15081.724452784652,0,0,0,0,9 20 (9.0:34.0)[false-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Walker]:24 9 (24.0:1.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:21 5 (21.0:47.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-Van]:15 13 (15.0:75.0)[false-Van]:18 14 (18.0:54.0)[true-Van]:2 1 (2.0:29.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[true-Van]:11 19 (11.0:42.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-Van]:35 19 (35.0:51.0)[false-Van]:33 21 (33.0:68.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-Van]:28 8 (28.0:100.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-Van]:36 66 (36.0:83.0)[false-Van]:37 21 (37.0:84.0)[false-Van]:5 5 (5.0:67.0)[false-Van]:30 18 (30.0:96.0)[false-Van]:31 26 (31.0:57.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-Van]:23 12 (23.0:19.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-Van]:25 18 (25.0:94.0)[false-Van]:,SOL:R:Van:9:22:34:24:13:21:16:15::R:Van:18:2:3:4:6:7::R:Van:10:11:12:14:8::R:Van:35:33:20:28:26::R:Van:36:37:5::R:Van:30:31:27:19:17::R:Van:32:23:29:25:,15081.724452784652,7.0,75408.62226392327,227065.8667917698,840.0,226225.8667917698,6489.465023278077,1056.2976281813806,6307.385188660272,2094.6839517756466,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,15081.724452784652,0,0,1,0,9 20 (9.0:34.0)[true-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Walker]:24 9 (24.0:1.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:21 5 (21.0:47.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-Van]:15 13 (15.0:75.0)[false-Van]:18 14 (18.0:54.0)[true-Van]:2 1 (2.0:29.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[true-Van]:11 19 (11.0:42.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-Van]:35 19 (35.0:51.0)[false-Van]:33 21 (33.0:68.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-Van]:28 8 (28.0:100.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-Van]:36 66 (36.0:83.0)[false-Van]:37 21 (37.0:84.0)[false-Van]:5 5 (5.0:67.0)[false-Van]:30 18 (30.0:96.0)[false-Van]:31 26 (31.0:57.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:17 17 (17.0:87.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-Van]:23 12 (23.0:19.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-Van]:25 18 (25.0:94.0)[false-Van]:,SOL:R:Van::R:Van:9:22:34:24:13:21:16:15::R:Van:18:2:3:4:6:7::R:Van:10:11:12:14:8::R:Van:35:33:20:28:26::R:Van:36:37:5::R:Van:30:31:27:19:17::R:Van:32:23:29:25:,15081.724452784652,8.0,75408.62226392327,227185.8667917698,960.0,226225.8667917698,6489.465023278077,NaN,6310.7185219936055,2094.6839517756466,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RndSwap:simple
0:0:1:1,84313.07030667701,0,0,1,1,2 1 (2.0:29.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[true-Van]:9 20 (9.0:34.0)[false-Van]:17 17 (17.0:87.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-City Cargo Bike]:10 19 (10.0:19.0)[true-Van]:11 19 (11.0:42.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:13 2 (13.0:25.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[true-Van]:16 19 (16.0:61.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:21 5 (21.0:47.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:37 21 (37.0:84.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-City Cargo Bike]:36 66 (36.0:83.0)[false-City Cargo Bike]:22 19 (22.0:21.0)[false-City Cargo Bike]:25 18 (25.0:94.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[true-Van]:33 21 (33.0:68.0)[false-Van]:34 8 (34.0:16.0)[false-Van]:24 9 (24.0:1.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike:2::R:City Cargo Bike:3::R:City Cargo Bike:4::R:City Cargo Bike:5::R:City Cargo Bike:6::R:Van:8:9:17:19::R:Van:10:11:18:12:13:14::R:City Cargo Bike:32::R:Van:15:16:26:21:27:37:7::R:City Cargo Bike:20::R:City Cargo Bike:36::R:City Cargo Bike:22::R:City Cargo Bike:25::R:City Cargo Bike:28::R:City Cargo Bike:30::R:City Cargo Bike:31::R:Van:35:33:34:24:29:23:,84313.07030667701,17.0,81189.61991334456,380849.1523880499,1130.0,379719.1523880499,6293.824072731997,2238.227792678538,10579.143121890274,2255.2672198151267,24.0,0.0,0.0,76.0,64.0,0.0,0.0,36.0,19.0,0.0,0.0,81.0,57.0,0.0,0.0,43.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:0,30912.256882804166,0,0,2,0,9 20 (9.0:34.0)[true-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:29 3 (29.0:1.0)[false-City Cargo Bike]:24 9 (24.0:1.0)[false-Van]:34 8 (34.0:16.0)[false-Walker]:27 20 (27.0:41.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[false-City Cargo Bike]:5 5 (5.0:67.0)[false-City Cargo Bike]:28 8 (28.0:100.0)[true-City Cargo Bike]:30 18 (30.0:96.0)[true-Walker]:19 8 (19.0:66.0)[true-City Cargo Bike]:2 1 (2.0:29.0)[true-Van]:3 23 (3.0:4.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:33 21 (33.0:68.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[true-Van]:37 21 (37.0:84.0)[true-Van]:32 21 (32.0:47.0)[false-City Cargo Bike]:35 19 (35.0:51.0)[false-Van]:23 12 (23.0:19.0)[false-City Cargo Bike]:14 26 (14.0:63.0)[false-City Cargo Bike]:26 4 (26.0:82.0)[false-City Cargo Bike]:6 7 (6.0:13.0)[false-Van]:17 17 (17.0:87.0)[false-City Cargo Bike]:4 23 (4.0:25.0)[true-Van]:10 19 (10.0:19.0)[false-Van]:13 2 (13.0:25.0)[false-Van]:21 5 (21.0:47.0)[false-Van]:20 10 (20.0:46.0)[false-Van]:12 16 (12.0:40.0)[false-Van]:25 18 (25.0:94.0)[false-Van]:11 19 (11.0:42.0)[false-Van]:36 66 (36.0:83.0)[false-Van]:15 13 (15.0:75.0)[false-Walker]:,SOL:R:Van::R:Van:9:22:29:24:34:27:18:5::R:City Cargo Bike:28::R:Walker:30::R:City Cargo Bike:19::R:Van:2:3:31:33:16::R:City Cargo Bike:7::R:Van:8::R:Van:37:32:35:23:14::R:City Cargo Bike:26::R:Van:6:17::R:Van:4:10:13:21:20:12:25::R:Van:11:36:15:,30912.256882804166,13.0,78237.66447110871,266452.44139049103,1210.0,265242.44139049103,6188.962425725884,NaN,7401.456705291417,2173.2684575307976,62.0,8.0,0.0,31.0,86.0,3.0,0.0,11.0,51.0,11.0,0.0,38.0,90.0,3.0,0.0,7.0,RndSwap:simple
0:0:2:1,83711.31832961064,0,0,2,1,25 18 (25.0:94.0)[false-City Cargo Bike]:9 20 (9.0:34.0)[true-Van]:22 19 (22.0:21.0)[false-City Cargo Bike]:23 12 (23.0:19.0)[false-City Cargo Bike]:34 8 (34.0:16.0)[false-Walker]:24 9 (24.0:1.0)[false-Van]:2 1 (2.0:29.0)[false-Van]:21 5 (21.0:47.0)[false-City Cargo Bike]:18 14 (18.0:54.0)[false-Van]:35 19 (35.0:51.0)[false-Van]:26 4 (26.0:82.0)[false-City Cargo Bike]:20 10 (20.0:46.0)[false-Van]:14 26 (14.0:63.0)[false-City Cargo Bike]:7 18 (7.0:62.0)[true-Van]:5 5 (5.0:67.0)[false-City Cargo Bike]:19 8 (19.0:66.0)[false-Walker]:28 8 (28.0:100.0)[false-Van]:6 7 (6.0:13.0)[false-Van]:4 23 (4.0:25.0)[false-Van]:13 2 (13.0:25.0)[true-City Cargo Bike]:10 19 (10.0:19.0)[false-City Cargo Bike]:3 23 (3.0:4.0)[false-City Cargo Bike]:31 26 (31.0:57.0)[false-City Cargo Bike]:8 12 (8.0:84.0)[false-Van]:11 19 (11.0:42.0)[true-Van]:29 3 (29.0:1.0)[false-Van]:17 17 (17.0:87.0)[false-Van]:36 66 (36.0:83.0)[true-Walker]:33 21 (33.0:68.0)[true-City Cargo Bike]:37 21 (37.0:84.0)[false-City Cargo Bike]:15 13 (15.0:75.0)[false-City Cargo Bike]:16 19 (16.0:61.0)[false-City Cargo Bike]:12 16 (12.0:40.0)[false-City Cargo Bike]:27 20 (27.0:41.0)[false-City Cargo Bike]:30 18 (30.0:96.0)[false-City Cargo Bike]:32 21 (32.0:47.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:25::R:Van:9:22:23:34:24:2:21:18::R:Van:35:26:20:14::R:Van:7:5:19:28:6:4::R:City Cargo Bike:13::R:City Cargo Bike:10::R:City Cargo Bike:3::R:City Cargo Bike:31::R:Van:8::R:Van:11:29:17::R:Walker:36::R:City Cargo Bike:33::R:City Cargo Bike:37::R:City Cargo Bike:15::R:City Cargo Bike:16::R:City Cargo Bike:12::R:City Cargo Bike:27::R:City Cargo Bike:30::R:City Cargo Bike:32:,83711.31832961064,20.0,81328.01048197626,380225.46391235956,1350.0,378875.46391235956,6416.371583285916,NaN,10561.818442009988,2259.1114022771185,25.0,5.0,0.0,70.0,61.0,3.0,0.0,36.0,19.0,5.0,0.0,76.0,47.0,12.0,0.0,42.0,RndSwap:simple
0:0:2:2,-1.0,0,0,2,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
