Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,z,source
0:0:0:0:0,12058.40523,0,0,0,0,0,4 11 (4.0:85.0)[false-Van]:16 4 (16.0:28.0)[false-Van]:3 8 (3.0:17.0)[false-Van-30]:17 14 (17.0:88.0)[false-Van]:6 21 (6.0:1.0)[false-Van-30]:9 10 (9.0:3.0)[false-Van]:2 21 (2.0:59.0)[false-Van]:11 20 (11.0:86.0)[false-Van]:12 7 (12.0:8.0)[false-Van]:31 2 (31.0:76.0)[false-Van]:48 4 (48.0:59.0)[false-City Cargo Bike]:50 11 (50.0:30.0)[false-City Cargo Bike]:41 22 (41.0:28.0)[false-City Cargo Bike]:34 9 (34.0:59.0)[false-City Cargo Bike]:45 2 (45.0:22.0)[false-City Cargo Bike]:18 12 (18.0:18.0)[false-Van]:20 5 (20.0:22.0)[false-Van]:37 3 (37.0:2.0)[false-Van]:24 2 (24.0:52.0)[false-Van]:21 13 (21.0:6.0)[false-Van]:27 24 (27.0:66.0)[false-Van]:8 13 (8.0:75.0)[false-Van]:19 3 (19.0:82.0)[false-Van]:22 5 (22.0:10.0)[false-Van]:28 4 (28.0:90.0)[false-Van-30]:25 3 (25.0:94.0)[false-Van]:26 18 (26.0:76.0)[false-Van]:7 5 (7.0:25.0)[false-City Cargo Bike]:23 12 (23.0:59.0)[false-Van]:47 24 (47.0:62.0)[false-Van]:29 63 (29.0:20.0)[false-Van]:13 12 (13.0:59.0)[false-Van-30]:32 9 (32.0:63.0)[false-Van]:39 7 (39.0:57.0)[false-Van-30]:35 23 (35.0:32.0)[false-Van]:38 12 (38.0:10.0)[false-City Cargo Bike]:33 4 (33.0:20.0)[false-City Cargo Bike]:40 17 (40.0:68.0)[false-City Cargo Bike]:30 19 (30.0:50.0)[false-Van]:10 9 (10.0:56.0)[false-Van]:42 26 (42.0:63.0)[false-Van]:44 9 (44.0:90.0)[false-City Cargo Bike]:36 6 (36.0:48.0)[false-City Cargo Bike]:43 14 (43.0:86.0)[false-City Cargo Bike]:15 2 (15.0:86.0)[false-City Cargo Bike]:46 16 (46.0:6.0)[false-City Cargo Bike]:14 23 (14.0:64.0)[false-City Cargo Bike]:49 19 (49.0:18.0)[false-Van]:5 7 (5.0:47.0)[false-Van]:,SOL:R:Van:4:16:3:17:6:9:2::R:Van:11:12:31:48:50:41:34:45:18:20:37:24::R:Van:21:27:8:19:22:28:25:26:7:23::R:Van:47:29:13::R:Van:32:39:35:38:33:40:30:10::R:Van:42:44:36:43:15:46:14::R:Van:49:5:,12058.40523,7,60292.02614,181716.0784,840,180876.0784,14266.79843,1442.312194,3708.491397,1230.449513,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,RndSwap:simple
0:0:0:0:1,-1,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:2,-1,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:3,-1,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:4,-1,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:0,12058.40523,0,0,0,1,0,2 21 (2.0:59.0)[false-City Cargo Bike]:21 13 (21.0:6.0)[true-Van]:17 14 (17.0:88.0)[false-Van]:6 21 (6.0:1.0)[false-Van-30]:9 10 (9.0:3.0)[false-Van]:12 7 (12.0:8.0)[false-Van]:20 5 (20.0:22.0)[false-Van]:16 4 (16.0:28.0)[false-Van]:14 23 (14.0:64.0)[false-City Cargo Bike]:11 20 (11.0:86.0)[false-Van]:4 11 (4.0:85.0)[false-Van]:31 2 (31.0:76.0)[false-Van]:48 4 (48.0:59.0)[false-City Cargo Bike]:50 11 (50.0:30.0)[false-City Cargo Bike]:41 22 (41.0:28.0)[false-City Cargo Bike]:34 9 (34.0:59.0)[false-City Cargo Bike]:45 2 (45.0:22.0)[false-City Cargo Bike]:18 12 (18.0:18.0)[false-Van]:37 3 (37.0:2.0)[false-Van]:24 2 (24.0:52.0)[false-Van]:27 24 (27.0:66.0)[false-Van]:8 13 (8.0:75.0)[false-Van]:19 3 (19.0:82.0)[false-Van]:3 8 (3.0:17.0)[false-Van-30]:22 5 (22.0:10.0)[false-Van]:28 4 (28.0:90.0)[false-Van-30]:25 3 (25.0:94.0)[false-Van]:26 18 (26.0:76.0)[false-Van]:7 5 (7.0:25.0)[false-City Cargo Bike]:23 12 (23.0:59.0)[false-Van]:47 24 (47.0:62.0)[false-Van]:29 63 (29.0:20.0)[false-Van]:13 12 (13.0:59.0)[false-Van-30]:32 9 (32.0:63.0)[false-Van]:39 7 (39.0:57.0)[false-Van-30]:35 23 (35.0:32.0)[false-Van]:38 12 (38.0:10.0)[false-City Cargo Bike]:33 4 (33.0:20.0)[false-City Cargo Bike]:40 17 (40.0:68.0)[false-City Cargo Bike]:30 19 (30.0:50.0)[false-Van]:10 9 (10.0:56.0)[false-Van]:42 26 (42.0:63.0)[false-Van]:44 9 (44.0:90.0)[false-City Cargo Bike]:36 6 (36.0:48.0)[false-City Cargo Bike]:43 14 (43.0:86.0)[false-City Cargo Bike]:15 2 (15.0:86.0)[false-City Cargo Bike]:46 16 (46.0:6.0)[false-City Cargo Bike]:49 19 (49.0:18.0)[false-Van]:5 7 (5.0:47.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:Van:21:17:6:9:12:20:16:14::R:Van:11:4:31:48:50:41:34:45:18:37:24::R:Van:27:8:19:3:22:28:25:26:7:23::R:Van:47:29:13::R:Van:32:39:35:38:33:40:30:10::R:Van:42:44:36:43:15:46:49:5:,12058.40523,8,54704.94308,167169.6625,820,166349.6625,12267.56113,NaN,3411.625765,1116.42741,75,0,0,25,98,0,0,2,91,0,0,9,97,0,0,3,NNSwap:simple
0:0:0:1:1,32954.22046,0,0,0,1,1,4 11 (4.0:85.0)[false-Van]:38 12 (38.0:10.0)[false-City Cargo Bike]:3 8 (3.0:17.0)[false-Van]:21 13 (21.0:6.0)[true-Van-30]:40 17 (40.0:68.0)[false-City Cargo Bike]:8 13 (8.0:75.0)[false-Van]:2 21 (2.0:59.0)[false-Van]:9 10 (9.0:3.0)[true-Van]:12 7 (12.0:8.0)[false-City Cargo Bike]:47 24 (47.0:62.0)[false-City Cargo Bike]:44 9 (44.0:90.0)[false-City Cargo Bike]:46 16 (46.0:6.0)[false-City Cargo Bike]:11 20 (11.0:86.0)[false-City Cargo Bike]:13 12 (13.0:59.0)[false-City Cargo Bike]:19 3 (19.0:82.0)[false-City Cargo Bike]:7 5 (7.0:25.0)[false-City Cargo Bike]:48 4 (48.0:59.0)[false-City Cargo Bike]:15 2 (15.0:86.0)[false-City Cargo Bike]:16 4 (16.0:28.0)[false-City Cargo Bike]:26 18 (26.0:76.0)[true-Van-30]:18 12 (18.0:18.0)[false-City Cargo Bike]:25 3 (25.0:94.0)[false-City Cargo Bike]:20 5 (20.0:22.0)[false-City Cargo Bike]:22 5 (22.0:10.0)[false-City Cargo Bike]:24 2 (24.0:52.0)[false-City Cargo Bike]:29 63 (29.0:20.0)[false-City Cargo Bike]:23 12 (23.0:59.0)[false-City Cargo Bike]:37 3 (37.0:2.0)[false-City Cargo Bike]:28 4 (28.0:90.0)[false-City Cargo Bike]:31 2 (31.0:76.0)[false-City Cargo Bike]:17 14 (17.0:88.0)[false-Van]:41 22 (41.0:28.0)[false-City Cargo Bike]:34 9 (34.0:59.0)[false-City Cargo Bike]:45 2 (45.0:22.0)[false-City Cargo Bike]:50 11 (50.0:30.0)[false-City Cargo Bike]:27 24 (27.0:66.0)[false-City Cargo Bike]:10 9 (10.0:56.0)[false-City Cargo Bike]:35 23 (35.0:32.0)[false-Van]:33 4 (33.0:20.0)[false-City Cargo Bike]:32 9 (32.0:63.0)[false-Van]:49 19 (49.0:18.0)[false-Van]:6 21 (6.0:1.0)[false-Van]:14 23 (14.0:64.0)[false-City Cargo Bike]:30 19 (30.0:50.0)[false-Van]:42 26 (42.0:63.0)[false-Van]:36 6 (36.0:48.0)[false-City Cargo Bike]:43 14 (43.0:86.0)[false-City Cargo Bike]:39 7 (39.0:57.0)[false-City Cargo Bike]:5 7 (5.0:47.0)[false-Van]:,SOL:R:Van:4:38:3::R:Van-30:21:40:8::R:Van:2::R:Van:9:12:47:44:46:11:13::R:City Cargo Bike:19:7::R:City Cargo Bike:48:15:16::R:Van-30:26:18:25:20:22:24::R:City Cargo Bike:29::R:City Cargo Bike:23::R:City Cargo Bike:37:28:31::R:Van:17:41:34:45:50:27:10::R:Van:35:33:32:49:6:14::R:Van:30:42:36:43:39:5:,32954.22046,13,74095.64661,274150.6078,1130,273020.6078,10646.85453,1687.619817,5594.910364,1512.156053,62,0,0,38,80,0,0,20,48,0,0,52,83,0,0,17,AddRoute:CityVan:simple
0:0:0:1:2,-1,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:3,-1,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:4,-1,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2:0,17645.99966,0,0,0,2,0,2 21 (2.0:59.0)[false-City Cargo Bike]:21 13 (21.0:6.0)[true-Van]:3 8 (3.0:17.0)[false-City Cargo Bike]:4 11 (4.0:85.0)[false-Van]:17 14 (17.0:88.0)[false-Van]:6 21 (6.0:1.0)[false-Van-30]:9 10 (9.0:3.0)[false-Van]:7 5 (7.0:25.0)[false-City Cargo Bike]:10 9 (10.0:56.0)[true-City Cargo Bike]:11 20 (11.0:86.0)[false-Van]:12 7 (12.0:8.0)[false-Van]:31 2 (31.0:76.0)[false-Van]:48 4 (48.0:59.0)[false-City Cargo Bike]:50 11 (50.0:30.0)[false-City Cargo Bike]:41 22 (41.0:28.0)[false-City Cargo Bike]:34 9 (34.0:59.0)[false-City Cargo Bike]:45 2 (45.0:22.0)[false-City Cargo Bike]:18 12 (18.0:18.0)[false-Van]:20 5 (20.0:22.0)[false-Van]:37 3 (37.0:2.0)[false-Van]:24 2 (24.0:52.0)[false-Van]:14 23 (14.0:64.0)[false-City Cargo Bike]:27 24 (27.0:66.0)[false-Van]:8 13 (8.0:75.0)[false-Van]:19 3 (19.0:82.0)[false-Van]:22 5 (22.0:10.0)[false-Van]:28 4 (28.0:90.0)[false-Van-30]:25 3 (25.0:94.0)[false-Van]:26 18 (26.0:76.0)[false-Van]:23 12 (23.0:59.0)[false-Van]:47 24 (47.0:62.0)[false-Van]:29 63 (29.0:20.0)[false-Van]:13 12 (13.0:59.0)[false-Van-30]:32 9 (32.0:63.0)[false-Van]:39 7 (39.0:57.0)[false-Van-30]:35 23 (35.0:32.0)[false-Van]:38 12 (38.0:10.0)[false-City Cargo Bike]:33 4 (33.0:20.0)[false-City Cargo Bike]:40 17 (40.0:68.0)[false-City Cargo Bike]:30 19 (30.0:50.0)[false-Van]:16 4 (16.0:28.0)[false-Van]:42 26 (42.0:63.0)[false-Van]:44 9 (44.0:90.0)[false-City Cargo Bike]:36 6 (36.0:48.0)[false-City Cargo Bike]:43 14 (43.0:86.0)[false-City Cargo Bike]:15 2 (15.0:86.0)[false-City Cargo Bike]:46 16 (46.0:6.0)[false-City Cargo Bike]:49 19 (49.0:18.0)[false-Van]:5 7 (5.0:47.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:Van:21:3:4:17:6:9:7::R:City Cargo Bike:10::R:Van:11:12:31:48:50:41:34:45:18:20:37:24::R:City Cargo Bike:14::R:Van:27:8:19:22:28:25:26:23::R:Van:47:29:13::R:Van:32:39:35:38:33:40:30:16::R:Van:42:44:36:43:15:46:49:5:,17645.99966,10,65344.8781,206108.6824,920,205188.6824,14266.79843,NaN,4206.29964,1333.568941,60,0,0,40,94,0,0,6,74,0,0,26,91,0,0,9,RndSwap:simple
0:0:0:2:1,26406.10344,0,0,0,2,1,4 11 (4.0:85.0)[false-Van]:38 12 (38.0:10.0)[false-City Cargo Bike]:3 8 (3.0:17.0)[false-Van]:21 13 (21.0:6.0)[false-City Cargo Bike]:40 17 (40.0:68.0)[false-City Cargo Bike]:8 13 (8.0:75.0)[false-Van]:2 21 (2.0:59.0)[false-Van]:9 10 (9.0:3.0)[true-Van]:12 7 (12.0:8.0)[false-City Cargo Bike]:47 24 (47.0:62.0)[false-City Cargo Bike]:44 9 (44.0:90.0)[false-City Cargo Bike]:46 16 (46.0:6.0)[false-City Cargo Bike]:11 20 (11.0:86.0)[false-City Cargo Bike]:13 12 (13.0:59.0)[false-City Cargo Bike]:19 3 (19.0:82.0)[false-City Cargo Bike]:7 5 (7.0:25.0)[false-City Cargo Bike]:48 4 (48.0:59.0)[false-City Cargo Bike]:15 2 (15.0:86.0)[false-City Cargo Bike]:16 4 (16.0:28.0)[false-City Cargo Bike]:26 18 (26.0:76.0)[true-Van-30]:18 12 (18.0:18.0)[false-City Cargo Bike]:25 3 (25.0:94.0)[false-City Cargo Bike]:20 5 (20.0:22.0)[false-City Cargo Bike]:22 5 (22.0:10.0)[false-City Cargo Bike]:24 2 (24.0:52.0)[false-City Cargo Bike]:29 63 (29.0:20.0)[false-City Cargo Bike]:23 12 (23.0:59.0)[false-City Cargo Bike]:37 3 (37.0:2.0)[false-City Cargo Bike]:28 4 (28.0:90.0)[false-City Cargo Bike]:31 2 (31.0:76.0)[false-City Cargo Bike]:17 14 (17.0:88.0)[false-Van]:41 22 (41.0:28.0)[false-City Cargo Bike]:34 9 (34.0:59.0)[false-City Cargo Bike]:45 2 (45.0:22.0)[false-City Cargo Bike]:50 11 (50.0:30.0)[false-City Cargo Bike]:27 24 (27.0:66.0)[false-City Cargo Bike]:10 9 (10.0:56.0)[false-City Cargo Bike]:35 23 (35.0:32.0)[false-Van]:33 4 (33.0:20.0)[false-City Cargo Bike]:32 9 (32.0:63.0)[false-Van]:49 19 (49.0:18.0)[false-Van]:6 21 (6.0:1.0)[false-Van]:14 23 (14.0:64.0)[false-City Cargo Bike]:30 19 (30.0:50.0)[false-Van]:42 26 (42.0:63.0)[false-Van]:36 6 (36.0:48.0)[false-City Cargo Bike]:43 14 (43.0:86.0)[false-City Cargo Bike]:39 7 (39.0:57.0)[false-City Cargo Bike]:5 7 (5.0:47.0)[false-Van]:,SOL:R:Van:4:38:3:21:40:8:2::R:Van:9:12:47:44:46:11:13::R:City Cargo Bike:19:7::R:City Cargo Bike:48:15:16::R:Van-30:26:18:25:20:22:24::R:City Cargo Bike:29::R:City Cargo Bike:23::R:City Cargo Bike:37:28:31::R:Van:17:41:34:45:50:27:10::R:Van:35:33:32:49:6:14::R:Van:30:42:36:43:39:5:,26406.10344,11,44339.39452,175728.8525,930,174798.8525,10646.85453,1775.478692,3586.303111,904.8856025,55,0,0,45,80,0,0,20,36,0,0,64,83,0,0,17,RndSwap:simple
0:0:0:2:2,-1,0,0,0,2,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2:3,-1,0,0,0,2,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2:4,-1,0,0,0,2,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:0,28234.21513,0,0,0,3,0,2 21 (2.0:59.0)[false-City Cargo Bike]:6 21 (6.0:1.0)[true-Van]:34 9 (34.0:59.0)[false-City Cargo Bike]:9 10 (9.0:3.0)[false-City Cargo Bike]:50 11 (50.0:30.0)[false-City Cargo Bike]:38 12 (38.0:10.0)[false-City Cargo Bike]:44 9 (44.0:90.0)[false-City Cargo Bike]:37 3 (37.0:2.0)[false-Van-30]:8 13 (8.0:75.0)[false-City Cargo Bike]:11 20 (11.0:86.0)[false-Van]:27 24 (27.0:66.0)[false-Van]:49 19 (49.0:18.0)[false-Van]:28 4 (28.0:90.0)[false-City Cargo Bike]:46 16 (46.0:6.0)[false-City Cargo Bike]:48 4 (48.0:59.0)[false-Van]:15 2 (15.0:86.0)[false-Van-30]:16 4 (16.0:28.0)[false-Van]:14 23 (14.0:64.0)[false-City Cargo Bike]:18 12 (18.0:18.0)[false-Van]:33 4 (33.0:20.0)[false-City Cargo Bike]:40 17 (40.0:68.0)[false-City Cargo Bike]:17 14 (17.0:88.0)[false-Van]:12 7 (12.0:8.0)[false-Van]:4 11 (4.0:85.0)[false-City Cargo Bike]:41 22 (41.0:28.0)[false-City Cargo Bike]:23 12 (23.0:59.0)[false-Van]:45 2 (45.0:22.0)[false-City Cargo Bike]:5 7 (5.0:47.0)[false-Van]:36 6 (36.0:48.0)[false-City Cargo Bike]:24 2 (24.0:52.0)[false-Van]:29 63 (29.0:20.0)[false-City Cargo Bike]:7 5 (7.0:25.0)[false-City Cargo Bike]:13 12 (13.0:59.0)[false-City Cargo Bike]:21 13 (21.0:6.0)[true-Van]:20 5 (20.0:22.0)[false-Van]:19 3 (19.0:82.0)[false-Van]:22 5 (22.0:10.0)[false-Van]:25 3 (25.0:94.0)[false-Van]:26 18 (26.0:76.0)[false-Van]:31 2 (31.0:76.0)[false-City Cargo Bike]:39 7 (39.0:57.0)[false-City Cargo Bike]:47 24 (47.0:62.0)[false-Van]:10 9 (10.0:56.0)[false-Van]:35 23 (35.0:32.0)[false-Van]:42 26 (42.0:63.0)[false-Van]:32 9 (32.0:63.0)[false-Van]:3 8 (3.0:17.0)[false-City Cargo Bike]:43 14 (43.0:86.0)[false-Van]:30 19 (30.0:50.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:Van:6:34:9:50:38:44:37:8::R:Van:11:27:49:28:46:48:15:16::R:City Cargo Bike:14::R:Van:18:33:40:17:12:4:41:23::R:City Cargo Bike:45:5::R:City Cargo Bike:36:24::R:City Cargo Bike:29::R:City Cargo Bike:7::R:City Cargo Bike:13::R:Van:21:20:19:22:25:26:31:39:47:10::R:Van:35:42:32:3:43:30:,28234.21513,13,64977.65287,226410.3277,1000,225410.3277,15745.01102,NaN,4620.618933,1326.074548,38,0,0,62,82,0,0,18,46,0,0,54,77,0,0,23,RndSwap:simple
0:0:0:3:1,28234.21513,0,0,0,3,1,2 21 (2.0:59.0)[false-City Cargo Bike]:6 21 (6.0:1.0)[true-Van]:34 9 (34.0:59.0)[false-City Cargo Bike]:9 10 (9.0:3.0)[false-City Cargo Bike]:50 11 (50.0:30.0)[false-City Cargo Bike]:38 12 (38.0:10.0)[false-City Cargo Bike]:44 9 (44.0:90.0)[false-City Cargo Bike]:37 3 (37.0:2.0)[false-Van-30]:8 13 (8.0:75.0)[false-City Cargo Bike]:11 20 (11.0:86.0)[false-Van]:27 24 (27.0:66.0)[false-Van]:49 19 (49.0:18.0)[false-Van]:28 4 (28.0:90.0)[false-City Cargo Bike]:46 16 (46.0:6.0)[false-City Cargo Bike]:48 4 (48.0:59.0)[false-Van]:15 2 (15.0:86.0)[false-Van-30]:16 4 (16.0:28.0)[false-Van]:14 23 (14.0:64.0)[false-City Cargo Bike]:18 12 (18.0:18.0)[false-Van]:33 4 (33.0:20.0)[false-City Cargo Bike]:40 17 (40.0:68.0)[false-City Cargo Bike]:17 14 (17.0:88.0)[false-Van]:12 7 (12.0:8.0)[false-Van]:4 11 (4.0:85.0)[false-City Cargo Bike]:41 22 (41.0:28.0)[false-City Cargo Bike]:23 12 (23.0:59.0)[false-Van]:45 2 (45.0:22.0)[false-City Cargo Bike]:5 7 (5.0:47.0)[false-Van]:31 2 (31.0:76.0)[false-City Cargo Bike]:36 6 (36.0:48.0)[false-City Cargo Bike]:24 2 (24.0:52.0)[false-Van]:29 63 (29.0:20.0)[false-City Cargo Bike]:7 5 (7.0:25.0)[false-City Cargo Bike]:13 12 (13.0:59.0)[false-City Cargo Bike]:21 13 (21.0:6.0)[true-Van]:20 5 (20.0:22.0)[false-Van]:22 5 (22.0:10.0)[false-Van]:25 3 (25.0:94.0)[false-Van]:26 18 (26.0:76.0)[false-Van]:39 7 (39.0:57.0)[false-City Cargo Bike]:19 3 (19.0:82.0)[false-Van]:47 24 (47.0:62.0)[false-Van]:10 9 (10.0:56.0)[false-Van]:35 23 (35.0:32.0)[false-Van]:42 26 (42.0:63.0)[false-Van]:32 9 (32.0:63.0)[false-Van]:3 8 (3.0:17.0)[false-City Cargo Bike]:43 14 (43.0:86.0)[false-Van]:30 19 (30.0:50.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:2::R:Van:6:34:9:50:38:44:37:8::R:Van:11:27:49:28:46:48:15:16::R:City Cargo Bike:14::R:Van:18:33:40:17:12:4:41:23::R:City Cargo Bike:45:5::R:City Cargo Bike:31:36:24::R:City Cargo Bike:29::R:City Cargo Bike:7::R:City Cargo Bike:13::R:Van:21:20:22:25:26:39:19:47:10::R:Van:35:42:32:3:43:30:,28234.21513,13,64977.65287,226410.3277,1000,225410.3277,15745.01102,NaN,4620.618933,1326.074548,38,0,0,62,80,0,0,20,46,0,0,54,77,0,0,23,CrossOver:simple
0:0:0:3:2,-1,0,0,0,3,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:3,-1,0,0,0,3,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3:4,-1,0,0,0,3,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:0,-1,0,0,0,4,0,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4:1,-1,0,0,0,4,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
