Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,z,source
0:0:0:0:0,7650.249444,0,0,0,0,0,27 11 (27.0:82.0)[false-Van]:2 14 (2.0:77.0)[false-Van]:8 13 (8.0:16.0)[false-Van]:6 1 (6.0:85.0)[false-Van]:37 6 (37.0:44.0)[false-Van]:3 16 (3.0:97.0)[false-Van]:15 18 (15.0:19.0)[false-Van]:38 2 (38.0:100.0)[false-Van]:10 9 (10.0:21.0)[false-Van]:11 15 (11.0:12.0)[false-Van]:12 8 (12.0:92.0)[false-Van]:33 8 (33.0:78.0)[false-Van]:28 21 (28.0:52.0)[false-Van]:19 7 (19.0:8.0)[false-Van]:21 2 (21.0:14.0)[false-Van]:17 1 (17.0:106.0)[false-Van]:16 14 (16.0:86.0)[false-Van]:18 15 (18.0:48.0)[false-Van]:20 25 (20.0:14.0)[true-Van]:22 3 (22.0:98.0)[false-Van-30]:23 4 (23.0:106.0)[false-Van]:24 16 (24.0:98.0)[false-Van]:25 15 (25.0:98.0)[false-Van]:7 12 (7.0:7.0)[false-Van]:4 18 (4.0:39.0)[false-Van]:13 10 (13.0:92.0)[false-Van]:26 23 (26.0:80.0)[false-Van]:39 15 (39.0:52.0)[false-Van]:29 10 (29.0:42.0)[false-Van]:9 18 (9.0:21.0)[false-City Cargo Bike]:30 12 (30.0:25.0)[true-Van]:14 7 (14.0:10.0)[false-Van]:35 23 (35.0:16.0)[false-Van]:31 9 (31.0:104.0)[false-Van]:32 7 (32.0:44.0)[false-Van]:34 4 (34.0:98.0)[false-Van]:36 8 (36.0:46.0)[false-Van]:5 20 (5.0:45.0)[false-Van]:,SOL:R:Van:27:2:8:6:37:3:15:38:10::R:Van:11:12:33:28:19:21:17:16:18::R:Van:20:22:23:24:25:7:4::R:Van:13:26:39:29:9::R:Van:30:14:35:31:32:34:36:5:,7650.249444,5,38251.24722,115353.7417,600,114753.7417,20010.76381,1482.037637,3035.62478,1006.611769,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,init
0:0:0:0:1,-1,0,0,0,0,1,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:2,-1,0,0,0,0,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:3,-1,0,0,0,0,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:0:4,-1,0,0,0,0,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:0,10104.03954,0,0,0,1,0,4 18 (4.0:39.0)[false-City Cargo Bike]:2 14 (2.0:77.0)[false-Van]:13 10 (13.0:92.0)[false-Van-30]:12 8 (12.0:92.0)[false-Van]:3 16 (3.0:97.0)[false-Van-30]:27 11 (27.0:82.0)[false-City Cargo Bike]:6 1 (6.0:85.0)[false-Van]:37 6 (37.0:44.0)[false-Van]:15 18 (15.0:19.0)[false-Van]:38 2 (38.0:100.0)[false-Van]:10 9 (10.0:21.0)[false-Van]:11 15 (11.0:12.0)[false-Van]:33 8 (33.0:78.0)[false-Van]:28 21 (28.0:52.0)[false-Van]:19 7 (19.0:8.0)[false-Van]:17 1 (17.0:106.0)[false-Van]:16 14 (16.0:86.0)[false-Van]:18 15 (18.0:48.0)[false-Van]:20 25 (20.0:14.0)[true-Van]:22 3 (22.0:98.0)[false-Van-30]:23 4 (23.0:106.0)[false-Van]:24 16 (24.0:98.0)[false-Van]:25 15 (25.0:98.0)[false-Van]:7 12 (7.0:7.0)[false-Van]:21 2 (21.0:14.0)[false-Van]:9 18 (9.0:21.0)[false-City Cargo Bike]:26 23 (26.0:80.0)[true-Van]:39 15 (39.0:52.0)[false-Van]:29 10 (29.0:42.0)[false-Van]:8 13 (8.0:16.0)[false-Van]:30 12 (30.0:25.0)[true-Van]:14 7 (14.0:10.0)[false-Van]:35 23 (35.0:16.0)[false-Van]:31 9 (31.0:104.0)[false-Van]:32 7 (32.0:44.0)[false-Van]:34 4 (34.0:98.0)[false-Van]:36 8 (36.0:46.0)[false-Van]:5 20 (5.0:45.0)[false-Van]:,SOL:R:City Cargo Bike::R:City Cargo Bike:4::R:Van:2:13:12:3:27:6:37:15:38:10::R:Van:11:33:28:19:17:16:18::R:Van:20:22:23:24:25:7:21:9::R:Van:26:39:29:8::R:Van:30:14:35:31:32:34:36:5:,10104.03954,7,48515.69413,147048.8838,700,146348.8838,12892.63001,NaN,3869.707469,1276.728793,71,0,0,29,97,0,0,3,96,0,0,4,96,0,0,4,RndSwap:simple
0:0:0:1:1,22398.67142,0,0,0,1,1,3 16 (3.0:97.0)[true-Van-30]:5 20 (5.0:45.0)[false-City Cargo Bike]:4 18 (4.0:39.0)[false-City Cargo Bike]:37 6 (37.0:44.0)[true-Van]:7 12 (7.0:7.0)[false-City Cargo Bike]:22 3 (22.0:98.0)[false-Van-30]:12 8 (12.0:92.0)[false-Van-30]:13 10 (13.0:92.0)[false-City Cargo Bike]:16 14 (16.0:86.0)[false-City Cargo Bike]:11 15 (11.0:12.0)[false-City Cargo Bike]:14 7 (14.0:10.0)[false-City Cargo Bike]:19 7 (19.0:8.0)[false-City Cargo Bike]:15 18 (15.0:19.0)[false-City Cargo Bike]:8 13 (8.0:16.0)[false-City Cargo Bike]:17 1 (17.0:106.0)[false-City Cargo Bike]:38 2 (38.0:100.0)[false-Van]:34 4 (34.0:98.0)[false-City Cargo Bike]:6 1 (6.0:85.0)[false-City Cargo Bike]:21 2 (21.0:14.0)[false-Van]:9 18 (9.0:21.0)[false-City Cargo Bike]:33 8 (33.0:78.0)[false-Van]:20 25 (20.0:14.0)[false-City Cargo Bike]:2 14 (2.0:77.0)[true-Van]:36 8 (36.0:46.0)[false-Van-30]:39 15 (39.0:52.0)[false-City Cargo Bike]:24 16 (24.0:98.0)[false-City Cargo Bike]:27 11 (27.0:82.0)[false-Van]:10 9 (10.0:21.0)[false-City Cargo Bike]:30 12 (30.0:25.0)[true-Van-30]:28 21 (28.0:52.0)[false-Van]:18 15 (18.0:48.0)[false-Van]:23 4 (23.0:106.0)[true-Van]:25 15 (25.0:98.0)[false-Van-30]:31 9 (31.0:104.0)[false-City Cargo Bike]:26 23 (26.0:80.0)[false-Van]:35 23 (35.0:16.0)[false-Van-30]:32 7 (32.0:44.0)[false-Van-30]:29 10 (29.0:42.0)[false-City Cargo Bike]:,SOL:R:Van-30::R:Van-30:3:5::R:City Cargo Bike:4::R:Van:37:7:22:12:13:16:11:14:19:15::R:City Cargo Bike:8::R:City Cargo Bike:17:38:34:6:21::R:City Cargo Bike:9::R:Van:33:20::R:Van:2:36:39:24:27:10::R:Van-30:30:28:18::R:Van:23:25:31:26:35:32:29:,22398.67142,11,67856.41127,230552.5611,920,229632.5611,10913.11621,NaN,6067.17266,1785.695033,64,0,0,36,79,0,0,21,63,0,0,37,87,0,0,13,NNSwap:simple
0:0:0:1:2,-1,0,0,0,1,2,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:3,-1,0,0,0,1,3,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:1:4,-1,0,0,0,1,4,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
