Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,12016.658865805217,0,0,0,0,19 13 (19.0:25.0)[true-Van]:17 6 (17.0:75.0)[false-Van]:4 3 (4.0:93.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-Van]:5 20 (5.0:13.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[true-Van]:8 15 (8.0:81.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:27 12 (27.0:51.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[true-Van]:6 26 (6.0:67.0)[false-Van]:11 16 (11.0:69.0)[false-Van]:24 16 (24.0:41.0)[false-Van]:13 21 (13.0:27.0)[false-Van]:14 3 (14.0:15.0)[false-Van]:16 14 (16.0:53.0)[true-Van]:18 6 (18.0:47.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:26 10 (26.0:3.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-Van]:36 24 (36.0:93.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-Van]:33 13 (33.0:73.0)[false-Walker]:30 6 (30.0:55.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[true-Van]:37 19 (37.0:41.0)[false-City Cargo Bike]:35 6 (35.0:75.0)[false-Van]:23 20 (23.0:93.0)[false-City Cargo Bike]:34 7 (34.0:19.0)[false-Van]:,SOL:R:Van::R:Van:19:17:4:3:12:5::R:Van:7:8:2:27:10::R:Van:22:6:11:24:13:14::R:Van:16:18:21:25:39:32:26:20:15::R:Van:28:36:38:33:30:29:9::R:Van:31:37:35:23:34:,12016.658865805217,7.0,60083.29432902609,181089.88298707828,840.0,180249.88298707828,6477.756377474227,NaN,4765.52323650206,1581.139324448055,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,CrossOver:simple
0:0:0:1,-1.0,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:2,-1.0,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:3,-1.0,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:0:4,-1.0,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:0,12877.431150470817,0,0,1,0,2 5 (2.0:43.0)[true-Van]:16 14 (16.0:53.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[false-City Cargo Bike]:23 20 (23.0:93.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-Van]:10 20 (10.0:27.0)[false-Walker]:6 26 (6.0:67.0)[false-Van]:8 15 (8.0:81.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-Walker]:27 12 (27.0:51.0)[false-Van]:15 24 (15.0:7.0)[false-Walker]:5 20 (5.0:13.0)[true-City Cargo Bike]:7 23 (7.0:31.0)[true-Van]:28 20 (28.0:57.0)[false-Van]:36 24 (36.0:93.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-Van]:33 13 (33.0:73.0)[false-Walker]:14 3 (14.0:15.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[true-Van]:31 1 (31.0:3.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:35 6 (35.0:75.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-Walker]:13 21 (13.0:27.0)[false-Van]:11 16 (11.0:69.0)[true-Van]:17 6 (17.0:75.0)[false-Van]:3 24 (3.0:79.0)[false-Van]:18 6 (18.0:47.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-Van]:34 7 (34.0:19.0)[false-Van]:26 10 (26.0:3.0)[false-Van]:20 5 (20.0:1.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[true-Van]:32 2 (32.0:37.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:29 24 (29.0:21.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:16:25:23:39:10::R:Van:6:8:4:27:15::R:City Cargo Bike:5::R:Van:7:28:36:38:33:14::R:Van:22:31:24:35:37:19:13::R:Van:11:17:3:18:21:34:26:20::R:Van:12:32:30:29:9:,12877.431150470817,8.0,61243.677033181375,185878.42258721322,890.0,184988.42258721322,6430.841701111706,NaN,4891.537436505611,1611.67571139951,88.0,0.0,0.0,13.0,97.0,0.0,0.0,3.0,95.0,0.0,0.0,5.0,96.0,0.0,0.0,4.0,RndSwap:simple
0:0:1:1,73034.77422252696,0,0,1,1,4 3 (4.0:93.0)[false-City Cargo Bike]:3 24 (3.0:79.0)[false-City Cargo Bike]:5 20 (5.0:13.0)[false-City Cargo Bike]:7 23 (7.0:31.0)[false-City Cargo Bike]:19 13 (19.0:25.0)[false-City Cargo Bike]:2 5 (2.0:43.0)[false-City Cargo Bike]:10 20 (10.0:27.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[true-Van]:6 26 (6.0:67.0)[false-Van]:11 16 (11.0:69.0)[false-Van]:24 16 (24.0:41.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[false-Van]:13 21 (13.0:27.0)[false-Van]:14 3 (14.0:15.0)[false-City Cargo Bike]:15 24 (15.0:7.0)[false-City Cargo Bike]:9 3 (9.0:27.0)[true-Van]:16 14 (16.0:53.0)[false-City Cargo Bike]:18 6 (18.0:47.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-City Cargo Bike]:30 6 (30.0:55.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-Van]:37 19 (37.0:41.0)[false-City Cargo Bike]:32 2 (32.0:37.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[true-City Cargo Bike]:17 6 (17.0:75.0)[false-Van]:23 20 (23.0:93.0)[false-City Cargo Bike]:8 15 (8.0:81.0)[true-Van]:26 10 (26.0:3.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-Van]:28 20 (28.0:57.0)[true-Van]:35 6 (35.0:75.0)[false-Van]:36 24 (36.0:93.0)[false-Van]:27 12 (27.0:51.0)[false-Van]:34 7 (34.0:19.0)[false-Van]:29 24 (29.0:21.0)[false-City Cargo Bike]:31 1 (31.0:3.0)[true-City Cargo Bike]:33 13 (33.0:73.0)[true-City Cargo Bike]:,SOL:R:City Cargo Bike:4::R:City Cargo Bike:3::R:City Cargo Bike:5::R:City Cargo Bike:7::R:City Cargo Bike:19::R:City Cargo Bike:2::R:City Cargo Bike:10::R:Van:22:6:11:24:12:13:14::R:City Cargo Bike:15::R:Van:9:16:18:21:30:39:37:32:25::R:City Cargo Bike:38:17::R:City Cargo Bike:23::R:Van:8:26:20::R:Van:28:35:36:27:34:29::R:City Cargo Bike:31::R:City Cargo Bike:33:,73034.77422252696,16.0,73968.93435320421,339468.77776338486,1080.0,338388.77776338486,6469.007674848418,2051.7801062847025,8933.388888510128,1946.5509040316897,25.0,0.0,0.0,75.0,66.0,0.0,0.0,34.0,20.0,0.0,0.0,80.0,63.0,0.0,0.0,37.0,RndSwap:simple
0:0:1:2,-1.0,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:3,-1.0,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:1:4,-1.0,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0:0:2:0,24469.55182638864,0,0,2,0,2 5 (2.0:43.0)[true-Van]:16 14 (16.0:53.0)[false-City Cargo Bike]:25 22 (25.0:75.0)[false-City Cargo Bike]:23 20 (23.0:93.0)[false-City Cargo Bike]:39 7 (39.0:45.0)[false-Van]:10 20 (10.0:27.0)[false-Walker]:6 26 (6.0:67.0)[false-Van]:8 15 (8.0:81.0)[false-City Cargo Bike]:4 3 (4.0:93.0)[false-Walker]:27 12 (27.0:51.0)[false-Van]:15 24 (15.0:7.0)[false-Walker]:5 20 (5.0:13.0)[true-Van]:26 10 (26.0:3.0)[true-City Cargo Bike]:13 21 (13.0:27.0)[false-Van]:7 23 (7.0:31.0)[true-Van]:30 6 (30.0:55.0)[false-City Cargo Bike]:28 20 (28.0:57.0)[false-Van]:36 24 (36.0:93.0)[false-City Cargo Bike]:38 4 (38.0:97.0)[false-Van]:33 13 (33.0:73.0)[false-Walker]:14 3 (14.0:15.0)[false-City Cargo Bike]:22 3 (22.0:1.0)[true-Van]:31 1 (31.0:3.0)[false-City Cargo Bike]:24 16 (24.0:41.0)[false-City Cargo Bike]:37 19 (37.0:41.0)[false-City Cargo Bike]:35 6 (35.0:75.0)[false-Van]:19 13 (19.0:25.0)[false-Walker]:11 16 (11.0:69.0)[true-Van]:17 6 (17.0:75.0)[false-Van]:3 24 (3.0:79.0)[false-Van]:18 6 (18.0:47.0)[false-City Cargo Bike]:21 3 (21.0:45.0)[false-Van]:34 7 (34.0:19.0)[false-Van]:9 3 (9.0:27.0)[false-City Cargo Bike]:12 9 (12.0:31.0)[true-Walker]:29 24 (29.0:21.0)[false-Walker]:32 2 (32.0:37.0)[false-City Cargo Bike]:20 5 (20.0:1.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:16:25:23:39:10::R:Van:6:8:4:27:15::R:Van:5::R:City Cargo Bike:26::R:Van:13::R:Van:7:30:28:36:38:33:14::R:Van:22:31:24:37:35:19::R:Van:11:17:3:18:21:34:9::R:Walker:12::R:Walker:29::R:City Cargo Bike:32:20:,24469.55182638864,12.0,66236.79728979245,222314.7766062377,1160.0,221154.7766062377,6451.286359626874,NaN,5850.388858058886,1743.073612889275,67.0,17.0,0.0,17.0,87.0,5.0,0.0,8.0,54.0,25.0,0.0,21.0,89.0,7.0,0.0,4.0,RndSwap:simple
