Id,Fitness,CO2,Time,Fixed Cost,Running Cost,,Distance,NoRoutes,CO2,TotalCost,FixedCost,RunningCost,TimeOfLastDel,AvgDelTime,CostPerDelivery,CO2PerDelivery,PCICRoutes,PCWalkRoutes,PCEVRoutes,PCCycleRoutes,PCICVisits,PCWalkVisits,PCEVVisits,PCCycleVisits,PCICDist,PCWalkDist,PCEVDist,PCCycleDist,PCICVol,PCWalkVol,PCEVVol,PCCycleVol,z,source
0:0:0:0,22848.31122,0,0,0,0,2 12 (2.0:7.0)[true-Van]:8 20 (8.0:43.0)[false-Walker]:12 7 (12.0:37.0)[false-Van]:13 24 (13.0:27.0)[false-City Cargo Bike]:3 26 (3.0:77.0)[false-City Cargo Bike]:7 13 (7.0:93.0)[false-City Cargo Bike]:15 12 (15.0:87.0)[false-City Cargo Bike]:9 7 (9.0:35.0)[false-Van]:21 6 (21.0:29.0)[false-City Cargo Bike]:43 22 (43.0:17.0)[false-City Cargo Bike]:22 9 (22.0:51.0)[false-Van]:39 1 (39.0:77.0)[false-Van]:5 20 (5.0:81.0)[false-City Cargo Bike]:11 15 (11.0:37.0)[true-Van]:42 6 (42.0:33.0)[false-City Cargo Bike]:34 3 (34.0:27.0)[false-Walker]:32 13 (32.0:21.0)[false-City Cargo Bike]:40 17 (40.0:47.0)[false-City Cargo Bike]:23 22 (23.0:49.0)[false-City Cargo Bike]:18 19 (18.0:73.0)[false-City Cargo Bike]:16 23 (16.0:23.0)[false-City Cargo Bike]:6 2 (6.0:59.0)[false-Van]:20 12 (20.0:41.0)[false-Walker]:28 10 (28.0:17.0)[false-City Cargo Bike]:17 13 (17.0:9.0)[false-City Cargo Bike]:19 9 (19.0:3.0)[false-Van]:25 19 (25.0:7.0)[false-City Cargo Bike]:36 18 (36.0:11.0)[false-City Cargo Bike]:10 10 (10.0:77.0)[false-City Cargo Bike]:27 24 (27.0:91.0)[true-Van]:44 20 (44.0:91.0)[false-City Cargo Bike]:46 2 (46.0:97.0)[false-Van]:31 15 (31.0:83.0)[false-City Cargo Bike]:38 23 (38.0:67.0)[false-City Cargo Bike]:37 3 (37.0:59.0)[false-City Cargo Bike]:4 1 (4.0:51.0)[false-Van]:14 10 (14.0:95.0)[false-City Cargo Bike]:24 18 (24.0:81.0)[true-City Cargo Bike]:33 12 (33.0:59.0)[true-Van]:30 20 (30.0:27.0)[false-City Cargo Bike]:26 20 (26.0:21.0)[false-City Cargo Bike]:45 21 (45.0:23.0)[false-City Cargo Bike]:35 7 (35.0:9.0)[false-Van]:41 13 (41.0:3.0)[false-Van]:29 4 (29.0:61.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:8:12:13:3::R:City Cargo Bike:7::R:City Cargo Bike:15::R:Van:9:21:43:22:39:5::R:Van:11:42:34:32:40:23:18::R:City Cargo Bike:16::R:Van:6:20:28:17:19:25:36:10::R:Van:27:44:46:31:38:37:4:14::R:City Cargo Bike:24::R:Van:33:30:26:45:35:41:29:,22848.31122,11,50638.10666,178395.6998,1040,177355.6998,6502.807079,NaN,3964.348884,1125.291259,64,0,0,36,91,0,0,9,44,0,0,56,89,0,0,11,RndSwap:simple
0:0:0:1,-1,0,0,0,1,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:2,-1,0,0,0,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:3,-1,0,0,0,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:0:4,-1,0,0,0,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:0,25535.65406,0,0,1,0,2 12 (2.0:7.0)[true-Van]:8 20 (8.0:43.0)[false-Walker]:12 7 (12.0:37.0)[false-Van]:13 24 (13.0:27.0)[false-City Cargo Bike]:3 26 (3.0:77.0)[false-City Cargo Bike]:7 13 (7.0:93.0)[false-City Cargo Bike]:15 12 (15.0:87.0)[false-City Cargo Bike]:9 7 (9.0:35.0)[false-Van]:21 6 (21.0:29.0)[false-City Cargo Bike]:43 22 (43.0:17.0)[false-City Cargo Bike]:22 9 (22.0:51.0)[false-Van]:39 1 (39.0:77.0)[false-Van]:5 20 (5.0:81.0)[false-City Cargo Bike]:11 15 (11.0:37.0)[true-Van]:42 6 (42.0:33.0)[false-City Cargo Bike]:34 3 (34.0:27.0)[false-Walker]:32 13 (32.0:21.0)[false-City Cargo Bike]:40 17 (40.0:47.0)[false-City Cargo Bike]:23 22 (23.0:49.0)[false-City Cargo Bike]:18 19 (18.0:73.0)[false-City Cargo Bike]:16 23 (16.0:23.0)[false-City Cargo Bike]:6 2 (6.0:59.0)[false-Van]:20 12 (20.0:41.0)[false-Walker]:28 10 (28.0:17.0)[false-City Cargo Bike]:17 13 (17.0:9.0)[false-City Cargo Bike]:19 9 (19.0:3.0)[false-Van]:25 19 (25.0:7.0)[false-City Cargo Bike]:36 18 (36.0:11.0)[false-City Cargo Bike]:10 10 (10.0:77.0)[false-City Cargo Bike]:27 24 (27.0:91.0)[true-Van]:44 20 (44.0:91.0)[false-City Cargo Bike]:46 2 (46.0:97.0)[false-Van]:31 15 (31.0:83.0)[false-City Cargo Bike]:38 23 (38.0:67.0)[false-City Cargo Bike]:37 3 (37.0:59.0)[false-City Cargo Bike]:4 1 (4.0:51.0)[false-Van]:14 10 (14.0:95.0)[true-City Cargo Bike]:24 18 (24.0:81.0)[true-City Cargo Bike]:33 12 (33.0:59.0)[true-Van]:30 20 (30.0:27.0)[false-City Cargo Bike]:26 20 (26.0:21.0)[false-City Cargo Bike]:45 21 (45.0:23.0)[false-City Cargo Bike]:35 7 (35.0:9.0)[false-Van]:41 13 (41.0:3.0)[false-Van]:29 4 (29.0:61.0)[false-City Cargo Bike]:,SOL:R:Van::R:Van:2:8:12:13:3::R:City Cargo Bike:7::R:City Cargo Bike:15::R:Van:9:21:43:22:39:5::R:Van:11:42:34:32:40:23:18::R:City Cargo Bike:16::R:Van:6:20:28:17:19:25:36:10::R:Van:27:44:46:31:38:37:4::R:City Cargo Bike:14::R:City Cargo Bike:24::R:Van:33:30:26:45:35:41:29:,25535.65406,12,50910.39411,184528.3328,1090,183438.3328,6502.807079,NaN,4100.629618,1131.342091,58,0,0,42,89,0,0,11,40,0,0,60,87,0,0,13,AddRoute:CargoBike:simple
0:0:1:1,81895.0245,0,0,1,1,31 15 (31.0:83.0)[false-City Cargo Bike]:7 13 (7.0:93.0)[false-City Cargo Bike]:2 12 (2.0:7.0)[false-City Cargo Bike]:5 20 (5.0:81.0)[true-Van]:23 22 (23.0:49.0)[false-City Cargo Bike]:12 7 (12.0:37.0)[false-City Cargo Bike]:28 10 (28.0:17.0)[false-City Cargo Bike]:11 15 (11.0:37.0)[false-City Cargo Bike]:9 7 (9.0:35.0)[false-City Cargo Bike]:6 2 (6.0:59.0)[false-City Cargo Bike]:15 12 (15.0:87.0)[true-Van]:39 1 (39.0:77.0)[false-Van]:13 24 (13.0:27.0)[false-City Cargo Bike]:8 20 (8.0:43.0)[false-City Cargo Bike]:18 19 (18.0:73.0)[false-City Cargo Bike]:14 10 (14.0:95.0)[false-City Cargo Bike]:17 13 (17.0:9.0)[true-City Cargo Bike]:20 12 (20.0:41.0)[false-Van]:42 6 (42.0:33.0)[false-City Cargo Bike]:26 20 (26.0:21.0)[false-City Cargo Bike]:25 19 (25.0:7.0)[false-City Cargo Bike]:19 9 (19.0:3.0)[false-City Cargo Bike]:3 26 (3.0:77.0)[false-City Cargo Bike]:21 6 (21.0:29.0)[true-City Cargo Bike]:10 10 (10.0:77.0)[false-City Cargo Bike]:22 9 (22.0:51.0)[false-City Cargo Bike]:24 18 (24.0:81.0)[false-City Cargo Bike]:4 1 (4.0:51.0)[false-City Cargo Bike]:29 4 (29.0:61.0)[false-City Cargo Bike]:16 23 (16.0:23.0)[false-City Cargo Bike]:38 23 (38.0:67.0)[true-City Cargo Bike]:33 12 (33.0:59.0)[false-City Cargo Bike]:27 24 (27.0:91.0)[false-City Cargo Bike]:40 17 (40.0:47.0)[false-City Cargo Bike]:43 22 (43.0:17.0)[false-City Cargo Bike]:37 3 (37.0:59.0)[false-Van]:34 3 (34.0:27.0)[false-City Cargo Bike]:30 20 (30.0:27.0)[false-City Cargo Bike]:32 13 (32.0:21.0)[false-City Cargo Bike]:35 7 (35.0:9.0)[false-Van]:36 18 (36.0:11.0)[false-Van]:41 13 (41.0:3.0)[false-Van]:45 21 (45.0:23.0)[false-City Cargo Bike]:46 2 (46.0:97.0)[false-City Cargo Bike]:44 20 (44.0:91.0)[false-City Cargo Bike]:,SOL:R:City Cargo Bike::R:City Cargo Bike:31::R:City Cargo Bike:7::R:City Cargo Bike:2::R:Van:5:23:12:28:11:9:6::R:Van:15:39:13:8:18:14::R:City Cargo Bike:17::R:Van:20:42:26:25:19:3::R:City Cargo Bike:21::R:City Cargo Bike:10::R:City Cargo Bike:22::R:City Cargo Bike:24::R:City Cargo Bike:4:29::R:City Cargo Bike:16::R:City Cargo Bike:38::R:City Cargo Bike:33::R:City Cargo Bike:27::R:City Cargo Bike:40::R:City Cargo Bike:43::R:Van:37:34:30:32:35:36:41:45:46::R:City Cargo Bike:44:,81895.0245,21,51271.15808,298425.06,1330,297095.06,6440.980789,NaN,6631.668001,1139.359069,19,0,0,81,62,0,0,38,13,0,0,87,60,0,0,40,RndSwap:simple
0:0:1:2,-1,0,0,1,2,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:3,-1,0,0,1,3,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
0:0:1:4,-1,0,0,1,4,,na,na,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
